created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Wed Mar 08 00:10:57 +0000 2023,1633258971414036480,1633258971414036480,@FinoAllaFine282 Meanwhile type in Fino.... or Juventin.... and half of Juventus football twitter comes up,False,"[17, 106]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332544304170107e+18,1633254430417010689,1.019583051133866e+18,1019583051133865988,FinoAllaFine282,,,,False,0,4,False,False,en,en,recent,857481074024239104,857481074024239104,Hannah,JuventinaHannah,🇦🇺,"24, Sports science & sports journalism student. History nerd.

#Juventus #Watford #Knicks #Jags

🇮🇹🇨🇭🏴󠁧󠁢󠁥󠁮󠁧󠁿",,,[],False,1588,918,7,Thu Apr 27 06:26:34 +0000 2017,11754,,,False,False,15131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628159425474363393/iUDov-Ry_normal.jpg,https://pbs.twimg.com/profile_images/1628159425474363393/iUDov-Ry_normal.jpg,https://pbs.twimg.com/profile_banners/857481074024239104/1561208069,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:06:51 +0000 2023,1633257938243690496,1633257938243690496,@dybalexa Us Juventus fans can’t really speak tbh 😂,False,"[10, 51]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332261059088056e+18,1633226105908805633,1.473405436980306e+18,1473405436980305931,dybalexa,,,,False,0,0,False,False,en,en,recent,1458182233924067329,1458182233924067329,Lucas ⚪️⚫️ 🇨🇦,FagioliStan44,,Nicoló Fagioli Stan,,,[],False,344,401,3,Tue Nov 09 21:18:51 +0000 2021,8982,,,False,False,4195,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629134682238627840/EiGBQYuk_normal.jpg,https://pbs.twimg.com/profile_images/1629134682238627840/EiGBQYuk_normal.jpg,https://pbs.twimg.com/profile_banners/1458182233924067329/1675872040,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:06:00 +0000 2023,1633257723247702016,1633257723247702016,@AlbRrobot @Bonetti Juventus is but Lazio is a close second,False,"[20, 59]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332063968659005e+18,1633206396865900554,434907583.0,434907583,AlbRrobot,,,,False,0,0,False,False,en,en,recent,1391899449543249920,1391899449543249920,Victor Coretti,CorettiVictor,,"Loves Fiorentina, Ohio State Buckeyes, Columbus Crew, CBJ, NY Giants and Ferrari.",,,[],False,7,29,1,Mon May 10 23:34:34 +0000 2021,210,,,False,False,648,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1391899795778908165/My52R0or_normal.jpg,https://pbs.twimg.com/profile_images/1391899795778908165/My52R0or_normal.jpg,https://pbs.twimg.com/profile_banners/1391899449543249920/1632996892,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:01:56 +0000 2023,1633256699166433280,1633256699166433280,"@magiickk @ohcy22 @tomiwa_giwa @TrollFootball Yh
The psg who don't knows what UCL looks like and a Juventus who has lost more finals than UCL they've actually won",False,"[46, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332345268717363e+18,1633234526871736322,4122818961.0,4122818961,magiickk,,,,False,0,0,False,False,en,en,recent,1496563551548362757,1496563551548362757,Chris_999,Chris9918804640,,Blessings in disguise ❣️🎯,,,[],False,9,151,0,Wed Feb 23 19:12:29 +0000 2022,1172,,,False,False,314,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1511296919523536899/jqY0FGZx_normal.jpg,https://pbs.twimg.com/profile_images/1511296919523536899/jqY0FGZx_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:01:44 +0000 2023,1633256649203785734,1633256649203785734,@OliviaBuzaglo Benfica are better than Dortmund. They are doing madness this season. Peple are forgeting that they finished 1st in a group with PSG and Juventus.,False,"[15, 161]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332554688135004e+18,1633255468813500416,54247341.0,54247341,OliviaBuzaglo,,,,False,1,11,False,False,en,en,recent,1282190492902600704,1282190492902600704,nyko,nykoCFC,,Forever blue @ChelseaFC.,,,[],False,283,422,2,Sun Jul 12 05:50:21 +0000 2020,5785,,,False,False,12083,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633204213978218497/uW10cV_m_normal.jpg,https://pbs.twimg.com/profile_images/1633204213978218497/uW10cV_m_normal.jpg,https://pbs.twimg.com/profile_banners/1282190492902600704/1678227949,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:00:48 +0000 2023,1633256416877113345,1633256416877113345,"Another excellent work, little bro @enrico_juventus ! 👏👏👏 https://t.co/RpH6gafFYo",False,"[0, 57]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,True,0,2,False,False,en,en,recent,187587694,187587694,Enzo T. Appi 🇧🇷🇮🇹,appienzo,Niteroi,"Vincere non è importante, è l'unica cosa che conta ||
@papocalcio || https://t.co/N6lReuQ7HX",,,"[{'url': 'https://t.co/N6lReuQ7HX', 'expanded_url': 'http://youtube.com/@papocalcio', 'display_url': 'youtube.com/@papocalcio', 'indices': [69, 92]}]",False,73,170,1,Mon Sep 06 16:56:57 +0000 2010,2343,,,False,False,803,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1557118957642997762/ct0FqKRy_normal.jpg,https://pbs.twimg.com/profile_images/1557118957642997762/ct0FqKRy_normal.jpg,https://pbs.twimg.com/profile_banners/187587694/1660081428,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6332494816918897e+18,1633249481691889664,Tue Mar 07 23:33:15 +0000 2023,1.6332494816918897e+18,1633249481691889664,"𝗜𝗡-𝗗𝗘𝗣𝗧𝗛 𝗔𝗡𝗔𝗟𝗬𝗦𝗜𝗦 𝗢𝗡 𝗙𝗥𝗘𝗜𝗕𝗨𝗥𝗚

◉ Who is SC Freiburg?
◉ How does Freiburg play?
— With the ball
— Best player in the team
— Position the forwards 
— Without the ball
◉ Formations, strengths and weaknesses

By @enrico_juventus
https://t.co/nJAKUR8qQh",False,"[0, 248]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.2753920805803581e+18,1275392080580358144,Max Statman,emaxstatman,,"Independent Juventus publication — latest news, transfers, stats, match coverages and more. For inquiries text us at @teamstatman — DM's always open. 📩",https://t.co/DG56LnNkiR,[],False,19461.0,465.0,195.0,Tue Jun 23 11:35:56 +0000 2020,8632.0,,,True,False,21431.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619999169275461634/H3OggpS1_normal.jpg,https://pbs.twimg.com/profile_images/1619999169275461634/H3OggpS1_normal.jpg,https://pbs.twimg.com/profile_banners/1275392080580358144/1677322532,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,,,1.0,11.0,False,False,False,en,"[{'url': 'https://t.co/DG56LnNkiR', 'expanded_url': 'http://maxstatman.com', 'display_url': 'maxstatman.com', 'indices': [0, 23]}]"
Wed Mar 08 00:00:18 +0000 2023,1633256291056648192,1633256291056648192,"Madrid
Bayern 
Inter
Liverpool
Barcelona 
Milan
United
Juventus
Chelsea 
Arsenal

This is a completely realistic and fact based list. https://t.co/pbjSmFMh1j",False,"[0, 133]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,True,0,0,False,False,en,en,recent,1578366997401718785,1578366997401718785,김정은,ShirubaBurreto,Earth-2023,Atheism ≠ Science,,,[],False,9,165,0,Fri Oct 07 12:50:03 +0000 2022,1970,,,False,False,145,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622601592662028288/PA7Illik_normal.jpg,https://pbs.twimg.com/profile_images/1622601592662028288/PA7Illik_normal.jpg,https://pbs.twimg.com/profile_banners/1578366997401718785/1665664295,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,1.632818489340711e+18,1632818489340710912,Mon Mar 06 19:00:38 +0000 2023,1.632818489340711e+18,1632818489340710912,Rank these clubs from biggest to smallest https://t.co/jFzAijsL5F,False,"[0, 41]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.5477872981247058e+18,1547787298124705792,Hamood,sushiniesta,,@visselkobe | parody account,,[],False,2889.0,492.0,8.0,Fri Jul 15 03:37:15 +0000 2022,8950.0,,,False,False,3846.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_banners/1547787298124705792/1677609977,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,,,17.0,466.0,False,False,False,en,
Tue Mar 07 23:58:37 +0000 2023,1633255867062558721,1633255867062558721,"My order of greatest clubs of all time.
Real Madrid
Milan
Bayern
Liverpool
Man utd
Barca/inter either one idk 
Juventus 
Ajax 
Benfica
Chelsea
Porto
Arsenal
Marseille 
Dortmund 
Celtic 
Red star",False,"[0, 194]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,935917388503056384,935917388503056384,.,Coalitionz1,,How Times Have Changed,,,[],False,95,734,0,Wed Nov 29 17:04:28 +0000 2017,88846,,,False,False,4658,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613913418410467328/RnP2Ibvu_normal.jpg,https://pbs.twimg.com/profile_images/1613913418410467328/RnP2Ibvu_normal.jpg,https://pbs.twimg.com/profile_banners/935917388503056384/1668698106,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:57:45 +0000 2023,1633255646668660738,1633255646668660738,@CFCKaz6 Need the guy who made the Chelsea 4-0 Juventus vid to make one for this game ASAP,False,"[9, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332551660643574e+18,1633255166064357378,1.2939733713409597e+18,1293973371340959744,CFCKaz6,,,,False,0,2,False,False,en,en,recent,1517452338453172225,1517452338453172225,.,EnzoCheIsea,,,,,[],False,112,186,0,Fri Apr 22 10:36:53 +0000 2022,96,,,False,False,392,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627616848530251776/qzEX0n2V_normal.jpg,https://pbs.twimg.com/profile_images/1627616848530251776/qzEX0n2V_normal.jpg,https://pbs.twimg.com/profile_banners/1517452338453172225/1671805324,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:56:44 +0000 2023,1633255389826535424,1633255389826535424,"@IFTVofficial Simple
Was the hands down #1 option at Fiorentina, not always the case at Juventus.",False,"[14, 97]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331405679105638e+18,1633140567910563841,7.490105353840558e+17,749010535384055810,IFTVofficial,,,,False,0,0,False,False,en,en,recent,3817222393,3817222393,Big Red Machine,jdpwrestling1,Northern California,"Reds Fan, avid golfer and likes to travel.",,,[],False,4,36,0,Wed Oct 07 18:56:59 +0000 2015,277,,,False,False,1134,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/652232343785111552/A71laYO8_normal.png,https://pbs.twimg.com/profile_images/652232343785111552/A71laYO8_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:50:01 +0000 2023,1633253703250747393,1633253703250747393,"@sushiniesta Madrid
Milan
Liverpool
Bayern
Barca
United
Juventus
Inter
Arsenal
Chelsea",False,"[13, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632818489340711e+18,1632818489340710912,1.5477872981247058e+18,1547787298124705792,sushiniesta,,,,False,0,0,False,False,en,en,recent,45588848,45588848,𝒟 𝐼 ö,ThyDC,,,,,[],False,1088,569,15,Mon Jun 08 15:26:06 +0000 2009,89751,,,False,False,54826,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1631958005108609024/B2VEnEW4_normal.jpg,https://pbs.twimg.com/profile_images/1631958005108609024/B2VEnEW4_normal.jpg,https://pbs.twimg.com/profile_banners/45588848/1563025078,F51111,000000,05030A,F01A37,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:49:55 +0000 2023,1633253677275422721,1633253677275422721,@RichBoat_01 @Ultimate_Quincy Did you watch theirs match against psg and juventus? Watch them well,False,"[30, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332461493048893e+18,1633246149304889347,1.3467850621095404e+18,1346785062109540352,RichBoat_01,,,,False,0,0,False,False,en,en,recent,268960597,268960597,Maxwell Jay,iam_brau,,• CHELSEA FC •,,,[],False,7787,5531,7,Sat Mar 19 20:43:18 +0000 2011,18005,,,False,False,63092,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1565006993072562176/zBgP95pY_normal.jpg,https://pbs.twimg.com/profile_images/1565006993072562176/zBgP95pY_normal.jpg,https://pbs.twimg.com/profile_banners/268960597/1662034878,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:49:31 +0000 2023,1633253576637120512,1633253576637120512,@EbimeneAlasei @IFTVofficial Roma is 4th with the same points as 5th Milan and that's with Juventus deducted points. If they don't make it to CL I don't think you can talk about Mou fixing them. They could very easily finish outside of top4 and I don't think anybody at Roma would be happy with that.,False,"[29, 300]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332479628925747e+18,1633247962892574723,1.5432372891025244e+18,1543237289102524418,EbimeneAlasei,,,,False,0,0,False,False,en,en,recent,3796571073,3796571073,🇵🇱 Michał,Michael90PY,Poland,🇮🇹 AC Milan | 🐍,,,[],False,94,455,3,Sun Sep 27 20:59:16 +0000 2015,3601,,,False,False,8163,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1398023972432797696/axChxwk8_normal.png,https://pbs.twimg.com/profile_images/1398023972432797696/axChxwk8_normal.png,https://pbs.twimg.com/profile_banners/3796571073/1607425893,9266CC,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:47:43 +0000 2023,1633253123774107648,1633253123774107648,Juventus are in serious trouble https://t.co/IYEgWtuWae,False,"[0, 55]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,854444326595833857,854444326595833857,Futbol Chronicle,FutbolChronic1e,United Kingdom,"Independent football website focussed on opinion, education and explanations. DM if you're interested in writing for us & getting your opinion out there!",https://t.co/avhx7Puq2P,"[{'url': 'https://t.co/avhx7Puq2P', 'expanded_url': 'https://futbolchronicle.com/', 'display_url': 'futbolchronicle.com', 'indices': [0, 23]}]",[],False,1794,1947,6,Tue Apr 18 21:19:37 +0000 2017,5432,,,False,False,9827,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525742886477701122/XlQ9DbJy_normal.jpg,https://pbs.twimg.com/profile_images/1525742886477701122/XlQ9DbJy_normal.jpg,https://pbs.twimg.com/profile_banners/854444326595833857/1652600427,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:46:59 +0000 2023,1633252938494754818,1633252938494754818,"@FrankKhalidUK The last UCL final he played was in 2015.

Barca vs Juventus. Why are you fucking lying?",False,"[15, 103]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329799318681477e+18,1632979931868147713,4381616655.0,4381616655,FrankKhalidUK,,,,False,0,1,False,False,en,en,recent,775493924639170566,775493924639170566,Ezræl,OHizrael,Saturn,University of Lagos Student-Kinesiologist | Frontend Dev | Graphic Artist | Video Editor | Product Design & Cloud Engr. Enthusiast,,,[],False,135,160,1,Tue Sep 13 00:38:54 +0000 2016,484,,,False,False,821,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572599007976849409/7eaPwEp-_normal.jpg,https://pbs.twimg.com/profile_images/1572599007976849409/7eaPwEp-_normal.jpg,https://pbs.twimg.com/profile_banners/775493924639170566/1675698798,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:45:26 +0000 2023,1633252547052855297,1633252547052855297,"@cfckousik @goal Benfica has 1 defeat in the whole season, they're the team with more goals in the Champions and on the whole europe, they just were 1st in the group with Juventus and PSG, they have amazing players like Ramos, Rafa,  and Neres, but whatever, the 10th on the prem can beat them",False,"[17, 293]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332302668557394e+18,1633230266855739392,1.627662414631293e+18,1627662414631292928,cfckousik,,,,False,0,0,False,False,en,en,recent,1598369449857482753,1598369449857482753,Leandro 🦅❤️,lm10_loverr,,"Football fan, but mostly Benfica🦅❤️
Portuguese🇵🇹
Messi and Ronaldo🔛🔝",,,[],False,0,16,0,Thu Dec 01 17:33:05 +0000 2022,15,,,False,False,10,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633253314853847040/lWGnN7p-_normal.jpg,https://pbs.twimg.com/profile_images/1633253314853847040/lWGnN7p-_normal.jpg,https://pbs.twimg.com/profile_banners/1598369449857482753/1678233044,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:44:54 +0000 2023,1633252414517133312,1633252414517133312,"Juventus have already made 23-year-old Italy striker Moise Kean's loan deal from Everton into a £24.9M (€28M) permanent transfer. (Goal)
#EFC #Juventus 
#LFC #YNWA #ThinkLFCTV",False,"[0, 175]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,784772742964994049,784772742964994049,ThinkLFCTV,ThinkLFCTV,,"The Official Twitter Account for #ThinkLFCTV ©️         
The Baddest Liverpool Fan Channel ™️",https://t.co/1ZZopIOT6D,"[{'url': 'https://t.co/1ZZopIOT6D', 'expanded_url': 'https://www.youtube.com/c/ThinkLFCTV', 'display_url': 'youtube.com/c/ThinkLFCTV', 'indices': [0, 23]}]",[],False,381,15,29,Sat Oct 08 15:09:37 +0000 2016,25,,,False,False,32556,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1571541073075265539/Ro-a9CjQ_normal.jpg,https://pbs.twimg.com/profile_images/1571541073075265539/Ro-a9CjQ_normal.jpg,https://pbs.twimg.com/profile_banners/784772742964994049/1559657388,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:43:38 +0000 2023,1633252095590641665,1633252095590641665,"@sushiniesta REAL Madrid 

Ac Milan 
Liverpool 
Bayern Munich 

Barcelona 
Manchester United 
Juventus 
Inter 
Chelsea
Arsenal",False,"[13, 126]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632818489340711e+18,1632818489340710912,1.5477872981247058e+18,1547787298124705792,sushiniesta,,,,False,0,0,False,False,en,en,recent,304642309,304642309,Jhonny Durantt 🇨🇴❤🇮🇹,jhonyromanisti,,estudie psicología soy comerciante y emprendedor... seguidor del futbol italiano... Bohemio y trovador en verso rima y prosa,,,[],False,145,1191,2,Tue May 24 21:24:47 +0000 2011,1406,,,True,False,5162,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1498836261188124673/-J7kLNrt_normal.jpg,https://pbs.twimg.com/profile_images/1498836261188124673/-J7kLNrt_normal.jpg,https://pbs.twimg.com/profile_banners/304642309/1646185387,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
