created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sat Mar 04 19:00:11 +0000 2023,1632093597322432512,1632093597322432512,"Benevento winter, Apice 2023 
#zenzeroimago https://t.co/oarmIqX6zp",False,"[0, 43]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,194072081,194072081,Klaus Louz,llouz,,,,[],False,26,269,1,Thu Sep 23 11:02:44 +0000 2010,352,,,False,False,286,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1594843539376164864/zr4OIyTf_normal.jpg,https://pbs.twimg.com/profile_images/1594843539376164864/zr4OIyTf_normal.jpg,https://pbs.twimg.com/profile_banners/194072081/1669075218,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 13:58:25 +0000 2023,1632017656881528832,1632017656881528832,@KateSpeakActor How did you ever survive hose Benevento? Ive only played the intro and got to the village up to the first save point and I was so overwhelmed I had to stop playing VR for like 2 days lol,False,"[16, 202]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6317866169928049e+18,1631786616992804864,21666642.0,21666642,KateSpeakActor,,,,,False,0,0,False,False,en,en,recent,1284123468779229188,1284123468779229188,Gaming & DJing,DjingGaming,,Gamer and DJ - Video Games & Retro Gaming - Music & Movies Lover - Vinyl collector and Hi-Fi sound enthusiast - Lets Play! 🇲🇽,,[],False,168,244,3,Fri Jul 17 13:52:32 +0000 2020,1441,,,False,False,5665,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1284129821241430017/P6I5rSq7_normal.jpg,https://pbs.twimg.com/profile_images/1284129821241430017/P6I5rSq7_normal.jpg,https://pbs.twimg.com/profile_banners/1284123468779229188/1594996577,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 11:32:15 +0000 2023,1631980871832985601,1631980871832985601,Ternana vs Benevento is on Sky Sport 256. With commentary from Paolo Redi.  For more details see https://t.co/ieTpsJsW2z #Ternana #Benevento #SkySport,False,"[0, 150]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,[],False,1939,5004,20,Mon Oct 14 11:54:42 +0000 2019,32336,,,False,False,269765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 11:31:26 +0000 2023,1631980665989210112,1631980665989210112,"GOAL! Slovacko U19 in Czech Republic U19 League
Slovacko U19 1-0 Jihlava U19
GOAL! Benevento U19 in Italy Primavera 2
Benevento U19 1-1 Lazio U19
GOAL! B 93 in World Club Friendlies 3
Frem 0-1 B 93",False,"[0, 197]","<a href=""https://frogthegambler.com"" rel=""nofollow"">live scores ftg</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1099404276114358272,1099404276114358272,Football Live Scores,ftg_soccer,Lon,Live updates and previews for 100s of football competitions. Automated scores so occasionally has mistakes. 18+,https://t.co/I0OLmcUJDn,[],False,6182,1,31,Sat Feb 23 20:23:00 +0000 2019,371,,,False,False,629264,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1369929455238602755/p74VCa15_normal.png,https://pbs.twimg.com/profile_images/1369929455238602755/p74VCa15_normal.png,https://pbs.twimg.com/profile_banners/1099404276114358272/1621261295,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/I0OLmcUJDn', 'expanded_url': 'http://www.frogthegambler.com', 'display_url': 'frogthegambler.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 10:23:03 +0000 2023,1631963459574194181,1631963459574194181,"💥 💎 💥LIVE EVENT
🏆️ Italy Campionato Primavera 2
⌚️ 20 '  📊0 - 0
⚽️ Benevento U19 - Lazio U19
♦️ Over1.5 TotalGoals
https://t.co/NHNKeYKwmc",False,"[0, 138]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1432585458182234114,1432585458182234114,Soccer Picks Alert,alert_picks,,"Useful free tool for football betting

Telegram
👉https://t.co/ZSHj4fhMl8
👉https://t.co/sOIiI3FkbQ
👉https://t.co/cvwZu1eAgR

#betting",https://t.co/sOIiI3FkbQ,"[{'url': 'https://t.co/ZSHj4fhMl8', 'expanded_url': 'https://bit.ly/GolLiveAlert', 'display_url': 'bit.ly/GolLiveAlert', 'indices': [49, 72]}, {'url': 'https://t.co/sOIiI3FkbQ', 'expanded_url': 'https://bit.ly/TradingAlertFull', 'display_url': 'bit.ly/TradingAlertFu…', 'indices': [74, 97]}, {'url': 'https://t.co/cvwZu1eAgR', 'expanded_url': 'https://bit.ly/FixedSoccerMatches', 'display_url': 'bit.ly/FixedSoccerMat…', 'indices': [99, 122]}]",False,300,5,2,Tue Aug 31 06:06:39 +0000 2021,1,,,False,False,4602,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1432585786193502209/JVNiOZqi_normal.jpg,https://pbs.twimg.com/profile_images/1432585786193502209/JVNiOZqi_normal.jpg,https://pbs.twimg.com/profile_banners/1432585458182234114/1632212801,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/sOIiI3FkbQ', 'expanded_url': 'https://bit.ly/TradingAlertFull', 'display_url': 'bit.ly/TradingAlertFu…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 09:39:05 +0000 2023,1631952394891464706,1631952394891464706,"Greeks Abroad. 🇬🇷

27th of February-3rd of March 2023. 🗓

(Current Ethniki players at the top)

G. Baldock: 62 minutes for Sheffield United.

F. Kitsos: 90 minutes for Omonia Nicosia.

I. Koutsoupias: 62 minutes for Benevento.

C. Kourfalidis: 77 minutes for Cagliari. https://t.co/y2hXAnrBQV",False,"[0, 268]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.631952186216448e+18,1631952186216448001,2282021126.0,2282021126,HellasFooty,,,,,False,0,2,False,False,en,en,recent,2282021126,2282021126,Hellas Football,HellasFooty,The World,"Greek Football done in English with a weekly podcast recorded every Tuesday - #HellasFootyPod. #SLGR 1 & 2, #Gamma, #Ethniki, breaking news & much more.",https://t.co/fPwLYQGyCu,[],False,8356,1675,130,Wed Jan 08 11:41:13 +0000 2014,3430,,,False,False,16361,,False,False,False,3B94D9,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1466497614891794433/yWrs1-1U_normal.jpg,https://pbs.twimg.com/profile_images/1466497614891794433/yWrs1-1U_normal.jpg,https://pbs.twimg.com/profile_banners/2282021126/1639190633,0D60C2,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/fPwLYQGyCu', 'expanded_url': 'https://linktr.ee/hellasfooty', 'display_url': 'linktr.ee/hellasfooty', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 09:25:28 +0000 2023,1631948966660042752,1631948966660042752,Working Hard! 💪🏻 #benevento #sabato #saturday #cleaningservice https://t.co/w7jXdBxigD,False,"[0, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1592085556024020992,1592085556024020992,SplendiSannioPulizie,splendisannio,"Benevento, Campania",Da più di trent'anni ed in continua evoluzione!,https://t.co/3t9X3TAsPg,[],False,2,16,0,Mon Nov 14 09:22:48 +0000 2022,2,,,True,False,128,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1592085724928540677/5rozmJca_normal.jpg,https://pbs.twimg.com/profile_images/1592085724928540677/5rozmJca_normal.jpg,https://pbs.twimg.com/profile_banners/1592085556024020992/1673215778,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/3t9X3TAsPg', 'expanded_url': 'http://www.splendisanniopulizie.it', 'display_url': 'splendisanniopulizie.it', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 07:44:46 +0000 2023,1631923623127838722,1631923623127838722,Soccer Match Simulator: 3/5/2023 9:00 AM ET - Benevento Calcio vs. Ternana Match Simulation and Free Betting Tips Generated by Advanced Algorithms https://t.co/XRHQRnDtfn,False,"[0, 170]","<a href=""https://www.cappertek.com"" rel=""nofollow"">cappertekTwitterAPI</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1689379837,1689379837,CapperTek,cappertek,"Philadelphia, PA USA","Make Smarter Sports Betting Picks and Predictions. Handicapping Tools, Reviews, Betting Tips, and More! Free Sports Betting Pick Simulator ➡️ https://t.co/ENvH4ZgNAK",https://t.co/0uTkl3BaJ7,"[{'url': 'https://t.co/ENvH4ZgNAK', 'expanded_url': 'http://cappertek.com/sim', 'display_url': 'cappertek.com/sim', 'indices': [142, 165]}]",False,12462,776,118,Wed Aug 21 22:12:04 +0000 2013,9889,,,False,False,471623,,False,False,False,2A2A2A,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1563999371624157184/VqvrAjcs_normal.jpg,https://pbs.twimg.com/profile_images/1563999371624157184/VqvrAjcs_normal.jpg,https://pbs.twimg.com/profile_banners/1689379837/1671496652,009999,000000,EFEFEF,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/0uTkl3BaJ7', 'expanded_url': 'https://www.cappertek.com/', 'display_url': 'cappertek.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 22:28:49 +0000 2023,1631783715436199936,1631783715436199936,"@aziz_zgh https://t.co/aTMe3HPOQs Remember when Pirlo lost to Inzaghi (16th place Benevento) even though he had 5x Ballon D'Or winner Ronaldo, Kulusevski, Chiesa, Morata etc
lmao",False,"[10, 178]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6317653755314831e+18,1631765375531483136,1.3718507958602465e+18,1371850795860246537,aziz_zgh,,,,,False,0,7,False,False,en,en,recent,2477503760,2477503760,Cin,_IamCin,,🏳️🏴,,[],False,13,134,0,Sun May 04 22:58:47 +0000 2014,1594,,,False,False,3166,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/926549170881785856/bNMKISkL_normal.jpg,https://pbs.twimg.com/profile_images/926549170881785856/bNMKISkL_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 19:57:44 +0000 2023,1631745695337119757,1631745695337119757,"An Italian football fan completed a 1,000-plus mile round trip to watch his side - on his own 😲
https://t.co/SHT3019ADD",False,"[0, 119]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,42910151,42910151,Daily Star Sport,DailyStar_Sport,United Kingdom,"Your official Daily Star sport Twitter page. All the breaking sport news, live coverage and more. Give our FB page a like! https://t.co/jzvN5rMxy7",https://t.co/yG3zCwrIww,"[{'url': 'https://t.co/jzvN5rMxy7', 'expanded_url': 'http://fb.com/DailyStarFootball', 'display_url': 'fb.com/DailyStarFootb…', 'indices': [123, 146]}]",False,51248,682,567,Wed May 27 15:51:45 +0000 2009,251,,,True,True,221397,,False,False,True,E0072A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1555576185874153475/Z55Iv_tQ_normal.jpg,https://pbs.twimg.com/profile_images/1555576185874153475/Z55Iv_tQ_normal.jpg,https://pbs.twimg.com/profile_banners/42910151/1588601377,B60000,FFFFFF,FF0000,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/yG3zCwrIww', 'expanded_url': 'https://www.dailystar.co.uk/sport/football', 'display_url': 'dailystar.co.uk/sport/football', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 19:35:40 +0000 2023,1631740141550141440,1631740141550141440,"Thank you to everyone who participated in today's #OddStat Quiz. Entries have now closed. The answers:

▪️20
▪️AC Milan, Inter, Parma, Lecce, Benevento
▪️Sassuolo (5)

@_Lucent1 is the winner for today, as he provided the correct answer the quickest. Congratulations!",False,"[0, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316530094898135e+18,1631653009489813505,1640690586.0,1640690586,TheOddSolace,,,,,False,0,1,False,False,en,en,recent,1640690586,1640690586,Solace Chukwu,TheOddSolace,Nigeria,"family▪believer▪senior editor, @PulseSportsNG ▪newsletter: https://t.co/WOo8qrgueE",https://t.co/M6NG2JgS2w,"[{'url': 'https://t.co/WOo8qrgueE', 'expanded_url': 'http://chaosdigestbysolace.substack.com/subscribe', 'display_url': 'chaosdigestbysolace.substack.com/subscribe', 'indices': [59, 82]}]",False,8941,304,55,Fri Aug 02 15:34:20 +0000 2013,166,,,True,True,103919,,False,False,False,7722E6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1617256753325907970/EzzpIrkV_normal.jpg,https://pbs.twimg.com/profile_images/1617256753325907970/EzzpIrkV_normal.jpg,https://pbs.twimg.com/profile_banners/1640690586/1588850188,141312,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/M6NG2JgS2w', 'expanded_url': 'https://pulsesports.ng/author/2021110908010853138', 'display_url': 'pulsesports.ng/author/2021110…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 18:44:07 +0000 2023,1631727168844701713,1631727168844701713,"@TheOddSolace Lemme shoot my shot
- Osimhen has scoref against 20 teams in Serie A
- He has failed to score against 5 opponents. AC Milan, Inter, Parma, Lecce, and Benevento
- His favourite opponent - is Sassuolo. He has scored 5 goals against then

#OddStat",False,"[14, 258]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316530094898135e+18,1631653009489813505,1640690586.0,1640690586,TheOddSolace,,,,,False,0,1,False,False,en,en,recent,2401290968,2401290968,Boluwatitonisola Omoniyi,bols_bols1,"Lagos, Nigeria",Sports Analyst @hotfm_lagos | Guest on @channels_sports @tvcnewng | Ex - @Naija102FM @classicFM973 @My11ng @AfroSportTV | Producer | Director @SportsMasterLtd,https://t.co/yxjNPla5WO,[],False,1100,278,2,Fri Mar 21 09:38:23 +0000 2014,41701,,,False,False,19803,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1520388425899253762/NEZrpWWR_normal.jpg,https://pbs.twimg.com/profile_images/1520388425899253762/NEZrpWWR_normal.jpg,https://pbs.twimg.com/profile_banners/2401290968/1651330086,19CF86,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/yxjNPla5WO', 'expanded_url': 'https://www.youtube.com/channel/UCzRTmonVaeD_ZKNGnY1sdZg', 'display_url': 'youtube.com/channel/UCzRTm…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 18:22:30 +0000 2023,1631721726089515008,1631721726089515008,@thecasualultra Maybe he live in Benevento lmao,False,"[16, 47]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.631386863805055e+18,1631386863805054976,2223259404.0,2223259404,thecasualultra,,,,,False,0,0,False,False,en,en,recent,276375457,276375457,AZ,adjin_,Behind You,"Work Hard, Play Hard, Pray Harder. Rage Against The Phobic.",,[],False,337,256,4,Sun Apr 03 06:55:01 +0000 2011,2841,,,False,False,37641,,False,False,False,060606,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1067478989797654528/LoOQC6-1_normal.jpg,https://pbs.twimg.com/profile_images/1067478989797654528/LoOQC6-1_normal.jpg,https://pbs.twimg.com/profile_banners/276375457/1364993324,1249EB,A5C2AB,F9860B,090909,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 17:22:37 +0000 2023,1631706659608199183,1631706659608199183,"@TheOddSolace OddStat
1. He's scored against 20 Serie A teams.
2. Lecce, AC Milan, Inter Milan, Parma, Benevento.
3. He's scored the most against Sassuolo, 5 goals.
#OddStat",False,"[14, 173]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316530094898135e+18,1631653009489813505,1640690586.0,1640690586,TheOddSolace,,,,,False,0,1,False,False,en,en,recent,4897936143,4897936143,Sokomba Daudu-Abdullahi,Daudu_Abdullahi,,,,[],False,106,315,0,Thu Feb 11 13:30:23 +0000 2016,5135,,,False,False,757,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1264247569837887489/MvjN1LGi_normal.jpg,https://pbs.twimg.com/profile_images/1264247569837887489/MvjN1LGi_normal.jpg,https://pbs.twimg.com/profile_banners/4897936143/1550214392,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:23:40 +0000 2023,1631691822547206150,1631691822547206150,"Only one Sudtirol fan travelled the 1700km round trip for their game against Benevento. They won 2-0, he saw Moustapha Cisse score, and Andrea Masiello went over and thanked him for his support at the end of the game. 👏💪💙🖤 https://t.co/gvlOA8wllL",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5,43,False,False,en,en,recent,1484490471388979202,1484490471388979202,Atalanta BC News,AtalantaBC_News,"Bergamo, Lombardy","Atalanta news. Forza Atalanta 💙🖤
Proud sponsors of Ascot United's Usman Lalustani.
atalantabcnews@gmail.com",https://t.co/FIX8lRstcS,[],False,635,312,4,Fri Jan 21 11:38:24 +0000 2022,4200,,,False,False,2772,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612148264391917569/3iIDMT1A_normal.jpg,https://pbs.twimg.com/profile_images/1612148264391917569/3iIDMT1A_normal.jpg,https://pbs.twimg.com/profile_banners/1484490471388979202/1671905554,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/FIX8lRstcS', 'expanded_url': 'http://Atalantini.Online', 'display_url': 'Atalantini.Online', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:14:31 +0000 2023,1631689521694638084,1631689521694638084,"Fan makes 1,000-mile round trip to watch team and gets banner dedicated to him https://t.co/b1miOoNoMr",False,"[0, 102]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,436141986,436141986,Sun Sport,SunSport,London,Exclusive stories and breaking news from @TheSun's sport desk.,https://t.co/ButMBavcmq,[],False,218443,349,1192,Tue Dec 13 20:59:32 +0000 2011,37,,,False,True,252793,,False,False,False,D30F00,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/626438963725770753/u3zAEnWA_normal.png,https://pbs.twimg.com/profile_images/626438963725770753/u3zAEnWA_normal.png,https://pbs.twimg.com/profile_banners/436141986/1438189672,D30F00,000000,E6F6F9,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/ButMBavcmq', 'expanded_url': 'http://www.thesun.co.uk/sport', 'display_url': 'thesun.co.uk/sport', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 15:39:37 +0000 2023,1631680738566258688,1631680738566258688,"Soulive w/Marco Benevento &amp; Louis Cato: Manic Depression [HD] 2012-03-03 - BOWLIVE III @ Brooklyn Bowl; Brooklyn, NY

https://t.co/Ad3Z9ekmcu",False,"[0, 145]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,158371168,158371168,mkdevo did this.,mkdevo,facebook.com/mkdev0,Not a musician.,https://t.co/bKmfQcc7wY,[],False,6487,327,105,Tue Jun 22 13:32:03 +0000 2010,8544,,,True,False,16825,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1532767346024144896/TAMU7x5S_normal.jpg,https://pbs.twimg.com/profile_images/1532767346024144896/TAMU7x5S_normal.jpg,https://pbs.twimg.com/profile_banners/158371168/1352654323,94D487,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/bKmfQcc7wY', 'expanded_url': 'http://www.youtube.com/mkdevo', 'display_url': 'youtube.com/mkdevo', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
