created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 18:38:01 +0000 2023,1633175182532550656,1633175182532550656,@BrianTalksCrap Like father like son. Udinese have been known to operate the same way... sometimes 4 in a year! https://t.co/Fsi0OnR4ZI,False,"[16, 111]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331716752262267e+18,1633171675226226688,2382891440.0,2382891440,BrianTalksCrap,,,,,False,0,1,False,False,en,en,recent,23131610,23131610,𝕸𝖆𝖗𝖐 𝕬𝖘𝖍𝖜𝖔𝖗𝖙𝖍,he6rt6gr6m,,"🖌️ 𝔄𝔯𝔱 💉 𝔗𝔞𝔱𝔱𝔬𝔬𝔰 👽 𝔗𝔥𝔢 𝔛-𝔉𝔦𝔩𝔢𝔰
💙 𝔅𝔩𝔞𝔠𝔨𝔟𝔲𝔯𝔫 ℜ𝔬𝔳𝔢𝔯𝔰 ⚪ 𝔍𝔲𝔳𝔢𝔫𝔱𝔲𝔰 🖤
ℑ𝔱𝔞𝔩𝔦𝔞 🇮🇹 @𝔑𝔦𝔱𝔯𝔬𝔊𝔢𝔫ℭ𝔞𝔰𝔱 📢",,[],False,1488,1020,70,Fri Mar 06 22:54:30 +0000 2009,13983,,,True,False,87225,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/984632333105025025/-pZuwAdA_normal.jpg,https://pbs.twimg.com/profile_images/984632333105025025/-pZuwAdA_normal.jpg,https://pbs.twimg.com/profile_banners/23131610/1568206085,0084B4,000000,000000,919191,True,True,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:07:06 +0000 2023,1633167402518081537,1633167402518081537,@VoicesOfTheVic Udinese interested as well? https://t.co/6LyNJsxz0U,False,"[16, 43]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,0,False,False,en,en,recent,1028658479492419584,1028658479492419584,Alistair Anderson,AAnder94,"Merseyside, England","Research Fellow at @UoNSociology. Vaccine hesitancy, antibiotic use, and veterinarians - occasionally at the same time. PhD from @GeogBristol. 🐝",https://t.co/PlOaVlksUv,[],False,586,1388,2,Sun Aug 12 15:04:27 +0000 2018,7870,,,False,False,1448,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1399694216901672966/3aI82ZbD_normal.jpg,https://pbs.twimg.com/profile_images/1399694216901672966/3aI82ZbD_normal.jpg,https://pbs.twimg.com/profile_banners/1028658479492419584/1561564265,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/PlOaVlksUv', 'expanded_url': 'http://aeanderson.org', 'display_url': 'aeanderson.org', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:03:19 +0000 2023,1633166451166134272,1633166451166134272,"Mr Udinese Tri-Color Grille Badge Emblem Decoration Accessories Car Truck Label Compatible with Tacoma 4Runner Tundra Sequoia HAVB3JW

https://t.co/qhqv9jngX4",False,"[0, 158]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1581915556852428800,1581915556852428800,Polly73NcUFm,Polly73F,,,,[],False,12,3,0,Mon Oct 17 07:50:44 +0000 2022,0,,,False,False,11849,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1581915670761332736/diMx7K9f_normal.jpg,https://pbs.twimg.com/profile_images/1581915670761332736/diMx7K9f_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:48:06 +0000 2023,1633147522959933440,1633147522959933440,"Terrible owners, astonishing no one has shut down the blatant money-laundering scheme they are running between Watford, Udinese and Granada https://t.co/9R53PtjXUC",False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,394899918,394899918,Chris,chris96lfc,🌅,26 • ⚽️ 🏏 🏎 🪩 • 🏳️‍🌈 • fundamentally addicted to the Barclays 𝒂𝒏𝒅 𝒊𝒕’𝒔 𝑳𝑰𝑰𝑰𝑰𝑰𝑰𝑰𝑽𝑬,,[],False,283,311,8,Thu Oct 20 20:12:20 +0000 2011,17158,,,True,False,4047,,False,False,False,020812,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1626602890709159937/lYTjK_E7_normal.jpg,https://pbs.twimg.com/profile_images/1626602890709159937/lYTjK_E7_normal.jpg,https://pbs.twimg.com/profile_banners/394899918/1600726233,17406C,2280A9,020812,2280A9,True,True,False,False,False,False,False,none,[],,False,1.6331462706918031e+18,1633146270691803137,Tue Mar 07 16:43:07 +0000 2023,1.6331462706918031e+18,1633146270691803137,"13 months later, Watford have gone through another three managers (Hodgson, Edwards and now Bilic). Chris Wilder next? Short-term deal? It *might* work  but it's no way to run a club. Very different to the days of #WFC making smart, proactive decisions https://t.co/MJlB41UhhQ",False,"[0, 276]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4858922948678287e+18,1485892294867828736,114755833.0,114755833,OliverKay,114755833.0,114755833,Oliver Kay,OliverKay,,"Senior football writer @TheAthleticFC @TheAthletic
Author of Forever Young: The Story of Adrian Doherty @ForeverYoungAD https://t.co/ogl3TwxP0o",https://t.co/00BqfoXrfr,"[{'url': 'https://t.co/ogl3TwxP0o', 'expanded_url': 'http://bit.ly/3R8v2Vv', 'display_url': 'bit.ly/3R8v2Vv', 'indices': [120, 143]}]",False,430056.0,4597.0,6114.0,Tue Feb 16 14:16:38 +0000 2010,2635.0,,,True,True,62370.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168814618862673921/P2Mq-31a_normal.jpg,https://pbs.twimg.com/profile_images/1168814618862673921/P2Mq-31a_normal.jpg,https://pbs.twimg.com/profile_banners/114755833/1496253252,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,False,12.0,90.0,False,False,en,"[{'url': 'https://t.co/00BqfoXrfr', 'expanded_url': 'https://theathletic.com/author/oliver-kay/', 'display_url': 'theathletic.com/author/oliver-…', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,
Tue Mar 07 15:25:08 +0000 2023,1633126642229944325,1633126642229944325,@VoicesOfTheVic Who is this Udinese you speak of?,False,"[16, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,0,False,False,en,en,recent,51390246,51390246,James Braxton,braxton_uk,"Leighton Buzzard, England",Miserable at best - #watfordfc - Member of @humanists_uk - @portsmouthuni graduate,,[],False,292,350,5,Sat Jun 27 08:53:23 +0000 2009,42710,,,True,False,7451,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1502695289051877377/x5llU44d_normal.jpg,https://pbs.twimg.com/profile_images/1502695289051877377/x5llU44d_normal.jpg,https://pbs.twimg.com/profile_banners/51390246/1647105282,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:12:59 +0000 2023,1633123586922758150,1633123586922758150,"@VoicesOfTheVic So, Watford pay and Udinese benefit.  Why not",False,"[16, 61]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,2,False,False,en,en,recent,1338777011188359168,1338777011188359168,Just Jamie,IveGotWood1979,Sutton Coldfield,"Proud Dad, Watford Fan, Cyber Security newbie.

Thoughts and opinions are my own, clearly",,[],False,411,1238,0,Tue Dec 15 09:24:53 +0000 2020,14596,,,True,False,17852,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629167862844620802/CDtE4rIC_normal.jpg,https://pbs.twimg.com/profile_images/1629167862844620802/CDtE4rIC_normal.jpg,https://pbs.twimg.com/profile_banners/1338777011188359168/1673388618,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:19:34 +0000 2023,1633110141800153089,1633110141800153089,"@darrenmc7 @FotMob @Bonetti @SassuoloUS @USCremonese @TorinoFC1906_En @Inter_en @Udinese_1896 @ASRomaEN @ACMonza @ACFFiorentinaEN 5 saves
1 goal conceded
3 driving saves
3 throws
5 recoveries
Acted as a sweeper twice",False,"[130, 216]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331048269081969e+18,1633104826908196873,1174301012.0,1174301012,darrenmc7,,,,,False,0,1,False,False,en,en,recent,1140572917874475008,1140572917874475008,ÆrligRBK,aerligRBK,Kjernen,Medlem av verdens beste supportergruppe og tilhenger av verdens beste klubb❤️ Kjernen-medlem fra 2018🖤🤍 1/2 i @DFFpodden og @spillsenteret,https://t.co/NKvPPsXkHa,[],False,663,391,3,Mon Jun 17 10:52:29 +0000 2019,24194,,,False,False,7817,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616240632808312832/f2ywKKjC_normal.jpg,https://pbs.twimg.com/profile_images/1616240632808312832/f2ywKKjC_normal.jpg,https://pbs.twimg.com/profile_banners/1140572917874475008/1676966684,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NKvPPsXkHa', 'expanded_url': 'https://www.youtube.com/channel/UCxd1PTo5SOyBD9gTtzS3oyA', 'display_url': 'youtube.com/channel/UCxd1P…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:08:56 +0000 2023,1633107465997877254,1633107465997877254,@VoicesOfTheVic no surprise there is interest from udinese,False,"[16, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,4,False,False,en,en,recent,1442579697699749893,1442579697699749893,Jobbo,ajobbowfc,,fan account | 19 | watford home and away,,[],False,244,213,0,Mon Sep 27 19:59:59 +0000 2021,1811,,,True,False,1242,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582843020340256775/ncbNm01t_normal.jpg,https://pbs.twimg.com/profile_images/1582843020340256775/ncbNm01t_normal.jpg,https://pbs.twimg.com/profile_banners/1442579697699749893/1676979247,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:43:16 +0000 2023,1633101008434868225,1633101008434868225,@VoicesOfTheVic Off to UDINESE he goes then,False,"[16, 43]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,7,False,False,en,en,recent,1226205275633471490,1226205275633471490,Fin 🐝 | Joao Pedro Lover,FOnens,,WatfordFC #pozzoout,,[],False,158,224,0,Sat Feb 08 18:05:03 +0000 2020,8150,,,True,False,4556,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1520421771324936194/H6MBhhfY_normal.jpg,https://pbs.twimg.com/profile_images/1520421771324936194/H6MBhhfY_normal.jpg,https://pbs.twimg.com/profile_banners/1226205275633471490/1622880542,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:42:27 +0000 2023,1633100800682602501,1633100800682602501,"Watford are interested in signing Brazilian Centre-back, Lucas Beraldo. 

The 19-year old is also attracting interest from Udinese &amp; Benfica.  

https://t.co/9Ieiltw33n

#Watfordfc 🟡⚫️ https://t.co/IDHiFCXelL",False,"[0, 188]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,62,False,False,en,en,recent,1270116161728974851,1270116161728974851,The Voices of The Vic 🟡⚫️,VoicesOfTheVic,"Vicarage Road, Watford",Watford FC podcast hosted by @benaiton23 & @MikeDuffy_27 🎙🐝| thevoicesofthevic@gmail.com 📧 | Part of @TheSportSocial Partnership.,https://t.co/XaOSe2fZ5p,[],False,4032,1174,21,Mon Jun 08 22:11:31 +0000 2020,5711,,,False,False,7514,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608200992708763650/VPN1e3y7_normal.jpg,https://pbs.twimg.com/profile_images/1608200992708763650/VPN1e3y7_normal.jpg,https://pbs.twimg.com/profile_banners/1270116161728974851/1602170761,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/XaOSe2fZ5p', 'expanded_url': 'https://podcast.sport-social.co.uk/podcast/the-voices-of-the-vic/', 'display_url': 'podcast.sport-social.co.uk/podcast/the-vo…', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:00:15 +0000 2023,1633090184303505410,1633090184303505410,"Serie A financial efficiency. Money spent per point in the standings (from best to worst). Part 1/4.

1. Udinese, €510K
2. Lecce, €584K
3. Empoli, €928K
4. Bologna, €931K
5. Atalanta, €934K",False,"[0, 189]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,1,2,False,False,en,en,recent,834426950970068993,834426950970068993,Capology,CapologyDB,,Your football platform for player salaries and official club financial statements,https://t.co/W2k1JSV4j1,[],False,944,11,9,Wed Feb 22 15:37:42 +0000 2017,28,,,False,False,609,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_banners/834426950970068993/1660590145,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/W2k1JSV4j1', 'expanded_url': 'http://capology.com', 'display_url': 'capology.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:01:58 +0000 2023,1633075516776357889,1633075516776357889,"There's alot of African Irish lads appearing good for us from the likes of Celtic, Udinese and Derby etc.",False,"[0, 105]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1518310929120825345,1518310929120825345,Lufc Darren,UnitedLeeds_1,"Offaly, Ireland","Viva Gracia 🇪🇸🇮🇨💛💙🤍🇮🇪☘️ Soccer, GAA; Hurling & Football, Rugby Union, Cricket, Boxing, Golf & Tennis. Retweets/likes dont mean I agree #LUFC #MOT #ALAW",https://t.co/YCluWQLAsd,[],False,1978,2010,1,Sun Apr 24 19:28:40 +0000 2022,72348,,,True,False,56817,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632872563184394240/-PFoYLIh_normal.jpg,https://pbs.twimg.com/profile_images/1632872563184394240/-PFoYLIh_normal.jpg,https://pbs.twimg.com/profile_banners/1518310929120825345/1677349717,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/YCluWQLAsd', 'expanded_url': 'http://LeedsUnited.Com', 'display_url': 'LeedsUnited.Com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:57:49 +0000 2023,1633074470435926018,1633074470435926018,@swspurs @_bpaigeyu_ I forgot about Bissouma in my list. I’d keep him too. I love Udogie at Udinese but I’m not counting him as a ‘keep’ because he hasn’t kicked a ball yet.,False,"[21, 173]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633073184403538e+18,1633073184403537922,1.180872966755799e+18,1180872966755799041,swspurs,,,,,False,0,2,False,False,en,en,recent,914218648755146752,914218648755146752,We Don’t Need Another Hero We’ve Got The Iron Dome,G__Division,"East Midlands, United Kingdom",Aut inveniam viam aut faciam. 'Centrist scum.' https://t.co/szgyesFigI,,"[{'url': 'https://t.co/szgyesFigI', 'expanded_url': 'https://mastodonapp.uk/web/@G__Division#', 'display_url': 'mastodonapp.uk/web/@G__Divisi…', 'indices': [47, 70]}]",False,967,893,4,Sat Sep 30 20:01:26 +0000 2017,181432,,,False,False,49175,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628876511783620615/D3p2YLUM_normal.jpg,https://pbs.twimg.com/profile_images/1628876511783620615/D3p2YLUM_normal.jpg,https://pbs.twimg.com/profile_banners/914218648755146752/1675513061,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:07:20 +0000 2023,1633061767529070595,1633061767529070595,"Pawłowski's English has certainly come on over the last decade. Upon signing for Elana Toruń, the keeper has lampooned his interview when signing as a youngster for Udinese, where the Italian media man interviewed the Pole in a language which neither could speak very well. https://t.co/MN8FRkbKfG",False,"[0, 273]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,22749750,22749750,Ryan Hubbard 🇵🇱⚽,Ryan_Hubbard,Ryan-Hubbard.co.uk,Polish football in English - Polska piłka po angielsku. Author of 'From Partition to Solidarity: The first 100 years of Polish football'. @PilkaUK @TheFosseWay,https://t.co/BCI2tiuuB6,[],False,5827,1916,153,Wed Mar 04 08:40:59 +0000 2009,4454,,,True,True,60894,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572112882287902720/9RBwKQxL_normal.jpg,https://pbs.twimg.com/profile_images/1572112882287902720/9RBwKQxL_normal.jpg,https://pbs.twimg.com/profile_banners/22749750/1565553416,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/BCI2tiuuB6', 'expanded_url': 'https://linktr.ee/Ryan_Hubbard', 'display_url': 'linktr.ee/Ryan_Hubbard', 'indices': [0, 23]}]",False,1.6330610740805468e+18,1633061074080546816,Tue Mar 07 11:04:35 +0000 2023,1.6330610740805468e+18,1633061074080546816,😂👏👏 #solidkeeper https://t.co/oKsrS3oKdc,False,"[0, 16]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,22749750.0,22749750,Ryan Hubbard 🇵🇱⚽,Ryan_Hubbard,Ryan-Hubbard.co.uk,Polish football in English - Polska piłka po angielsku. Author of 'From Partition to Solidarity: The first 100 years of Polish football'. @PilkaUK @TheFosseWay,https://t.co/BCI2tiuuB6,[],False,5827.0,1916.0,153.0,Wed Mar 04 08:40:59 +0000 2009,4454.0,,,True,True,60894.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572112882287902720/9RBwKQxL_normal.jpg,https://pbs.twimg.com/profile_images/1572112882287902720/9RBwKQxL_normal.jpg,https://pbs.twimg.com/profile_banners/22749750/1565553416,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,True,0.0,1.0,False,False,und,"[{'url': 'https://t.co/BCI2tiuuB6', 'expanded_url': 'https://linktr.ee/Ryan_Hubbard', 'display_url': 'linktr.ee/Ryan_Hubbard', 'indices': [0, 23]}]",False,1.633038220811182e+18,1633038220811182083,,,,,,,,,,,,,,,
Tue Mar 07 10:31:53 +0000 2023,1633052844109488128,1633052844109488128,"@goodday12646 Nice
Torino
Brentford
Brighton
Udinese 

Boom 💥",False,"[14, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330415042801664e+18,1633041504280166401,1.6232987085561938e+18,1623298708556193792,goodday12646,,,,,False,1,1,False,False,en,en,recent,1482260951474880513,1482260951474880513,Broda Laku,Ola_ku_si_be,,Follow and I’ll follow back ASAP😌✌🏽| @ChelseaFC💙| @neymarjr 🥹💛|YBNL mafia☪️| @Olamide 😻,,[],False,46,89,0,Sat Jan 15 07:59:01 +0000 2022,605,,,False,False,156,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633039301918306306/Nvnj4lvj_normal.jpg,https://pbs.twimg.com/profile_images/1633039301918306306/Nvnj4lvj_normal.jpg,https://pbs.twimg.com/profile_banners/1482260951474880513/1671786767,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
