created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.user.entities.url.urls
Tue Mar 07 14:44:26 +0000 2023,1633116399546531840,1633116399546531840,"Sassuolo Calcio ML 💵
MPJr. o16.5 pts 💵
Hawks @ Heat u229.5 ∹  ( I am going to put this little cock and balls symbol whenever the bet wasn't even fucking close )

Picks coming later. Have some gd patience. Fuck.",False,"[0, 210]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,1,False,False,,en,en,recent,1620857961609297931,1620857961609297931,Suq.Madiq,suq_madiqq,,8-3-0 +5.91u since beginning of March... I think. I did the math in my head.,,[],False,5,15,0,Wed Feb 01 18:53:53 +0000 2023,10,,,False,False,49,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620858450472206348/nnnnwQPo_normal.jpg,https://pbs.twimg.com/profile_images/1620858450472206348/nnnnwQPo_normal.jpg,https://pbs.twimg.com/profile_banners/1620857961609297931/1675278337,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:43:08 +0000 2023,1633116071803625478,1633116071803625478,"@awedfop @Amon83500142 @juvefcdotcom @Gazzetta_it Carried Italy in the Euro’s. 
Locatelli is MUCH much worse than his Sassuolo days. He cant even make a string of 5 successful passes anymore, but when he was under De Zerbi at Sassuolo he was a BEAST, and also an important player for Italy in the Euro’s.",False,"[50, 304]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331157285166408e+18,1633115728516640769,1.596164110433112e+18,1596164110433112066,SlyAssassin95,,,,,False,,,0,2,False,False,,en,en,recent,1596164110433112066,1596164110433112066,Ty,SlyAssassin95,,Freelance Football scout. Bachelor of Commerce in Finance. 🔜 Master’s in Football Business 🔜 ⭐️ Aspiring Sporting Director,,[],False,15,128,0,Fri Nov 25 15:29:27 +0000 2022,679,,,False,False,196,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603674763121016835/kzfH9nKp_normal.jpg,https://pbs.twimg.com/profile_images/1603674763121016835/kzfH9nKp_normal.jpg,https://pbs.twimg.com/profile_banners/1596164110433112066/1671807107,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:42:34 +0000 2023,1633115929860079619,1633115929860079619,"He really impressed me when Sassuolo played against Napoli. Really shone, constant danger. https://t.co/0VU5MS0Ucw",False,"[0, 90]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.6331155047462994e+18,1633115504746299395,0,2,False,False,False,en,en,recent,1496578827845345286,1496578827845345286,Eno Football,eno_futboh,Cymru,Football talk. I make football videos on TikTok. (Follow below). Gareth is my name.,https://t.co/0LaBynmaX4,[],False,262,156,1,Wed Feb 23 20:12:58 +0000 2022,20167,,,False,False,13821,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607539297971830785/glJaukXy_normal.jpg,https://pbs.twimg.com/profile_images/1607539297971830785/glJaukXy_normal.jpg,https://pbs.twimg.com/profile_banners/1496578827845345286/1674135434,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Tue Mar 07 14:40:52 +0000 2023,1.6331155047462994e+18,1633115504746299395,"Armand Laurienté has stepped up big for Sassuolo this season 📈

This season:

⚽ 5 Goals
🅰️ 5 Assists

Last night vs Cremonese in 3-2 win:

⚽ 1 Goal
🅰️ 2 Assists

For only €10m he's replaced last season's standout Hamed Traore brilliantly 👏
 https://t.co/mlDvO9ju8B",False,"[0, 264]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7.490105353840558e+17,749010535384055810,Italian Football TV,IFTVofficial,"New York, NY",Connecting the world to calcio. 🇮🇹🌐⚽ @iftvmarco @iftvmike @iftvadamo⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ #SerieA #Calcio #Soccer,https://t.co/lRgCi4yQMq,[],False,195174.0,1204.0,1175.0,Fri Jul 01 22:43:22 +0000 2016,28368.0,,,True,True,28744.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_banners/749010535384055810/1633543708,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,,,9.0,123.0,False,False,False,en,"[{'url': 'https://t.co/0LaBynmaX4', 'expanded_url': 'https://linktr.ee/eno_futboh', 'display_url': 'linktr.ee/eno_futboh', 'indices': [0, 23]}]","[{'url': 'https://t.co/lRgCi4yQMq', 'expanded_url': 'http://italianfootballtv.com', 'display_url': 'italianfootballtv.com', 'indices': [0, 23]}]"
Tue Mar 07 14:40:52 +0000 2023,1633115504746299395,1633115504746299395,"Armand Laurienté has stepped up big for Sassuolo this season 📈

This season:

⚽ 5 Goals
🅰️ 5 Assists

Last night vs Cremonese in 3-2 win:

⚽ 1 Goal
🅰️ 2 Assists

For only €10m he's replaced last season's standout Hamed Traore brilliantly 👏
 https://t.co/mlDvO9ju8B",False,"[0, 264]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,9,123,False,False,False,en,en,recent,749010535384055810,749010535384055810,Italian Football TV,IFTVofficial,"New York, NY",Connecting the world to calcio. 🇮🇹🌐⚽ @iftvmarco @iftvmike @iftvadamo⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ #SerieA #Calcio #Soccer,https://t.co/lRgCi4yQMq,[],False,195174,1204,1175,Fri Jul 01 22:43:22 +0000 2016,28368,,,True,True,28744,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_banners/749010535384055810/1633543708,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/lRgCi4yQMq', 'expanded_url': 'http://italianfootballtv.com', 'display_url': 'italianfootballtv.com', 'indices': [0, 23]}]",
Tue Mar 07 14:14:30 +0000 2023,1633108868191465480,1633108868191465480,@SkyBlueForLife @City_Xtra @SportsPeteO Armand lauriente from sassuolo. Good option only if he's on a cheap,False,"[40, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331076561508598e+18,1633107656150859778,1.4819234530202542e+18,1481923453020254211,SkyBlueForLife,,,,,False,,,0,1,False,False,,en,en,recent,1594534889629839362,1594534889629839362,ًًً,RealistCiteh,Using my location as ammo?,,,[],False,12,0,0,Mon Nov 21 03:35:32 +0000 2022,1394,,,False,False,2518,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625755213943681025/IzCPV6qw_normal.jpg,https://pbs.twimg.com/profile_images/1625755213943681025/IzCPV6qw_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:07:44 +0000 2023,1633107164360241155,1633107164360241155,"Manuel #Locatelli:

At Juventus - 8 G/A in 73 matches.
At Sassuolo - 18 G/A in 99 matches. https://t.co/76S9D4lXhK",False,"[0, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331071580520899e+18,1633107158052089860,1.4962944396057436e+18,1496294439605743625,SalvatoreBisco4,,,,,False,,,1,3,False,False,True,en,en,recent,1496294439605743625,1496294439605743625,Salvatore Biscotti,SalvatoreBisco4,,"Serie A, Juventus FC insider. AS-MR sports representative. Loving husband. Hardest working beat reporter for the biggest club in Italy. Parody account.",,[],False,550,35,2,Wed Feb 23 01:23:00 +0000 2022,2559,,,False,False,1282,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603186473909485570/RJsqoVEw_normal.jpg,https://pbs.twimg.com/profile_images/1603186473909485570/RJsqoVEw_normal.jpg,https://pbs.twimg.com/profile_banners/1496294439605743625/1645580304,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:07:18 +0000 2023,1633107055031599104,1633107055031599104,@mxss1mo He's ruined a lot of players... I saw a Locatelli Sassuolo comp... the way he played vs PSG in the 2nd game... those used to be his usual game,False,"[9, 151]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331067708926034e+18,1633106770892603393,1.5940470133809316e+18,1594047013380931584,mxss1mo,,,,,False,,,0,3,False,False,,en,en,recent,1369360552707948549,1369360552707948549,Dani,Juve_Dani8,Chennai,"✞
Juventus · CSK · Chennaiyin FC

Fino Alla Fine

Priv: @PrivateDani8",https://t.co/CJetY4NxkY,[],False,1721,984,12,Tue Mar 09 18:53:08 +0000 2021,52830,,,False,False,32722,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628077103039270913/LyI0bYE6_normal.jpg,https://pbs.twimg.com/profile_images/1628077103039270913/LyI0bYE6_normal.jpg,https://pbs.twimg.com/profile_banners/1369360552707948549/1677938412,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/CJetY4NxkY', 'expanded_url': 'https://www.behance.net/danchris', 'display_url': 'behance.net/danchris', 'indices': [0, 23]}]",
Tue Mar 07 13:49:08 +0000 2023,1633102484125130752,1633102484125130752,"🇮🇹 The FotMob TOTW for #SerieA.

Our best ratings came from the Monday night clash between Sassuolo and Cremonese where Armand Laurienté had 3 goal involvements and Cyriel Dessers scored a brace. 

Inter and Fiorentina are also well represented after wins over Lecce and Milan. https://t.co/S7EEEYBMqD",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,2,63,False,False,False,en,en,recent,443643057,443643057,FotMob,FotMob,"Bergen, Norway","The essential football app. Scores, stats, news and more | Tweets in Spanish @SomosFotMob | Download ⬇️: https://t.co/mEvWiDxl7g",https://t.co/YVyRHXbrli,"[{'url': 'https://t.co/mEvWiDxl7g', 'expanded_url': 'http://dl.fotmob.com/dl/app', 'display_url': 'dl.fotmob.com/dl/app', 'indices': [105, 128]}]",False,116307,1500,430,Thu Dec 22 11:32:39 +0000 2011,12888,,,False,False,29814,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1570026479806717954/KOLTFlS8_normal.jpg,https://pbs.twimg.com/profile_images/1570026479806717954/KOLTFlS8_normal.jpg,https://pbs.twimg.com/profile_banners/443643057/1565002582,00985F,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/YVyRHXbrli', 'expanded_url': 'http://fotmob.com', 'display_url': 'fotmob.com', 'indices': [0, 23]}]",
Tue Mar 07 13:47:35 +0000 2023,1633102092242919426,1633102092242919426,"This is the previous management record of De Zerbi.

Nothing to turn up trees. Great success at Foggia (Serie C) but struggled at Benevento and Palermo (Serie B).

Does very well out of nowhere with Sassuolo and walks the Ukrainian league with Shakhtar. https://t.co/R87DIZwpQr",False,"[0, 253]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633101134494675e+18,1633101134494674947,1426021171.0,1426021171,_WestHamReport,,,,,False,,,1,3,False,False,False,en,en,recent,1426021171,1426021171,𝙒𝙀𝙎𝙏 𝙃𝘼𝙈 𝙍𝙀𝙋𝙊𝙍𝙏,_WestHamReport,East London,"Reporting everything West Ham United. News, views and fan opinion.",,[],False,4217,329,39,Mon May 13 17:47:42 +0000 2013,30153,,,True,False,27815,,False,False,True,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1610754470626967553/AlC0ti6w_normal.jpg,https://pbs.twimg.com/profile_images/1610754470626967553/AlC0ti6w_normal.jpg,https://pbs.twimg.com/profile_banners/1426021171/1678196148,89C9FA,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:00:16 +0000 2023,1633090185641508865,1633090185641508865,"Serie A financial efficiency. Money spent per point in the standings (from best to worst). Part 2/4.

6. Napoli, €1.07M
7. Sassuolo, €1.11M
8. Spezia, €1.11M
9. Monza, €1.13M
10. Torino, €1.13M",False,"[0, 193]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",1.6330901843035054e+18,1633090184303505410,8.34426950970069e+17,834426950970068993,CapologyDB,,,,,False,,,1,1,False,False,,en,en,recent,834426950970068993,834426950970068993,Capology,CapologyDB,,Your football platform for player salaries and official club financial statements,https://t.co/W2k1JSV4j1,[],False,944,11,9,Wed Feb 22 15:37:42 +0000 2017,28,,,False,False,609,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_banners/834426950970068993/1660590145,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/W2k1JSV4j1', 'expanded_url': 'http://capology.com', 'display_url': 'capology.com', 'indices': [0, 23]}]",
Tue Mar 07 12:54:41 +0000 2023,1633088781283631104,1633088781283631104,@gcloprete @juvefcdotcom @TuttoMercatoWeb Some italian from sassuolo or monza and then we will wonder why we cant pass from UCL group stage or lose to villareal and benficA,False,"[42, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330879998009262e+18,1633087999800926211,217062013.0,217062013,gcloprete,,,,,False,,,0,1,False,False,,en,en,recent,52356292,52356292,Charis,christou1990,Cyprus,,,[],False,123,76,1,Tue Jun 30 09:56:53 +0000 2009,15595,,,False,False,3709,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862987169773875200/D8KR1QsK_normal.jpg,https://pbs.twimg.com/profile_images/862987169773875200/D8KR1QsK_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:39:18 +0000 2023,1633084912109535236,1633084912109535236,@MrJHayden @LucasKirby I’m guessing the fixtures are category games likes some clubs do in the U.K. so Lecce is probably category C where as Fiorentina maybe cat b or a. Have a look at Monza and Sassuolo games they will probably be around €10,False,"[23, 242]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632676608459907e+18,1632676608459907072,8.000966475732173e+17,800096647573217280,MrJHayden,,,,,False,,,0,0,False,False,,en,en,recent,2205944996,2205944996,Will Cheshire,hfcchesh,"Hereford, England","Herefordian, photographer & Ground Hopper⚽️📸 Like my work? Buy me a coffee and support me https://t.co/xJkgCftlIV",https://t.co/HVfFQ8la26,"[{'url': 'https://t.co/xJkgCftlIV', 'expanded_url': 'http://ko-fi.com/willcheshire', 'display_url': 'ko-fi.com/willcheshire', 'indices': [90, 113]}]",False,2129,761,10,Thu Nov 21 00:57:06 +0000 2013,3688,,,True,False,9311,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1443702489589719040/iHw1HH79_normal.jpg,https://pbs.twimg.com/profile_images/1443702489589719040/iHw1HH79_normal.jpg,https://pbs.twimg.com/profile_banners/2205944996/1632489863,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HVfFQ8la26', 'expanded_url': 'http://www.willcheshirephotography.co.uk', 'display_url': 'willcheshirephotography.co.uk', 'indices': [0, 23]}]",
Tue Mar 07 12:07:13 +0000 2023,1633076835658465280,1633076835658465280,"@adam_m1987 @nickty61 @Pipey78 @adamdnathan Yes, Frank plays progressive football and I assume you didn't watch De Zerbi's Sassuolo side.",False,"[44, 137]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330753923020063e+18,1633075392302006272,40896289.0,40896289,adam_m1987,,,,,False,,,0,0,False,False,,en,en,recent,186498884,186498884,Jonny Blain,jonoblain,,"Statsman for the Premier League, CBS, BT Sport, BBC and others. All musings my own.

Number of balls watched in The Hundred: 0",,[],False,5462,2381,96,Fri Sep 03 16:39:24 +0000 2010,21330,,,True,False,58480,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1565084969936060417/SRePROXw_normal.jpg,https://pbs.twimg.com/profile_images/1565084969936060417/SRePROXw_normal.jpg,https://pbs.twimg.com/profile_banners/186498884/1647897045,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:53:09 +0000 2023,1633073296676884481,1633073296676884481,@SayersBHAFC True that...I've been following him since his sassuolo days...he's top notch 👌👍,False,"[13, 92]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330726602664837e+18,1633072660266483713,1405424156.0,1405424156,SayersBHAFC,,,,,False,,,0,0,False,False,,en,en,recent,1314660075202543618,1314660075202543618,The Away Gooners,away_gooners,North London,"Arsenal Fan Podcast

⭐ Of the Fans 
⭐ By the Fans
⭐ For the Fans

Youtube: https://t.co/SJ7R7ZhTUf…",https://t.co/iU4J8Kv8rx,"[{'url': 'https://t.co/SJ7R7ZhTUf', 'expanded_url': 'http://youtube.com/channel/UCL6KO', 'display_url': 'youtube.com/channel/UCL6KO', 'indices': [75, 98]}]",False,505,418,0,Fri Oct 09 20:12:53 +0000 2020,1005,,,False,False,2332,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555099133245276160/hnhIKtw9_normal.jpg,https://pbs.twimg.com/profile_images/1555099133245276160/hnhIKtw9_normal.jpg,https://pbs.twimg.com/profile_banners/1314660075202543618/1658205271,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/iU4J8Kv8rx', 'expanded_url': 'https://youtube.com/channel/UCL6KOi0Z3VFxGR8CABtImtA', 'display_url': 'youtube.com/channel/UCL6KO…', 'indices': [0, 23]}]",
Tue Mar 07 11:28:45 +0000 2023,1633067154667962368,1633067154667962368,"@PariPesaNigeria On 17 February 2023, he scored his 100th career goal to help Napoli win 2-0 at Sassuolo.[39] He also became the first-ever player in the history of Napoli in the three-point era to score in seven league games in a row.",False,"[17, 235]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330668912068608e+18,1633066891206860800,1.2493725019201372e+18,1249372501920137217,iam_osehi,,,,,False,,,0,0,False,False,,en,en,recent,1249372501920137217,1249372501920137217,MAYOR OF EDO🤓For Obi_datti 2023🇳🇬#staysafe,iam_osehi,"Edo, Nigeria","🇳🇬🇺🇸 #satoshonakamoto #Tron 
An entrepreneur/Networker/Marketer. 
l reach out for Fortune before Fame
https://t.co/BGtN6nX1dy",,"[{'url': 'https://t.co/BGtN6nX1dy', 'expanded_url': 'http://Instagram.com/@iam_ose_onoj', 'display_url': 'Instagram.com/@iam_ose_onoj', 'indices': [102, 125]}]",False,1834,3682,1,Sun Apr 12 16:23:32 +0000 2020,11287,,,True,False,8243,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578949009141645315/kWif7RL4_normal.jpg,https://pbs.twimg.com/profile_images/1578949009141645315/kWif7RL4_normal.jpg,https://pbs.twimg.com/profile_banners/1249372501920137217/1658679198,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:24:29 +0000 2023,1633066083786555392,1633066083786555392,"@CFCFan010 Sassuolo baller, same as Fratessi shouting for him since summer😮‍💨",False,"[11, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330595358867333e+18,1633059535886733312,1.283219962853765e+18,1283219962853765120,CFCFan010,,,,,False,,,0,1,False,False,,en,en,recent,1612116284631617539,1612116284631617539,Elijah🇳🇬,ElijahKaneki,9050,,https://t.co/loijI8BKGp,[],False,143,223,0,Sun Jan 08 15:57:42 +0000 2023,996,,,False,False,1546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630352118824546304/-1WeVvqr_normal.jpg,https://pbs.twimg.com/profile_images/1630352118824546304/-1WeVvqr_normal.jpg,https://pbs.twimg.com/profile_banners/1612116284631617539/1675723157,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/loijI8BKGp', 'expanded_url': 'https://open.spotify.com/playlist/1BTxjY2tp9tlWzW3YkwS7q?si=TBmk7zY-TdmnWlr--ONJFg', 'display_url': 'open.spotify.com/playlist/1BTxj…', 'indices': [0, 23]}]",
Tue Mar 07 11:23:59 +0000 2023,1633065957705883648,1633065957705883648,Roma vs Sassuolo has World Feed coverage. With commentary from @patrickendrick.  For more details see https://t.co/FRgoABPabw #Roma #Sassuolo,False,"[0, 141]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,[],False,1939,5004,20,Mon Oct 14 11:54:42 +0000 2019,32336,,,False,False,269765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",
