created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive
Tue Mar 07 18:23:51 +0000 2023,1633171619370631168,1633171619370631168,Genoa city needs a Starbucks 🤭 #YR #youngandtherestless,False,"[0, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,2,4,False,False,,en,en,recent,557545141,557545141,Fangirl Kelley,AngelXOXO33,Where the Angels Fly/ Mars,"beating depression,starbucks lover my❤belong 2 babyyoda ♎🛍️🤓🍕☕👸
Self-Proclaimed Shopaholic an enthusiast, music stan in the end happysad it was worth it",,,[],False,259,632,4,Thu Apr 19 08:45:37 +0000 2012,76027,,,True,False,13166,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1450250484577624068/R8Usv-ZU_normal.jpg,https://pbs.twimg.com/profile_images/1450250484577624068/R8Usv-ZU_normal.jpg,https://pbs.twimg.com/profile_banners/557545141/1359781303,B40B43,CC3366,E5507E,362720,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:21:34 +0000 2023,1633171045212454914,1633171045212454914,"Come and celebrate 30 years of our journal, Nursing Ethics with us in Genoa, Italy. CALL FOR ABSTRACTS IS OPEN! https://t.co/ARkJ1FSwzl",False,"[0, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,1,1,False,False,True,en,en,recent,961219201380872192,961219201380872192,@NursingEthicsJournal 🏳️‍🌈🏳️‍⚧️,NursingEthicsJ1,"Academy of Nursing, Exeter",Twitter account for Nursing Ethics Journal: An International Journal for Health Care Professionals. RT does not mean endorsement. EIC @ProfAGallagher,https://t.co/IOm3yjXbAh,"[{'url': 'https://t.co/IOm3yjXbAh', 'expanded_url': 'https://uk.sagepub.com/en-gb/eur/journal/nursing-ethics', 'display_url': 'uk.sagepub.com/en-gb/eur/jour…', 'indices': [0, 23]}]",[],False,1910,3021,27,Wed Feb 07 12:44:51 +0000 2018,941,,,False,False,1635,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/961221888969248768/k7r4ba_O_normal.jpg,https://pbs.twimg.com/profile_images/961221888969248768/k7r4ba_O_normal.jpg,https://pbs.twimg.com/profile_banners/961219201380872192/1518008133,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:20:32 +0000 2023,1633170785354350595,1633170785354350595,Genoa has triggered an obligation to buy Radu Dragusin from Juventus for €5.5m. He is now Genoa's player.,False,"[0, 105]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,,en,en,recent,1584155183684227073,1584155183684227073,Smart Psychopath,SmartPsychopat1,Take me to 17k!!,I'm a Lannister||Content Creator||Critic,,,[],False,153,0,0,Sun Oct 23 12:10:40 +0000 2022,2872,,,True,False,14714,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584166891400175616/OLqH3-F7_normal.jpg,https://pbs.twimg.com/profile_images/1584166891400175616/OLqH3-F7_normal.jpg,https://pbs.twimg.com/profile_banners/1584155183684227073/1666540762,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:06:53 +0000 2023,1633167348172742657,1633167348172742657,"@itschicopriv Scored 1 goal against Genoa. Then it was under Pioli. He wasn't ""banging goals"". But anyways the point is he wasn't a big signing before he came to Milan and Giampaolo only managed him for a few games anyways",False,"[14, 222]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633166855186645e+18,1633166855186644994,8.354637303224238e+17,835463730322423808,itschicopriv,,,,False,0,0,False,False,,en,en,recent,805692484894408704,805692484894408704,Rohit Rajeev,keralista,,An Entrepreneur with an 👁️ for tactics and 🔬. Words for @sempremilancom and @_GIFN. Backup account: @milantactics. 📹: @keralista_v2,,,[],False,6257,729,92,Mon Dec 05 08:37:12 +0000 2016,9491,,,False,False,57387,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_banners/805692484894408704/1653251282,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:05:37 +0000 2023,1633167031120941059,1633167031120941059,Great brainstorming with growers about irrigation and nitrogen best management practices during the @LowerLoupNRD nitrogen certification class in Genoa. https://t.co/KDXNehp2gc,False,"[0, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,12,False,False,False,en,en,recent,1528124339521871872,1528124339521871872,Bruno Lena,AgNeb_Bruno,"Columbus, NE",Extension Educator - Nebraska Extension/UNL,,,[],False,91,59,0,Sat May 21 21:23:38 +0000 2022,84,,,True,False,25,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1546953856273113088/4hOnCToS_normal.jpg,https://pbs.twimg.com/profile_images/1546953856273113088/4hOnCToS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],ac9b9070f6d17a9a,https://api.twitter.com/1.1/geo/id/ac9b9070f6d17a9a.json,admin,Nebraska,"Nebraska, USA",US,United States,[],Polygon,"[[[-104.053515, 39.9997506], [-95.30829, 39.9997506], [-95.30829, 43.001708], [-104.053515, 43.001708]]]",1.633167031120941e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:03:26 +0000 2023,1633166481939898369,1633166481939898369,"This is the Worlds Greatest Generation, Please all give him OUR Highests Regards for his Service.  Thanks Ned Ammons......Ron

""Ned Ammons of Genoa, Ohio, who served in the U.S. Army during World War II, turned 100 on Thursday, WTOL reported.""

https://t.co/yLB8jWcrcH",False,"[0, 268]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,2,False,False,False,en,en,recent,1518749070122110976,1518749070122110976,Earl Ron Deanne I go by Ron,rondeanne2,Henderson NV,"Retired Navy, 39.7 years & 4 Wars, Vietnam in 68, & 3 Following Gulf Wars.  I am  Presently living in Las Vegas & am 77 years young. I go by Ron.   NO Cards!!!",https://t.co/1Szi1vj4Ff,"[{'url': 'https://t.co/1Szi1vj4Ff', 'expanded_url': 'https://www.thegatewaypundit.com/', 'display_url': 'thegatewaypundit.com', 'indices': [0, 23]}]",[],False,2095,3427,2,Tue Apr 26 00:30:08 +0000 2022,3500,,,True,False,3298,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1526958363128434689/_M8x_Szc_normal.jpg,https://pbs.twimg.com/profile_images/1526958363128434689/_M8x_Szc_normal.jpg,https://pbs.twimg.com/profile_banners/1518749070122110976/1676400109,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:02:52 +0000 2023,1633166339354558464,1633166339354558464,"According to PassMark high-end CPU rankings, @AMD #Genoa, including the EPYC 9654 #CPU is leading the way (in terms of ratings) by a significant margin. Find out more: https://t.co/xEoYU7jk6L https://t.co/3GKLH1kI7s",False,"[0, 191]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,17548929,17548929,ICC-USA,ICCUSA,"Northbrook, IL","Systems integrator with exceptional expertise & experience: storage, server, cluster, OEM solutions for hosting and HPC.",http://t.co/5gmXrWEDle,"[{'url': 'http://t.co/5gmXrWEDle', 'expanded_url': 'http://www.icc-usa.com', 'display_url': 'icc-usa.com', 'indices': [0, 22]}]",[],False,446,368,64,Fri Nov 21 23:52:03 +0000 2008,87,,,True,False,3482,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1157101644732964864/B-UMMlKP_normal.png,https://pbs.twimg.com/profile_images/1157101644732964864/B-UMMlKP_normal.png,https://pbs.twimg.com/profile_banners/17548929/1564709506,1B95E0,FFFFFF,FFFFFF,0E0057,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:01:52 +0000 2023,1633166086349680641,1633166086349680641,"@WNIJNews @Daily_Chronicle Tonight's forums: DeKalb City Council/DeKalb Park Board. Coverage by @MegannHorstead  

Wed. forums: DeKalb District 428 school board (Megann), Genoa-Kingston/Somonauk school boards (@Canadian_Cam reports)

Thurs forums: Sycamore + Sandwich city councils (Coverage by Camden)",False,"[27, 302]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633164958543278e+18,1633164958543278097,1.2045691163355791e+18,1204569116335579137,K_Rettke,,,,False,2,0,False,False,,en,en,recent,1204569116335579137,1204569116335579137,Kelsey Rettke,K_Rettke,"DeKalb, IL","Editor @Daily_Chronicle (DeKalb, IL)
| News for Shaw Local News Network
| News tips: krettke@shawmedia.com | RTs/Follows ≠ endorsements",https://t.co/2hfYH4eImE,"[{'url': 'https://t.co/2hfYH4eImE', 'expanded_url': 'https://www.daily-chronicle.com/', 'display_url': 'daily-chronicle.com', 'indices': [0, 23]}]",[],False,557,872,11,Wed Dec 11 01:11:00 +0000 2019,3724,,,True,True,7083,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1469292111598075910/zptyNKbk_normal.jpg,https://pbs.twimg.com/profile_images/1469292111598075910/zptyNKbk_normal.jpg,https://pbs.twimg.com/profile_banners/1204569116335579137/1639141514,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:57:06 +0000 2023,1633164889257570334,1633164889257570334,"The purchase obligation on the loan from #Dragusin to Genoa was activated #Juventus receives € 5.5M, but could receive € 800,000 more in bonuses if he achieves certain sporting goals
(@GiovaAlbanese )",False,"[0, 200]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,1,14,False,False,,en,en,recent,1022325243598102528,1022325243598102528,🎥 All JuveCast🎙 🏳️🏴,AllJuveCast,Canada,All Juve All the time!🎙 🎥 Podcast on Podbean/ITunes/Spotify/YouTube ||  Apparel 👕 @Striped_Hearts,https://t.co/ZRHu2bAFHW,"[{'url': 'https://t.co/ZRHu2bAFHW', 'expanded_url': 'https://www.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,6809,800,61,Thu Jul 26 03:38:26 +0000 2018,48391,,,True,False,42839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_banners/1022325243598102528/1630940593,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:51:08 +0000 2023,1633163387017261060,1633163387017261060,Some recent snaps from Genoa. https://t.co/C9nZlOCdY0,False,"[0, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,4,False,False,False,en,en,recent,1381692654874935298,1381692654874935298,Alessio,alethom_,Italy,"Street, Travel and Portrait Photography || Fujifilm",https://t.co/3wx29ZfXMw,"[{'url': 'https://t.co/3wx29ZfXMw', 'expanded_url': 'https://bio.site/alethom', 'display_url': 'bio.site/alethom', 'indices': [0, 23]}]",[],False,1027,503,10,Mon Apr 12 19:36:29 +0000 2021,23103,,,True,False,5790,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599491794857005056/xDmEAM-E_normal.jpg,https://pbs.twimg.com/profile_images/1599491794857005056/xDmEAM-E_normal.jpg,https://pbs.twimg.com/profile_banners/1381692654874935298/1664827761,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],9df3d1b39e7c078d,https://api.twitter.com/1.1/geo/id/9df3d1b39e7c078d.json,city,Genoa,"Genoa, Liguria",IT,Italy,[],Polygon,"[[[8.6658519, 44.3790834], [9.0958379, 44.3790834], [9.0958379, 44.5199153], [8.6658519, 44.5199153]]]",1.633163387017261e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:49:15 +0000 2023,1633162913325170689,1633162913325170689,"🚨🥇| #Dragusin is officially a player of Genoa: the obligation on the loan has been triggered. #Juventus will get €5.5M, but the figure can rise by bonuses of up to another €1.8M. @GiovaAlbanese",False,"[0, 193]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,10,False,False,,en,en,recent,1384595561370865677,1384595561370865677,Juventus Area,juventus_area,,"📲 All @Juventusfcen related news, stats and much more, are found here.",,,[],False,3214,131,45,Tue Apr 20 19:51:31 +0000 2021,632,,,False,False,12634,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1384598830793072641/E4VaMoxz_normal.jpg,https://pbs.twimg.com/profile_images/1384598830793072641/E4VaMoxz_normal.jpg,https://pbs.twimg.com/profile_banners/1384595561370865677/1618949609,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:46:41 +0000 2023,1633162266953789442,1633162266953789442,"Register to our next #free #webinar to learn how the City of #Genoa in #Italy uses #MapStore to build a #DigitalTwin of the town. 💪

Info &amp; booking 👉https://t.co/thVJCguXuQ

@GeoserverO @CesiumJS #3DTiles @mapstore2 #OSGEO #FOSS4G @INSPIRE_EU https://t.co/Wv0bytovPj",False,"[0, 246]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,8,14,False,False,False,en,en,recent,200880433,200880433,GeoSolutions 🇮🇹 🇺🇸 🇪🇺 🔝,geosolutions_it,Italy & USA,"GeoSpatial solutions based on @GeoServerO, @GeoNode, @MapStore2, #GeoNetwork and other Geospatial Open Source projects.",https://t.co/Fd0iCKEn1m,"[{'url': 'https://t.co/Fd0iCKEn1m', 'expanded_url': 'https://www.geosolutionsgroup.com', 'display_url': 'geosolutionsgroup.com', 'indices': [0, 23]}]",[],False,6859,144,96,Sun Oct 10 14:42:26 +0000 2010,1268,,,True,False,3371,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1792744191/geosolutions__2__normal.png,https://pbs.twimg.com/profile_images/1792744191/geosolutions__2__normal.png,https://pbs.twimg.com/profile_banners/200880433/1578515303,3381FF,FFFFFF,1F1F1F,757575,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:44:45 +0000 2023,1633161777742753793,1633161777742753793,"Center for Cellular Construction quarterly meeting - new feature alumni talks.  Today talk by Vito Pastore, faculty at University of Genoa, former CCC postdoc.  AI + automated microscopy for plankton monitoring.  @c3STC #NSF",False,"[0, 224]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,2,False,False,,en,en,recent,830451647851618305,830451647851618305,Wallace Marshall,WallaceUcsf,,"professor at UCSF, engineer turned cell biologist, wants to know how cells solve geometry problems",,,[],False,7718,3266,47,Sat Feb 11 16:21:16 +0000 2017,18193,,,False,False,9127,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1068627599302176768/ri9k_zE2_normal.jpg,https://pbs.twimg.com/profile_images/1068627599302176768/ri9k_zE2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:41:22 +0000 2023,1633160929088008219,1633160929088008219,"The obligation on the loan has been triggered, Dragusin is officially a player of Genoa. Juventus will get 5,5mln€, but the figure can rise by bonuses of up to another 1,8mln€. #Juventus

[@GiovaAlbanese]",False,"[0, 204]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,2,45,False,False,,en,en,recent,1091032636368306177,1091032636368306177,Bianconeri Zone,BianconeriZone,"Torino, Piemonte",Independent Juventus fan account - 📺 https://t.co/TY2HUBRVPx ✉️ bianconerizone@hotmail.com,https://t.co/q8wchq4jCK,"[{'url': 'https://t.co/q8wchq4jCK', 'expanded_url': 'https://www.bianconerizone.com', 'display_url': 'bianconerizone.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/TY2HUBRVPx', 'expanded_url': 'https://m.youtube.com/c/BianconeriZone-', 'display_url': 'm.youtube.com/c/BianconeriZo…', 'indices': [37, 60]}]",False,32664,38,322,Thu Jan 31 17:57:05 +0000 2019,7841,,,True,False,33671,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1386760365334306816/_LU2Vct5_normal.jpg,https://pbs.twimg.com/profile_images/1386760365334306816/_LU2Vct5_normal.jpg,https://pbs.twimg.com/profile_banners/1091032636368306177/1620331976,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:30:02 +0000 2023,1633158074243448832,1633158074243448832,@seahawksfan2314 @itsmripp @BleacherReport @RapSheet Genoa good in all n was a dawg dis year fs fs n I get u a Seahawks fan bro but don’t be delusional yaw went from russ to geno bro if I was u I would accept top 10 n leave it alone https://t.co/hxEzAJeQWO,False,"[53, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331571824714547e+18,1633157182471454720,1.5835414769145938e+18,1583541476914593808,CRocka380,,,,False,0,0,False,False,False,en,en,recent,1583541476914593808,1583541476914593808,ChoppaRocka380,CRocka380,,,,,[],False,2,17,0,Fri Oct 21 19:31:39 +0000 2022,1031,,,False,False,689,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:20:15 +0000 2023,1633155614829342736,1633155614829342736,"❗Genoa has triggered an obligation to buy Radu Dragusin from Juventus for €5.5m. He is now Genoa's player, confirmed.

— @GiovaAlbanese https://t.co/HsZXpXh6T5",False,"[0, 135]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,16,230,False,False,False,en,en,recent,1275392080580358144,1275392080580358144,Max Statman,emaxstatman,,"Independent Juventus publication — latest news, transfers, stats, match coverages and more. For inquiries text us at @teamstatman — DM's always open. 📩",https://t.co/DG56LnNkiR,"[{'url': 'https://t.co/DG56LnNkiR', 'expanded_url': 'http://maxstatman.com', 'display_url': 'maxstatman.com', 'indices': [0, 23]}]",[],False,19461,465,195,Tue Jun 23 11:35:56 +0000 2020,8632,,,True,False,21431,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619999169275461634/H3OggpS1_normal.jpg,https://pbs.twimg.com/profile_images/1619999169275461634/H3OggpS1_normal.jpg,https://pbs.twimg.com/profile_banners/1275392080580358144/1677322532,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:18:01 +0000 2023,1633155052159500288,1633155052159500288,Top 5 Day Trips from Genoa Italy - Lucy Williams Global https://t.co/oJzKM795Mk https://t.co/Rwa52l07qq,False,"[0, 79]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,3753615796,3753615796,Lucy Williams Global,lucretiaw14,Italy,🗺Travel & Cruise Blogger 🌍 Sharing #travel #cruise #cruisetips ⚓️#traveltips ⬇️More on the blog⬇️,https://t.co/Ja97zExonn,"[{'url': 'https://t.co/Ja97zExonn', 'expanded_url': 'https://linktr.ee/lucywilliamsglobal', 'display_url': 'linktr.ee/lucywilliamsgl…', 'indices': [0, 23]}]",[],False,4700,3434,53,Wed Sep 23 22:03:26 +0000 2015,8028,,,True,False,17812,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/717349193875111936/2ef1gTiY_normal.jpg,https://pbs.twimg.com/profile_images/717349193875111936/2ef1gTiY_normal.jpg,https://pbs.twimg.com/profile_banners/3753615796/1515847664,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
