created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Tue Mar 07 18:56:08 +0000 2023,1633179742332436480,1633179742332436480,"@HoodGamingUK (kidding, prob italian cb are scalvini and the st must be Atalanta one too ig)",False,"[14, 92]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331796365562348e+18,1633179636556234755,1.0884805892572897e+18,1088480589257289728,aeuc46,,,,,False,0,0,False,False,en,en,recent,1088480589257289728,1088480589257289728,͏ ͏ ͏ ͏,aeuc46,somewhere over the rainbow,"diz-me se te fores embora, o que vai sobrar no fim? | o teu beijo é da cor que inspirou a cor | teu eternamente.",,[],False,131,227,0,Thu Jan 24 16:56:10 +0000 2019,143741,,,False,False,24395,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1554794170740576257/TrP9dUZH_normal.jpg,https://pbs.twimg.com/profile_images/1554794170740576257/TrP9dUZH_normal.jpg,https://pbs.twimg.com/profile_banners/1088480589257289728/1626290447,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:46:43 +0000 2023,1633177375214129155,1633177375214129155,@Immatakeyosoul @EbenezerAt @keralista Tbh I don't trust a single Atalanta player after seeing Gosens fall.,False,"[39, 107]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331739237844378e+18,1633173923784437760,1.4967469412121313e+18,1496746941212131328,Immatakeyosoul,,,,,False,0,0,False,False,en,en,recent,835463730322423808,835463730322423808,chico👹,itschicopriv,,We are competitive.,,[],False,16,85,0,Sat Feb 25 12:17:30 +0000 2017,2669,,,False,False,803,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632466833272893445/mSBNcKZg_normal.jpg,https://pbs.twimg.com/profile_images/1632466833272893445/mSBNcKZg_normal.jpg,https://pbs.twimg.com/profile_banners/835463730322423808/1662279081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:31:03 +0000 2023,1633173429779136515,1633173429779136515,"@patrickcaskie Maybe a Couple of the Italian Sides 🤔

Atalanta... Lazio... Fiorentina",False,"[15, 85]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63313843313152e+18,1633138433131520001,1.178632095176024e+18,1178632095176024064,patrickcaskie,,,,,False,0,2,False,False,en,en,recent,1290670054502170626,1290670054502170626,S. O'Brien,TheRealStevie18,,...,,[],False,274,409,0,Tue Aug 04 15:25:18 +0000 2020,42764,,,False,False,3452,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1290671781091606528/NDnSU_p__normal.jpg,https://pbs.twimg.com/profile_images/1290671781091606528/NDnSU_p__normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:28:46 +0000 2023,1633172857462181890,1633172857462181890,@EbenezerAt @keralista Obviously Gasperini isn't backed the same way Pioli has been. Atalanta keep losing their stars every season. Not saying Gasperini is a a better coach and nor do I want him. All I'm saying is there are some coaches who don't rely on stars and atill bring results. Reread my tweet.,False,"[23, 302]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331723655457997e+18,1633172365545799684,597549127.0,597549127,EbenezerAt,,,,,False,0,0,False,False,en,en,recent,835463730322423808,835463730322423808,chico👹,itschicopriv,,We are competitive.,,[],False,16,85,0,Sat Feb 25 12:17:30 +0000 2017,2669,,,False,False,803,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632466833272893445/mSBNcKZg_normal.jpg,https://pbs.twimg.com/profile_images/1632466833272893445/mSBNcKZg_normal.jpg,https://pbs.twimg.com/profile_banners/835463730322423808/1662279081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:26:49 +0000 2023,1633172365545799684,1633172365545799684,"@itschicopriv @keralista Gasparini, what has he achieved with Atalanta that Pioli hasn't achieved with Milan? Pioli used a system and not quality achieve the scudetto",False,"[25, 166]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331698849294868e+18,1633169884929486849,8.354637303224238e+17,835463730322423808,itschicopriv,,,,,False,0,0,False,False,en,en,recent,597549127,597549127,Ebenezer Tawiah Agyei,EbenezerAt,Kumasi,The farmer who ♥ Football most especially Kumasi Asante Kotoko SC and AC Milan🔴⚫,,[],False,105,1509,0,Sat Jun 02 16:28:08 +0000 2012,13962,,,False,False,2152,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1551100627459121153/-JJwQq-4_normal.jpg,https://pbs.twimg.com/profile_images/1551100627459121153/-JJwQq-4_normal.jpg,https://pbs.twimg.com/profile_banners/597549127/1643881873,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:26:48 +0000 2023,1633172359816310784,1633172359816310784,"@aldrohmann Watched weekend game against Atalanta and he was very good. Confident on the ball, good decision making and strong/fast. Do you think he starts at LM in Tottenham instead of Perisic when his loan ends? EPL is a different beast.",False,"[12, 239]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331714368388137e+18,1633171436838813696,7.847025111522427e+17,784702511152242688,aldrohmann,,,,,False,0,1,False,False,en,en,recent,946104709659668480,946104709659668480,JustMikeIt,TorronMiguel,,"- Amante de los deportes⚽⚾🏀
- Madridista hasta la muerte⚽
- Fly the W⚾",,[],False,979,213,3,Wed Dec 27 19:45:15 +0000 2017,58740,,,False,False,6581,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1350308789065494529/qgcT-8RM_normal.jpg,https://pbs.twimg.com/profile_images/1350308789065494529/qgcT-8RM_normal.jpg,https://pbs.twimg.com/profile_banners/946104709659668480/1677881381,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:02:43 +0000 2023,1633166302276734977,1633166302276734977,@GrahamAllen_1 What is Atalanta?,False,"[15, 32]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328263732018545e+18,1632826373201854464,8.329789726024294e+17,832978972602429440,GrahamAllen_1,,,,,False,0,0,False,False,en,en,recent,1115006156890677248,1115006156890677248,AV FAN,AVFan7,NY,,,[],False,32,73,0,Sun Apr 07 21:39:18 +0000 2019,450,,,False,False,1243,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582860338126639110/ozwqYCy7_normal.jpg,https://pbs.twimg.com/profile_images/1582860338126639110/ozwqYCy7_normal.jpg,https://pbs.twimg.com/profile_banners/1115006156890677248/1666218245,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:45:28 +0000 2023,1633161958211063808,1633161958211063808,"""Idea that we had a team of rejects is false"" 

Theo- 3rd choice LB behind Marcelo and Mendy.

Tomori- Sub option at Chelsea.

Kjær- 3rd choice at Atalanta our chief enemy back in the day

Kalulu- Not offered a professional contract contract by Lyon despite being 20. https://t.co/TXjnncFgiX",False,"[0, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,5,64,False,False,en,en,recent,805692484894408704,805692484894408704,Rohit Rajeev,keralista,,An Entrepreneur with an 👁️ for tactics and 🔬. Words for @sempremilancom and @_GIFN. Backup account: @milantactics. 📹: @keralista_v2,,[],False,6257,729,92,Mon Dec 05 08:37:12 +0000 2016,9491,,,False,False,57387,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_banners/805692484894408704/1653251282,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,1.6331051736219075e+18,1633105173621907457,Tue Mar 07 13:59:49 +0000 2023,1.6331051736219075e+18,1633105173621907457,"The idea that we had a team of rejects is false and often used by Pioli fans to justify him staying at Milan forever. Maignan was the best GK in France, Theo is the best left-back itw, Kalulu and Tomori formed one of the best defensive duo’s in Europe that season https://t.co/df4tuXU8lK",False,"[0, 263]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.452234392781443e+18,1452234392781443072,Nick,Rossonero98x,,24 | INTJ,,,[],False,276.0,597.0,2.0,Sun Oct 24 11:24:04 +0000 2021,10321.0,,,False,False,11701.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628588519777083394/pJ8vTHBZ_normal.jpg,https://pbs.twimg.com/profile_images/1628588519777083394/pJ8vTHBZ_normal.jpg,https://pbs.twimg.com/profile_banners/1452234392781443072/1677160589,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,True,4.0,21.0,False,False,False,en,,,,,,,,,,,,1.633073787272061e+18,1633073787272060928,,,,
Tue Mar 07 17:37:48 +0000 2023,1633160030378684433,1633160030378684433,@Atalanta_BC @Hans33Hateboer forza Hans🙏❤️,False,"[29, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331596534617498e+18,1633159653461749781,338995273.0,338995273,Atalanta_BC,,,,,False,0,0,False,False,en,en,recent,1256630963175636993,1256630963175636993,eli🏹,GaspxJosip,,Gasperini salta con la curva//Vinland saga enjoyer @eliam_hni,https://t.co/GoXYTJFmTs,[],False,2709,672,4,Sat May 02 17:05:53 +0000 2020,73058,,,False,False,102720,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631386860852224038/-B-DND7O_normal.jpg,https://pbs.twimg.com/profile_images/1631386860852224038/-B-DND7O_normal.jpg,https://pbs.twimg.com/profile_banners/1256630963175636993/1677507307,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/GoXYTJFmTs', 'expanded_url': 'https://youtube.com/channel/UCIKLrOzPeSsXMVpDf-KAbqg', 'display_url': 'youtube.com/channel/UCIKLr…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:27:22 +0000 2023,1633157405449023508,1633157405449023508,"@patrickcaskie All the teams we have either lost out on players to or sold players to, or are just “smart” in the transfer market. 

PSV, Ajax, Union, Atalanta, Leipzig, Frankfurt, Sevilla etc. Sure you catch the pattern. And by that extension an absolute must we secure him imo.",False,"[15, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63313843313152e+18,1633138433131520001,1.178632095176024e+18,1178632095176024064,patrickcaskie,,,,,False,0,3,False,False,en,en,recent,500634171,500634171,James Ridley,jeridley1,"Falkirk, Scotland","Football Trader & Business Analyst. Collect Football Kits. Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Rangers, Chelsea, Juventus",,[],False,443,1613,0,Thu Feb 23 09:48:03 +0000 2012,45112,,,True,False,5917,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1292184114733481986/26_Pbzu5_normal.jpg,https://pbs.twimg.com/profile_images/1292184114733481986/26_Pbzu5_normal.jpg,https://pbs.twimg.com/profile_banners/500634171/1586979669,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:19:27 +0000 2023,1633155411930144768,1633155411930144768,"@Atalanta_BC @AdelaideCityFC Interesting..... Weird and outta no where but kinda cool, ngl. Fair play. 
Need to research how this happened? 

It is one of my fav Serie A teams with a great histrionical Adeladian, Italian Australian Club. One best ever from S.A.... It's a very cool affiliation, well done👏👏",False,"[29, 306]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330515338761175e+18,1633051533876117505,338995273.0,338995273,Atalanta_BC,,,,,False,0,2,False,False,en,en,recent,1415447370154725380,1415447370154725380,MK,MKADL91,,"📍ADL,AUS. 🇵🇱|🇬🇷

✝️ God ▪︎ Family ▪︎Work 










⚽️🥊🥋  Football,Boxing & MMA. 
Hated, adored but never ignored. UNITED🔴

P.A.F.C ⚫⚪⚡",,[],False,303,2011,1,Wed Jul 14 23:05:55 +0000 2021,72251,,,True,False,4304,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620427280815390726/mz-ZpxIl_normal.jpg,https://pbs.twimg.com/profile_images/1620427280815390726/mz-ZpxIl_normal.jpg,https://pbs.twimg.com/profile_banners/1415447370154725380/1627093742,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:05:43 +0000 2023,1633151956620308491,1633151956620308491,"@agameganon Interesting as well how so many of these recent retellings have been centred around trauma in a way that, to me,seems monotonously bleak (The women of Troy). It's a shame and actually surprising it has taken so long for other stories (like Atalanta) to get retold.",False,"[12, 276]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632533789564887e+18,1632533789564887040,1.0537026478055588e+18,1053702647805558794,agameganon,,,,,False,0,0,False,False,en,en,recent,1333744270159851524,1333744270159851524,James Darnton,JamesDarnton3,,Editorial Assistant @EngelsbergIdeas. Former Latin and Greek Teacher.,,[],False,113,435,1,Tue Dec 01 12:06:35 +0000 2020,615,,,False,False,161,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333744547474661379/rSeWRPs4_normal.jpg,https://pbs.twimg.com/profile_images/1333744547474661379/rSeWRPs4_normal.jpg,https://pbs.twimg.com/profile_banners/1333744270159851524/1606824822,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:05:37 +0000 2023,1633151931525787665,1633151931525787665,"There has been a lot of chat about Reijnders in Italy, with Fiorentina, Atalanta and Bologna linked. Will be closely watched. 

Pavlidis is AZ's top scorer, Odgaard might be familiar to Serie A viewers as an ex-Inter Primavera and Sassuolo player. Very young team! 

#LazioAZ https://t.co/Yb3vTZuHUz",False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,3,False,False,en,en,recent,410016725,410016725,Alasdair Mackenzie,aksmackenzie,"Rome, Lazio",Sports journalist in Rome. Freelance. @FourFourTwo @eurosport @iPaperSport and others.,https://t.co/E9rNAae1zE,[],False,3895,2254,106,Fri Nov 11 14:39:53 +0000 2011,3001,,,True,False,16963,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1617538659749617665/ydhAv7_d_normal.jpg,https://pbs.twimg.com/profile_images/1617538659749617665/ydhAv7_d_normal.jpg,https://pbs.twimg.com/profile_banners/410016725/1534433404,91D2FA,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/E9rNAae1zE', 'expanded_url': 'https://muckrack.com/alasdair-mackenzie-1', 'display_url': 'muckrack.com/alasdair-macke…', 'indices': [0, 23]}]",False,1.633142724495917e+18,1633142724495917067,Tue Mar 07 16:29:02 +0000 2023,1.633142724495917e+18,1633142724495917067,"📋𝗦𝘁𝗮𝗿𝘁𝗶𝗻𝗴 𝗫𝗜

❤️ Forza AZ!

#AZ #lazaz #UECL | @europacnfleague https://t.co/8wsZMldf0I",False,"[0, 63]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,58893405.0,58893405,AZ,AZAlkmaar,Alkmaar,📲 Official Twitter account #AZ | #coybir♥️ | https://t.co/82F8qxSoUG,https://t.co/xnkynPuAuy,"[{'url': 'https://t.co/xnkynPuAuy', 'expanded_url': 'http://AZ.nl/seizoenkaart', 'display_url': 'AZ.nl/seizoenkaart', 'indices': [0, 23]}]","[{'url': 'https://t.co/82F8qxSoUG', 'expanded_url': 'http://YouTube.com/AZTV', 'display_url': 'YouTube.com/AZTV', 'indices': [45, 68]}]",False,85647.0,167.0,938.0,Tue Jul 21 19:32:30 +0000 2009,9139.0,,,True,True,79686.0,,False,False,False,6A6E6E,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1513515527225978889/gEKxAOtR_normal.jpg,https://pbs.twimg.com/profile_images/1513515527225978889/gEKxAOtR_normal.jpg,https://pbs.twimg.com/profile_banners/58893405/1660653435,C00830,000000,DDFFCC,333333,True,True,False,False,False,False,False,none,[],,,,,False,18.0,106.0,False,False,False,it,,,,,,,,,,,,,,,,,
Tue Mar 07 16:57:07 +0000 2023,1633149791050821640,1633149791050821640,"@pure_romanista Was the shot by the Atalanta defender ""lucky""?
That's bs",False,"[16, 72]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331291788694282e+18,1633129178869428225,8.090861289597133e+17,809086128959713286,pure_romanista,,,,,False,0,0,False,False,en,en,recent,772135638715998208,772135638715998208,Roma Nir you,NirMaoz,Haifa Israel ,AS Roma❤️💛 Maccabi Haifa 💚,,[],False,519,514,6,Sat Sep 03 18:14:16 +0000 2016,68230,,,True,False,16220,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/891739027732410368/xviCFG01_normal.jpg,https://pbs.twimg.com/profile_images/891739027732410368/xviCFG01_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:45:01 +0000 2023,1633146748431478784,1633146748431478784,"I’m selling  (3x) Three Tickets to SZA Concert @ State Farm Arena Atalanta,GA, won’t be able to attend the concert Tonight 

#Atalanta very affordable and inexpensive so please Hit me up if you are only #SZA #szatickets #szaconcerts #szamsg #szasostour #SZATOUR",False,"[0, 261]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,94493664,94493664,Donald,violetmoore1824,,I love my mom 🙃🙃🙃😍😍😍😍😍,,[],False,175,48,0,Fri Dec 04 05:19:02 +0000 2009,61,,,False,False,29,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632760559920726019/EzUja5Pg_normal.jpg,https://pbs.twimg.com/profile_images/1632760559920726019/EzUja5Pg_normal.jpg,https://pbs.twimg.com/profile_banners/94493664/1676279841,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:34:06 +0000 2023,1633144001510383617,1633144001510383617,@patrickcaskie Someone like Atalanta/Union Berlin/Sevilla,False,"[15, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63313843313152e+18,1633138433131520001,1.178632095176024e+18,1178632095176024064,patrickcaskie,,,,,False,0,2,False,False,en,en,recent,108073601,108073601,Kai Watson,Kaiwatson,"Scotland, United Kingdom",Dad. Football. Stat lover. Writer? @thisisibrox,https://t.co/L0CSkZCr34,[],False,1541,1119,1,Sun Jan 24 19:11:36 +0000 2010,2747,,,True,False,6701,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1579029034519986176/91esJe-D_normal.jpg,https://pbs.twimg.com/profile_images/1579029034519986176/91esJe-D_normal.jpg,https://pbs.twimg.com/profile_banners/108073601/1675001805,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/L0CSkZCr34', 'expanded_url': 'https://www.buymeacoffee.com/kgwatson', 'display_url': 'buymeacoffee.com/kgwatson', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:16:25 +0000 2023,1633139549588127751,1633139549588127751,"You’re competing with a few Niggas from Atalanta , some random dude that plays for the eagles and or the popular men in your city. That’s why",False,"[0, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331393343237652e+18,1633139334323765249,1.5197452090091643e+18,1519745209009164288,BladeBr53943212,,,,,False,0,3,False,False,en,en,recent,1519745209009164288,1519745209009164288,Dickweed Jackson,BladeBr53943212,,I'm here to upset you I be misogyn,,[],False,77,176,0,Thu Apr 28 18:27:57 +0000 2022,10622,,,False,False,7372,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596852744328867840/Rg9iKX7W_normal.jpg,https://pbs.twimg.com/profile_images/1596852744328867840/Rg9iKX7W_normal.jpg,https://pbs.twimg.com/profile_banners/1519745209009164288/1651170607,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
