created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,user.profile_banner_url,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 13:34:29 +0000 2023,1633098798305083392,1633098798305083392,"Lukaku To Start For Inter Milan Vs Spezia As Inzaghi Still Working Out Best Attack Ahead Of Porto Clash, Italian Media Report #InterMilan #FCIM https://t.co/8Lc3Ckv54I",False,"[0, 167]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,479858322,479858322,SempreInter.com,SempreIntercom,Worldwide,The World's No 1 news-site in English covering #InterMilan. Part of @OneFootball & Rocket Sports Network. RT ≠ endorsements. Email: nima@sempreinter.com,https://t.co/pB1VGcTR76,[],False,31675,1223,483,Tue Jan 31 21:10:22 +0000 2012,59508,,,True,False,273831,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,https://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/pB1VGcTR76', 'expanded_url': 'http://www.SempreInter.Com', 'display_url': 'SempreInter.Com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/479858322/1520266344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:23:33 +0000 2023,1633096045533204482,1633096045533204482,"Joaquin Correa An Injury Doubt For Spezia Vs Inter Milan Serie A Clash, Italian Media Report https://t.co/tygXIYaES2 #IMInter #Nerazzurri #FCIM",False,"[0, 143]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,3,0,False,False,en,en,recent,479858322,479858322,SempreInter.com,SempreIntercom,Worldwide,The World's No 1 news-site in English covering #InterMilan. Part of @OneFootball & Rocket Sports Network. RT ≠ endorsements. Email: nima@sempreinter.com,https://t.co/pB1VGcTR76,[],False,31675,1223,483,Tue Jan 31 21:10:22 +0000 2012,59508,,,True,False,273831,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,https://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/pB1VGcTR76', 'expanded_url': 'http://www.SempreInter.Com', 'display_url': 'SempreInter.Com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/479858322/1520266344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:15:16 +0000 2023,1633093960984821768,1633093960984821768,"☆ FACES UPDATE | #PES21⚽️🎮
☆ Pre- Order Face Now ☏
☆ New face 
⚽️ Joao Moutinho - Spezia
⚽️ Do you want to see your face in PES or FIFA  ?
☏ Contact me
⚽️ Download :  inbox me
💵 Donate me by Paypal : facemakervnhuybui@gmail.com
⚽️ Thanks https://t.co/OgiStAjjWL",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1448107418848747521,1448107418848747521,FACEMAKER VN HUY BUI,FacemakerVn,VIET NAM,"I’m Vietnamese! Facemaker for PES and FIFA.

To support my work with a donation  Paypal : facemakervnhuybui@gmail.com",https://t.co/TLRYD0g3BC,[],False,443,186,3,Wed Oct 13 02:05:01 +0000 2021,222,,,False,False,821,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1448107477250174978/cEKc9us7_normal.png,https://pbs.twimg.com/profile_images/1448107477250174978/cEKc9us7_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/TLRYD0g3BC', 'expanded_url': 'https://www.facebook.com/huybuifacemaker/', 'display_url': 'facebook.com/huybuifacemake…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1448107418848747521/1635683069,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:14:50 +0000 2023,1633093853367377920,1633093853367377920,"☆ FACES UPDATE | #PES21⚽️🎮
☆ Pre- Order Face Now ☏
☆ New face 
⚽️ Joao Moutinho - Spezia
⚽️ Do you want to see your face in PES or FIFA  ?
☏ Contact me
⚽️ Download :  inbox me
💵 Donate me by Paypal : facemakervnhuybui@gmail.com
⚽️ Thanks https://t.co/vxHhUK8Cwb",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1448107418848747521,1448107418848747521,FACEMAKER VN HUY BUI,FacemakerVn,VIET NAM,"I’m Vietnamese! Facemaker for PES and FIFA.

To support my work with a donation  Paypal : facemakervnhuybui@gmail.com",https://t.co/TLRYD0g3BC,[],False,443,186,3,Wed Oct 13 02:05:01 +0000 2021,222,,,False,False,821,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1448107477250174978/cEKc9us7_normal.png,https://pbs.twimg.com/profile_images/1448107477250174978/cEKc9us7_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/TLRYD0g3BC', 'expanded_url': 'https://www.facebook.com/huybuifacemaker/', 'display_url': 'facebook.com/huybuifacemake…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1448107418848747521/1635683069,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:03:33 +0000 2023,1633091012976586752,1633091012976586752,"Lukaku To Start For Inter Milan Vs Spezia As Inzaghi Still Working Out Best Attack Ahead Of Porto Clash, Italian Media Report https://t.co/DezovJg549 #IMInter #Nerazzurri #FCIM",False,"[0, 176]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,3,3,False,False,en,en,recent,479858322,479858322,SempreInter.com,SempreIntercom,Worldwide,The World's No 1 news-site in English covering #InterMilan. Part of @OneFootball & Rocket Sports Network. RT ≠ endorsements. Email: nima@sempreinter.com,https://t.co/pB1VGcTR76,[],False,31675,1223,483,Tue Jan 31 21:10:22 +0000 2012,59508,,,True,False,273831,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,https://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/pB1VGcTR76', 'expanded_url': 'http://www.SempreInter.Com', 'display_url': 'SempreInter.Com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/479858322/1520266344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:00:16 +0000 2023,1633090185641508865,1633090185641508865,"Serie A financial efficiency. Money spent per point in the standings (from best to worst). Part 2/4.

6. Napoli, €1.07M
7. Sassuolo, €1.11M
8. Spezia, €1.11M
9. Monza, €1.13M
10. Torino, €1.13M",False,"[0, 193]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",1.6330901843035054e+18,1633090184303505410,8.34426950970069e+17,834426950970068993,CapologyDB,,,,,False,1,1,False,False,en,en,recent,834426950970068993,834426950970068993,Capology,CapologyDB,,Your football platform for player salaries and official club financial statements,https://t.co/W2k1JSV4j1,[],False,944,11,9,Wed Feb 22 15:37:42 +0000 2017,28,,,False,False,609,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/W2k1JSV4j1', 'expanded_url': 'http://capology.com', 'display_url': 'capology.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/834426950970068993/1660590145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:05:30 +0000 2023,1633076405108895746,1633076405108895746,"Mali safi 
Adidas spezia uk 7/7.5🔥
Boat shoe uk 8🔥
Puma ignite uk 8.5🔥
New balance uk 8🔥

@3000
Dm/wassup/call 0705267994
@AmRoggoz https://t.co/R4zJAeM19n",False,"[0, 131]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,1491396305712726021,1491396305712726021,Charlie,charleswanduga,Gaberone road off luthuli ,"Plug of authentic local ,legit local  thrifts (trousers,t-shirts all brand of shoes at available price).",,[],False,161,418,0,Wed Feb 09 13:00:02 +0000 2022,1189,,,False,False,375,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573211540999872512/m5vopTI5_normal.jpg,https://pbs.twimg.com/profile_images/1573211540999872512/m5vopTI5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:58:18 +0000 2023,1633074591571558404,1633074591571558404,"11:50 #Compiegne 🇫🇷

1st 6 Karre D'as 11/2
2nd 3 Dear Weaver 22/1
3rd 9 La Spezia 5/1

13 Ran.
Forecast: €129.86",False,"[0, 112]","<a href=""http://www.pluckier.co.uk"" rel=""nofollow"">Pluckier</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,296228387,296228387,Pluckier Results,PluckierApp,,"🌍 🏇 🏁 (GMT)

Also FREE web apps for horse & greyhound racing:  

@PickLuckier 
@PluckierRacing 
@ScoobyStatsApp",https://t.co/418Ek5Et3Z,[],False,2616,3,52,Tue May 10 12:14:10 +0000 2011,9048,,,False,False,506832,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1142895109387800577/88MbvEND_normal.png,https://pbs.twimg.com/profile_images/1142895109387800577/88MbvEND_normal.png,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/418Ek5Et3Z', 'expanded_url': 'http://www.pluckier.co.uk', 'display_url': 'pluckier.co.uk', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/296228387/1648426055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:57:57 +0000 2023,1633074502341984257,1633074502341984257,"11:50 at Compiegne

1. Karre D'as 11/2
2. Dear Weaver 22/1
3. La Spezia 5/1

Full results here ▶️ https://t.co/KkA8LZ4zgU",False,"[0, 121]","<a href=""https://www.racinguk.com/results"" rel=""nofollow"">Racing UK Results</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,927931548002811911,927931548002811911,Racing TV Fast Results,RacingTVresults,,The home of rapid racing results on Twitter - powered by @RacingTV For full results go to https://t.co/hD4OrLiqvN,https://t.co/T8zvmq30Pp,"[{'url': 'https://t.co/hD4OrLiqvN', 'expanded_url': 'http://racingtv.com/results', 'display_url': 'racingtv.com/results', 'indices': [90, 113]}]",False,15281,1,75,Tue Nov 07 16:11:35 +0000 2017,0,,,False,True,104410,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/928301687512748032/DaKvA5hJ_normal.jpg,https://pbs.twimg.com/profile_images/928301687512748032/DaKvA5hJ_normal.jpg,009FE3,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/T8zvmq30Pp', 'expanded_url': 'http://www.racingtv.com/results', 'display_url': 'racingtv.com/results', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/927931548002811911/1510762337,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:23:25 +0000 2023,1633065815296671746,1633065815296671746,Spezia vs Inter Milan has World Feed coverage. With commentary from @patrickendrick.  For more details see https://t.co/fLXHhXFhJZ #Spezia #InterMilan,False,"[0, 150]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,[],False,1939,5004,20,Mon Oct 14 11:54:42 +0000 2019,32336,,,False,False,269765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:18:15 +0000 2023,1633064512952647684,1633064512952647684,"@victordivine1 I tot do too, especially as he can play as a DM too.. but I’m 100% sure he will play on Thursday. No be say na from academy he coke where occasion will be too big, already an established international and was regular for Spezia",False,"[15, 242]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330613246062838e+18,1633061324606283780,705723636.0,705723636,victordivine1,,,,,False,0,1,False,False,en,en,recent,232941841,232941841,Femi,Gingerstiff,Lagos,Business Developer| Branding | 6’4 Yoruba Edo Hybrid = I’m Venom ⛔️| Business and Bants only | Hala Madrid | Business page IG : @MajestikHub,,[],False,7284,6225,14,Sat Jan 01 20:30:47 +0000 2011,1610,,,True,False,252456,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632651158710898689/75pPWvll_normal.jpg,https://pbs.twimg.com/profile_images/1632651158710898689/75pPWvll_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/232941841/1676154812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:20:00 +0000 2023,1633049853059276802,1633049853059276802,"Season 1 Quiz 
Episode 21
Spezia v Atalanta 

What major challenge did Alex and John have to overcome during this match? https://t.co/KAktGtiZql",False,"[0, 120]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1482323758924943360,1482323758924943360,Footy On The Med,footyonthemed,"Menton, France","A Roving Podcast Exploring Football Clubs & Football Culture On The Mediterranean with co-hosts, Alex Wade and John O'Hare.

https://t.co/D88kuCVCD2",https://t.co/F9y5OFObth,"[{'url': 'https://t.co/D88kuCVCD2', 'expanded_url': 'https://linktr.ee/footyonthemed', 'display_url': 'linktr.ee/footyonthemed', 'indices': [125, 148]}]",False,584,1424,1,Sat Jan 15 12:08:26 +0000 2022,546,,,True,False,450,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1482324083429810176/4ljXXNW__normal.png,https://pbs.twimg.com/profile_images/1482324083429810176/4ljXXNW__normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/F9y5OFObth', 'expanded_url': 'https://www.footyonthemed.com/', 'display_url': 'footyonthemed.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1482323758924943360/1667896721,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:52:55 +0000 2023,1633043036694257666,1633043036694257666,rip my wallet because I can’t go to Spezia and not buy this jersey https://t.co/gx9ex6vgvd,False,"[0, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1251300845213401093,1251300845213401093,Mikey,mikey_wheels,,"Interista | born in america, heart in italia",,[],False,89,282,0,Sat Apr 18 00:06:00 +0000 2020,5617,,,False,False,3135,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572338784464674816/i0yPew52_normal.jpg,https://pbs.twimg.com/profile_images/1572338784464674816/i0yPew52_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1251300845213401093/1657984182,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:25:41 +0000 2023,1633036183897874434,1633036183897874434,"#racing#tips 
COMPIEGNE FRANCE 

BEL AMIGO
ENFANT ROI
LA SPEZIA
ILLIKO DES PLANS
GAME OF STORM
JESSI SEI
WHYMPER
APOLLO CREED

CHANTILLY FRANCE 

BRAZILIAN SURPRISE 
ACCORD PARFAIT
AD DEBEL
DEL CIELO
NEED YOU TONIGHT 
LIYANN
MR SLICKER
E VA BIN
CONTD https://t.co/YJ5qvQFcSQ",False,"[0, 250]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1583844514342621185,1583844514342621185,Johncubberley,Johncubberley8,"Llanharan, Wales",HORSERACE TIPSTER,,[],False,136,212,0,Sat Oct 22 15:36:05 +0000 2022,4,,,True,False,1402,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584143731837607939/TdtqVJI2_normal.jpg,https://pbs.twimg.com/profile_images/1584143731837607939/TdtqVJI2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:12:36 +0000 2023,1633032892371685376,1633032892371685376,"New Overtime Arbitrum AMM position bought
Spezia - Inter Milan
Amount: 9.082054528775213
Paid: 6.187 sUSD
Position: Inter Milan
Potential profit: 3 sUSD (47%)",False,"[0, 158]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:02:16 +0000 2023,1633030293299798016,1633030293299798016,"Italy. 05.03.2023
Spezia - Hellas Verona.
Spezia ultras ""welcome"" away fans before the match.

#speziacalcio #hellasverona #laspezia #ultrasspezia #ultras https://t.co/DqGzywPp5A",False,"[0, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,8,58,False,False,en,en,recent,2994470129,2994470129,HooligansTV,HooligansTV_eu,,"Here you will see info, photos and videos associated with football hooligans.",,[],False,106612,181,154,Fri Jan 23 17:32:30 +0000 2015,35,,,False,False,3907,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1146842343305306113/ou1yRLii_normal.png,https://pbs.twimg.com/profile_images/1146842343305306113/ou1yRLii_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/2994470129/1634310743,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:51:16 +0000 2023,1633027524350418945,1633027524350418945,"⚽ #SerieA ROUND 2️⃣5️⃣ RESULTS ⚽

#Torino #sassuolo #Bologna #Inter #Lazio #Udinese #HellasVerona #Sampdoria #Napoli #Roma #Atalanta #Milan #Lecce #Monza #spezia #Fiorentina #Juventus #salernitana #football #italy #Cremonese #Juve #Empoli https://t.co/ETEQC7pU3J",False,"[0, 238]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1296877143834722306,1296877143834722306,Michel Sakr,Michel_Calcio,"Beirut, Lebanon","Football Writer and Analyst @cultofcalcio 🇮🇹, @Juvefcdotcom ⚫⚪ |Italian Football and #Juventus News,Updates | Writer and editor at https://t.co/yrdU57m3Qp #SerieA #Juve",https://t.co/dAI8XfZZzY,"[{'url': 'https://t.co/yrdU57m3Qp', 'expanded_url': 'http://SQaF.club', 'display_url': 'SQaF.club', 'indices': [131, 154]}]",False,92,126,0,Fri Aug 21 18:29:57 +0000 2020,749,,,False,False,5013,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dAI8XfZZzY', 'expanded_url': 'https://www.facebook.com/Michel.Calcio10/', 'display_url': 'facebook.com/Michel.Calcio1…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1296877143834722306/1639837508,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:05:22 +0000 2023,1632940475148558339,1632940475148558339,"Dimarco To Return From Injury For Inter Milan Vs Spezia Clash But No Risks Taken With Skriniar &amp; Correa's Fitness, Italian Media Report #InterMilan #IMInter https://t.co/inpkrjDcaB",False,"[0, 184]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,424260170,424260170,Inter Fans,InterWhatsup,,We're proud of the history we have at this club. Part of @SempreInterCom,https://t.co/fvDLwx7vEw,[],False,39966,575,159,Tue Nov 29 15:16:42 +0000 2011,3502,,,True,False,94012,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,https://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fvDLwx7vEw', 'expanded_url': 'http://SempreInter.com', 'display_url': 'SempreInter.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/424260170/1590014496,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
