created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 00:56:37 +0000 2023,1633270462414303235,1633270462414303235,"@zach_mcmahan_ @mattchushit @KevinCastley @JoshEakle It caused a recession, but Andrew Jackson is the only President who has presided over a debt free US Federal govt.   The modern central bank, The Federal Reserve is a disaster.",False,"[53, 229]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332696405991424e+18,1633269640599142401,8.279149782545203e+17,827914978254520323,zach_mcmahan_,,,,,False,0,0,False,False,,en,en,recent,1472954114216800266,1472954114216800266,Storrs Perretta,scott_torino,"Dayton, OH",,,,[],False,5,100,6,Mon Dec 20 15:36:53 +0000 2021,2318,,,False,False,1068,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1472954114216800266/1671992401,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:54:03 +0000 2023,1633269816495681537,1633269816495681537,"@shxwngod @jasondebolt @WR4NYGov Russians COULD stop occupying a foreign sovereign nation anytime they want to.  As for the US, I am glad we are not repeating the mistakes of Neville Chamberlain.",False,"[33, 195]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332578116218675e+18,1633257811621867521,1.3977562834075853e+18,1397756283407585283,shxwngod,,,,,False,0,0,False,False,,en,en,recent,1472954114216800266,1472954114216800266,Storrs Perretta,scott_torino,"Dayton, OH",,,,[],False,5,100,6,Mon Dec 20 15:36:53 +0000 2021,2318,,,False,False,1068,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1472954114216800266/1671992401,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:53:21 +0000 2023,1633269640599142401,1633269640599142401,@scott_torino @mattchushit @KevinCastley @JoshEakle Ending the central bank was a disaster,False,"[52, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332583050354196e+18,1633258305035419648,1.4729541142168003e+18,1472954114216800266,scott_torino,,,,,False,0,0,False,False,,en,en,recent,827914978254520323,827914978254520323,Zach Mcmahan,zach_mcmahan_,,,,,[],False,114,264,2,Sat Feb 04 16:21:27 +0000 2017,29913,,,False,False,17384,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611566276442263555/vlbunvBf_normal.jpg,https://pbs.twimg.com/profile_images/1611566276442263555/vlbunvBf_normal.jpg,https://pbs.twimg.com/profile_banners/827914978254520323/1584932474,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:45:17 +0000 2023,1633267610107416576,1633267610107416576,"@LevelUpPauly @Football__Tweet I watched him play for Torino, and always thought he had the technical and mental qualities of a top player. His issue was that he was too slow to be a modern forward in a top team",False,"[31, 211]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331240426590372e+18,1633124042659037185,292418885.0,292418885,LevelUpPauly,,,,,False,0,0,False,False,,en,en,recent,251604117,251604117,daniel,DanCalcio,Melbourne,,,,[],False,270,860,8,Sun Feb 13 13:42:29 +0000 2011,9528,,,False,False,5276,,False,False,False,671515,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1454592326572011525/KrI8gIvy_normal.jpg,https://pbs.twimg.com/profile_images/1454592326572011525/KrI8gIvy_normal.jpg,,DD2E44,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:20 +0000 2023,1633266112145113093,1633266112145113093,@CocoPazzo Being there is even better. #Torino,False,"[11, 46]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332575664394568e+18,1633257566439456768,55712928.0,55712928,CocoPazzo,,,,,False,0,1,False,False,,en,en,recent,15853490,15853490,Regina Schrambling,gastropoda,Base: center of the universe,"Hate sharing IRL. Overshare here. Ranting, too infrequently, at https://t.co/GCkMkh3nkx Cooking & typing at https://t.co/Hd6cmV4481 Also  at https://t.co/7K5RrBQabL.",https://t.co/DSXZhoi4IT,"[{'url': 'https://t.co/DSXZhoi4IT', 'expanded_url': 'http://www.gastropoda.com', 'display_url': 'gastropoda.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/GCkMkh3nkx', 'expanded_url': 'http://gastropoda.com/bio/', 'display_url': 'gastropoda.com/bio/', 'indices': [64, 87]}, {'url': 'https://t.co/Hd6cmV4481', 'expanded_url': 'http://fittoc.wordpress.com', 'display_url': 'fittoc.wordpress.com', 'indices': [108, 131]}, {'url': 'https://t.co/7K5RrBQabL', 'expanded_url': 'http://spoutible.com/gastropoda', 'display_url': 'spoutible.com/gastropoda', 'indices': [141, 164]}]",False,14085,8682,388,Thu Aug 14 18:02:07 +0000 2008,534955,,,False,False,408161,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/138401913/reginaTwitter_normal.jpg,https://pbs.twimg.com/profile_images/138401913/reginaTwitter_normal.jpg,,00A7B3,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:22:34 +0000 2023,1633261893115691009,1633261893115691009,"@flamealivepod @CauldronLight @SabrinaMBetts @theLovelyLisaB @andrewmarden I have one tape from Salt Lake City 2002, then like a dozen from Athens 2004, a shoebox full of Torino 2006 and a lot of random Beijing 2008. Turin and Beijing are when I started to record on DVD.",False,"[75, 271]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332125536427704e+18,1633212553642770435,1.2461714625930568e+18,1246171462593056770,flamealivepod,,,,,False,0,2,False,False,,en,en,recent,2450015090,2450015090,David DeGuzman WFXR,ddeguzmanTV,"Roanoke, VA","sports anchor/reporter at @wfxrnews in Roanoke, Va | Olympics enthusiast | NYC-born, SU alum. 🍊🍊🍊And proud Filipino-American 🇵🇭🇺🇸| ddeguzman@wfxrtv.com",https://t.co/23AiaUpgCC,"[{'url': 'https://t.co/23AiaUpgCC', 'expanded_url': 'http://daviddeguzman.com', 'display_url': 'daviddeguzman.com', 'indices': [0, 23]}]",[],False,2025,1597,30,Thu Apr 17 16:09:43 +0000 2014,20850,,,True,True,17310,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1483432895549169670/ZyvrEM8m_normal.jpg,https://pbs.twimg.com/profile_images/1483432895549169670/ZyvrEM8m_normal.jpg,https://pbs.twimg.com/profile_banners/2450015090/1624289149,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:08:19 +0000 2023,1633258305035419648,1633258305035419648,"@mattchushit @KevinCastley @JoshEakle He’s a great President.  If you prefer a continental United States his actions contributed to that.  Ended the Central Bank and threatened to raze Columbia  to prevent secession.  Revolutionary War veteran as a teenager, hero of New Orleans.  We don’t make men like that anymore",False,"[38, 316]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332036536023204e+18,1633203653602320389,102552908.0,102552908,mattchushit,,,,,False,0,0,False,False,,en,en,recent,1472954114216800266,1472954114216800266,Storrs Perretta,scott_torino,"Dayton, OH",,,,[],False,5,100,6,Mon Dec 20 15:36:53 +0000 2021,2318,,,False,False,1068,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1472954114216800266/1671992401,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:29:12 +0000 2023,1633248461788160000,1633248461788160000,"8 Films to get to know me

Scott Pilgrim vs The World
Gran Torino
School Daze
Transformers
Law Abiding Citizen
Mighty Ducks
House Party 2
Evil Dead (2013) https://t.co/iIXj6Iy8ra",False,"[0, 154]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,227838666,227838666,Q.,_Quarri,"CLT, NC",The voice of #GrindTime on @Power98FM (Not really). I like my teeth white and my women black. #BlackWomenAdvocate #TheMarathonContinues 🕊🏁,,,[],False,1771,572,53,Fri Dec 17 23:41:18 +0000 2010,7829,,,True,False,556360,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1630995248754171904/AIM3c7Ou_normal.jpg,https://pbs.twimg.com/profile_images/1630995248754171904/AIM3c7Ou_normal.jpg,https://pbs.twimg.com/profile_banners/227838666/1659284619,F01330,000000,FFFFFF,F70808,True,True,False,False,False,False,False,none,[],1.6332011184014213e+18,1633201118401421314,Tue Mar 07 20:21:04 +0000 2023,1.6332011184014213e+18,1633201118401421314,"8 films to get to know me 

Money Talks
Dream Girls 
Don’t be a menace..
Parent trap
Bring it on
Law abiding citizen 
Big Daddy
All J lo movies 😂 https://t.co/9aPQ6HyyTV",False,"[0, 145]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,61476759.0,61476759,Agent Of Chaos,Slumbella,French part of compton ,Fine Fat Jawn,,[],False,1506.0,660.0,11.0,Thu Jul 30 12:41:42 +0000 2009,8134.0,,,True,False,203300.0,,False,False,False,E810E8,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1610822543589392389/S6pNLKWX_normal.jpg,https://pbs.twimg.com/profile_images/1610822543589392389/S6pNLKWX_normal.jpg,https://pbs.twimg.com/profile_banners/61476759/1531066642,7F0CEB,000000,544B4B,24C4E0,True,True,False,False,False,False,False,none,[],,,,,True,1.6331989176039588e+18,1633198917603958784,0.0,4.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:22:48 +0000 2023,1633246851146153986,1633246851146153986,"@edvillainy Bonaventura Vs Torino (A) 2016/17:
5 Key passes 🔝
5 Balls recovered 🔝
93% passing rate
100% correct long passes 9/9 🔝
9 crosses 🔝
3 dribbles
2 tackles https://t.co/xKqSGATJhC",False,"[12, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332455058063852e+18,1633245505806385153,8.957493588634829e+17,895749358863482884,edvillainy,,,,,False,1,4,False,False,False,en,en,recent,1516483367918882818,1516483367918882818,majin vegetelaere,JanktoBarak,,grommash,,,[],False,568,318,3,Tue Apr 19 18:26:31 +0000 2022,1545,,,False,False,10190,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631693081140514820/1N7omkok_normal.jpg,https://pbs.twimg.com/profile_images/1631693081140514820/1N7omkok_normal.jpg,https://pbs.twimg.com/profile_banners/1516483367918882818/1671839176,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:18:17 +0000 2023,1633245716725264384,1633245716725264384,@gwendalsedgess @gadbrawl i think i was crying for a very different reason at this point in torino lol😭 hopefully they'll compete a lot next season whatever they're doing and you can get to see themmm,False,"[26, 200]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633204354785108e+18,1633204354785107971,1.4950714263946568e+18,1495071426394656769,gwendalsedgess,,,,,False,0,1,False,False,,en,en,recent,4864964039,4864964039,miriam♡,twistandtwizzle,"London, England","20 | pairs & (junior) ice dance stan
•
she/her",https://t.co/Dbz8qxm0E1,"[{'url': 'https://t.co/Dbz8qxm0E1', 'expanded_url': 'https://curiouscat.live/twistandtwizzles', 'display_url': 'curiouscat.live/twistandtwizzl…', 'indices': [0, 23]}]",[],False,1289,1466,27,Sat Jan 30 20:23:46 +0000 2016,90324,,,True,False,20201,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632175146390765569/gQXaDZSJ_normal.jpg,https://pbs.twimg.com/profile_images/1632175146390765569/gQXaDZSJ_normal.jpg,https://pbs.twimg.com/profile_banners/4864964039/1673115629,C5E3BF,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:08:28 +0000 2023,1633243245236076544,1633243245236076544,"@AsteroidWatch Thanks for update. Torino scale 1 seems a bit low for a 1 in 500 chance of Tunguska-level event, no?",False,"[15, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633234541526524e+18,1633234541526523904,23503181.0,23503181,AsteroidWatch,,,,,False,0,1,False,False,,en,en,recent,105005189,105005189,Darren Potter💩,dapotter42,"Boon Lay, Singapore",Loving husband and father of 4 rays of sunshine. Certified space nut and NSF member.,,,[],False,97,420,6,Fri Jan 15 02:03:42 +0000 2010,15952,,,True,False,4109,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1541063016594419714/fcHDRPc2_normal.jpg,https://pbs.twimg.com/profile_images/1541063016594419714/fcHDRPc2_normal.jpg,https://pbs.twimg.com/profile_banners/105005189/1656253014,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:05:23 +0000 2023,1633242468643897344,1633242468643897344,"@SCMountainGoat Awesome. Station wagons are such underrated vehicles, especially muscle wagons.

I always wanted a beefed up Ford Torino wagon: https://t.co/mrmquTiKUS",False,"[16, 143]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332207395781018e+18,1633220739578101760,1.493572881283838e+18,1493572881283837953,SCMountainGoat,,,,,False,0,2,False,False,False,en,en,recent,1443439238742044676,1443439238742044676,Righteous Mang,RighteousMang,Nearby,"I post huge boobs & excellent takes. 
You're only mad at me because I'm better than you.
I block the incurably stupid.

unvaxxxed/superstraight/non-religious",https://t.co/90fs4zVF5M,"[{'url': 'https://t.co/90fs4zVF5M', 'expanded_url': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ', 'display_url': 'youtube.com/watch?v=dQw4w9…', 'indices': [0, 23]}]",[],False,440,1305,12,Thu Sep 30 04:56:03 +0000 2021,139676,,,False,False,22529,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1443442257932132352/czwtMNkE_normal.jpg,https://pbs.twimg.com/profile_images/1443442257932132352/czwtMNkE_normal.jpg,https://pbs.twimg.com/profile_banners/1443439238742044676/1642102419,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:41:33 +0000 2023,1633236471430643712,1633236471430643712,the gran torino.,False,"[0, 16]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1267612279127842816,1267612279127842816,dr green.,abdulvvs,,,,,[],False,1243,658,3,Tue Jun 02 00:21:50 +0000 2020,13415,,,True,False,55320,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632806703535214594/hSDFTmeH_normal.jpg,https://pbs.twimg.com/profile_images/1632806703535214594/hSDFTmeH_normal.jpg,https://pbs.twimg.com/profile_banners/1267612279127842816/1673498548,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:30:17 +0000 2023,1633233637633306629,1633233637633306629,"This 1971 Ford Torino GT now accepting bids on Hagerty Marketplace is one of 1,613 Torino GT Convertibles produced in its model year, and one of only 17 in this trim configuration. 

Bid now! Bidding ends on Tuesday, March 14 at 4:30pm EST. https://t.co/PmQpUGuAhI",False,"[0, 264]","<a href=""https://www.spredfast.com"" rel=""nofollow"">Khoros Publishing App</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,885154062647402496,885154062647402496,Hagerty Marketplace,hgtymarketplace,,Auctions from Hagerty Marketplace offer a new way to buy and sell especially desirable vehicles online.,https://t.co/C4H0KoQMBm,"[{'url': 'https://t.co/C4H0KoQMBm', 'expanded_url': 'https://www.hagerty.com/drivers-club/my-garage/marketplace?ef_id=Cj0KCQiA-oqdBhDfARIsAO0TrGExceL0BiN', 'display_url': 'hagerty.com/drivers-club/m…', 'indices': [0, 23]}]",[],False,191,78,4,Wed Jul 12 15:09:08 +0000 2017,77,,,True,False,2021,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605598273812795392/ZL2HZkNW_normal.jpg,https://pbs.twimg.com/profile_images/1605598273812795392/ZL2HZkNW_normal.jpg,https://pbs.twimg.com/profile_banners/885154062647402496/1671639436,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:22:33 +0000 2023,1633231688364072965,1633231688364072965,"Looking forward to hosting my long time (and Twitter-less) collaborator Dr. Fabio Penna from University of Torino, who will present potential experimental strategies to target mitochondria in #cancercachexia using exercise and exercise-mimetics. @CUCancerCenter https://t.co/CmIDp1n4If",False,"[0, 261]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1,8,False,False,False,en,en,recent,1146209308461412352,1146209308461412352,Bonetto Lab @ CU,A_Bonetto_PhD,"Denver, CO","Associate Professor at University of Colorado Anschutz with interests in musculoskeletal deficits associated with cancer, aging and obesity 🇮🇹 🇺🇸 🇪🇺",https://t.co/nA5RPVwKrL,"[{'url': 'https://t.co/nA5RPVwKrL', 'expanded_url': 'http://www.BonettoLab.org', 'display_url': 'BonettoLab.org', 'indices': [0, 23]}]",[],False,524,334,1,Wed Jul 03 00:09:29 +0000 2019,5524,,,True,False,309,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1558162606669570048/oaeZGpeG_normal.jpg,https://pbs.twimg.com/profile_images/1558162606669570048/oaeZGpeG_normal.jpg,https://pbs.twimg.com/profile_banners/1146209308461412352/1661964791,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],1.6332025578071286e+18,1633202557807128578,Tue Mar 07 20:26:47 +0000 2023,1.6332025578071286e+18,1633202557807128578,"Next Clayton Lecturer:  Dr. Fabio Penna from the University of Torino.  Excited to host Dr. Penna March  21st, with his lecture from Noon-1pm!  In person + Zoom.  @CUortho @CU_pathology  @A_Bonetto_PhD https://t.co/P9KxJtYdZc",False,"[0, 201]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0903650629365514e+18,1090365062936551424,Colorado Program for Musculoskeletal Research,CUOrthoResearch,"Denver, CO","Orthopedic Research at CU Anschutz: Cutting-edge basic, translational and clinical study of the musculoskeletal system",,[],False,831.0,977.0,2.0,Tue Jan 29 21:44:23 +0000 2019,1457.0,,,False,False,347.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1167846311799844864/89x3xYAY_normal.png,https://pbs.twimg.com/profile_images/1167846311799844864/89x3xYAY_normal.png,https://pbs.twimg.com/profile_banners/1090365062936551424/1646939247,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,,,1.0,4.0,False,False,False,en,e21c8e4914eef2b3,https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json,admin,Colorado,"Colorado, USA",US,United States,[],Polygon,"[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]",1.633231688364073e+18,,,,,,,,,,,
Tue Mar 07 22:21:03 +0000 2023,1633231314110369795,1633231314110369795,"@MA26EDITS Nah mate. Chiesa looks so determined every time he steps on the pitch, maybe more than before the injury. Just go back to the Torino game where he got fouled by Ricci. Chiesa was LIVID. So animated every time he plays. He has so much passion rn it’s clear imo",False,"[11, 270]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633103993407697e+18,1633103993407696898,1.4815596703600148e+18,1481559670360014853,MA26EDITS,,,,,False,0,1,False,False,,en,en,recent,1542163767374630919,1542163767374630919,Alessio,AMjuv4,United States,🤍🖤🇮🇹🇺🇸,,,[],False,47,134,0,Wed Jun 29 15:11:38 +0000 2022,6074,,,False,False,2127,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623414149400129543/aVBTDkeF_normal.jpg,https://pbs.twimg.com/profile_images/1623414149400129543/aVBTDkeF_normal.jpg,https://pbs.twimg.com/profile_banners/1542163767374630919/1656889384,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
