created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 20:34:26 +0000 2023,1633204483277615104,1633204483277615104,pizza parma downtown pittsburgh 🤤🍕 https://t.co/HWg2D06RUV,False,"[0, 34]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,904624608,904624608,ky 🏳️‍🌈🏳️‍⚧️,elegantly_high,"Pennsylvania, USA",they/he - 26 - white - autistic/adhd - aro bi/pan/queer 🏳️‍🌈🏳️‍⚧️💛🤍💜🖤,,[],False,761,1220,10,Thu Oct 25 20:38:58 +0000 2012,60163,,,True,False,25866,,False,False,False,FF0000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1583283643597967360/GbjMve7N_normal.jpg,https://pbs.twimg.com/profile_images/1583283643597967360/GbjMve7N_normal.jpg,https://pbs.twimg.com/profile_banners/904624608/1667588918,981CEB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:31:44 +0000 2023,1633203801158033416,1633203801158033416,PARMA fantoken to the moon in listing on @MEXC_Global  🚀🚀🚀 10$ https://t.co/JHAzpmVYhF #parmafantoken #IDO #airdrop @taribobja @farimali1 @AlterGend,False,"[0, 148]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1624033048986615816,1624033048986615816,netifartu,netifartu,,,,[],False,3,14,0,Fri Feb 10 13:11:53 +0000 2023,5,,,False,False,7,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624033512700403713/Ykc-OVOr_normal.jpg,https://pbs.twimg.com/profile_images/1624033512700403713/Ykc-OVOr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:27:02 +0000 2023,1633202620092534784,1633202620092534784,"7583 Pleasant View Dr. in Parma is now Pending and is expected to close soon! 👍🏼 💰

When this home is sold, it will affect YOUR home's value! 🏡 📈

🎯 Text 23959 to 25678 or go to https://t.co/5v4oYQOzII? https://t.co/cAnuZStC19",False,"[0, 226]","<a href=""https://www.listingstoleads.com"" rel=""nofollow"">Listings To Leads</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,198636758,198636758,Michelle Green,RealMichelleG,Parma Ohio,I am a Realtor and CEO of Michelle Green Professional Group. We specialize in selling residential real estate in Cleveland's Southwest suburbs.,https://t.co/xqX6RBZgUX,[],False,671,1745,74,Mon Oct 04 21:16:58 +0000 2010,7,,,False,False,6965,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1118585389927817217/yTV9Iioo_normal.png,https://pbs.twimg.com/profile_images/1118585389927817217/yTV9Iioo_normal.png,https://pbs.twimg.com/profile_banners/198636758/1643212898,DD2E44,000000,000000,000000,False,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/xqX6RBZgUX', 'expanded_url': 'http://www.MichelleWillSell.com', 'display_url': 'MichelleWillSell.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:19:11 +0000 2023,1633200645455982593,1633200645455982593,PARMA fantoken to the moon in listing on @MEXC_Global  🚀🚀🚀 10$ https://t.co/wEdOOAbtrR #parmafantoken #IDO #airdrop,False,"[0, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1630500685291700226,1630500685291700226,Andrii,Andrii10671263,,,,[],False,0,9,0,Tue Feb 28 09:30:43 +0000 2023,0,,,False,False,8,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:15:29 +0000 2023,1633199712193982471,1633199712193982471,PARMA fantoken to the moon in listing on @MEXC_Global  🚀🚀🚀 10$ https://t.co/Jap2bB7p1V #parmafantoken #IDO #airdrop @AstritFendi @astritpasha3 @AlterGend,False,"[0, 153]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1624031449509777408,1624031449509777408,taribobja,taribobja,,,,[],False,7,23,0,Fri Feb 10 13:04:16 +0000 2023,2,,,False,False,7,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624031622692478977/eISiui5S_normal.jpg,https://pbs.twimg.com/profile_images/1624031622692478977/eISiui5S_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:13:15 +0000 2023,1633199152375951364,1633199152375951364,@Intertraptional Not y’all at Parma,False,"[17, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331423241621873e+18,1633142324162187265,146831774.0,146831774,Intertraptional,,,,,False,0,0,False,False,,en,en,recent,219481617,219481617,Dallas Makeup Artist,sydbaebe,Groveside ,God ❤️ | SHSU Alumna | heavenly dog mom 🐶 | Makeup Lover 💋| IG: sydneyreneamua_ Book your appointment 👉🏾 https://t.co/EyyfelXRXB,,"[{'url': 'https://t.co/EyyfelXRXB', 'expanded_url': 'https://sydneyreneamua.as.me/', 'display_url': 'sydneyreneamua.as.me', 'indices': [105, 128]}]",False,2489,602,13,Thu Nov 25 00:13:03 +0000 2010,27109,,,True,False,72526,,False,False,False,E61740,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1574095221914304512/zo-mHnpC_normal.jpg,https://pbs.twimg.com/profile_images/1574095221914304512/zo-mHnpC_normal.jpg,https://pbs.twimg.com/profile_banners/219481617/1663083300,E60C30,428585,E6EBA4,F50511,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:12:04 +0000 2023,1633198850960752645,1633198850960752645,Help me win this awesome competition from Legendary Parma Fantoken ! https://t.co/QnJJC0Sr2U,False,"[0, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,True,en,en,recent,326298137,326298137,Алексей Стакс,AlekseyStaks,,,,[],False,165,3066,7,Wed Jun 29 17:58:16 +0000 2011,8940,,,False,False,13245,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1509025865350451204/yaDruLDh_normal.jpg,https://pbs.twimg.com/profile_images/1509025865350451204/yaDruLDh_normal.jpg,https://pbs.twimg.com/profile_banners/326298137/1649138515,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:11:26 +0000 2023,1633198694945243138,1633198694945243138,PARMA fantoken to the moon in listing on @MEXC_Global  🚀🚀🚀 10$ https://t.co/m7qiAA8QH5 #parmafantoken #IDO #airdrop,False,"[0, 115]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,True,en,en,recent,326298137,326298137,Алексей Стакс,AlekseyStaks,,,,[],False,165,3066,7,Wed Jun 29 17:58:16 +0000 2011,8940,,,False,False,13245,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1509025865350451204/yaDruLDh_normal.jpg,https://pbs.twimg.com/profile_images/1509025865350451204/yaDruLDh_normal.jpg,https://pbs.twimg.com/profile_banners/326298137/1649138515,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:07:10 +0000 2023,1633197620641292289,1633197620641292289,Help me win this awesome competition from Legendary Parma Fantoken ! https://t.co/wBT7rp5pLU,False,"[0, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1623356214686978051,1623356214686978051,Lera Kiseliova,LeraKiseliova,,,,[],False,0,53,1,Wed Feb 08 16:21:14 +0000 2023,10,,,False,False,40,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623357006391218190/RD-lwZz8_normal.jpg,https://pbs.twimg.com/profile_images/1623357006391218190/RD-lwZz8_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:06:58 +0000 2023,1633197567402995713,1633197567402995713,PARMA fantoken to the moon in listing on @MEXC_Global  🚀🚀🚀 10$ https://t.co/CmZwpnb0zk #parmafantoken #IDO #airdrop @boniamber1 @baliblue7 @AlterGend,False,"[0, 149]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1623747276316319748,1623747276316319748,geldibond,geldibond,,,,[],False,7,21,0,Thu Feb 09 18:15:04 +0000 2023,4,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623747396319453184/JOMU-n4I_normal.jpg,https://pbs.twimg.com/profile_images/1623747396319453184/JOMU-n4I_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
