created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive
Tue Mar 07 14:03:47 +0000 2023,1633106171136540672,1633106171136540672,"🚨 A two-match ban and a €10,000 euro fine for Moise Kean. He will miss the Sampdoria and Inter matches. (@sportface2016) https://t.co/6GIUhL0K1l",False,"[0, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,131,False,False,False,en,en,recent,56098865,56098865,JuveFC,juvefcdotcom,,"https://t.co/1ObPPoQ5Nf - Juventus News | FB: https://t.co/oPK6EDc7YR 
| IG: https://t.co/T6oPpjtS5X",https://t.co/2BAlQsH1Dm,"[{'url': 'https://t.co/2BAlQsH1Dm', 'expanded_url': 'http://www.juvefc.com', 'display_url': 'juvefc.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/1ObPPoQ5Nf', 'expanded_url': 'http://Juvefc.com', 'display_url': 'Juvefc.com', 'indices': [0, 23]}, {'url': 'https://t.co/oPK6EDc7YR', 'expanded_url': 'http://facebook.com/juvefcdotcom', 'display_url': 'facebook.com/juvefcdotcom', 'indices': [46, 69]}, {'url': 'https://t.co/T6oPpjtS5X', 'expanded_url': 'http://instagram.com/juvefcdotcom', 'display_url': 'instagram.com/juvefcdotcom', 'indices': [77, 100]}]",False,141844,736,1182,Sun Jul 12 14:08:50 +0000 2009,49934,,,False,False,172670,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1308931840846319617/eXgrwTpr_normal.jpg,https://pbs.twimg.com/profile_images/1308931840846319617/eXgrwTpr_normal.jpg,https://pbs.twimg.com/profile_banners/56098865/1600964847,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:13:08 +0000 2023,1633093425481277444,1633093425481277444,"⚫⚪ #Allegri May Decide To Add 17-year-old Kenan #Yildiz To Sunday’s Matchday Squad. 

#SerieATIM #Juve #football #italy #SerieA 
https://t.co/LMaPSS9kAO",False,"[0, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1296877143834722306,1296877143834722306,Michel Sakr,Michel_Calcio,"Beirut, Lebanon","Football Writer and Analyst @cultofcalcio 🇮🇹, @Juvefcdotcom ⚫⚪ |Italian Football and #Juventus News,Updates | Writer and editor at https://t.co/yrdU57m3Qp #SerieA #Juve",https://t.co/dAI8XfZZzY,"[{'url': 'https://t.co/dAI8XfZZzY', 'expanded_url': 'https://www.facebook.com/Michel.Calcio10/', 'display_url': 'facebook.com/Michel.Calcio1…', 'indices': [0, 23]}]","[{'url': 'https://t.co/yrdU57m3Qp', 'expanded_url': 'http://SQaF.club', 'display_url': 'SQaF.club', 'indices': [131, 154]}]",False,92,126,0,Fri Aug 21 18:29:57 +0000 2020,749,,,False,False,5013,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_banners/1296877143834722306/1639837508,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:09:52 +0000 2023,1633092600734400514,1633092600734400514,"Latest on substack, talking Harry Winks hate from Spurs fans during the end of his time at the club and why it's no surprise that he's now looking solid on loan in Italy despite playing for last-place Sampdoria

https://t.co/ytotkqw8Ij",False,"[0, 235]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,2,False,False,False,en,en,recent,1102900258533765120,1102900258533765120,Lee Jones,LeeJonesEsports,"London, England","Freelance Esports Journalist, written for @EsportsDotNet @Esports_News_UK @officialWINgg @picklebet. Contact: nineteesixlee@gmail.com",https://t.co/NXfZcQo4CR,"[{'url': 'https://t.co/NXfZcQo4CR', 'expanded_url': 'https://www.twitch.tv/LeeJEsports', 'display_url': 'twitch.tv/LeeJEsports', 'indices': [0, 23]}]",[],False,161,355,0,Tue Mar 05 11:54:47 +0000 2019,3928,,,False,False,2615,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621192289480499200/elPv7WQN_normal.jpg,https://pbs.twimg.com/profile_images/1621192289480499200/elPv7WQN_normal.jpg,https://pbs.twimg.com/profile_banners/1102900258533765120/1658497453,563BB0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:00:17 +0000 2023,1633090189231833088,1633090189231833088,"Serie A financial efficiency. Money spent per point in the standings (from best to worst). Part 4/4.

16. Sampdoria, €1.76M
17. Roma, €1.83M
18. AC Milan, €1.86M 
19. Inter Milan, €2.66M  
20. Juventus, €4.57M",False,"[0, 209]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",1.6330901882252616e+18,1633090188225261570,8.34426950970069e+17,834426950970068993,CapologyDB,,,,,False,1,1,False,False,,en,en,recent,834426950970068993,834426950970068993,Capology,CapologyDB,,Your football platform for player salaries and official club financial statements,https://t.co/W2k1JSV4j1,"[{'url': 'https://t.co/W2k1JSV4j1', 'expanded_url': 'http://capology.com', 'display_url': 'capology.com', 'indices': [0, 23]}]",[],False,944,11,9,Wed Feb 22 15:37:42 +0000 2017,28,,,False,False,609,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_images/1330566933889114112/zUAZZcgO_normal.jpg,https://pbs.twimg.com/profile_banners/834426950970068993/1660590145,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:57:40 +0000 2023,1633089533884481541,1633089533884481541,"@InterForeva never liked him,and don`t get all this hype about him.He was a basic player at Udine and Sampdoria and that`s it",False,"[13, 125]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330874244391363e+18,1633087424439136256,1.0696034237193175e+18,1069603423719317508,InterForeva,,,,,False,0,0,False,False,,en,en,recent,92248522,92248522,Igor Stojchev,igorsirene88,"Rybnik, Polska","IT Senior Account Executive, part-time actor in theater.
Dad to a cute daughter. Born and raised in Macedonia.
fan of FC Inter and the Detroit Pistons!",,,[],False,50,330,1,Tue Nov 24 11:12:28 +0000 2009,5704,,,False,False,3372,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/1330492553712590851/iHEImHju_normal.jpg,https://pbs.twimg.com/profile_images/1330492553712590851/iHEImHju_normal.jpg,https://pbs.twimg.com/profile_banners/92248522/1605857904,FF0000,FFFFFF,FFF7CC,0C3E53,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:47:01 +0000 2023,1633071750731776002,1633071750731776002,Juventus teenage sensation could earn call-up against Sampdoria #Juve #ForzaJuventus #FinoAllaFine https://t.co/eUUQkiXVfc,False,"[0, 122]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,358508365,358508365,Juventus Fans,JuveNewsOnly,,Bianconeri News & Blogs. Page NOT linked to official club. #Juve #ForzaJuve #FinoAllaFine #juve120 #Juventini #Juventus #Bianconeri #JuventusFC #ForzaJuventus,,,[],False,8370,2798,61,Sat Aug 20 01:35:57 +0000 2011,6,,,False,False,55157,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919891693939318789/jVjwaEJk_normal.jpg,https://pbs.twimg.com/profile_images/919891693939318789/jVjwaEJk_normal.jpg,https://pbs.twimg.com/profile_banners/358508365/1418775586,F5B400,000000,FFFFFF,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:20:50 +0000 2023,1633065164210618369,1633065164210618369,"Allegri may add 17-year-old Kenan Yildiz to Sunday’s matchday squad. The teenage sensation has been on scintillating form since making the switch from Bayern Munich to Juventus last summer ⭐️ 

https://t.co/eKy4X03cEY",False,"[0, 217]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,19,172,False,False,False,en,en,recent,56098865,56098865,JuveFC,juvefcdotcom,,"https://t.co/1ObPPoQ5Nf - Juventus News | FB: https://t.co/oPK6EDc7YR 
| IG: https://t.co/T6oPpjtS5X",https://t.co/2BAlQsH1Dm,"[{'url': 'https://t.co/2BAlQsH1Dm', 'expanded_url': 'http://www.juvefc.com', 'display_url': 'juvefc.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/1ObPPoQ5Nf', 'expanded_url': 'http://Juvefc.com', 'display_url': 'Juvefc.com', 'indices': [0, 23]}, {'url': 'https://t.co/oPK6EDc7YR', 'expanded_url': 'http://facebook.com/juvefcdotcom', 'display_url': 'facebook.com/juvefcdotcom', 'indices': [46, 69]}, {'url': 'https://t.co/T6oPpjtS5X', 'expanded_url': 'http://instagram.com/juvefcdotcom', 'display_url': 'instagram.com/juvefcdotcom', 'indices': [77, 100]}]",False,141844,736,1182,Sun Jul 12 14:08:50 +0000 2009,49934,,,False,False,172670,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1308931840846319617/eXgrwTpr_normal.jpg,https://pbs.twimg.com/profile_images/1308931840846319617/eXgrwTpr_normal.jpg,https://pbs.twimg.com/profile_banners/56098865/1600964847,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:43:41 +0000 2023,1633055813911691265,1633055813911691265,"Locatelli:

At Juventus - 8 G/A in 73 matches.
At Sassuolo - 18 G/A in 99 matches.

Yeah, he’s a defensive midfielder so the expectations are lower in terms of attacking stats but his last goal contribution (assist vs Sampdoria) was ONE YEAR AGO (12/3/2022). https://t.co/cX8IU6qqyX",False,"[0, 258]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633055806189863e+18,1633055806189862915,9.965790171165696e+17,996579017116569603,ravid_omer,,,,,False,3,31,False,False,False,en,en,recent,996579017116569603,996579017116569603,OmeRavid,ravid_omer,,Member of the AJC team Podcast. https://t.co/A5aQbiLGPC,,,"[{'url': 'https://t.co/A5aQbiLGPC', 'expanded_url': 'https://youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [32, 55]}]",False,450,459,1,Wed May 16 02:32:08 +0000 2018,10940,,,True,False,5404,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1498543482671185921/CxB3tsMi_normal.jpg,https://pbs.twimg.com/profile_images/1498543482671185921/CxB3tsMi_normal.jpg,https://pbs.twimg.com/profile_banners/996579017116569603/1630938535,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:30:16 +0000 2023,1633052435936575488,1633052435936575488,Juventus teenage sensation could earn call-up against Sampdoria https://t.co/hikjhJaZXS,False,"[0, 87]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2365106737,2365106737,Juventus News - JuveFC.com,JuveFCcom,"Vinovo, Piemonte","English language Juventus news and opinion site. This is a Twitter account for site articles and news only. For up to date news, follow @juvefcdotcom",https://t.co/2BAlQsH1Dm,"[{'url': 'https://t.co/2BAlQsH1Dm', 'expanded_url': 'http://www.juvefc.com', 'display_url': 'juvefc.com', 'indices': [0, 23]}]",[],False,6593,32,89,Fri Feb 28 05:07:23 +0000 2014,80,,,False,False,19202,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1203713502877298688/n3KAhjnC_normal.jpg,https://pbs.twimg.com/profile_images/1203713502877298688/n3KAhjnC_normal.jpg,https://pbs.twimg.com/profile_banners/2365106737/1575822606,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:30:14 +0000 2023,1633052428521156609,1633052428521156609,Juventus teenage sensation could earn call-up against Sampdoria https://t.co/egBOxPfOwC,False,"[0, 87]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1077192341054767104,1077192341054767104,JFCTV,JuvefcTV,"Turin, Piedmont",Weekly Juventus news videos,https://t.co/4NhKq3v2iM,"[{'url': 'https://t.co/4NhKq3v2iM', 'expanded_url': 'http://www.youtube.com/jfctv', 'display_url': 'youtube.com/jfctv', 'indices': [0, 23]}]",[],False,752,3,7,Mon Dec 24 13:20:42 +0000 2018,58,,,False,False,15137,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1081226959525478400/fgHooXmu_normal.jpg,https://pbs.twimg.com/profile_images/1081226959525478400/fgHooXmu_normal.jpg,https://pbs.twimg.com/profile_banners/1077192341054767104/1546619610,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:25:45 +0000 2023,1633051299632521217,1633051299632521217,"After 25 rounds in Serie A..

🔝 Napoli are in 1st place with 65 points

🌋 Napoli have best goal differential +42

⚽️ Victor Osimhen is top scorer with 19

🎯 Kvara is the top assist man with 9

🔥 Fiorentina &amp; Lazio have longest unbeaten streak 3

👎 Sampdoria are in last place",False,"[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,18,False,False,,en,en,recent,132376441,132376441,Raffaele,ItalianoCalcio,New York,Dedicated to all things calcio & more. Serie A. Azzurri. Italy. The Calcio Corner Podcast. 🇮🇹 ⚽️ ☕️ 🌎,https://t.co/Bxk7hvYF76,"[{'url': 'https://t.co/Bxk7hvYF76', 'expanded_url': 'https://linktr.ee/thecalciocorner', 'display_url': 'linktr.ee/thecalciocorner', 'indices': [0, 23]}]",[],False,12056,180,285,Tue Apr 13 02:20:31 +0000 2010,95,,,False,False,119983,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1413514635320299523/JRBlGRjq_normal.jpg,https://pbs.twimg.com/profile_images/1413514635320299523/JRBlGRjq_normal.jpg,https://pbs.twimg.com/profile_banners/132376441/1621813014,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:41:46 +0000 2023,1633040232521007107,1633040232521007107,"There it is. It's taken a little longer this time round as I think the original mole is at Sampdoria.
Imagine this shower growing tired of a serial winner's methods. https://t.co/aLjt66JrDS",False,"[0, 165]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,2,False,False,False,en,en,recent,21091639,21091639,gareth,GarethSmith87,London ,"#COYS 🐓⚽️
Park Lane ST Holder
Block 453

#LevyOut",,,[],False,510,849,11,Tue Feb 17 14:18:19 +0000 2009,10487,,,True,False,36729,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1238463578363092992/Z0uqwEca_normal.jpg,https://pbs.twimg.com/profile_images/1238463578363092992/Z0uqwEca_normal.jpg,https://pbs.twimg.com/profile_banners/21091639/1623333500,D02B55,829D5E,99CC33,3E4415,True,True,False,False,False,False,False,none,[],1.633023883572912e+18,1633023883572912129,Tue Mar 07 08:36:48 +0000 2023,1.633023883572912e+18,1633023883572912129,"There is a broad sense among the #thfc players that Conte will be off at the end of the season. Some have grown tired of his intensity, training sessions and approach to the game.

[@JackPittBrooke] 🥇",False,"[0, 200]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3519699244749537e+18,1351969924474953737,Tottenham Tiers,TottenhamTiers,,"Independent hub for complete @SpursOfficial coverage - updates, transfer news, quotes, stats & more.",,[],False,64660.0,59.0,373.0,Wed Jan 20 19:08:49 +0000 2021,3377.0,,,True,False,5707.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1556729597470904321/kqQDoDxF_normal.jpg,https://pbs.twimg.com/profile_images/1556729597470904321/kqQDoDxF_normal.jpg,https://pbs.twimg.com/profile_banners/1351969924474953737/1676773396,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,29.0,961.0,False,False,en,
Tue Mar 07 09:05:51 +0000 2023,1633031193380651009,1633031193380651009,@centredevils @B_Fernandes8 Sampdoria needs this comeback. Not Manchester United,False,"[28, 80]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328033387640586e+18,1632803338764058624,1.2222393375484355e+18,1222239337548435456,centredevils,,,,,False,0,0,False,False,,en,en,recent,969963673333719040,969963673333719040,𝐃𝐞𝐞 𝐈𝐲𝐤𝐞,petosquare_,Remote,• Technical Writer || Frontend Engineer || Math Geek || Skilled Negotiator •,https://t.co/La2quIAVdC,"[{'url': 'https://t.co/La2quIAVdC', 'expanded_url': 'http://github.com/petosquare', 'display_url': 'github.com/petosquare', 'indices': [0, 23]}]",[],False,1777,1849,0,Sat Mar 03 15:52:15 +0000 2018,11298,,,False,False,7608,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632829554338177026/Ihbybt1N_normal.jpg,https://pbs.twimg.com/profile_images/1632829554338177026/Ihbybt1N_normal.jpg,https://pbs.twimg.com/profile_banners/969963673333719040/1677655830,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:51:16 +0000 2023,1633027524350418945,1633027524350418945,"⚽ #SerieA ROUND 2️⃣5️⃣ RESULTS ⚽

#Torino #sassuolo #Bologna #Inter #Lazio #Udinese #HellasVerona #Sampdoria #Napoli #Roma #Atalanta #Milan #Lecce #Monza #spezia #Fiorentina #Juventus #salernitana #football #italy #Cremonese #Juve #Empoli https://t.co/ETEQC7pU3J",False,"[0, 238]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1296877143834722306,1296877143834722306,Michel Sakr,Michel_Calcio,"Beirut, Lebanon","Football Writer and Analyst @cultofcalcio 🇮🇹, @Juvefcdotcom ⚫⚪ |Italian Football and #Juventus News,Updates | Writer and editor at https://t.co/yrdU57m3Qp #SerieA #Juve",https://t.co/dAI8XfZZzY,"[{'url': 'https://t.co/dAI8XfZZzY', 'expanded_url': 'https://www.facebook.com/Michel.Calcio10/', 'display_url': 'facebook.com/Michel.Calcio1…', 'indices': [0, 23]}]","[{'url': 'https://t.co/yrdU57m3Qp', 'expanded_url': 'http://SQaF.club', 'display_url': 'SQaF.club', 'indices': [131, 154]}]",False,92,126,0,Fri Aug 21 18:29:57 +0000 2020,749,,,False,False,5013,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_banners/1296877143834722306/1639837508,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:29:49 +0000 2023,1632991926432481280,1632991926432481280,"Given the suspension of #Kean and Milik’s Injury, for the next match of Serie A against Sampdoria #Allegri could summon a surprise - Kenan #Yildiz
(@TUTTOJUVE_COM) https://t.co/GXKmu25mk0",False,"[0, 163]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,18,353,False,False,False,en,en,recent,1022325243598102528,1022325243598102528,🎥 All JuveCast🎙 🏳️🏴,AllJuveCast,Canada,All Juve All the time!🎙 🎥 Podcast on Podbean/ITunes/Spotify/YouTube ||  Apparel 👕 @Striped_Hearts,https://t.co/ZRHu2bAFHW,"[{'url': 'https://t.co/ZRHu2bAFHW', 'expanded_url': 'https://www.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,6809,800,61,Thu Jul 26 03:38:26 +0000 2018,48391,,,True,False,42839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_banners/1022325243598102528/1630940593,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:34:37 +0000 2023,1632978033823870977,1632978033823870977,"New Overtime Arbitrum AMM position bought
Juventus - Sampdoria
Amount: 5.452350244416971
Paid: 3.858 sUSD
Position: Juventus
Potential profit: 2 sUSD (41%)",False,"[0, 155]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
