created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,possibly_sensitive,user.profile_banner_url,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:17:34 +0000 2023,1633502228312104960,1633502228312104960,New name: Premier League boss 'of the highest calibre' is turning heads at Spurs - The Athletic: https://t.co/8SDADgh7GC,False,"[0, 120]","<a href=""http://www.footballnewsapps.co.uk"" rel=""nofollow"">Spurs News App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,747716550,747716550,Spurs News,SpursNewsApp,,"Spurs News Mobile App - iOS: https://t.co/nyMQxh4EYD
& Android : https://t.co/Rfa6U9TreZ #COYS",https://t.co/sGaEoo3EWu,"[{'url': 'https://t.co/nyMQxh4EYD', 'expanded_url': 'https://itunes.apple.com/app/id647694517', 'display_url': 'itunes.apple.com/app/id647694517', 'indices': [29, 52]}, {'url': 'https://t.co/Rfa6U9TreZ', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.spursnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [65, 88]}]",False,846,407,20,Thu Aug 09 18:36:52 +0000 2012,40,,,False,False,136456,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027893673365827584/5v96cy5e_normal.jpg,https://pbs.twimg.com/profile_images/1027893673365827584/5v96cy5e_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/747716550/1419193798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/sGaEoo3EWu', 'expanded_url': 'https://itunes.apple.com/gb/app/spurs-news-app/id647694517?mt=8', 'display_url': 'itunes.apple.com/gb/app/spurs-n…', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:16:18 +0000 2023,1633501909658251266,1633501909658251266,"Levy has reportedly offered Wednesday's opponents AC Milan first dibs on FOUR unwanted Tottenham stars ahead of the summer window 👋

https://t.co/b0qZDB5Iag",False,"[0, 156]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,23075315,23075315,TEAMtalk,TEAMtalk,"Leeds, UK","Football transfer gossip and rumours, breaking news, stats, exclusive features and more...👇",https://t.co/0UB4N4Z2dr,[],False,88863,7668,1313,Fri Mar 06 15:19:44 +0000 2009,5541,,,False,True,188687,,False,False,False,156946,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1583035846290292737/g0neNv08_normal.jpg,https://pbs.twimg.com/profile_images/1583035846290292737/g0neNv08_normal.jpg,156946,FFFFFF,F1F5EF,050605,True,True,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/23075315/1666260132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/0UB4N4Z2dr', 'expanded_url': 'http://www.teamtalk.com', 'display_url': 'teamtalk.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:15:37 +0000 2023,1633501737427382276,1633501737427382276,"@lazqetjohnson It was literally a couple of weeks ago that this was reported ""Cristian Stellini has admitted that Leicester midfielder James Maddison is a player that Tottenham boss Antonio Conte and the coaching staff like"" Not hard to see this is BS https://t.co/wo9C0DPeTu",False,"[15, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.63342379731848e+18,1633423797318479872,266251364.0,266251364,lazqetjohnson,,,,,False,0,1,False,False,en,en,recent,72615439,72615439,Nick Triani,NickTriani,Helsinki,"Musician/record producer/A+R/DJ/blogger/father/lover/human. He/him. Deacon of Soliti @Solitimusic, Promo/A+R @pgmfinland, Editor at @OneQuartMag, COYS!",https://t.co/wp7FNNlto3,[],False,2184,2577,33,Tue Sep 08 17:46:56 +0000 2009,46290,,,True,False,29989,,False,False,False,CCCCCC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1523259174347489280/2JBH6dU6_normal.jpg,https://pbs.twimg.com/profile_images/1523259174347489280/2JBH6dU6_normal.jpg,2D48AA,000000,333333,999999,True,False,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/72615439/1652008263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/wp7FNNlto3', 'expanded_url': 'https://www.instagram.com/ntriani/', 'display_url': 'instagram.com/ntriani/', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:14:26 +0000 2023,1633501436683120642,1633501436683120642,"Tottenham Hotspur 🏴󠁧󠁢󠁥󠁮󠁧󠁿 European Record against Italian 🇮🇹 Opposition ahead of UEFA Champions League Round of Sixteen Second Leg at the New Spurs Stadium tonight

#COYS #THFC #UCL #Milan 
https://t.co/kUwK9n47ah https://t.co/Zwu37cbQgR",False,"[0, 213]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:14:18 +0000 2023,1633501406182219779,1633501406182219779,"MATCHDAY!💪

🆚️ @acmilan 
🏆 @ChampionsLeague
🏠 Tottenham Hotspur Stadium 
🕗8:00pm
Let's turn this tie around!!
#COYS || #TOTACM https://t.co/226Uy1AgPe",False,"[0, 126]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,4,False,False,en,en,recent,954496685710901254,954496685710901254,Tottenham Hotspur Ghana,GhanaSpurs,"Greater Accra, Ghana",Official handle of Tottenham Hotspur Supporters in Ghana. Contact: +233-241-651-660,https://t.co/bzWWetNInR,[],False,2189,402,11,Fri Jan 19 23:31:58 +0000 2018,13012,,,True,False,6769,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1347230852267339782/4YodRujd_normal.jpg,https://pbs.twimg.com/profile_images/1347230852267339782/4YodRujd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/954496685710901254/1559768835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/bzWWetNInR', 'expanded_url': 'http://www.ghspursofficial.wordpress.com', 'display_url': 'ghspursofficial.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:14:00 +0000 2023,1633501329934127104,1633501329934127104,I’ve got 3x tickets for Tottenham Hotspur Vs AC Milan game tonight…Please drop me a message if you’re interested,False,"[0, 112]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,176092523,176092523,Davy Hogg,Hogg_972,,,,[],False,436,22,0,Sun Aug 08 14:54:59 +0000 2010,20,,,False,False,119,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631064007674335233/fnvRBRBS_normal.jpg,https://pbs.twimg.com/profile_images/1631064007674335233/fnvRBRBS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/176092523/1674118174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:13:52 +0000 2023,1633501295259664385,1633501295259664385,"Tottenham Hotspur Players’ All-Time European Appearances &amp; Goalscorers ahead of UEFA Champions League Round of Sixteen Second Leg at the New Spurs Stadium tonight

#COYS #THFC #UCL #Milan 
https://t.co/kUwK9n47ah https://t.co/A4Jh24UQJ3",False,"[0, 216]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:13:16 +0000 2023,1633501146185703431,1633501146185703431,"Tottenham Hotspur in European Competitions 1961-62 to 2022-23 ahead of UEFA Champions League Round of Sixteen Second Leg at the New Spurs Stadium tonight

#COYS #THFC #UCL #Milan 
https://t.co/kUwK9n47ah https://t.co/bVKuzVxkz8",False,"[0, 203]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:13:00 +0000 2023,1633501078414139395,1633501078414139395,"Tottenham Hotspur Champions League phone wallpaper 🤍💙📱

@SpursOfficial @ChampionsLeague #TottenhamHotspur #Spurs #COYS #THFC #ChampionsLeague #Phone #Wallpaper #TOTACM 

Follow: @DJXRAY77 @XRAYTEDPRO https://t.co/mN0uaQ7LCD",False,"[0, 199]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,en,en,recent,519813132,519813132,DJ X-RAY,DJXRAY77,"N9, LONDON, UK",DJ/ Producer of #UKGARAGE #BASS #HOUSE Bookings/ Promos: xray456@googlemail.com @XRAYTEDPRO #COYS #N9 ☠︎ Ⓓ︎Ⓙ︎ Ⓧ︎-Ⓡ︎Ⓐ︎Ⓨ︎ ☠︎,https://t.co/T6ZIcWymxc,[],False,4881,1007,23,Fri Mar 09 20:53:39 +0000 2012,2435,,,False,False,23237,,False,False,False,3B94D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1506369230123503621/9pGJS7UX_normal.jpg,https://pbs.twimg.com/profile_images/1506369230123503621/9pGJS7UX_normal.jpg,FA743E,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/519813132/1595972113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/T6ZIcWymxc', 'expanded_url': 'https://soundcloud.com/ramon-x-ray-pickard', 'display_url': 'soundcloud.com/ramon-x-ray-pi…', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:12:44 +0000 2023,1633501008415342595,1633501008415342595,"All-Time UEFA European Cup &amp; Champions League Top Goalscorers 1955-56 to 2022-23 ahead of tonight's Round of Sixteen Second Leg matches

Bayern Munich 🇩🇪 (1-0) 🇫🇷 Paris Saint-Germain
Tottenham Hotspur 🏴󠁧󠁢󠁥󠁮󠁧󠁿 (0-1) 🇮🇹 AC Milan  

#UCL #Bayern #PSG #COYS #Milan 
https://t.co/cKon5pYp7l https://t.co/zpB9c1vbIp",False,"[0, 289]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:12:11 +0000 2023,1633500872746442754,1633500872746442754,"UEFA Champions League 2022-23 Goals Scored &amp; Goals Conceded by Clubs ahead of tonight's Round of Sixteen Second Leg matches 

Bayern Munich 🇩🇪 (1-0) 🇫🇷 Paris Saint-Germain
Tottenham Hotspur 🏴󠁧󠁢󠁥󠁮󠁧󠁿 (0-1) 🇮🇹 AC Milan  

#UCL #Bayern #PSG #COYS #Milan 
https://t.co/e0BqBo6RwH https://t.co/4JUZ6C8hPQ",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:11:36 +0000 2023,1633500723437600770,1633500723437600770,"UEFA Champions League Goalscorers' Table &amp; Statistics 2022-23 ahead of tonight's Round of Sixteen Second Leg matches 

Bayern Munich 🇩🇪 (1-0) 🇫🇷 Paris Saint-Germain
Tottenham Hotspur 🏴󠁧󠁢󠁥󠁮󠁧󠁿 (0-1) 🇮🇹 AC Milan  

#UCL #Bayern #PSG #COYS #Milan 
https://t.co/rMgeNyzi51 https://t.co/AogKrFI1o2",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:11:02 +0000 2023,1633500581854695424,1633500581854695424,"UEFA Champions League Results, Tables &amp; Statistics 2022-23 ahead of tonight's Round of Sixteen Second Leg matches 

Bayern Munich 🇩🇪 (1-0) 🇫🇷 Paris Saint-Germain
Tottenham Hotspur 🏴󠁧󠁢󠁥󠁮󠁧󠁿 (0-1) 🇮🇹 AC Milan  

#UCL #Bayern #PSG #COYS #Milan 
https://t.co/sXsWV20SDI https://t.co/xKW6zARd7E",False,"[0, 268]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,False,https://pbs.twimg.com/profile_banners/28966660/1489985552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:10:36 +0000 2023,1633500474979635203,1633500474979635203,"Chance of reaching the #ChampionsLeague quarter-finals

8⃣8⃣% 🇩🇪Bayern München (ECI ranked 2)
1⃣2⃣% 🇫🇷Paris Saint-Germain (6)
Bayern München lead 1-0

3⃣8⃣% 🏴󠁧󠁢󠁥󠁮󠁧󠁿Tottenham Hotspur (17)
6⃣2⃣% 🇮🇹AC Milan (18)
AC Milan lead 1-0

#UCL #BAYPSG #TOTACM",False,"[0, 248]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,179881300,179881300,Euro Club Index,EuroClubIndex,"Amsterdam, Netherlands","European football's most comprehensive and accurate rankings. Expert insights, predictions and match odds. Powered by @GracenoteLive and Hypercube.",http://t.co/9hmJJkfKky,[],False,21987,12,525,Wed Aug 18 09:33:07 +0000 2010,6,,,False,False,7606,,False,False,False,4DA04F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/894835583142506496/WFqsMGtn_normal.jpg,https://pbs.twimg.com/profile_images/894835583142506496/WFqsMGtn_normal.jpg,ABB8C2,000000,DCF5DC,333333,False,False,False,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/179881300/1502180460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/9hmJJkfKky', 'expanded_url': 'http://www.euroclubindex.com', 'display_url': 'euroclubindex.com', 'indices': [0, 22]}]",,,,,,,,,,
Wed Mar 08 16:07:00 +0000 2023,1633499566921375744,1633499566921375744,'Not good enough': Tottenham Hotspur sent message about three Mauricio Pochettino signings #COYS #Spurs | HITC https://t.co/fXZ7ezpCor,False,"[0, 134]","<a href=""https://beta.mashup-web.com/"" rel=""nofollow"">Spurs Addict</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,818482815658586113,818482815658586113,Spurs Addict,SpursAddictTHFC,"London, England",All the latest #Spurs news from across the web with https://t.co/jaQTKsbZhJ #THFC #COYS,https://t.co/V8QV4ZSWcP,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [52, 75]}]",False,904,2400,7,Mon Jan 09 15:41:24 +0000 2017,2,,,False,False,57286,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859491825400369153/RUPXaMRj_normal.jpg,https://pbs.twimg.com/profile_images/859491825400369153/RUPXaMRj_normal.jpg,002156,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/818482815658586113/1483977445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/V8QV4ZSWcP', 'expanded_url': 'http://www.football-addict.com/en/news/premier-league/tottenham-hotspur-fc', 'display_url': 'football-addict.com/en/news/premie…', 'indices': [0, 23]}]",,,,,,,,,,
