created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 16:21:28 +0000 2023,1633503209385000963,1633503209385000963,"Former Liverpool defender Jamie Carragher lauded Roberto De Zerbi for turning Brighton &amp; Hove Albion into a ‘top team’ competing with the likes of Arsenal and Manchester City. #BHAFC #MCFC #AFC 
https://t.co/3KawcpF9R0",False,"[0, 222]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,2,1,False,False,False,en,en,recent,301448464,301448464,Brighton and Hove Independent – The Brighton Indy,BrightonIndy,Brighton and Hove,"Serving Brighton and Hove, and Portslade",https://t.co/w7iIw61imN,[],False,15209,848,243,Thu May 19 13:54:48 +0000 2011,569,,,False,False,29149,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_banners/301448464/1644506587,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/w7iIw61imN', 'expanded_url': 'http://www.brightonandhoveindependent.co.uk/', 'display_url': 'brightonandhoveindependent.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:21:22 +0000 2023,1633503182403026944,1633503182403026944,"Former Liverpool defender Jamie Carragher lauded Roberto De Zerbi for turning Brighton &amp; Hove Albion into a ‘top team’ competing with the likes of Arsenal and Manchester City. #BHAFC #MCFC #AFC 
https://t.co/8FMtaUJBuy",False,"[0, 222]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,537353102,537353102,BognorRegisObserver,BogObserver,"Bognor Regis, West Sussex",Keep up with the latest news and views from in and around Bognor Regis.,https://t.co/SNvNxdoI3f,[],False,5332,389,49,Mon Mar 26 16:26:43 +0000 2012,194,,,False,True,24176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930436531663319040/wgSMAJax_normal.jpg,https://pbs.twimg.com/profile_images/930436531663319040/wgSMAJax_normal.jpg,https://pbs.twimg.com/profile_banners/537353102/1644496481,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/SNvNxdoI3f', 'expanded_url': 'https://www.bognor.co.uk/', 'display_url': 'bognor.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:21:18 +0000 2023,1633503164321374208,1633503164321374208,"Former Liverpool defender Jamie Carragher lauded Roberto De Zerbi for turning Brighton &amp; Hove Albion into a ‘top team’ competing with the likes of Arsenal and Manchester City. #BHAFC #MCFC #AFC 
https://t.co/mwS1mK140E",False,"[0, 222]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,116401604,116401604,Bexhill Observer,BexhillObs,"Bexhill, East Sussex","The latest news, sport and features from Bexhill-on-Sea",https://t.co/LGYWqJj7xw,[],False,6089,581,83,Mon Feb 22 09:31:56 +0000 2010,116,,,False,True,28066,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930437905570508800/wF57Gk2Z_normal.jpg,https://pbs.twimg.com/profile_images/930437905570508800/wF57Gk2Z_normal.jpg,https://pbs.twimg.com/profile_banners/116401604/1604591050,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/LGYWqJj7xw', 'expanded_url': 'https://www.bexhillobserver.net/', 'display_url': 'bexhillobserver.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:21:11 +0000 2023,1633503137326854144,1633503137326854144,"Former Liverpool defender Jamie Carragher lauded Roberto De Zerbi for turning Brighton &amp; Hove Albion into a ‘top team’ competing with the likes of Arsenal and Manchester City. #BHAFC #MCFC #AFC 
https://t.co/50ShyRbmFg",False,"[0, 222]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,115674454,115674454,Battle Observer,BattleObs,"Battle, East Sussex","All the latest news, sport and features from Battle.",https://t.co/aEbB1jHUCk,[],False,3605,468,44,Fri Feb 19 14:20:17 +0000 2010,218,,,True,False,12728,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930433137204752390/MFxxk21H_normal.jpg,https://pbs.twimg.com/profile_images/930433137204752390/MFxxk21H_normal.jpg,https://pbs.twimg.com/profile_banners/115674454/1604590859,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/aEbB1jHUCk', 'expanded_url': 'https://www.ryeandbattleobserver.co.uk/', 'display_url': 'ryeandbattleobserver.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:20:24 +0000 2023,1633502940785721344,1633502940785721344,"🚨 Brighton &amp; Hove Albion and OGC Nice are interested in Reiss Nelson

[CBS Sports] https://t.co/ZKGo9qUDUu",False,"[0, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1447180329710759936,1447180329710759936,Transfersgalaxy,transfersgalaxy,"London, England","📰 Daily Transfer News, Confirmed Transfers, Latest Rumours from all around the world!",https://t.co/uCPMyI2Vq5,[],False,449,81,7,Sun Oct 10 12:41:05 +0000 2021,3041,,,True,False,4570,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1551572630628704256/fAInF2kq_normal.jpg,https://pbs.twimg.com/profile_images/1551572630628704256/fAInF2kq_normal.jpg,https://pbs.twimg.com/profile_banners/1447180329710759936/1658758729,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/uCPMyI2Vq5', 'expanded_url': 'https://medium.com/@Transfersgalaxy', 'display_url': 'medium.com/@Transfersgala…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:17:58 +0000 2023,1633502329193234434,1633502329193234434,"Leeds United v Brighton &amp; Hove Albion All-Time Premier League Match Records ahead of Saturday's game at Elland Road 

Leeds Wins: 0
Draws: 2
Brighton Wins: 3
Goals Scored: Leeds 1-5 Brighton 

#LUFC #BHAFC 
https://t.co/iNxyZl8nMK https://t.co/gWP9JGKqNE",False,"[0, 234]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_banners/28966660/1489985552,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:12:18 +0000 2023,1633500899799707652,1633500899799707652,@toffsretro Brighton &amp; Hove Albion. They wore this strip during some of my early years supporting them.,False,"[12, 107]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6333873837553418e+18,1633387383755341826,36055052.0,36055052,toffsretro,,,,,False,0,0,False,False,,en,en,recent,356084581,356084581,Nicholas Day,NicholasDay2,"Antigua, Spain","Brighton 'til I die ! Blue & white through & through! Season ticket holder at The Goldstone, Withdean & The Amex! Love my childhood team Haywards Heath Town FC.",,[],False,291,1053,3,Tue Aug 16 09:44:05 +0000 2011,37042,,,False,False,1027,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/703619659375968256/XNfTGU-U_normal.jpg,https://pbs.twimg.com/profile_images/703619659375968256/XNfTGU-U_normal.jpg,,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:56:21 +0000 2023,1633496885884342273,1633496885884342273,"Emma and #CWFC resume their #BarclaysWSL defense today after their heavy defeats to #AWFC in the continental Tyre cup. 

How will this GO down ? 

⚽️: Chelsea W vs Brighton &amp; Hove Albion WFC 

⏰: 20:30 
🏟️: Kingsmeadow https://t.co/PvGhRxjA21",False,"[0, 222]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,6,False,False,False,en,en,recent,1005855966829694976,1005855966829694976,"Adekunle, I.O.",Ib_Bourgeoise,"Lagos, Nigeria",Product + UX Design,https://t.co/yIUD6NZlgQ,[],False,559,605,4,Sun Jun 10 16:55:25 +0000 2018,60716,,,True,False,44348,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1061532135977353216/X5AG9Qm2_normal.jpg,https://pbs.twimg.com/profile_images/1061532135977353216/X5AG9Qm2_normal.jpg,https://pbs.twimg.com/profile_banners/1005855966829694976/1541923956,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/yIUD6NZlgQ', 'expanded_url': 'https://bit.ly/3rnwb05', 'display_url': 'bit.ly/3rnwb05', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:52:36 +0000 2023,1633495942044188674,1633495942044188674,'He deserves to play' - Brighton boss issues major starting XI hint ahead of #Leeds United https://t.co/Wb7WASEvLi,False,"[0, 114]","<a href=""https://www.google.com"" rel=""nofollow"">Sgt Wilkos 1919</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1141436762197245952,1141436762197245952,Sgt Wilkos 1919,sgtwilkos1919,,Sgt Wilkos 1919 💙💛 All things #LUFC. Unique Leeds Utd clothing #MOT #ALAW #LeedsUnited,https://t.co/FpuhO3arqw,[],False,1040,1547,3,Wed Jun 19 20:05:05 +0000 2019,1600,,,False,False,44111,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_banners/1141436762197245952/1560975676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/FpuhO3arqw', 'expanded_url': 'https://sgtwilkos1919.bigcartel.com/', 'display_url': 'sgtwilkos1919.bigcartel.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:38:25 +0000 2023,1633492374184771584,1633492374184771584,Brighton boss confirms major injury concern ahead of #Leeds United and Crystal Palace https://t.co/I5R4cuj3gI,False,"[0, 109]","<a href=""https://www.google.com"" rel=""nofollow"">Sgt Wilkos 1919</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1141436762197245952,1141436762197245952,Sgt Wilkos 1919,sgtwilkos1919,,Sgt Wilkos 1919 💙💛 All things #LUFC. Unique Leeds Utd clothing #MOT #ALAW #LeedsUnited,https://t.co/FpuhO3arqw,[],False,1040,1547,3,Wed Jun 19 20:05:05 +0000 2019,1600,,,False,False,44111,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_banners/1141436762197245952/1560975676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/FpuhO3arqw', 'expanded_url': 'https://sgtwilkos1919.bigcartel.com/', 'display_url': 'sgtwilkos1919.bigcartel.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:28:00 +0000 2023,1633489754288259072,1633489754288259072,"Brighton &amp; Hove Albion express interest in Arsenal's Reiss Nelson?
https://t.co/ICPZFTpEkR",False,"[0, 94]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1428962869970878465,1428962869970878465,Jaun News Usa,jaunnewsusa,,100%follow back,,[],False,1168,3668,3,Sat Aug 21 06:12:48 +0000 2021,734,,,False,False,250351,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_banners/1428962869970878465/1629527010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:12:25 +0000 2023,1633485831951319040,1633485831951319040,"Brighton set to battle Newcastle, Dortmund and Ajax for highly-rated '€50m' wonderkid #bhafc https://t.co/9kpwfnMHCI",False,"[0, 116]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,933557304888315906,933557304888315906,Brighton & Hove Independent - Albion News,bhaindependent,"Brighton, England",Brighton and Hove Albion F.C coverage from @BrightonIndy - News you can trust since 2011 https://t.co/hmZ2EtOQ5H,https://t.co/NZ2fgFp1SA,"[{'url': 'https://t.co/hmZ2EtOQ5H', 'expanded_url': 'https://www.brightonandhoveindependent.co.uk', 'display_url': 'brightonandhoveindependent.co.uk', 'indices': [89, 112]}]",False,11,7,2,Thu Nov 23 04:46:20 +0000 2017,0,,,False,False,3334,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1280080312819748865/hC-pBjrX_normal.jpg,https://pbs.twimg.com/profile_images/1280080312819748865/hC-pBjrX_normal.jpg,https://pbs.twimg.com/profile_banners/933557304888315906/1594031952,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NZ2fgFp1SA', 'expanded_url': 'https://www.brightonandhoveindependent.co.uk/sport/football/brighton-and-hove-albion', 'display_url': 'brightonandhoveindependent.co.uk/sport/football…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:10:04 +0000 2023,1633485240630153218,1633485240630153218,Brighton &amp; Hove Albion express interest in Arsenal's Reiss Nelson? https://t.co/jonyoLWyzQ https://t.co/Zm3UZnBFjb,False,"[0, 94]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2988845219,2988845219,Gunners Today,gunners_today,,"Gunners Today has all the hottest Arsenal news, 24 hours a day, 365 days a year. It is the premier and biggest Arsenal news portal on the Internet.",http://t.co/JQVDYWVqaC,[],False,1535,168,21,Wed Jan 21 04:15:15 +0000 2015,0,,,False,False,50820,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/561332800742096897/d9afkZEf_normal.png,https://pbs.twimg.com/profile_images/561332800742096897/d9afkZEf_normal.png,https://pbs.twimg.com/profile_banners/2988845219/1422667858,DB0007,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/JQVDYWVqaC', 'expanded_url': 'http://gunnerstoday.com', 'display_url': 'gunnerstoday.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:39 +0000 2023,1633484881148751879,1633484881148751879,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/FudKHwLSSV,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,14981820,14981820,Worthing Herald,Worthing_Herald,"Worthing, West Sussex, UK","News, views, sport and entertainment from the Worthing area. Call 01903 230051 | Email: letters@worthingherald.co.uk | https://t.co/dccEVMejlI",https://t.co/BQhpdW3sVm,"[{'url': 'https://t.co/dccEVMejlI', 'expanded_url': 'http://facebook.com/Worthing.news', 'display_url': 'facebook.com/Worthing.news', 'indices': [119, 142]}]",False,13925,819,213,Mon Jun 02 16:28:24 +0000 2008,682,,,False,True,56074,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930439080831315968/kJ6Yedzb_normal.jpg,https://pbs.twimg.com/profile_images/930439080831315968/kJ6Yedzb_normal.jpg,https://pbs.twimg.com/profile_banners/14981820/1644508952,25408F,681227,C4F6FD,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/BQhpdW3sVm', 'expanded_url': 'https://www.worthingherald.co.uk/', 'display_url': 'worthingherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:32 +0000 2023,1633484855181729796,1633484855181729796,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/KDUDIDScHa,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,24897204,24897204,Sussex Express,sussex_express,Lewes,"The Sussex Express Newspaper, covering Lewes and Wealden Districts.",https://t.co/pcJjVPkBW6,[],False,9920,120,166,Tue Mar 17 15:23:23 +0000 2009,163,,,True,True,37924,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930437401259991041/5YjjKmuc_normal.jpg,https://pbs.twimg.com/profile_images/930437401259991041/5YjjKmuc_normal.jpg,https://pbs.twimg.com/profile_banners/24897204/1604591632,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/pcJjVPkBW6', 'expanded_url': 'https://www.sussexexpress.co.uk/', 'display_url': 'sussexexpress.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:24 +0000 2023,1633484818674581506,1633484818674581506,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/A0JZtPq0Xe,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,423537260,423537260,Sport Sussex,SportSussex,Sussex,"Sussex Newspapers sport: Crawley Obs, E'bourne Herald, Hastings Obs, West Sussex County Times, W'thing Herald, Chi Obs, the Middy, Sussex Express, Brighton Indy",https://t.co/vC9GB9i2Ly,[],False,2518,649,16,Mon Nov 28 16:44:34 +0000 2011,503,,,False,False,27893,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2237489907/sportsussexlogo_normal.jpg,https://pbs.twimg.com/profile_images/2237489907/sportsussexlogo_normal.jpg,https://pbs.twimg.com/profile_banners/423537260/1446049436,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/vC9GB9i2Ly', 'expanded_url': 'http://facebook.com/SportSussex', 'display_url': 'facebook.com/SportSussex', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:20 +0000 2023,1633484801486274560,1633484801486274560,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/3LDzii1qsB,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,19837289,19837289,Shoreham Herald,Shoreham_Herald,"Shoreham-by-Sea, West Sussex",News from across Shoreham and the Adur district. Call 01903 230051 | Email: letters@shorehamherald.co.uk | https://t.co/7gds51XKCz,https://t.co/1MpZAVIWE3,"[{'url': 'https://t.co/7gds51XKCz', 'expanded_url': 'http://facebook.com/ShorehamHerald', 'display_url': 'facebook.com/ShorehamHerald', 'indices': [107, 130]}]",False,6179,399,135,Sat Jan 31 23:23:21 +0000 2009,64,,,True,True,38121,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930437121780932609/cI8yvMf2_normal.jpg,https://pbs.twimg.com/profile_images/930437121780932609/cI8yvMf2_normal.jpg,https://pbs.twimg.com/profile_banners/19837289/1644509340,25408F,0F0C6E,D4F7FC,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/1MpZAVIWE3', 'expanded_url': 'https://www.shorehamherald.co.uk/', 'display_url': 'shorehamherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
