created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Tue Mar 07 12:00:01 +0000 2023,1633075023408922627,1633075023408922627,"!!! THIS WEEKEND AT SCC !!!

Friday 10th March
Club Open - 18:30-22:30

Saturday 11th March
England v France (Six Nations - 16:45)
Club Open - 16:30-22:30

Sunday 12th March
Fulham v Arsenal (14:00)
Newcastle Utd v Wolverhampton Wanderers (16:30)
Club Open - 14:00-20:00

#Shelton https://t.co/7urDma8owW",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,215239149,215239149,Shelton Cricket Club,sheltoncc,Shrewsbury,Cricket Club from the Heart of Shrewsbury - Contact Us @ sheltoncricketclub1903@gmail.com,https://t.co/heqM2Tr7rZ,"[{'url': 'https://t.co/heqM2Tr7rZ', 'expanded_url': 'http://shelton.play-cricket.com', 'display_url': 'shelton.play-cricket.com', 'indices': [0, 23]}]",[],False,2541,994,32,Sat Nov 13 11:20:04 +0000 2010,71,,,True,False,3593,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572658965485436928/KodemCwB_normal.jpg,https://pbs.twimg.com/profile_images/1572658965485436928/KodemCwB_normal.jpg,https://pbs.twimg.com/profile_banners/215239149/1633876969,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:07:11 +0000 2023,1633046629568610305,1633046629568610305,"@ExpressandStar Also in @ExpressandStar : 

https://t.co/BSTjqbPGi5",False,"[16, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330391127970365e+18,1633039112797036544,17159441.0,17159441,ExpressandStar,,,,,False,0,0,False,False,False,en,en,recent,5006541,5006541,Wonko The Sane,sparetomato,Outside the Asylum,Native GIF speaker. I live outside The Asylum. Mastodon: @sparetomato@mastodon.Scot,https://t.co/X0C74V8Rlv,"[{'url': 'https://t.co/X0C74V8Rlv', 'expanded_url': 'http://www.sparetomato.com', 'display_url': 'sparetomato.com', 'indices': [0, 23]}]",[],False,243,428,10,Tue Apr 17 15:07:34 +0000 2007,14435,,,False,False,15655,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1521395792162009089/S10WzEf6_normal.jpg,https://pbs.twimg.com/profile_images/1521395792162009089/S10WzEf6_normal.jpg,https://pbs.twimg.com/profile_banners/5006541/1656100508,0084B4,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:00:11 +0000 2023,1633029765966839808,1633029765966839808,"OTD 1987 Div 4 - Orient 3-1 Wolverhampton Wanderers Att 4,605 #LOFC (Godfrey,Brooks,Shinners) #WWFC https://t.co/Xmrs09bcuE",False,"[0, 99]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,2,28,False,False,False,en,en,recent,950087678770499585,950087678770499585,We Are Top Of The League,BarrySherrick2,Schitt’s Creek,46 years supporting Leyton Orient. Please Make It Stop. #LOFC,,,[],False,574,318,0,Sun Jan 07 19:32:09 +0000 2018,9904,,,True,False,5187,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632761793155149824/CSfjZ7n__normal.jpg,https://pbs.twimg.com/profile_images/1632761793155149824/CSfjZ7n__normal.jpg,https://pbs.twimg.com/profile_banners/950087678770499585/1678221484,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:50:09 +0000 2023,1633027244330196994,1633027244330196994,Some memories from the matchwinner Don Goodman included here - https://t.co/ssvNSsrNe0,False,"[0, 86]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330270726992773e+18,1633027072699277312,9.612443100406661e+17,961244310040666113,WolvesFPA,,,,,False,0,6,False,False,False,en,en,recent,961244310040666113,961244310040666113,Wolves FPA,WolvesFPA,"Wolverhampton, England","Official account of Wolves' Former Players Association, formed in 1988. Following the fortunes, events & charity work involving all who wore the gold and black.",https://t.co/ZnTRYbB0A0,"[{'url': 'https://t.co/ZnTRYbB0A0', 'expanded_url': 'http://www.wolvesfpa.com', 'display_url': 'wolvesfpa.com', 'indices': [0, 23]}]",[],False,5413,533,26,Wed Feb 07 14:24:37 +0000 2018,5024,,,True,False,6891,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/961930611610017792/GN6VPrPA_normal.jpg,https://pbs.twimg.com/profile_images/961930611610017792/GN6VPrPA_normal.jpg,https://pbs.twimg.com/profile_banners/961244310040666113/1677574299,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:44:45 +0000 2023,1633025884549464068,1633025884549464068,Wolverhampton Wanderers goalkeeper John Oldfield saves from Everton’s Alan Whittle https://t.co/BN3lmOFy8c,False,"[0, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,41,False,False,False,en,en,recent,482059469,482059469,The League Magazine,Theleaguemag,,"Tons of great articles on the website. I also wrote a book, ‘Blue Army’ which is available in paperback from Amazon, or hardback directly from me",https://t.co/tlQTfBLVXh,"[{'url': 'https://t.co/tlQTfBLVXh', 'expanded_url': 'http://www.readtheleague.com', 'display_url': 'readtheleague.com', 'indices': [0, 23]}]",[],False,37647,1320,356,Fri Feb 03 13:43:41 +0000 2012,48249,,,False,False,163794,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_banners/482059469/1348328750,CC0000,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:36:57 +0000 2023,1633023921745215490,1633023921745215490,Wolverhampton Wanderers post losses after further investment  https://t.co/x5itc29u0P https://t.co/CQzqKy80Pd,False,"[0, 85]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,118647759,118647759,Insider,insiderwestmids,"Birmingham, UK","Breaking #business news, features and events. Got a story? Call 08449800195. Subscribe to our daily newsletters at http://t.co/yu8p07zSw3",http://t.co/d9QMuD1p1Y,"[{'url': 'http://t.co/d9QMuD1p1Y', 'expanded_url': 'http://www.insidermedia.com', 'display_url': 'insidermedia.com', 'indices': [0, 22]}]","[{'url': 'http://t.co/yu8p07zSw3', 'expanded_url': 'http://www.insidermedia.com/forms/nl_reg', 'display_url': 'insidermedia.com/forms/nl_reg', 'indices': [115, 137]}]",False,4274,277,117,Mon Mar 01 10:05:32 +0000 2010,264,,,False,False,22947,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/725301374/Insider_Blue_normal.JPG,https://pbs.twimg.com/profile_images/725301374/Insider_Blue_normal.JPG,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:42 +0000 2023,1633014799331205121,1633014799331205121,"This Tuesday, take a look at the exclusive offers available on Official #Wolves kits, clothing and more!

Shop now at https://t.co/ZUbpEzU8cZ https://t.co/w7eICpZALX",False,"[0, 141]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:02 +0000 2023,1633014629139116034,1633014629139116034,"🗣🐺⚽ Our Wolves fans have their say on the win over Spurs.🟠⚫
https://t.co/wGJQneZYez",False,"[0, 83]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,7,False,False,False,en,en,recent,1095159064416276480,1095159064416276480,NSW Wolves Supporters Club,ClubNsw,"New South Wales, Australia","We are a group of Wolves fans in New South Wales Australia, who are like minded supporters, that like all things Wolves.",https://t.co/gAMcozqums,"[{'url': 'https://t.co/gAMcozqums', 'expanded_url': 'http://www.nswwolvessupporters.club', 'display_url': 'nswwolvessupporters.club', 'indices': [0, 23]}]",[],False,2206,2678,8,Tue Feb 12 03:14:02 +0000 2019,5035,,,True,False,7154,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1095159260525125632/jWWRvMUJ_normal.png,https://pbs.twimg.com/profile_images/1095159260525125632/jWWRvMUJ_normal.png,https://pbs.twimg.com/profile_banners/1095159064416276480/1550049075,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:12:20 +0000 2023,1633002624365518849,1633002624365518849,"On this day in 1987 The O’s hosted Wolves in division 4. Orient ran out 3-1 winners as goals from Kevin Godfrey, Shaun Brooks and a Paul Shinners penalty secured the win in front of 4605 at Brisbane Road. #lofc #programme #wwfc

@OrientOutlook

https://t.co/P9B0XqXF8h",False,"[0, 268]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,10,False,False,False,en,en,recent,932262046804201472,932262046804201472,LOFC Programmes,LOFC_Progs,⚽️Leyton Orient Home & Away⚽️,"@leytonorientfc Programmes, Match History Database and #LOFC Stats",https://t.co/k30crm3H48,"[{'url': 'https://t.co/k30crm3H48', 'expanded_url': 'http://www.leytonorientprogrammes.co.uk', 'display_url': 'leytonorientprogrammes.co.uk', 'indices': [0, 23]}]",[],False,484,135,6,Sun Nov 19 14:59:27 +0000 2017,169,,,False,False,542,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608489539068100609/l1mZBgZh_normal.jpg,https://pbs.twimg.com/profile_images/1608489539068100609/l1mZBgZh_normal.jpg,https://pbs.twimg.com/profile_banners/932262046804201472/1605368428,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:08:15 +0000 2023,1633001600330395656,1633001600330395656,@oldgoldpack Why is a lot of flags/banners I’ve seen carry ‘OSG’ logos etc rather than Wolves/Wolverhampton Wanderers? I thought this was about improving the atmosphere for all It seems like you’re pushing the ‘OSG’ agenda like a brand rather than just ‘Wolves’ ‘Wolverhampton Wanderers’,False,"[13, 287]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632802957241602e+18,1632802957241602050,1.6188988250741637e+18,1618898825074163718,oldgoldpack,,,,,False,0,1,False,False,,en,en,recent,265272294,265272294,Ste,ste__83,,,,,[],False,755,1224,14,Sun Mar 13 08:29:32 +0000 2011,9175,,,False,False,30572,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1482681216134520835/SEUIVgMf_normal.jpg,https://pbs.twimg.com/profile_images/1482681216134520835/SEUIVgMf_normal.jpg,,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:05:04 +0000 2023,1633000797867847680,1633000797867847680,"""Julen Lopetegui’s changes at half-time against Tottenham were a complete masterstroke – and it demonstrates the manager’s value.""
https://t.co/qnkpcYqKRM",False,"[0, 154]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,17159441,17159441,Express & Star,ExpressandStar,Wolverhampton,The latest news and sport from the Express & Star | Email us at webdesk@expressandstar.co.uk,https://t.co/6xjfgwcWlR,"[{'url': 'https://t.co/6xjfgwcWlR', 'expanded_url': 'http://www.expressandstar.com', 'display_url': 'expressandstar.com', 'indices': [0, 23]}]",[],False,159333,3743,957,Tue Nov 04 16:06:14 +0000 2008,1015,,,True,True,216927,,False,False,False,999999,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1212658167433383938/Hv3oCEuT_normal.jpg,https://pbs.twimg.com/profile_images/1212658167433383938/Hv3oCEuT_normal.jpg,https://pbs.twimg.com/profile_banners/17159441/1553097141,EE3124,000000,F3F3F3,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:11:07 +0000 2023,1632957020759289857,1632957020759289857,"Per JoongAngIlbo &amp; @KORFootballNews, #MNUFC are in talks with South Korean U23 winger/striker Jeong Sang-Bin. The 20-year-old plays for Swiss side Grasshopper Club Zürich on loan from Wolverhampton Wanderers. 

He was particularly known last year as the “Korean Mbappe”. https://t.co/DQ2NI6BVIv",False,"[0, 274]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,78,False,False,False,en,en,recent,1371882746927271942,1371882746927271942,MNUFC_NEWS,mnufcnews,"Minnesota, USA","Your hub for everything Minnesota United FC • Providing news, analysis, opinions, match coverage, updates, etc • COYL 🖤💙",https://t.co/vmobDpe3xv,"[{'url': 'https://t.co/vmobDpe3xv', 'expanded_url': 'https://www.instagram.com/mnufc_news/', 'display_url': 'instagram.com/mnufc_news/', 'indices': [0, 23]}]",[],False,1751,343,13,Tue Mar 16 17:55:15 +0000 2021,63079,,,False,False,5954,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608671927152873473/BiUN-iQC_normal.jpg,https://pbs.twimg.com/profile_images/1608671927152873473/BiUN-iQC_normal.jpg,https://pbs.twimg.com/profile_banners/1371882746927271942/1677545330,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:58:47 +0000 2023,1632863320507129863,1632863320507129863,Traore's late Wolves winner sinks Spurs https://t.co/Ilb8qYUq3i,False,"[0, 63]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,178694944,178694944,Tottenham Hotspur,SpursFC,North London,"A Spurs Twitter accounts dedicated to bringing you news, gossip and LIVE scores for Tottenham Hotspur Football Club. COYY!",http://t.co/shbNaO9cbh,"[{'url': 'http://t.co/shbNaO9cbh', 'expanded_url': 'http://www.spurs.co.uk', 'display_url': 'spurs.co.uk', 'indices': [0, 22]}]",[],False,817,18,27,Sun Aug 15 12:49:50 +0000 2010,0,,,False,False,58013,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103627637/30947d58-5f71-48d3-a522-7d627db53824_normal.png,https://pbs.twimg.com/profile_images/1103627637/30947d58-5f71-48d3-a522-7d627db53824_normal.png,,0000FF,87BC44,E0FF92,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:27:59 +0000 2023,1632855568409931776,1632855568409931776,"💪 What a week for #Rovers' three main men's teams!

First Team: 1-0 win v Sheffield United (H)
U21s: 1-0 v Leicester City (A)
U18s: 3-0 v Wolverhampton Wanderers (A) https://t.co/UrUoGKUniS",False,"[0, 165]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,61,False,False,False,en,en,recent,1307032033307303936,1307032033307303936,Rovers Chat,roverschat_,Rovers Chat HQ,Everything Blackburn #Rovers | 🥈 @The_FCAs Best Club Content Creator 2021 | Academy Coverage: @RisingRovers | Proudly backed by Blue Rose Capital,https://t.co/nmFAhGLhE2,"[{'url': 'https://t.co/nmFAhGLhE2', 'expanded_url': 'https://roverschat.co.uk', 'display_url': 'roverschat.co.uk', 'indices': [0, 23]}]",[],False,5764,255,19,Fri Sep 18 19:01:46 +0000 2020,6013,,,True,False,6316,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588893051484864512/OnMsZKof_normal.jpg,https://pbs.twimg.com/profile_images/1588893051484864512/OnMsZKof_normal.jpg,https://pbs.twimg.com/profile_banners/1307032033307303936/1666133241,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:28:57 +0000 2023,1632840711715397635,1632840711715397635,A shot from Paul Walker of Wolverhampton Wanderers beats Liverpool goalkeeper Tommy Lawrence - but it was cleared off the line https://t.co/MYwAAbyG4y,False,"[0, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,8,False,False,False,en,en,recent,482059469,482059469,The League Magazine,Theleaguemag,,"Tons of great articles on the website. I also wrote a book, ‘Blue Army’ which is available in paperback from Amazon, or hardback directly from me",https://t.co/tlQTfBLVXh,"[{'url': 'https://t.co/tlQTfBLVXh', 'expanded_url': 'http://www.readtheleague.com', 'display_url': 'readtheleague.com', 'indices': [0, 23]}]",[],False,37647,1320,356,Fri Feb 03 13:43:41 +0000 2012,48249,,,False,False,163794,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_banners/482059469/1348328750,CC0000,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:14:44 +0000 2023,1632837133877608451,1632837133877608451,Wolverhampton Wanderers have reported a net loss from the 2021-22 season of £46.1m. https://t.co/UR4zbtNe4t,False,"[0, 107]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,2,6,False,False,False,en,en,recent,174576251,174576251,BBC Radio WM Sport,sportbbcwm,Birmingham & Black Country,"Around the Grounds Saturday 2pm  Football phone-in weekdays from 6pm Call 08081 00 99 56  📻 On FM, DAB, Freeview 722 @bbcsounds.",https://t.co/Ehg7fZbiVH,"[{'url': 'https://t.co/Ehg7fZbiVH', 'expanded_url': 'http://www.bbc.co.uk/wm', 'display_url': 'bbc.co.uk/wm', 'indices': [0, 23]}]",[],False,21636,573,194,Wed Aug 04 07:50:13 +0000 2010,2121,,,True,False,51574,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1503787950898917382/Bq3quW8o_normal.jpg,https://pbs.twimg.com/profile_images/1503787950898917382/Bq3quW8o_normal.jpg,https://pbs.twimg.com/profile_banners/174576251/1518089285,101DAD,1D329E,BF456C,19191A,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:00:50 +0000 2023,1632833637090570241,1632833637090570241,"I have tickets for Newcastle United
v Wolverhampton Wanderers at St James Park, Newcastle Upon Tyne

Sun, 12 Mar 16:30

Let me know if you need them #NewcastleUnited #Newcastle #NewcastleTickets #PremierLeague #Wolverhampton #Wanderers #Wolves #NUFC #NUFCTickets #wolvesTickets",False,"[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,746432955703242752,746432955703242752,👥,fanatyxfire,,up and rising!!,,,[],False,227,132,0,Fri Jun 24 20:00:59 +0000 2016,2,,,True,False,65,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613977791438983171/bvkQfON7_normal.jpg,https://pbs.twimg.com/profile_images/1613977791438983171/bvkQfON7_normal.jpg,https://pbs.twimg.com/profile_banners/746432955703242752/1673429771,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:44:19 +0000 2023,1632829482267471878,1632829482267471878,Order your Official #Wolves Home Shirt today at https://t.co/FbJBaG3BUH https://t.co/hshHxQAPsf,False,"[0, 71]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
