created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,user.profile_banner_url,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 16:42:13 +0000 2023,1633508431054209024,1633508431054209024,@afcpablo_ @afcDxn_ Southampton I was in queue at 910 and got some,False,"[20, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334901978610237e+18,1633490197861023744,1.4326987578591396e+18,1432698757859139595,afcpablo_,,,,,False,0,0,False,False,en,en,recent,217369572,217369572,David,David_6878,London,"Skills include: loading dishwasher properly, drinking, silly dancing, wind ups. People's vote participant 23 June 2016.",,[],False,543,2948,8,Fri Nov 19 10:14:28 +0000 2010,3132,,,True,False,3099,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/769448197517434880/2dNXRzH-_normal.jpg,https://pbs.twimg.com/profile_images/769448197517434880/2dNXRzH-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b30aadf406d13cc,https://api.twitter.com/1.1/geo/id/0b30aadf406d13cc.json,city,Hounslow,"Hounslow, London",GB,United Kingdom,[],Polygon,"[[[-0.457966, 51.420633], [-0.243419, 51.420633], [-0.243419, 51.502851], [-0.457966, 51.502851]]]",,,
Wed Mar 08 16:40:16 +0000 2023,1633507940325007360,1633507940325007360,📰 |Wanyama assures Southampton of total commitment,False,"[0, 50]","<a href=""https://iamnazeem.me"" rel=""nofollow"">Old football news</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1182714365381894144,1182714365381894144,Internet Explorer,internetExpBot,,Old Football News || Unaffiliated to Microsoft Corporation,,[],False,1459,241,3,Fri Oct 11 17:47:50 +0000 2019,29,,,False,False,182306,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,https://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,https://pbs.twimg.com/profile_banners/1182714365381894144/1587903582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:55 +0000 2023,1633507851002945546,1633507851002945546,Southampton next... https://t.co/CrQGWp1MA3,False,"[0, 19]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,127022947,127022947,lover🏳️‍🌈,u_Lungi,Bloemfontein,"PROTECT BLACK TRANS PEOPLE AND PROTECT BLACK WOMEN

Instagram: @itsLungi_",https://t.co/uyq2XWPogq,[],False,282,366,0,Sat Mar 27 19:50:35 +0000 2010,32370,,,True,False,8973,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1587863248212213760/O2wCndBn_normal.jpg,https://pbs.twimg.com/profile_images/1587863248212213760/O2wCndBn_normal.jpg,FA743E,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/uyq2XWPogq', 'expanded_url': 'https://lungiwritestuff.wordpress.com/', 'display_url': 'lungiwritestuff.wordpress.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/127022947/1603803512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:54 +0000 2023,1633507846695395344,1633507846695395344,"This Friday - Sunday in #birmingham #southampton and #crawley.

Hope to see u all inshallah. https://t.co/xUQoxcqJHx",False,"[0, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,17,False,False,en,en,recent,2952943756,2952943756,MJ - Abu Taymiyyah,AbuTaymiyyahMJ,Al Madinah - Leicester UK,Studied in #Dammaj _ Graduate from the University of #Madinah & studied at the #Prophet ﷺ’s Masjid. Giving Dawah in the UK - #Hanbali,https://t.co/TFNw60th01,[],False,61289,1,87,Wed Dec 31 11:02:26 +0000 2014,88,,,True,False,5934,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1568708880552574981/8IR3F0eQ_normal.jpg,https://pbs.twimg.com/profile_images/1568708880552574981/8IR3F0eQ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/TFNw60th01', 'expanded_url': 'https://m.youtube.com/channel/UCpgJmGV319I-qNm5x40viTQ', 'display_url': 'm.youtube.com/channel/UCpgJm…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2952943756/1655250528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:18 +0000 2023,1633507698065932288,1633507698065932288,"Official player in Southampton 🏴󠁧󠁢󠁥󠁮󠁧󠁿
(pes ps2) 
I'm joined a Southampton a 2 week back
I will try for you , 
Regards Clay Tray🏴󠁧󠁢󠁥󠁮󠁧󠁿❤️",False,"[0, 137]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1633503299788840963,1633503299788840963,Clay Tray,Clay_Tray_real,,"player in Southampton 🏴󠁧󠁢󠁥󠁮󠁧󠁿
19 age💪
3 goals and career 🔥",,[],False,0,28,0,Wed Mar 08 16:22:04 +0000 2023,0,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633506102376640512/XXcGiuYa_normal.jpg,https://pbs.twimg.com/profile_images/1633506102376640512/XXcGiuYa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:11 +0000 2023,1633507666529067033,1633507666529067033,@ManUtd @AnthonyMartial Hope he's involved in the Southampton game,False,"[24, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335073238585426e+18,1633507323858542594,558797310.0,558797310,ManUtd,,,,,False,0,0,False,False,en,en,recent,1508331529080131588,1508331529080131588,Eddy Wil,pharmDr_sensei,Nigeria,Nigerian🇳🇬_pharmacist💊_Man utd_ Fc,,[],False,10,19,0,Mon Mar 28 06:34:26 +0000 2022,105,,,False,False,167,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584702063640035329/LPsQcumR_normal.jpg,https://pbs.twimg.com/profile_images/1584702063640035329/LPsQcumR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:07 +0000 2023,1633507648170598406,1633507648170598406,"@dkzMCR @barkstain2004 @_Riddxck They work hard to reach their prime which is around 28 in most cases. At 23 salah was at Roma, Luiz Diaz was in Portugal, jota was at wolves, van dijk was at Southampton, Thiago was still developing, mane was at Southampton.. the entire team we had and none of there peaks were 23",False,"[33, 313]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335061870637466e+18,1633506187063746560,1.2987502426539827e+18,1298750242653982720,dkzMCR,,,,,False,0,0,False,False,en,en,recent,1564924255439097857,1564924255439097857,LD532,LD5321,,,,[],False,7,119,0,Wed Aug 31 10:33:20 +0000 2022,717,,,False,False,1805,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564924562160099329/T_GUXM_Z_normal.jpg,https://pbs.twimg.com/profile_images/1564924562160099329/T_GUXM_Z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:03 +0000 2023,1633507381530480640,1633507381530480640,In pictures: Snowy scenes across Southampton and Hampshire https://t.co/kvUxKnNrkV https://t.co/qzE2DwZYCD,False,"[0, 82]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,788694698776989696,788694698776989696,New Forest Post,new_forest_post,"Southampton, England",The New Forest Post newspaper in Hampshire. See all our accounts at https://t.co/lsagPPNrZ1  and like us at https://t.co/HaS0a5x79J,https://t.co/hDKEf5p9Bb,"[{'url': 'https://t.co/lsagPPNrZ1', 'expanded_url': 'http://dailyecho.co.uk/twitter', 'display_url': 'dailyecho.co.uk/twitter', 'indices': [68, 91]}, {'url': 'https://t.co/HaS0a5x79J', 'expanded_url': 'http://facebook.com/newforestpost', 'display_url': 'facebook.com/newforestpost', 'indices': [108, 131]}]",False,381,7,11,Wed Oct 19 10:54:04 +0000 2016,0,,,False,False,4979,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/788718370971607040/inuHInqN_normal.jpg,https://pbs.twimg.com/profile_images/788718370971607040/inuHInqN_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/hDKEf5p9Bb', 'expanded_url': 'http://newforestpost.co.uk', 'display_url': 'newforestpost.co.uk', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/788694698776989696/1476881822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:01 +0000 2023,1633507371518500864,1633507371518500864,"@TurfCastPodcast Easy. 
Start Zaroury. 
Sub Benson on as the opposition gets tired.
Sell Tella .... from Southampton to Burnley.",False,"[17, 128]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335042742934323e+18,1633504274293432327,2163671324.0,2163671324,TurfCastPodcast,,,,,False,0,6,False,False,en,en,recent,1259692980,1259692980,Iain Montgomery ❌,iain_monty,"Toronto, Ontario","Mostly nonsense. Some business, venture, design stuff. Saturdays reserved for Burnley FC chat.",https://t.co/WmF7HeXg3r,[],False,793,1915,70,Mon Mar 11 15:19:39 +0000 2013,7381,,,True,False,8226,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1549018044944551936/bOtANKu7_normal.jpg,https://pbs.twimg.com/profile_images/1549018044944551936/bOtANKu7_normal.jpg,ABB8C2,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/WmF7HeXg3r', 'expanded_url': 'http://www.nowornever.network', 'display_url': 'nowornever.network', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1259692980/1565817554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:42 +0000 2023,1633507294515277824,1633507294515277824,@Elnegoomm He’s won some trophies and the club wouldn’t have won certain trophies without him that’s for sure. He needs to get big so he can be no1 for 🇮🇪. Bazunu is good but he’s with Southampton and sometimes form just goes sooo down in a bad side,False,"[11, 249]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63349782976632e+18,1633497829766320128,1.5179039386448445e+18,1517903938644844547,Elnegoomm,,,,,False,0,0,False,False,en,en,recent,1351270133151444992,1351270133151444992,La Vida Loca,choloo_la,Jupiter,"You wanna play blind man, go walk with the shepherd, me, my eyes are wide open.  @CholooPriv",,[],False,281,263,1,Mon Jan 18 20:48:10 +0000 2021,59830,,,False,False,17291,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625600367323934720/GS3Kk5eZ_normal.jpg,https://pbs.twimg.com/profile_images/1625600367323934720/GS3Kk5eZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,https://pbs.twimg.com/profile_banners/1351270133151444992/1676408451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:31 +0000 2023,1633507246910078977,1633507246910078977,"Nothing confirmed on #WHUFC's website yet, but FA website saying that West Ham's FA Youth Cup semi-final is on Thursday, April 6 against Southampton. 7pm kick-off.",False,"[0, 163]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,6,False,False,en,en,recent,338615216,338615216,Jonty Colman,JontyColman,"Essex, England","West Ham United writer @Football_LDN. Co-founder of @SpottedPLPlayer and @WikiBallersQuiz. Formerly of @HampshireLive, @hulllive and @MirrorFootball.",https://t.co/IMEeQWGRzw,[],False,6522,616,48,Tue Jul 19 20:57:14 +0000 2011,46784,,,True,True,18835,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1594041238793093120/jAksGjWG_normal.jpg,https://pbs.twimg.com/profile_images/1594041238793093120/jAksGjWG_normal.jpg,4A913C,000000,000000,000000,False,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/IMEeQWGRzw', 'expanded_url': 'https://www.football.london/authors/jonty-colman/', 'display_url': 'football.london/authors/jonty-…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/338615216/1597008300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:29 +0000 2023,1633506985982271495,1633506985982271495,@mandaclosier Boring! Tiny dusting of snow overnight in Southampton followed by rain,False,"[14, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633504364785541e+18,1633504364785541125,7.909454068889354e+17,790945406888935428,mandaclosier,,,,,False,0,0,False,False,en,en,recent,914084199619022849,914084199619022849,Nicki Clarkson,Nicki_SotonLib,"Southampton, England","Engagement Librarian at the University of Southampton, lover of cake, coffee, knitting & Board Meeting Bingo, embarrassing parent. Views: my own. She/her",https://t.co/DT0oHU8cwc,[],False,776,1340,3,Sat Sep 30 11:07:10 +0000 2017,13977,,,False,False,5823,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/914085248627036161/b9D0cO7A_normal.jpg,https://pbs.twimg.com/profile_images/914085248627036161/b9D0cO7A_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/DT0oHU8cwc', 'expanded_url': 'http://library.soton.ac.uk/research', 'display_url': 'library.soton.ac.uk/research', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/914084199619022849/1506769909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:23 +0000 2023,1633506960523038720,1633506960523038720,16:36 - Red Jet 6 has arrived at Southampton,False,"[0, 44]","<a href=""http://stanford-clark.com"" rel=""nofollow"">MQTTweetjects</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,14142862,14142862,redjets,redjets,"Southampton, UK",Automated tweets from Red Funnel RedJets. Contact us @RF_Travel_News. By @andysc,http://t.co/NUHnSb2NR2,[],False,1869,3,28,Thu Mar 13 22:09:25 +0000 2008,0,,,False,False,460109,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/51748358/redject_normal.jpg,https://pbs.twimg.com/profile_images/51748358/redject_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'http://t.co/NUHnSb2NR2', 'expanded_url': 'http://redfunnel.co.uk', 'display_url': 'redfunnel.co.uk', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:11 +0000 2023,1633506912531611648,1633506912531611648,@lauren_mcfc Southampton away in the cup went to members  for you lot,False,"[13, 69]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335042094620672e+18,1633504209462067202,3874447221.0,3874447221,lauren_mcfc,,,,,False,0,0,False,False,en,en,recent,1632024790688055296,1632024790688055296,Mullway,MUFC_Mullans,"Salford, England",Manchester United,,[],False,17,30,0,Sat Mar 04 14:26:53 +0000 2023,27,,,False,False,14,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632024885458239488/JpHCRNeD_normal.jpg,https://pbs.twimg.com/profile_images/1632024885458239488/JpHCRNeD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,https://pbs.twimg.com/profile_banners/1632024790688055296/1678110550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:35:49 +0000 2023,1633506820139491330,1633506820139491330,@luis27294468 Didn’t Southampton away go to members in the cup?,False,"[14, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335015522069053e+18,1633501552206905346,1.1055959343003525e+18,1105595934300352512,luis27294468,,,,,False,0,0,False,False,en,en,recent,1632024790688055296,1632024790688055296,Mullway,MUFC_Mullans,"Salford, England",Manchester United,,[],False,17,30,0,Sat Mar 04 14:26:53 +0000 2023,27,,,False,False,14,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632024885458239488/JpHCRNeD_normal.jpg,https://pbs.twimg.com/profile_images/1632024885458239488/JpHCRNeD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,https://pbs.twimg.com/profile_banners/1632024790688055296/1678110550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:35:00 +0000 2023,1633506613092028417,1633506613092028417,"He has only played five times for Southampton since his January transfer 🤔

#SaintsFC 

https://t.co/1kNlvzB547",False,"[0, 111]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1265695822756315136,1265695822756315136,Saints Live,Saints_FCLive,"St. Mary's, Southampton.",All the latest Southampton FC news... ️⚽️,https://t.co/jmTIlE4aEc,[],False,4699,237,58,Wed May 27 17:27:21 +0000 2020,53,,,False,True,20617,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1268200530150645762/VemIMjaA_normal.jpg,https://pbs.twimg.com/profile_images/1268200530150645762/VemIMjaA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/jmTIlE4aEc', 'expanded_url': 'https://www.hampshirelive.news/newsletter-preference-centre/', 'display_url': 'hampshirelive.news/newsletter-pre…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1265695822756315136/1662835583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
