created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 13:05:33 +0000 2023,1633453903889981446,1633453903889981446,"@allaboutfpl 🐝Brentford: Toney - Henry - Mee (Jensen in my watchlist also)
🦊Leicester: Maddy - Barnes - Nacho
💜Aston Villa: Wakins - Mings
🖤Newcastle United: Trippier - Wilson (nobody is considering) - Scharr
🍒Bournemouth: -
🌲Nottingham Forest: Johnson - Aurier",False,"[13, 261]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334526085212242e+18,1633452608521224195,1.1529694877395763e+18,1152969487739576321,allaboutfpl,,,,,False,0,8,False,False,,en,en,recent,1174301531698388992,1174301531698388992,FPL-Kloppico,NadMk2,Mauritius,"FPL addict, Liverpool diehard fan, Scuba diver, Software Engineer.",,,[],False,270,568,1,Wed Sep 18 12:38:12 +0000 2019,14049,,,False,False,6063,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1542079511214206976/KV2fBj9P_normal.jpg,https://pbs.twimg.com/profile_images/1542079511214206976/KV2fBj9P_normal.jpg,https://pbs.twimg.com/profile_banners/1174301531698388992/1678266695,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:04:43 +0000 2023,1633453695353405440,1633453695353405440,"Patience proves a virtue for new Rotherham United signing and former Manchester United, Nottingham Forest and Reading defender
https://t.co/4AzQiov8aP",False,"[0, 150]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1499684987532197888,1499684987532197888,usa jaun news,UsaJaun,,,,,[],False,5327,4857,1,Fri Mar 04 09:56:07 +0000 2022,135,,,False,False,220416,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1500147894481035265/Y73g8L6H_normal.jpg,https://pbs.twimg.com/profile_images/1500147894481035265/Y73g8L6H_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:03:38 +0000 2023,1633453421444448257,1633453421444448257,@Micheal64193500 I know and remember every one of them. This was my team when I was a little boy and was the formation of my love for Nottingham Forest. WE finished runners- up in the league and would have won it had it not been for an injury to our star striker Joe Baker,False,"[17, 272]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633413101696557e+18,1633413101696557056,1.5092544968111636e+18,1509254496811163653,Micheal64193500,,,,,False,0,0,False,False,,en,en,recent,347035833,347035833,Forest Ant,FFTV_Forest_Ant,England,"Nin nos, Nin Mellon, Nin Mel, Nin Cuil, Nin Forest

My Family, My Friends, My Love, My Life, My Forest",,,[],False,234,179,1,Tue Aug 02 05:41:01 +0000 2011,869,,,True,False,797,,False,False,False,211E24,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1620574783179030528/Z427Pv_h_normal.jpg,https://pbs.twimg.com/profile_images/1620574783179030528/Z427Pv_h_normal.jpg,https://pbs.twimg.com/profile_banners/347035833/1651458433,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:00:24 +0000 2023,1633452608521224195,1633452608521224195,"🗓️Teams that are confirmed to Double in GW29 &amp; not Blank in both GW28/32✅

🐝Brentford
🦊Leicester 
💜Aston Villa
🖤Newcastle United
🍒Bournemouth
🌲Nottingham Forest

Which players are you targeting from these teams?

#FPL #FPLCommunity https://t.co/Pfa0hgxbxk",False,"[0, 235]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,116,False,False,False,en,en,recent,1152969487739576321,1152969487739576321,ALLABOUTFPL,allaboutfpl,,Fantasy Football Blog offering free #FPL & #UCLFantasy content. 2022 @The_FCAs Silver Winner for Best Fantasy Football Editorial 🥈 Pod/Stream: @aafpl_pod,https://t.co/CICAwX1eAp,"[{'url': 'https://t.co/CICAwX1eAp', 'expanded_url': 'http://allaboutfpl.com', 'display_url': 'allaboutfpl.com', 'indices': [0, 23]}]",[],False,49453,2513,1135,Sun Jul 21 15:52:01 +0000 2019,45726,,,True,False,33572,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1272535017835630592/LvI7ufav_normal.jpg,https://pbs.twimg.com/profile_images/1272535017835630592/LvI7ufav_normal.jpg,https://pbs.twimg.com/profile_banners/1152969487739576321/1592229663,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:58:06 +0000 2023,1633452028063039489,1633452028063039489,"@GaryLineker @mikegalsworthy Is this a which is the best team, Leicester or Nottingham Forest conversation?",False,"[29, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334244706637332e+18,1633424470663733248,471287735.0,471287735,GaryLineker,,,,,False,0,0,False,False,,en,en,recent,1489022501283938308,1489022501283938308,Andrew,Andrew00250896,,,,,[],False,5,150,0,Wed Feb 02 23:47:03 +0000 2022,2976,,,True,False,1012,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:55:58 +0000 2023,1633451494052708355,1633451494052708355,@premierleague @alanshearer we r Nottingham Forest,False,"[28, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331456561171907e+18,1633145656117190667,343627165.0,343627165,premierleague,,,,,False,0,0,False,False,,en,en,recent,3029925537,3029925537,Bobby Dosanjh,bdosanjh_9,East Midlands/London ,Represented by Brown and Mills (ActorsAgency) England UK           Photo credit A P Wilding,https://t.co/uBsCPAeH4M,"[{'url': 'https://t.co/uBsCPAeH4M', 'expanded_url': 'http://www.bamentertainment.co.uk', 'display_url': 'bamentertainment.co.uk', 'indices': [0, 23]}]",[],False,517,635,8,Wed Feb 11 09:51:06 +0000 2015,28346,,,False,False,23575,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625521010228314112/3afPHX6j_normal.jpg,https://pbs.twimg.com/profile_images/1625521010228314112/3afPHX6j_normal.jpg,https://pbs.twimg.com/profile_banners/3029925537/1523971476,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:47:08 +0000 2023,1633449269863514112,1633449269863514112,"@Billal_Ait @utdreport They will NEVER, bro. Switch to Nottingham Forest or Aston Villa. They have what City will never have 😭😭😭",False,"[23, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633448483179905e+18,1633448483179905029,2935467496.0,2935467496,Billal_Ait,,,,,False,0,0,False,False,,en,en,recent,3972790337,3972790337,Mo Gibbs,IAmMoGibbs,Jupiter ,Mech. Engr•Financial Advisor•Investments Risk Analyst•Aggressive risk-taker•I love 🏋⛳️•Team MUFC ❤️⚡️•Elon Musk 💙,,,[],False,1326,970,16,Fri Oct 16 15:02:56 +0000 2015,42525,,,False,False,18467,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1577540042192568320/VlUI6sJ-_normal.jpg,https://pbs.twimg.com/profile_images/1577540042192568320/VlUI6sJ-_normal.jpg,https://pbs.twimg.com/profile_banners/3972790337/1642873350,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:45:49 +0000 2023,1633448938127740929,1633448938127740929,"@TalkTHFC__ Nottingham Forest (H) 3
 Southampton (A)              3
 Everton (A).                     3 
 Brighton (H).                    3 
 Bournemouth (H).           3",False,"[12, 171]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633444655223255e+18,1633444655223255041,1.4244485485323346e+18,1424448548532334597,TalkTHFC__,,,,,False,0,0,False,False,,en,en,recent,1427804773521178632,1427804773521178632,bandar,RealBandar_,,🤍Glory Glory Tottenham Hotspur🤍,,,[],False,28,154,0,Wed Aug 18 01:30:53 +0000 2021,2112,,,False,False,880,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612816078211538952/dqUnRppu_normal.jpg,https://pbs.twimg.com/profile_images/1612816078211538952/dqUnRppu_normal.jpg,https://pbs.twimg.com/profile_banners/1427804773521178632/1652559099,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:44:02 +0000 2023,1633448488372502528,1633448488372502528,"🔴⚪️Former Manchester United &amp; Nottingham Forest defender Tyler Blackett on why patience has proved a virtue after finally joining Rotherham United.

#rufc 

https://t.co/Rn5hhz5PQ5",False,"[0, 184]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,273546162,273546162,Leon Wobschall,LeonWobYP,N 53°59' 0'' / W 1°30' 0'',Yorkshire Post football writer,,,[],False,19645,485,169,Mon Mar 28 18:06:19 +0000 2011,6470,,,True,True,73374,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1749762269/Leon_normal.JPG,https://pbs.twimg.com/profile_images/1749762269/Leon_normal.JPG,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:41:40 +0000 2023,1633447895532814336,1633447895532814336,as a spurs fan i will put £300 on nottingham forest to win this weekend https://t.co/BPkSHJ1uiH,False,"[0, 71]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1625489015444246528,1625489015444246528,ian may,ianmay86612798,,,,,[],False,0,4,0,Tue Feb 14 13:36:20 +0000 2023,0,,,False,False,78,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625489120943562753/zqV6XAxA_normal.png,https://pbs.twimg.com/profile_images/1625489120943562753/zqV6XAxA_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,1.6334452083973243e+18,1633445208397324289,Wed Mar 08 12:31:00 +0000 2023,1.6334452083973243e+18,1633445208397324289,"We are Tottenham Hotspur 🤍

Let's do this, together 👊 https://t.co/dhvnxEmVh6",False,"[0, 53]",en,recent,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,121402638.0,121402638,Tottenham Hotspur,SpursOfficial,"Tottenham, London, England",#COYS,https://t.co/lEkEXA1qCs,"[{'url': 'https://t.co/lEkEXA1qCs', 'expanded_url': 'http://linktr.ee/spursofficial', 'display_url': 'linktr.ee/spursofficial', 'indices': [0, 23]}]",[],False,8574892.0,420.0,14453.0,Tue Mar 09 11:36:02 +0000 2010,6186.0,,,True,True,106749.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1627608436497055745/fZxpdgQf_normal.jpg,https://pbs.twimg.com/profile_images/1627608436497055745/fZxpdgQf_normal.jpg,https://pbs.twimg.com/profile_banners/121402638/1677434454,2CB8EB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,False,500.0,5119.0,False,False,False,en
Wed Mar 08 12:34:35 +0000 2023,1633446112412545024,1633446112412545024,"@TalkTHFC__ • Nottingham Forest (H) 3points
• Southampton (A)          3 points
• Everton (A).                     3 points
• Brighton (H).                    1 point
• Bournemouth (H).          3 points.",False,"[12, 204]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633444655223255e+18,1633444655223255041,1.4244485485323346e+18,1424448548532334597,TalkTHFC__,,,,,False,0,1,False,False,,en,en,recent,1079575552242139136,1079575552242139136,KYTO PRINTS,KytoRichards,"Soham, England","loves of my life wife,3 kids spurs and horror movies but not telling you what order they are",,,[],False,440,1277,0,Mon Dec 31 03:10:43 +0000 2018,682,,,False,False,1901,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624758864473194497/jmNVqmyz_normal.jpg,https://pbs.twimg.com/profile_images/1624758864473194497/jmNVqmyz_normal.jpg,https://pbs.twimg.com/profile_banners/1079575552242139136/1676888698,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:34:08 +0000 2023,1633445999116001282,1633445999116001282,@Kartel322 @UtdPlug @RobDawsonESPN ah yes the goalkeeper currently at nottingham forest is the one sharing uniteds lineup an hour before it comes out,False,"[35, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633422645042479e+18,1633422645042479107,1.326163324954927e+18,1326163324954927104,Kartel322,,,,,False,0,2,False,False,,en,en,recent,1479730590660370434,1479730590660370434,chris,handsomechris8,,,,,[],False,457,434,0,Sat Jan 08 08:24:07 +0000 2022,1386,,,True,False,11625,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620133814839156748/W__ymLY6_normal.jpg,https://pbs.twimg.com/profile_images/1620133814839156748/W__ymLY6_normal.jpg,https://pbs.twimg.com/profile_banners/1479730590660370434/1675072629,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:29:55 +0000 2023,1633444937374072833,1633444937374072833,"Leicester City backed to avoid relegation amid Leeds United, Everton and Nottingham Forest fight (Leicestershire Live) https://t.co/iyGLnOZrGP",False,"[0, 142]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,65312766,65312766,Nottm Forest news,NottmForestNews,World Wide Web,"latest aggregated (& largely automated!) Nottingham Forest headlines, gossip & blogs curated by @zakig, a Tricky working in media monitoring #nffc",https://t.co/Zx61vzygFz,"[{'url': 'https://t.co/Zx61vzygFz', 'expanded_url': 'http://nottmforestnews.tumblr.com', 'display_url': 'nottmforestnews.tumblr.com', 'indices': [0, 23]}]",[],False,30841,572,198,Thu Aug 13 08:08:06 +0000 2009,68,,,False,False,137602,,False,False,False,B60000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_banners/65312766/1653980138,B60000,FFFFFF,FFFFFF,D41111,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:29:01 +0000 2023,1633444711951376385,1633444711951376385,"Leicester City backed to avoid relegation amid Leeds United, Everton and Nottingham Forest fight #LeicesterMercury #LCFC #Foxes #LeicesterCity https://t.co/xTS94nNwBz",False,"[0, 166]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,362211026,362211026,Leicester City Fans,FoxesNews,,"Latest Leicester City FC News, Views and Supporter Blogs! This is a Fan Page and NOT linked to Official Club. #Leicester #LCFC #Foxes #LeicesterCity #LEI",,,[],False,11960,2014,89,Fri Aug 26 01:15:48 +0000 2011,20,,,False,False,61716,,False,False,False,004798,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919798882158002176/n9H9_gcU_normal.jpg,https://pbs.twimg.com/profile_images/919798882158002176/n9H9_gcU_normal.jpg,https://pbs.twimg.com/profile_banners/362211026/1483364256,004798,004798,FFFFFF,004798,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:28:48 +0000 2023,1633444655223255041,1633444655223255041,"Tottenham’s next 5 Premier League games:

• Nottingham Forest (H)
• Southampton (A) 
• Everton (A)
• Brighton (H)
• Bournemouth (H)

Based on current form, how many points are we picking up, #THFC fans? 🤔",False,"[0, 204]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,63,False,False,,en,en,recent,1424448548532334597,1424448548532334597,TalkTHFC,TalkTHFC__,White Hart Lane,📝 An Independent Tottenham Twitter channel posting daily content. Follow us for the latest news and updates! | Tweets by @thfcconal. | #LevyOut #ENICOut,,,[],False,7665,2990,33,Sun Aug 08 19:13:00 +0000 2021,30178,,,False,False,7239,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1432083861727498243/_FHTz_PK_normal.jpg,https://pbs.twimg.com/profile_images/1432083861727498243/_FHTz_PK_normal.jpg,https://pbs.twimg.com/profile_banners/1424448548532334597/1673018802,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:27:17 +0000 2023,1633444271922487302,1633444271922487302,@FulhamFC Willian Nottingham Forest,False,"[10, 35]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334407381124178e+18,1633440738112417793,22903812.0,22903812,FulhamFC,,,,,False,0,4,False,False,,en,en,recent,1583944702197485569,1583944702197485569,Lucas Coru〽️,lucas_corum,The Big House,"Fulham COYW Wmc state champs 2022 rise up, LIONS, Super Bowl Anyone??? Red wings, All aboard the Connor Bedard hype train 🚂 RIP Arielle, Brian, and Alexandria",,,[],False,380,1114,1,Sat Oct 22 22:13:59 +0000 2022,9993,,,False,False,2142,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628206592238780416/hYFsLHWQ_normal.jpg,https://pbs.twimg.com/profile_images/1628206592238780416/hYFsLHWQ_normal.jpg,https://pbs.twimg.com/profile_banners/1583944702197485569/1676829010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:24:53 +0000 2023,1633443671805657096,1633443671805657096,@SpheraSports @FMSpain Me motiva el Nottingham Forest,False,"[23, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63342224642005e+18,1633422246420049923,593588008.0,593588008,SpheraSports,,,,,False,0,0,False,False,,en,en,recent,1196857964,1196857964,Antxonio,Antxonixen,,Aquí andamios,,,[],False,202,1232,2,Tue Feb 19 11:59:25 +0000 2013,76465,,,False,False,41492,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1483214710367559685/vqNlqtI6_normal.jpg,https://pbs.twimg.com/profile_images/1483214710367559685/vqNlqtI6_normal.jpg,https://pbs.twimg.com/profile_banners/1196857964/1626816983,CE7834,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:23:10 +0000 2023,1633443239826010113,1633443239826010113,"@hrishabhd113 @piersmorgan At least Nottingham Forest won it by just using ideas, some did by luck and waited For Russian sugerdaddy to splash the money the club didn't make😭",False,"[27, 174]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334421402306765e+18,1633442140230676481,4178566932.0,4178566932,hrishabhd113,,,,,False,0,0,False,False,,en,en,recent,314201877,314201877,PHiL,Philemonie,Africa,GOD IS LOVE. ArtetaIN!,,,[],False,251,131,2,Thu Jun 09 21:39:54 +0000 2011,20125,,,False,False,16282,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1326570665307156481/mMumnKNx_normal.jpg,https://pbs.twimg.com/profile_images/1326570665307156481/mMumnKNx_normal.jpg,https://pbs.twimg.com/profile_banners/314201877/1636314251,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:19:41 +0000 2023,1633442361479946241,1633442361479946241,"@Nueladedoyinfi1 The Nottingham Forest is the worst, can't live over it just like the 2008/09 Champions league semi finals return leg defeat to Chelsea at the Bridge.",False,"[17, 166]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334156478613955e+18,1633415647861395456,1.1374662910135296e+18,1137466291013529600,Jeffanfield,,,,,False,0,1,False,False,,en,en,recent,1137466291013529600,1137466291013529600,Chief of Staff for PeterObi🇳🇬,Jeffanfield,Somewhere In the South ,"99%HONEST 1%HUMAN,
PROUD🇳🇬,
Philanthropist, Liverpoolfan🔴till Heaven
🔥Engineer",,,[],False,808,1389,1,Sat Jun 08 21:07:51 +0000 2019,17236,,,False,False,12548,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633065869688406016/ohCtK2FG_normal.jpg,https://pbs.twimg.com/profile_images/1633065869688406016/ohCtK2FG_normal.jpg,https://pbs.twimg.com/profile_banners/1137466291013529600/1634678034,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
