created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 17:37:00 +0000 2023,1633522215475122176,1633522215475122176,"• Short corners
• Blocking
• Routine innovation
• Man-marking vs zonal

@GeorgieBingham hosts a set-piece discussion with the former Arsenal and Brentford set-piece coach @Georgson82, Brighton set-piece coach @NickStanleypa and Swansea set-piece coach Andy Parslow... 👨‍💻🎯",False,"[0, 272]","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,,,,,False,1,9,False,False,,en,en,recent,1151039147894878208,1151039147894878208,CV Academy,CVAcademy,"London, England",The @coachesvoice Academy gives you online coaching courses from the game's greatest minds.,https://t.co/ysqtHncw0o,"[{'url': 'https://t.co/ysqtHncw0o', 'expanded_url': 'http://academy.coachesvoice.com', 'display_url': 'academy.coachesvoice.com', 'indices': [0, 23]}]",[],False,35387,196,197,Tue Jul 16 08:01:32 +0000 2019,1520,,,True,True,5195,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1162384365311221760/Mmeku2rJ_normal.jpg,https://pbs.twimg.com/profile_images/1162384365311221760/Mmeku2rJ_normal.jpg,https://pbs.twimg.com/profile_banners/1151039147894878208/1669998442,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:58 +0000 2023,1633522210169139200,1633522210169139200,@BBCNWT The line will be very long when we lose 0-4 to Brentford on Saturday 👍,False,"[8, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334369223779082e+18,1633436922377908226,64683174.0,64683174,BBCNWT,,,,,False,0,0,False,False,,en,en,recent,1103861889812127745,1103861889812127745,Varun Stephen-Purcell,VarunStephen1,"San Diego, CA",Exotic Chef 🧑‍🍳 | proud offspring of 2 mothers 👩‍👩‍👦 | let’s link so I can cook you the egg dish🥗 | PANSEXUAL ⚛️ | Proud and Jubilant Estonian 🇪🇪,,,[],False,58,63,0,Fri Mar 08 03:35:58 +0000 2019,681,,,False,False,1028,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1524516517441908737/26R1hbbL_normal.jpg,https://pbs.twimg.com/profile_images/1524516517441908737/26R1hbbL_normal.jpg,https://pbs.twimg.com/profile_banners/1103861889812127745/1651671211,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:35:33 +0000 2023,1633521851614863376,1633521851614863376,@LetsTalk_FPL Brentford also have to go to Liverpool to play Everton. Not looking good either with the weather forecast.,False,"[14, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335215756212716e+18,1633521575621271586,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,2,False,False,,en,en,recent,1544504482033274880,1544504482033274880,FPL Connor,FPL_Connor,,"An FPL addict who supports Manchester United
GGMU",,,[],False,367,22,2,Wed Jul 06 02:12:23 +0000 2022,47,,,False,False,915,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1544505900299345921/zdrq3ZQF_normal.png,https://pbs.twimg.com/profile_images/1544505900299345921/zdrq3ZQF_normal.png,https://pbs.twimg.com/profile_banners/1544504482033274880/1657074099,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:08 +0000 2023,1633521493761040405,1633521493761040405,"Are we saying that @GaryLineker is sneaking in anti-Government messages in, I don't know, Brentford versus Fulham post-match analysis?",False,"[0, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,10,False,False,,en,en,recent,133269529,133269529,Rob Burley,RobBurl,Hove/London,"Editor, Beth Rigby Interviews, Sky News. Ex-BBC Head of Political Programmes. Book out in May. Living, irritatingly, with Parkinson's. info@northbanktalent.com",https://t.co/B8fgP68qrm,"[{'url': 'https://t.co/B8fgP68qrm', 'expanded_url': 'https://lnk.to/lyingbastard', 'display_url': 'lnk.to/lyingbastard', 'indices': [0, 23]}]",[],False,41489,4581,474,Thu Apr 15 12:41:08 +0000 2010,23419,,,True,True,43642,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622741489267748864/2fln3IZJ_normal.jpg,https://pbs.twimg.com/profile_images/1622741489267748864/2fln3IZJ_normal.jpg,https://pbs.twimg.com/profile_banners/133269529/1677776698,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:03 +0000 2023,1633521475515977728,1633521475515977728,@ftblnl I do think Raya was much more involved in shorter build up in the Championship. Toney being the target man &amp; Brentford usually facing stronger teams in the EPL is forcing him to play this way. I'm not saying he's elite at short build up. But he can do it much better than recently,False,"[8, 292]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334672151934648e+18,1633467215193464832,1.297517147846058e+18,1297517147846057985,ftblnl,,,,,False,0,3,False,False,,en,en,recent,1293449548304506880,1293449548304506880,The Devil's DNA,TheDevilsDNA,,Tactical Analysis / Data Viz / Articles / #MUFC Focus / Scout Reports / Data analysis on Europe's top leagues / ✉️-thedevilsdna@gmail.com / Run by: @VarunTheV,https://t.co/OVZLrY7rA2,"[{'url': 'https://t.co/OVZLrY7rA2', 'expanded_url': 'https://thedevilsdna.com/', 'display_url': 'thedevilsdna.com', 'indices': [0, 23]}]",[],False,7864,818,154,Wed Aug 12 07:29:47 +0000 2020,41462,,,False,False,21336,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1297471021528711169/-_gGb8Lz_normal.jpg,https://pbs.twimg.com/profile_images/1297471021528711169/-_gGb8Lz_normal.jpg,https://pbs.twimg.com/profile_banners/1293449548304506880/1671092503,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:01 +0000 2023,1633521464564490243,1633521464564490243,@TenHagWay Liverpool lost to arsenal away man United away drew with Fulham away lost to Brentford away and lost to Brighton away from the top 11 as well as drawing with palace away losing to forest away and losing to wolves away lol,False,"[11, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633118228313518e+18,1633118228313518087,3591889637.0,3591889637,TenHagWay,,,,,False,0,0,False,False,,en,en,recent,1281580916880674817,1281580916880674817,.,Nc_100zs,"London, England",🔴,,,[],False,29,644,0,Fri Jul 10 13:28:05 +0000 2020,74634,,,False,False,2115,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630130974569660418/z0MYux9-_normal.jpg,https://pbs.twimg.com/profile_images/1630130974569660418/z0MYux9-_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:33:23 +0000 2023,1633521306305011714,1633521306305011714,"@the_seoflow @Fabrizi0256 @1Walid1 @hmdfutbol Brentford beat them as well, it’s not impossible",False,"[46, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334885388669665e+18,1633488538866966528,2559358556.0,2559358556,the_seoflow,,,,,False,0,0,False,False,,en,en,recent,350736090,350736090,𝓓𝓸𝓷 𝓟𝓪𝓫𝓵𝓸 ,D0N__PABLO,Cape Town ,Without Confidence You're Twice Defeated In The Race Of Life. @arsenal fan,,,[],False,2908,2922,0,Mon Aug 08 07:09:48 +0000 2011,16153,,,True,False,5476,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1455406164066308096/5Qlk84io_normal.jpg,https://pbs.twimg.com/profile_images/1455406164066308096/5Qlk84io_normal.jpg,https://pbs.twimg.com/profile_banners/350736090/1639489308,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:33:14 +0000 2023,1633521269554704384,1633521269554704384,@Ryan_Delaney37 Brentford aren’t getting £40m for someone with one year left on his deal. It’ll be no more than £30m,False,"[16, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633520344018428e+18,1633520344018427912,1.0037955552382689e+18,1003795555238268929,Ryan_Delaney37,,,,,False,0,1,False,False,,en,en,recent,1029680181139648512,1029680181139648512,🔰,UtdRyan_,United Kingdom,𝗠𝗮𝗻𝗰𝗵𝗲𝘀𝘁𝗲𝗿 𝗨𝗻𝗶𝘁𝗲𝗱. 🇾🇪 #GlazersOut. 🔰,,,[],False,19108,231,60,Wed Aug 15 10:44:20 +0000 2018,1723,,,False,False,8064,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629997021401694208/q1G_huNI_normal.jpg,https://pbs.twimg.com/profile_images/1629997021401694208/q1G_huNI_normal.jpg,https://pbs.twimg.com/profile_banners/1029680181139648512/1677445674,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:32:54 +0000 2023,1633521185882533888,1633521185882533888,"Romeo Beckham set to face international team in friendly with Brentford
https://t.co/U8v5Bdq2oP https://t.co/UczopbCi5b",False,"[0, 95]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,3,9,False,False,False,en,en,recent,20689749,20689749,The Sun Football ⚽,TheSunFootball,,"Breaking news, goals, live coverage and more. Give us a like on Facebook too: https://t.co/e7co9KegRB",https://t.co/QFHSwUHHY6,"[{'url': 'https://t.co/QFHSwUHHY6', 'expanded_url': 'https://www.thesun.co.uk/sport/football/', 'display_url': 'thesun.co.uk/sport/football/', 'indices': [0, 23]}]","[{'url': 'https://t.co/e7co9KegRB', 'expanded_url': 'http://fb.com/TheSunFootball', 'display_url': 'fb.com/TheSunFootball', 'indices': [78, 101]}]",False,568825,626,3478,Thu Feb 12 16:21:06 +0000 2009,1586,,,True,True,361912,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_banners/20689749/1662660998,00745F,000000,DEDEDE,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:32:22 +0000 2023,1633521049978511386,1633521049978511386,"@TheLFCDylan Not so sure, Brentford, Brighton and Leicester probably in the market for a goalkeeper",False,"[13, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633499688518267e+18,1633499688518266882,1.1747114644368835e+18,1174711464436883461,TheLFCDylan,,,,,False,0,1,False,False,,en,en,recent,1178822022257893383,1178822022257893383,Danny Corcoran,calcio_danny,"Glasgow, Scotland","""Football is a simple game that you make complicated"" - My Dad. Football scouting/analysis, data visuals. Pure Fitbaw & The Serie A-sly Good Podcast",https://t.co/PmMZu4G9vy,"[{'url': 'https://t.co/PmMZu4G9vy', 'expanded_url': 'https://calciodanny.medium.com/', 'display_url': 'calciodanny.medium.com', 'indices': [0, 23]}]",[],False,4439,904,69,Tue Oct 01 00:00:52 +0000 2019,19304,,,False,False,15925,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632836587326242817/HVy6E6l4_normal.jpg,https://pbs.twimg.com/profile_images/1632836587326242817/HVy6E6l4_normal.jpg,https://pbs.twimg.com/profile_banners/1178822022257893383/1627850035,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:31:29 +0000 2023,1633520826967367705,1633520826967367705,"@ClaretXtra @SportsPeteO Think I read somewhere that after seeing how Brentford and Fulham are doing this season, VK and Pace are planning to plan a team that will do more than just survive next season. If that’s true we should be excited",False,"[25, 238]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633517653208834e+18,1633517653208834070,1.477476622747984e+18,1477476622747983872,ClaretXtra,,,,,False,0,3,False,False,,en,en,recent,472082048,472082048,Christian Moseley,ChrisMoseley2,"South Wales, Bridgend - UK",Baller and graphic designer for @pencoedathbgc • Also a graphic designer for @wales6aside,,,[],False,500,2583,1,Mon Jan 23 15:45:10 +0000 2012,1018,,,True,False,6134,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1304370757397610499/MOTHJN22_normal.jpg,https://pbs.twimg.com/profile_images/1304370757397610499/MOTHJN22_normal.jpg,https://pbs.twimg.com/profile_banners/472082048/1618660647,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:30:54 +0000 2023,1633520679646633999,1633520679646633999,@Artetalution Brentford (a) for sure. 90minutes of total control.,False,"[14, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335104219015946e+18,1633510421901594624,1.412061088548524e+18,1412061088548524038,Artetalution,,,,,False,0,0,False,False,,en,en,recent,1209440970858811392,1209440970858811392,Nejc Suban,subannejc77,Ljubljana,Arsenal,,,[],False,151,1860,3,Tue Dec 24 11:49:42 +0000 2019,42003,,,False,False,2031,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621632634840387585/83sKrNe0_normal.jpg,https://pbs.twimg.com/profile_images/1621632634840387585/83sKrNe0_normal.jpg,https://pbs.twimg.com/profile_banners/1209440970858811392/1674135598,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:30:52 +0000 2023,1633520672889610257,1633520672889610257,Looking for 2 away tickets for either Chelsea or Brentford to be able to take my son to his first away game. Happy to pay above face value. Please DM if / when you have tickets and can’t make the game. #AVFC #UTV #VTID,False,"[0, 218]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,57274203,57274203,rich,richjhewson,surrey,"Family, yoga, running, cricket, coffee, #avfc #youbears",,,[],False,126,335,2,Thu Jul 16 07:43:08 +0000 2009,1136,,,True,False,2259,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1565317546231975936/kEieM3O4_normal.jpg,https://pbs.twimg.com/profile_images/1565317546231975936/kEieM3O4_normal.jpg,https://pbs.twimg.com/profile_banners/57274203/1578753976,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:30:13 +0000 2023,1633520507688558609,1633520507688558609,"@SoccerLies @Corballyred How can you say Henderson is the opposite. If memory serves me well, Brentford A was an example of Thiago playing v well, check his stats and tell me he wasn’t top in interceptions, tackles, passing etc - How is he a liability?",False,"[25, 252]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335031986390057e+18,1633503198639005698,2589975560.0,2589975560,SoccerLies,,,,,False,0,0,False,False,,en,en,recent,1487209151080153093,1487209151080153093,Ben Quinlan,BenQuinlan12,,,,,[],False,0,21,0,Fri Jan 28 23:41:20 +0000 2022,303,,,False,False,442,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1487209206222626821/XZ9SM02-_normal.png,https://pbs.twimg.com/profile_images/1487209206222626821/XZ9SM02-_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:28:52 +0000 2023,1633520168428085307,1633520168428085307,@MFozz19 Analytics are a part of football. It's why Brentford and Brighton are doing so well. And it's why Joe Hart got dropped by Pep at City.,False,"[9, 143]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335196972231967e+18,1633519697223196714,1.009494906786771e+18,1009494906786770944,MFozz19,,,,,False,0,0,False,False,,en,en,recent,2298581149,2298581149,bardsleyta,bardsleyta,,"Mainly follow football, F1 and NFL.",,,[],False,81,353,0,Sat Jan 18 21:57:47 +0000 2014,18732,,,False,False,4588,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1569332537389977601/TquIkgAW_normal.jpg,https://pbs.twimg.com/profile_images/1569332537389977601/TquIkgAW_normal.jpg,https://pbs.twimg.com/profile_banners/2298581149/1390082857,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:28:43 +0000 2023,1633520132365459479,1633520132365459479,@Cle_Etc @jayrad198900 Imo being United no.1 is the most heavily scrutinised position in world football. People act like Raya swapping Brentford for United is straightforward - it’s far from it. Tim Howard anyone? Terrific Premier League keeper at Everton but at United was simply never up to it!,False,"[23, 296]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633518619194794e+18,1633518619194794013,1.0763139542747218e+18,1076313954274721792,Cle_Etc,,,,,False,0,1,False,False,,en,en,recent,2466277308,2466277308,Man Utd News,RooVanMataZaj,Old Trafford is my church,Manchester Utd man through & through till the day I die. @ManUtd membership holder tweeting all news United related 🇾🇪,,,[],False,4444,788,20,Sun Apr 27 15:50:50 +0000 2014,195029,,,True,False,68200,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625243742226505728/2rywhw6P_normal.jpg,https://pbs.twimg.com/profile_images/1625243742226505728/2rywhw6P_normal.jpg,https://pbs.twimg.com/profile_banners/2466277308/1677668954,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:27:39 +0000 2023,1633519862902398986,1633519862902398986,Get it open before Saturday and u will have a queue around the block after Brentford smoke us https://t.co/NobSvZs9zP,False,"[0, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1483409911170187266,1483409911170187266,DannyP24,danny_p24,,"Everton fan, one of lifes moaners🏴󠁧󠁢󠁷󠁬󠁳󠁿",,,[],False,1592,2566,4,Tue Jan 18 12:07:10 +0000 2022,2691,,,False,False,1313,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1541109289300926469/iTlt6u4m_normal.jpg,https://pbs.twimg.com/profile_images/1541109289300926469/iTlt6u4m_normal.jpg,https://pbs.twimg.com/profile_banners/1483409911170187266/1642526920,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6334369223779082e+18,1633436922377908226,Wed Mar 08 11:58:04 +0000 2023,1.6334369223779082e+18,1633436922377908226,"Everton Football Club have opened a mental health hub near Goodison Park to encourage people to seek support and reduce stigma. 
https://t.co/I2ZjM6Juki",False,"[0, 152]",en,recent,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,64683174.0,64683174,BBC North West,BBCNWT,North West England,"Stories that matter to you from across the region on here, online and on BBC One 1.30, 6.30 and 10.25pm. 
Got a story? DM or email nwt@bbc.co.uk",https://t.co/9aVjihRcR8,"[{'url': 'https://t.co/9aVjihRcR8', 'expanded_url': 'http://www.facebook.com/bbcnw', 'display_url': 'facebook.com/bbcnw', 'indices': [0, 23]}]",[],False,331319.0,1073.0,1093.0,Tue Aug 11 10:52:57 +0000 2009,1433.0,,,False,True,76543.0,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1518972282294738946/wY0dctgh_normal.jpg,https://pbs.twimg.com/profile_images/1518972282294738946/wY0dctgh_normal.jpg,https://pbs.twimg.com/profile_banners/64683174/1650875428,FA0A0A,FFFFFF,F3F3F3,333333,True,False,False,False,False,False,False,none,[],,,,,False,31.0,196.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,
