created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 14:56:41 +0000 2023,1633481872285024256,1633481872285024256,"James Milner drops Liverpool hint amid Aston Villa transfer link. 

#AVFC #LFC 

https://t.co/7nAsQDjPZx",False,"[0, 104]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,18461503,18461503,Aston Villa News,AVFC_News,Birmingham,#AVFC news and opinion from @birmingham_live || Keep up to date with our Villa podcast: @ClaretBluePod Sign up to our newsletter here: https://t.co/uLGO4gozqw,https://t.co/7v6VcMWC5P,"[{'url': 'https://t.co/uLGO4gozqw', 'expanded_url': 'http://bit.ly/3pqOyQc', 'display_url': 'bit.ly/3pqOyQc', 'indices': [135, 158]}]",False,85367,594,385,Mon Dec 29 22:11:04 +0000 2008,141,,,False,False,109564,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559901828703215618/9xIDHA_P_normal.jpg,https://pbs.twimg.com/profile_images/1559901828703215618/9xIDHA_P_normal.jpg,https://pbs.twimg.com/profile_banners/18461503/1657027297,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/7v6VcMWC5P', 'expanded_url': 'https://www.birminghammail.co.uk/all-about/aston-villa-fc', 'display_url': 'birminghammail.co.uk/all-about/asto…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:55:02 +0000 2023,1633481457858428929,1633481457858428929,@Stephen9940964 @SkySportsNews You shipped 7 at Aston Villa with your best ever team - it happens,False,"[31, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633481312211288e+18,1633481312211288068,1.632477571618095e+18,1632477571618095110,Stephen9940964,,,,,False,0,0,False,False,en,en,recent,1507606892067143688,1507606892067143688,Jaguar Palace,jaguarpalace7,,,,[],False,11,129,0,Sat Mar 26 06:34:40 +0000 2022,3903,,,False,False,1582,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1511401644772179972/x-qejhl-_normal.jpg,https://pbs.twimg.com/profile_images/1511401644772179972/x-qejhl-_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:54:48 +0000 2023,1633481398115000321,1633481398115000321,@J0nesy02 @ulfur_b u held 7 to aston villa relax urself,False,"[19, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334812143204188e+18,1633481214320418816,2682757116.0,2682757116,J0nesy02,,,,,False,0,0,False,False,en,en,recent,1365044548813086724,1365044548813086724,Wavy,UTDWavy,,Speak nothing but Facts.,,[],False,1045,1607,1,Thu Feb 25 21:03:17 +0000 2021,1819,,,False,False,3343,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629992273428594688/e6Ksb4CQ_normal.jpg,https://pbs.twimg.com/profile_images/1629992273428594688/e6Ksb4CQ_normal.jpg,https://pbs.twimg.com/profile_banners/1365044548813086724/1677442917,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:54:30 +0000 2023,1633481322365702145,1633481322365702145,"@KingFemi__ You see this BS @ThiagosFather89

Aston Villa isn’t Liverpool’s biggest rival, how do fans not understand what that means ffs!!",False,"[12, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334809644237988e+18,1633480964423798786,7.902480168590336e+17,790248016859033600,KingFemi__,,,,,False,0,1,False,False,en,en,recent,819654064912953344,819654064912953344,JonnyUtd,JonnyFX1,,"Man Utd fan, Ex Army, My family my kids my pets are everything to me 💙 and Messi is the GOAT 🐐",,[],False,12134,4839,26,Thu Jan 12 21:15:32 +0000 2017,81605,,,True,False,105402,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626275790554816514/yYrE4mWl_normal.jpg,https://pbs.twimg.com/profile_images/1626275790554816514/yYrE4mWl_normal.jpg,https://pbs.twimg.com/profile_banners/819654064912953344/1619412667,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:54:30 +0000 2023,1633481320340021248,1633481320340021248,"This is entirely possible. The pressure and desperation to chase a 3 goal deficit at half time, what does it do to you? 

Put yourself in their position. Remember when Liverpool lost 7-2 to Aston Villa? https://t.co/nEpc2x9feV",False,"[0, 202]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,717600516679684097,717600516679684097,Sons of Pitches,SonsOfPitches4,,,https://t.co/3C1UjoTwW6,[],False,556,173,4,Wed Apr 06 06:31:10 +0000 2016,2341,,,True,False,2998,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/891158870910935040/HiHDraMS_normal.jpg,https://pbs.twimg.com/profile_images/891158870910935040/HiHDraMS_normal.jpg,https://pbs.twimg.com/profile_banners/717600516679684097/1524231464,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/3C1UjoTwW6', 'expanded_url': 'http://www.behance.net/wongyuhan', 'display_url': 'behance.net/wongyuhan', 'indices': [0, 23]}]",1.6334432068881285e+18,1633443206888128515,Wed Mar 08 12:23:03 +0000 2023,1.6334432068881285e+18,1633443206888128515,"Rashford: ""We didn't give up, that's nonsense. Organisation was bad, yeah, that's why we conceded the goals. I believe everybody was trying to get back into the game that much we came away from the team's principles in + out of possession..."" (1/2) #MUFC",False,"[0, 254]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,85340592.0,85340592,Laurie Whitwell,lauriewhitwell,"Manchester, England","Journalist for @TheAthleticFC, covering Manchester United. Instagram: lauriewhitwelltheathletic",https://t.co/EKwUa4vWCV,"[{'url': 'https://t.co/EKwUa4vWCV', 'expanded_url': 'http://theathletic.com/uksubscribe', 'display_url': 'theathletic.com/uksubscribe', 'indices': [0, 23]}]",[],False,282265.0,915.0,2078.0,Mon Oct 26 15:29:55 +0000 2009,1945.0,,,True,True,16538.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1566683552904880129/JblwqB14_normal.jpg,https://pbs.twimg.com/profile_images/1566683552904880129/JblwqB14_normal.jpg,https://pbs.twimg.com/profile_banners/85340592/1666634725,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,93.0,1468.0,False,False,,en,,
Wed Mar 08 14:53:30 +0000 2023,1633481071181324288,1633481071181324288,"@StuffieMuseum @mileshuntTWS @TheStuffiesss Aston Villa leisure centre and we managed to blag ourselves back stage afterwards and have a couple of cans, 1 of the best nights of my life (I kept the can Martin gave me for about 10yrs)",False,"[44, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633417824411566e+18,1633417824411566085,203666320.0,203666320,StuffieMuseum,,,,,False,0,2,False,False,en,en,recent,1256623956389396481,1256623956389396481,lee Wainwright,leeWainwright19,"Rugeley, England","I’m a care worker and a part time singer, I’m a daddy to an awesome little boy and 2 beautiful Dachshunds, love Movies/TV/all things Marvel,wrestling & Villa ❤️",,[],False,232,997,1,Sat May 02 16:38:05 +0000 2020,9777,,,True,False,4661,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633386730777722880/DmCXBQu-_normal.jpg,https://pbs.twimg.com/profile_images/1633386730777722880/DmCXBQu-_normal.jpg,https://pbs.twimg.com/profile_banners/1256623956389396481/1588439196,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:53:05 +0000 2023,1633480964423798786,1633480964423798786,"Liverpool held 7 to a bottom tier Aston Villa and they still went on to do great things..
Holding big score line doesn’t stop you from achieving great things, more so when it’s just another 3 points lost.. https://t.co/OmPShf7wrT",False,"[0, 205]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,790248016859033600,790248016859033600,Utd©,KingFemi__,,"GGMU//I be common person, but my happiness still be my own//Everything I desire, I will receive//This is my perception..You can have yours// @ManUtd 🐐",,[],False,9985,8402,1,Sun Oct 23 17:46:24 +0000 2016,91918,,,False,False,23399,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624477030375911425/SfwQGZHf_normal.jpg,https://pbs.twimg.com/profile_images/1624477030375911425/SfwQGZHf_normal.jpg,https://pbs.twimg.com/profile_banners/790248016859033600/1662995951,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.63348018546176e+18,1633480185461760001,Wed Mar 08 14:49:59 +0000 2023,1.63348018546176e+18,1633480185461760001,@_miidoh @KingFemi__ You can’t tell anyone to calm down after holding 7 fcking goals without reply to Liverpool! That doesn’t go away ever!,False,"[21, 139]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334796197760655e+18,1633479619776065543,962330354.0,962330354,_miidoh,8.196540649129533e+17,819654064912953344,JonnyUtd,JonnyFX1,,"Man Utd fan, Ex Army, My family my kids my pets are everything to me 💙 and Messi is the GOAT 🐐",,,[],False,12134.0,4839.0,26.0,Thu Jan 12 21:15:32 +0000 2017,81605.0,,,True,False,105402.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626275790554816514/yYrE4mWl_normal.jpg,https://pbs.twimg.com/profile_images/1626275790554816514/yYrE4mWl_normal.jpg,https://pbs.twimg.com/profile_banners/819654064912953344/1619412667,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,,en,,
Wed Mar 08 14:48:04 +0000 2023,1633479703460995074,1633479703460995074,"@Footyyspare hello, i’m looking for pairs or singles, 
Chelsea vs Aston Villa
01 Apr 2023
Face value. DM

Thank youu!",False,"[13, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330511052182323e+18,1633051105218232321,1.451313106819457e+18,1451313106819457031,Footyyspare,,,,,False,0,0,False,False,en,en,recent,51323149,51323149,Shishi,IsniShishi,,,,[],False,668,425,3,Sat Jun 27 02:52:27 +0000 2009,1072,,,True,False,28769,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_banners/51323149/1628145173,B40B43,FFFFFF,E5507E,362720,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:47:32 +0000 2023,1633479568307929088,1633479568307929088,"@James97Cook @Footyyspare hello, i’m looking for pairs or singles, 
Chelsea vs Aston Villa
01 Apr 2023
Face value, DM

Thank youu!",False,"[26, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334675370517545e+18,1633467537051754501,586808341.0,586808341,James97Cook,,,,,False,0,0,False,False,en,en,recent,51323149,51323149,Shishi,IsniShishi,,,,[],False,668,425,3,Sat Jun 27 02:52:27 +0000 2009,1072,,,True,False,28769,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_banners/51323149/1628145173,B40B43,FFFFFF,E5507E,362720,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:47:30 +0000 2023,1633479558769811457,1633479558769811457,@nomoreglazer @utdmotion Move on Lil bro. Liverpool held 7 from Aston villa I'm sure they moved on and their captain is still playing for the club,False,"[25, 146]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633453393565094e+18,1633453393565093890,1.458018953070977e+18,1458018953070977029,nomoreglazer,,,,,False,0,0,False,False,en,en,recent,1551194025444737028,1551194025444737028,makanaki🌴,ElvisCyril5,,—Introvert — Entertainment Lover — Manchester United — Go Hard Or Go Harder,,[],False,234,543,0,Sun Jul 24 13:14:54 +0000 2022,19148,,,False,False,22639,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575917171552796734/18B1ad2s_normal.jpg,https://pbs.twimg.com/profile_images/1575917171552796734/18B1ad2s_normal.jpg,https://pbs.twimg.com/profile_banners/1551194025444737028/1664533434,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:47:10 +0000 2023,1633479475038937088,1633479475038937088,"@qhxwz_ @UTDTrey Man Utd fans posting about what Aston Villa did to Adrian, a decent goalkeeper doesn't eat 7 goals.
I also see them post about Madrid.
How about your team.
I know for the last few years you have being shamelessly being celebrating other team leagues, but c'mon,  last 2 yrs 17-2😂",False,"[17, 296]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6333720851069256e+18,1633372085106925568,1.4191223037707674e+18,1419122303770767365,qhxwz_,,,,,False,0,0,False,False,en,en,recent,995853001683333120,995853001683333120,DeFactos,JustDeFactos,,"I'm just concerned for security reason, won't troll, just speaking facts.",,[],False,14,36,0,Mon May 14 02:27:12 +0000 2018,1489,,,False,False,795,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578607887898796032/zgKVRq2W_normal.jpg,https://pbs.twimg.com/profile_images/1578607887898796032/zgKVRq2W_normal.jpg,https://pbs.twimg.com/profile_banners/995853001683333120/1665204594,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:46:10 +0000 2023,1633479226207899658,1633479226207899658,This is nothing. One of my friend is an Aston Villa fan 😅. Very rare to find such fans. https://t.co/pVvn94pAhV,False,"[0, 87]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,7,False,False,en,en,recent,1570319672024895488,1570319672024895488,Raghav Soni,IchigoMufc,Soul Society,,https://t.co/iSTvq9Tv8V,[],False,646,1043,0,Thu Sep 15 07:53:01 +0000 2022,8351,,,False,False,14809,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629487339327356928/tQ-ZFaOq_normal.jpg,https://pbs.twimg.com/profile_images/1629487339327356928/tQ-ZFaOq_normal.jpg,https://pbs.twimg.com/profile_banners/1570319672024895488/1676807999,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/iSTvq9Tv8V', 'expanded_url': 'http://noneofyourbusiness.com', 'display_url': 'noneofyourbusiness.com', 'indices': [0, 23]}]",1.6334527145405563e+18,1633452714540556289,Wed Mar 08 13:00:49 +0000 2023,1.6334527145405563e+18,1633452714540556289,"""@Everton is a part of my life. It means every single emotion that I have ever experienced"" 

Chandana is a passionate Everton fan from New Delhi who believes football is a game for everyone #WomensDay https://t.co/7lI9ct2Aqw",False,"[0, 201]",en,recent,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,1.1551089706100982e+18,1155108970610098176,Premier League India,PLforIndia,India,Bringing the @premierleague closer to your home 🇮🇳. Catch all the action on Star Sports and Disney+ Hotstar.,https://t.co/0MhaUbeWuO,"[{'url': 'https://t.co/0MhaUbeWuO', 'expanded_url': 'https://www.premierleague.com/', 'display_url': 'premierleague.com', 'indices': [0, 23]}]",[],False,87533.0,34.0,127.0,Sat Jul 27 13:33:34 +0000 2019,603.0,,,True,True,10043.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605141313921290240/j7qbE7G-_normal.jpg,https://pbs.twimg.com/profile_images/1605141313921290240/j7qbE7G-_normal.jpg,https://pbs.twimg.com/profile_banners/1155108970610098176/1667768329,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,17.0,171.0,False,False,False,en,,
Wed Mar 08 14:45:53 +0000 2023,1633479153839136773,1633479153839136773,Kyle walker was a menace since Aston Villa days proper wrongen 😂 https://t.co/MiTVGiPUNQ,False,"[0, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1619684711315509248,1619684711315509248,Omar The Great🦋,sanchexx7,,Assna❤️,,[],False,183,237,0,Sun Jan 29 13:11:59 +0000 2023,3448,,,False,False,374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633466872522997760/9wPopB79_normal.jpg,https://pbs.twimg.com/profile_images/1633466872522997760/9wPopB79_normal.jpg,https://pbs.twimg.com/profile_banners/1619684711315509248/1675647049,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.633433381206737e+18,1633433381206736897,Wed Mar 08 11:44:00 +0000 2023,1.633433381206737e+18,1633433381206736897,"🚨 Kyle Walker will face a police probe over a video of him drunkenly flashing in a bar.

He could be charged with indecent exposure, which, if proven, could carry a maximum sentence of two years in prison

(Source: @TheSun) https://t.co/VXhCUeXYuu",False,"[0, 223]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,1030711922.0,1030711922,Transfer News Live,DeadlineDayLive,twittersupplement@gmail.com,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",https://t.co/UtKrlV3f96,"[{'url': 'https://t.co/UtKrlV3f96', 'expanded_url': 'http://facebook.com/DeadlineDayLive', 'display_url': 'facebook.com/DeadlineDayLive', 'indices': [0, 23]}]",[],False,1661010.0,196.0,5102.0,Sun Dec 23 14:48:42 +0000 2012,36.0,,,True,False,64093.0,,False,False,False,E8EBED,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg,https://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg,https://pbs.twimg.com/profile_banners/1030711922/1629902963,4D4D52,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,False,474.0,4710.0,False,False,False,en,,
Wed Mar 08 14:45:35 +0000 2023,1633479079662895106,1633479079662895106,@KPGAMER22 @qhxwz_ @UTDTrey At least we lost to Spurs not Aston villa,False,"[28, 69]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6333728300489564e+18,1633372830048956416,1.05702150894882e+18,1057021508948819968,KPGAMER22,,,,,False,0,1,False,False,en,en,recent,1155625443455844353,1155625443455844353,SKYLE BROWN🦅,khalifa_emsu,,,,[],False,412,201,3,Sun Jul 28 23:45:50 +0000 2019,15972,,,False,False,3131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545154961654390784/OqHC2Ex6_normal.jpg,https://pbs.twimg.com/profile_images/1545154961654390784/OqHC2Ex6_normal.jpg,https://pbs.twimg.com/profile_banners/1155625443455844353/1657228662,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:43:15 +0000 2023,1633478490853978112,1633478490853978112,"James Milner drops Liverpool hint amid Aston Villa transfer link
#LFC
https://t.co/itCQdNtfmL",False,"[0, 93]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Liverpool Rooter</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1264664655483396097,1264664655483396097,Liverpool FC Rooter (News and Updates),LiverpoolRooter,contact@sportsrooter.com,"All about Liverpool Football Club #LFC

Bringing you the Latest Liverpool FC News, Transfer News, Fixtures, Results, Match Reports, Photos, Stats, etc.",https://t.co/Ij84wfCViW,[],False,225,3,1,Sun May 24 21:08:56 +0000 2020,0,,,False,False,25409,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1264665555941785601/0F2fC6g-_normal.png,https://pbs.twimg.com/profile_images/1264665555941785601/0F2fC6g-_normal.png,https://pbs.twimg.com/profile_banners/1264664655483396097/1590354839,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Ij84wfCViW', 'expanded_url': 'https://www.sportsrooter.com/', 'display_url': 'sportsrooter.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:39:25 +0000 2023,1633477527485419522,1633477527485419522,"Ian Wright Turns Into Maradona

🗓️ 1995 April 17,
🆚 Aston Villa 4-0
🏆 #PremierLeague 
🏟️ Villa Park https://t.co/uq8urk1oiy",False,"[0, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334775247211315e+18,1633477524721131520,1.3877570811224596e+18,1387757081122459649,4949Undefeted,,,,,False,0,6,False,False,en,en,recent,1387757081122459649,1387757081122459649,Arsenal History From Highbury To The Emirates,4949Undefeted,"Highbury, London N5","📲 Follow for Everything #Arsenal Old/New 
 🚨 Positive Content 
 ❤️ Sharing My Love For The Club
 🌟 Allinson Clarke Dixon Helder Hillier Limpar Seaman Selley",,[],False,9892,386,62,Thu Apr 29 13:14:24 +0000 2021,20530,,,False,False,8220,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1529496274097082375/4-BeLyDq_normal.jpg,https://pbs.twimg.com/profile_images/1529496274097082375/4-BeLyDq_normal.jpg,https://pbs.twimg.com/profile_banners/1387757081122459649/1653379630,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:32:20 +0000 2023,1633475745484816385,1633475745484816385,@forks_gk_ @forker_mark @ManUtd 36.00 for a seat next month v Aston Villa,False,"[32, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334745076576748e+18,1633474507657674753,439352309.0,439352309,Charlie_d81,,,,,False,0,0,False,False,en,en,recent,439352309,439352309,Charles Doogan,Charlie_d81,,,,[],False,77,98,0,Sat Dec 17 17:33:51 +0000 2011,230,,,False,False,206,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2885949415/b5c339af77b6757184acf99a41682d15_normal.jpeg,https://pbs.twimg.com/profile_images/2885949415/b5c339af77b6757184acf99a41682d15_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
