created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:43:30 +0000 2023,1633508752061091840,1633508752061091840,🚨 Breaking: Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. (@SamiMokbel81_DM @AdrianJKajumba) #CFC https://t.co/u1sM5nGnXb,False,"[0, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,92,938,False,False,en,en,recent,4641709514,4641709514,Pys,CFCPys,"London, England ","Co-owner of https://t.co/mAiuTA05V7 - also publisher, writer, marketing lead and podcast host.",https://t.co/dRQWBcNgff,"[{'url': 'https://t.co/mAiuTA05V7', 'expanded_url': 'https://chelseafc365.com', 'display_url': 'chelseafc365.com', 'indices': [12, 35]}]",False,294762,6478,1108,Thu Dec 24 06:35:19 +0000 2015,552440,,,False,False,61374,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1562232113251979264/zZN3Qzdy_normal.jpg,https://pbs.twimg.com/profile_images/1562232113251979264/zZN3Qzdy_normal.jpg,https://pbs.twimg.com/profile_banners/4641709514/1666663457,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/dRQWBcNgff', 'expanded_url': 'https://chelseafc365.com/author/cfcpys/', 'display_url': 'chelseafc365.com/author/cfcpys/', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:22 +0000 2023,1633508717525348354,1633508717525348354,Marcus Rashford’s eloquence reveals Man Utd’s vital lessons from Anfield https://t.co/4ozVHz6Auc,False,"[0, 96]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,524235256,524235256,Indy Football,IndyFootball,United Kingdom,"Football news, comment and features. Facebook: https://t.co/XolVsnfDGz Instagram: https://t.co/9rU9kYKeIP",https://t.co/VXlHUtHZPr,"[{'url': 'https://t.co/XolVsnfDGz', 'expanded_url': 'https://www.facebook.com/TheIndependentFootball', 'display_url': 'facebook.com/TheIndependent…', 'indices': [47, 70]}, {'url': 'https://t.co/9rU9kYKeIP', 'expanded_url': 'https://www.instagram.com/independentsport/', 'display_url': 'instagram.com/independentspo…', 'indices': [82, 105]}]",False,97898,100,1306,Wed Mar 14 10:44:23 +0000 2012,133,,,False,True,213730,,False,False,False,059426,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/981894325297647617/DQQ7XZQU_normal.jpg,https://pbs.twimg.com/profile_images/981894325297647617/DQQ7XZQU_normal.jpg,,E41E2B,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/VXlHUtHZPr', 'expanded_url': 'http://www.independent.co.uk/sport/football/', 'display_url': 'independent.co.uk/sport/football/', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:18 +0000 2023,1633508702757195776,1633508702757195776,"Predicted XI: Ten Hag to make 5 changes to #mufc side vs Real Betis 👇

https://t.co/MrfABCkhAn",False,"[0, 94]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,7,108,False,False,en,en,recent,1230516935072321537,1230516935072321537,UtdDistrict,UtdDistrict,contact@utddistrict.co.uk,"Complete coverage of #mufc's men, women & youth teams. By the fans.",https://t.co/ZSwNW6mLLG,[],False,736919,288,1712,Thu Feb 20 15:38:08 +0000 2020,315,,,True,True,44065,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1536108848813158400/d2qq8JNS_normal.jpg,https://pbs.twimg.com/profile_images/1536108848813158400/d2qq8JNS_normal.jpg,https://pbs.twimg.com/profile_banners/1230516935072321537/1677535831,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ZSwNW6mLLG', 'expanded_url': 'http://utddistrict.co.uk', 'display_url': 'utddistrict.co.uk', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:52 +0000 2023,1633508591553454090,1633508591553454090,"The Academy won 3-2 in today's league fixture keeping them tied level on points with league leaders Manchester United. 👏💙💜
#WSLAcademy #BeInspired #InternationalWomensDay https://t.co/7OpvL4y4nS",False,"[0, 170]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1268531073765515270,1268531073765515270,Aston Villa Women Supporters Club,AVW_SC,Poundland Bescot Stadium,Supporters Club for @AVWFCOFFICIAL Run by the fans. @BarclaysFAWSL. 🦁💜💙🌈,https://t.co/KCSRNxW4Ct,[],False,1425,662,11,Thu Jun 04 13:13:01 +0000 2020,5263,,,True,False,2324,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572119617400700932/rNEAPiMS_normal.jpg,https://pbs.twimg.com/profile_images/1572119617400700932/rNEAPiMS_normal.jpg,https://pbs.twimg.com/profile_banners/1268531073765515270/1678206180,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/KCSRNxW4Ct', 'expanded_url': 'http://instagram.com/avw_sc', 'display_url': 'instagram.com/avw_sc', 'indices': [0, 23]}]",False,1.633420464054739e+18,1633420464054738944,Wed Mar 08 10:52:40 +0000 2023,1.633420464054739e+18,1633420464054738944,"Good luck to our Academy team who play at home in the league against Manchester City later today. 🦁

The team is coached by former Villa Player and legend of the club @KerriWelsh1  💜💙 #UTV #AVFC
#WSLAcademy #partofthepride",False,"[0, 222]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.2685310737655153e+18,1268531073765515270,Aston Villa Women Supporters Club,AVW_SC,Poundland Bescot Stadium,Supporters Club for @AVWFCOFFICIAL Run by the fans. @BarclaysFAWSL. 🦁💜💙🌈,https://t.co/KCSRNxW4Ct,[],False,1425.0,662.0,11.0,Thu Jun 04 13:13:01 +0000 2020,5263.0,,,True,False,2324.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572119617400700932/rNEAPiMS_normal.jpg,https://pbs.twimg.com/profile_images/1572119617400700932/rNEAPiMS_normal.jpg,https://pbs.twimg.com/profile_banners/1268531073765515270/1678206180,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,0.0,10.0,False,False,en,"[{'url': 'https://t.co/KCSRNxW4Ct', 'expanded_url': 'http://instagram.com/avw_sc', 'display_url': 'instagram.com/avw_sc', 'indices': [0, 23]}]",,,,,,,,,,,,,
Wed Mar 08 16:42:46 +0000 2023,1633508569285894144,1633508569285894144,"2x tickets for Manchester United vs Real Betis Europa League match up for sale, send a DM if you're in need of them.",False,"[0, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1418818791329370127,1418818791329370127,Sausy 🌸,SharonDHolmes1,World,"idk, I still hide behind my mask cause of my insecurities 😂",,[],False,111,129,0,Sat Jul 24 06:22:30 +0000 2021,1383,,,False,False,151,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632762197918064641/oJeUwzGn_normal.jpg,https://pbs.twimg.com/profile_images/1632762197918064641/oJeUwzGn_normal.jpg,https://pbs.twimg.com/profile_banners/1418818791329370127/1656889960,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:36 +0000 2023,1633508525912498176,1633508525912498176,"@Anastasiajoh200 @TrollFootball Lol, I’m a Liverpool fan
Yh, we won the title but we were shite
Started with a 3-3 draw vs Leeds, no new signings 
We were bad… meanwhile Aston villa had something to prove as new comers
But Manchester United took 6 at home, shameful",False,"[32, 265]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335079978160906e+18,1633507997816090625,1.567184372104577e+18,1567184372104577025,Anastasiajoh200,,,,,False,0,0,False,False,en,en,recent,1457963326135283712,1457963326135283712,Daniel 🐆,DanniDefi,,Sports Betting ⚔️ Web 3,,[],False,34,92,1,Tue Nov 09 06:49:02 +0000 2021,503,,,False,False,1105,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623711246531932164/i4k0Q8Kz_normal.jpg,https://pbs.twimg.com/profile_images/1623711246531932164/i4k0Q8Kz_normal.jpg,https://pbs.twimg.com/profile_banners/1457963326135283712/1675699315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:15 +0000 2023,1633508439585431555,1633508439585431555,2x tickets available for Manchester United vs Real Betis PM if you would have cheers #Manchester_United,False,"[0, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1319929814,1319929814,Eion Pigott,eionpigott,United Kingdom,Let Love Lead,,[],False,265,46,0,Mon Apr 01 08:38:32 +0000 2013,0,,,False,False,2,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632067771331641345/4G9Cdet3_normal.jpg,https://pbs.twimg.com/profile_images/1632067771331641345/4G9Cdet3_normal.jpg,https://pbs.twimg.com/profile_banners/1319929814/1677950266,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:15 +0000 2023,1633508438763532288,1633508438763532288,Bruno Fernandes Will Remain Manchester United Captain https://t.co/nqRRMnMznj,False,"[0, 77]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1479785631530115072,1479785631530115072,Tellme Times,tellmetimes,,The World Today,,[],False,146,0,5,Sat Jan 08 12:03:57 +0000 2022,0,,,False,False,171998,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1479788251971870720/CDRpNfyy_normal.jpg,https://pbs.twimg.com/profile_images/1479788251971870720/CDRpNfyy_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:05 +0000 2023,1633508394475876353,1633508394475876353,Bruno Fernandes Will Remain Manchester United Captain https://t.co/AnPWNzwP0q,False,"[0, 77]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,877905122705231873,877905122705231873,Marcel Quiroga,TQM_Wealth,,,,[],False,142,136,0,Thu Jun 22 15:04:26 +0000 2017,0,,,False,False,388,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1458511432660750339/EFvoiCX6_normal.jpg,https://pbs.twimg.com/profile_images/1458511432660750339/EFvoiCX6_normal.jpg,https://pbs.twimg.com/profile_banners/877905122705231873/1638190902,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:57 +0000 2023,1633508362766696448,1633508362766696448,I’m selling my 2x tickets for Manchester United vs Real Betis anyone who wants them can send me a message Thanks #Manchester_United #EuropaLeague,False,"[0, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1319929814,1319929814,Eion Pigott,eionpigott,United Kingdom,Let Love Lead,,[],False,265,46,0,Mon Apr 01 08:38:32 +0000 2013,0,,,False,False,2,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632067771331641345/4G9Cdet3_normal.jpg,https://pbs.twimg.com/profile_images/1632067771331641345/4G9Cdet3_normal.jpg,https://pbs.twimg.com/profile_banners/1319929814/1677950266,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:52 +0000 2023,1633508343967825920,1633508343967825920,You sef you no win UCL before but you are telling Manchester United fan this https://t.co/6nxYIbF6Sm,False,"[0, 76]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,239513186,239513186,Summer,TadiMayor,around quarters,@Manutd @Juventusfcen @asantekotoko_SC @Azzurri @Lakers @kwawkese @Sarkodie @NPP_GH,https://t.co/ZHP7HnEIc9,[],False,3294,1339,29,Mon Jan 17 20:07:46 +0000 2011,360,,,True,False,301208,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1427663433101627392/lke21hPa_normal.jpg,https://pbs.twimg.com/profile_images/1427663433101627392/lke21hPa_normal.jpg,https://pbs.twimg.com/profile_banners/239513186/1501669603,ABB8C2,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/ZHP7HnEIc9', 'expanded_url': 'http://www.manutd.com', 'display_url': 'manutd.com', 'indices': [0, 23]}]",False,1.6334945336221778e+18,1633494533622177793,Wed Mar 08 15:47:00 +0000 2023,1.6334945336221778e+18,1633494533622177793,Dont you get tired? https://t.co/cw5ZY2VQIj,False,"[0, 19]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,200485289.0,200485289,3 Stacks,Bra_Gerald,"Accra, Ghana",Hale End FC. #StephBetter,https://t.co/nHr0SMllrN,[],False,1405.0,696.0,21.0,Sat Oct 09 12:32:03 +0000 2010,10741.0,,,True,False,148450.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1615883210486841345/D01EDd4T_normal.jpg,https://pbs.twimg.com/profile_images/1615883210486841345/D01EDd4T_normal.jpg,https://pbs.twimg.com/profile_banners/200485289/1520463865,DD2E44,C0DEED,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,True,0.0,0.0,False,False,en,"[{'url': 'https://t.co/nHr0SMllrN', 'expanded_url': 'http://juvenilehubris.com', 'display_url': 'juvenilehubris.com', 'indices': [0, 23]}]",1.6334931289917112e+18,1633493128991711234,False,,,,,,,,,,
Wed Mar 08 16:41:36 +0000 2023,1633508276611555337,1633508276611555337,@Jude__Oc Manchester United even got a feature,False,"[10, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334274986071818e+18,1633427498607181847,1.3150022833153966e+18,1315002283315396614,Jude__Oc,,,,,False,0,0,False,False,en,en,recent,159212455,159212455,xerda,xerda,"Accra, Ghana","PR, A&R, Strategist, Wikipedian, YouTuber, Award Winning Blogger and Co-Founder / Content Manager for @ghanandwom. Email : xerda@ghanandwom.net",https://t.co/R54yUoYVCH,[],False,36918,8127,40,Thu Jun 24 19:36:03 +0000 2010,287,,,True,False,99701,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1458363956242927617/OxwsSXzM_normal.jpg,https://pbs.twimg.com/profile_images/1458363956242927617/OxwsSXzM_normal.jpg,https://pbs.twimg.com/profile_banners/159212455/1636542795,1D1DB5,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/R54yUoYVCH', 'expanded_url': 'https://ghanandwom.net/author/Xerda/', 'display_url': 'ghanandwom.net/author/Xerda/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:36 +0000 2023,1633508275558703105,1633508275558703105,I am watching a replay of Liverpool Vs Manchester United. And Manchester United are repeating the same mistakes. Naona wakipigwa Saba tena!,False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,30,False,False,en,en,recent,730494691439980544,730494691439980544,EDGAR 🇰🇪,edgarwabwire_,"Nairobi, Kenya",Reporter à l'étranger pour @iwacuinfo & @magazinejimbere || Journaliste économique @BurundiEco || Columnist || 📩 edgar@edgarwabwire.com ||Opinions Are Mine,https://t.co/UtHeiEXVPt,[],False,143878,30982,41,Wed May 11 20:28:01 +0000 2016,208544,,,True,False,71105,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1536828536090238978/HprGDmtL_normal.jpg,https://pbs.twimg.com/profile_images/1536828536090238978/HprGDmtL_normal.jpg,https://pbs.twimg.com/profile_banners/730494691439980544/1665650173,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/UtHeiEXVPt', 'expanded_url': 'https://www.iwacu-burundi.org/journaliste/ewa/', 'display_url': 'iwacu-burundi.org/journaliste/ew…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f05fd5931945000,https://api.twitter.com/1.1/geo/id/0f05fd5931945000.json,poi,Big Square,Big Square,KE,Kenya,[],Polygon,"[[[36.824696, -1.2843369], [36.824696, -1.2843369], [36.824696, -1.2843369], [36.824696, -1.2843369]]]"
Wed Mar 08 16:41:31 +0000 2023,1633508253815513093,1633508253815513093,"@mulletrider Spurs deserve no happiness and no good things ever. Neither do Manchester United. Liverpool I can accept, Newcastle I agree with the other person saying their rise needs to be delayed as long as possible. Not sure who that leaves, can I have Brighton?",False,"[13, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335027879914783e+18,1633502787991478273,340413554.0,340413554,mulletrider,,,,,False,0,2,False,False,en,en,recent,3246869357,3246869357,jan,janhopi,,pigs.....in there?,,[],False,1154,854,9,Mon May 11 22:03:59 +0000 2015,33943,,,False,False,36468,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1631656226932105217/e2jyO5e__normal.jpg,https://pbs.twimg.com/profile_images/1631656226932105217/e2jyO5e__normal.jpg,,FA743E,000000,000000,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:25 +0000 2023,1633508230520516608,1633508230520516608,"@Qatari PSG are out tonight.
Another failure for Qatar. 
Now time to focus on the new toy, Manchester United.",False,"[8, 109]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6335064702590403e+18,1633506470259040264,1.0895207758776115e+18,1089520775877611524,Qatari,,,,,False,0,0,False,False,en,en,recent,1470955744589750275,1470955744589750275,King,TibuCurtua,Buenos Aires / Miami,,,[],False,21,746,0,Wed Dec 15 03:18:47 +0000 2021,14,,,False,False,4823,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1470976881298231304/uVZpymfM_normal.jpg,https://pbs.twimg.com/profile_images/1470976881298231304/uVZpymfM_normal.jpg,https://pbs.twimg.com/profile_banners/1470955744589750275/1639541574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:22 +0000 2023,1633508214368083968,1633508214368083968,"We were all Arsenal fans but some people's started supporting Liverpool, Chelsea, Manchester city and the mad one went as far as supporting Manchester united
🤭😂😂",False,"[0, 161]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1545466891593998337,1545466891593998337,benson ombasa HSC,bombasa1611,,It's me again 🥲,,[],False,114,474,1,Fri Jul 08 17:57:12 +0000 2022,652,,,False,False,262,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545467048750448640/dodvhJxb_normal.jpg,https://pbs.twimg.com/profile_images/1545467048750448640/dodvhJxb_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:09 +0000 2023,1633508162392281089,1633508162392281089,https://t.co/FKf1MUvbbU Manchester United fans  #MUFC,False,"[0, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1613395721146826752,1613395721146826752,United we stand,Unitedwe19961,,,,[],False,44,67,0,Thu Jan 12 04:41:47 +0000 2023,1180,,,False,False,388,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613395940169195521/14pqihdb_normal.jpg,https://pbs.twimg.com/profile_images/1613395940169195521/14pqihdb_normal.jpg,https://pbs.twimg.com/profile_banners/1613395721146826752/1673499154,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:44 +0000 2023,1633508055181557760,1633508055181557760,@ManUtd @AnthonyMartial Since last Manchester United match I'm taking insult from all angles even dying Chelsea 😔.,False,"[24, 114]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335073238585426e+18,1633507323858542594,558797310.0,558797310,ManUtd,,,,,False,0,0,False,False,en,en,recent,1550924560438099968,1550924560438099968,ORACLE 🌤️,Abuchi_Oracle,Kenya,Born from Nigeria 🇳🇬 Dad & Kenya Mum 🇰🇪 ✌️😍| #Manutd,,[],False,1764,874,0,Sat Jul 23 19:23:38 +0000 2022,709,,,False,False,2022,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633500052218957826/rD5h0bMP_normal.jpg,https://pbs.twimg.com/profile_images/1633500052218957826/rD5h0bMP_normal.jpg,https://pbs.twimg.com/profile_banners/1550924560438099968/1662822240,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
