created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Sun Mar 12 16:40:34 +0000 2023,1634957566064340994,1634957566064340994,"The games that Casemiro will miss for #MUFC through suspension: 

Fulham - H (FA Cup)
Newcastle - A (PL)
Brentford - H (PL)
Everton - H (PL) https://t.co/otAr5QHlVp",False,"[0, 140]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,1624188109045866497,1624188109045866497,UtdXtra,UtdXtra0,"Manchester, England","All the latest Utd news, quotes, stats, videos, pictures, rumours, facts & fan opinion from the men’s, women’s & academy teams | #MUFC | @manutd",https://t.co/OvflJB9Gi1,[],False,682,254,3,Fri Feb 10 23:26:52 +0000 2023,2427,,,False,False,4202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632147358216597505/iyDuXKpY_normal.jpg,https://pbs.twimg.com/profile_images/1632147358216597505/iyDuXKpY_normal.jpg,https://pbs.twimg.com/profile_banners/1624188109045866497/1677449867,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/OvflJB9Gi1', 'expanded_url': 'https://instagram.com/utddaily0?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/utddaily0?igsh…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:26 +0000 2023,1634957531314528256,1634957531314528256,@Cj__ronn 😂😂 Fulham away you say?,False,"[10, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6345693020272517e+18,1634569302027251714,1.5815639197303726e+18,1581563919730372608,Cj__ronn,,,,,False,0,0,False,False,en,en,recent,1247249545416892422,1247249545416892422,Revl Walter,Revlwalter,"Nairobi, Kenya","student|| web development|| AI ||
Arsenal",,[],False,180,558,0,Mon Apr 06 19:47:39 +0000 2020,0,,,False,False,2153,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1501099815106719747/hshHce2J_normal.jpg,https://pbs.twimg.com/profile_images/1501099815106719747/hshHce2J_normal.jpg,https://pbs.twimg.com/profile_banners/1247249545416892422/1667647573,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:15 +0000 2023,1634957485961535500,1634957485961535500,@BradleyKnowles1 Blimey! I’ll bet they’re still paying off players from when they were in the Premier League. It’s great for smaller clubs to get up there but so easy to lose everything. If Fulham hadn’t got promoted last season there would have been a fire sale to pay off debts. Tricky business!,False,"[17, 297]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6349299937416602e+18,1634929993741660162,342001911.0,342001911,BradleyKnowles1,,,,,False,0,0,False,False,en,en,recent,1500121519699238919,1500121519699238919,peter howard,peterho55472992,,,,[],False,31,167,0,Sat Mar 05 14:50:42 +0000 2022,3456,,,False,False,3692,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1602387910673694735/mleKhN07_normal.jpg,https://pbs.twimg.com/profile_images/1602387910673694735/mleKhN07_normal.jpg,https://pbs.twimg.com/profile_banners/1500121519699238919/1670874603,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:13 +0000 2023,1634957477187031042,1634957477187031042,"@MenInBlazers I love this. Well done, Tim and Fulham!",False,"[14, 53]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.634920259911299e+18,1634920259911299078,365603329.0,365603329,MenInBlazers,,,,,False,0,0,False,False,en,en,recent,97703671,97703671,Stone Jack Baller,PatchesAdam,"NY, USA","Playing from the wrong fairway: A golf(life) tragedy. Work hard, play harder. https://t.co/RCetvFEPM8",,"[{'url': 'https://t.co/RCetvFEPM8', 'expanded_url': 'https://twitter.com/search/from:PatchesAdam(Exclude:replies)', 'display_url': 'twitter.com/search/from:Pa…', 'indices': [78, 101]}]",False,1310,1455,21,Fri Dec 18 16:44:21 +0000 2009,25694,,,False,False,19745,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1508225007968829442/0cjWolsM_normal.jpg,https://pbs.twimg.com/profile_images/1508225007968829442/0cjWolsM_normal.jpg,https://pbs.twimg.com/profile_banners/97703671/1402623592,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:10 +0000 2023,1634957467611467776,1634957467611467776,"The first EVER team in football league history to win 5 away London Derby’s to Nil. That team is Called Arsenal 

Crystal Palace…0 Arsenal…2 
Brentford…0 Arsenal…3
Chelsea…0 Arsenal…1 
Tottenham…0 Arsenal…2 
Fulham 0 Arsenal…3

#LondonIsRed",False,"[0, 240]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,485544960,485544960,Paul Humphrey,Paul_from_wilts,Wiltshire,"Gooner since ‘71, @Arsenal #Gooner #GoonerFamily #ClockEnd #ATID - The Stranglers #FamilyinBlack Supergrass",,[],False,188,236,2,Tue Feb 07 09:44:52 +0000 2012,9041,,,True,False,1770,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1820076979/image_normal.jpg,https://pbs.twimg.com/profile_images/1820076979/image_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,25d3e991f5637f5a,https://api.twitter.com/1.1/geo/id/25d3e991f5637f5a.json,admin,South West,"South West, England",GB,United Kingdom,[],Polygon,"[[[-6.36850399906372, 49.8824720005481], [-1.48573420014269, 49.8824720005481], [-1.48573420014269, 52.1125420344225], [-6.36850399906372, 52.1125420344225]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:06 +0000 2023,1634957450414522371,1634957450414522371,"Arsenal regain five-point lead with Fulham stroll, Casemiro sent off as Man Utd draw | The Guardian Nigeria News - Nigeria and World News https://t.co/N06bOvzGid",False,"[0, 161]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,57320024,57320024,The Guardian Nigeria,GuardianNigeria,Nigeria,"Independent journalism since 1983.

Telegram - https://t.co/u6J2zRN2nd…

Follow our lifestyle page @GuardianLifeNG and our film studio @GDNStudiosNG",https://t.co/EiKkmggTy3,"[{'url': 'https://t.co/u6J2zRN2nd', 'expanded_url': 'http://t.me/theguardiannig', 'display_url': 't.me/theguardiannig', 'indices': [47, 70]}]",False,2668017,513,2148,Thu Jul 16 12:24:36 +0000 2009,2978,,,True,True,297249,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1545801739013705730/I22Wsomc_normal.jpg,https://pbs.twimg.com/profile_images/1545801739013705730/I22Wsomc_normal.jpg,https://pbs.twimg.com/profile_banners/57320024/1656912846,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/EiKkmggTy3', 'expanded_url': 'http://www.guardian.ng', 'display_url': 'guardian.ng', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:03 +0000 2023,1634957435235635201,1634957435235635201,@fistedaway To be fair he's probably referenced some obscured 4th century genocide across 16 paragraphs of one or his articles to make some vague point about Fulham wearing the wrong colour socks that weekend,False,"[12, 208]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6348759380170342e+18,1634875938017034240,122024864.0,122024864,fistedaway,,,,,False,0,1,False,False,en,en,recent,193025963,193025963,Greenie,Greenie_34,M22,Glove for hire,,[],False,489,592,3,Mon Sep 20 19:51:55 +0000 2010,20201,,,True,False,23978,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1274717281348734977/yS-37pkw_normal.jpg,https://pbs.twimg.com/profile_images/1274717281348734977/yS-37pkw_normal.jpg,https://pbs.twimg.com/profile_banners/193025963/1623844432,009999,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:40:02 +0000 2023,1634957433834713090,1634957433834713090,"@UtdEIIis Fulham
Brentford
Newcastle and Everton 😭😭
4 f*cking match days to witness traumatizing football from this two.
Shoot me then",False,"[10, 134]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349560766460068e+18,1634956076646006785,1.0149282456853996e+18,1014928245685399554,UtdEIIis,,,,,False,0,0,False,False,en,en,recent,1571084075498094595,1571084075498094595,VICTOR,VICTOR97464399,Nigeria🇳🇬,"A human being, Entrepreneur,sports lover. MUFC https://t.co/vAMmhU1vvG life to the fullest.",,"[{'url': 'https://t.co/vAMmhU1vvG', 'expanded_url': 'http://supporter.live', 'display_url': 'supporter.live', 'indices': [47, 70]}]",False,68,180,0,Sat Sep 17 10:32:34 +0000 2022,467,,,False,False,2081,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625964165830508556/GSFeerfU_normal.jpg,https://pbs.twimg.com/profile_images/1625964165830508556/GSFeerfU_normal.jpg,https://pbs.twimg.com/profile_banners/1571084075498094595/1664653923,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:51 +0000 2023,1634957387789479936,1634957387789479936,"Robinson 2️⃣

American international one of many to endure difficult day against Arsenal 

✍ @MrDomSmith

#FULARS  https://t.co/V0dk5f1VL7",False,"[0, 138]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,1,5,False,False,en,en,recent,38142624,38142624,Standard Sport,standardsport,"London, England","Latest news, views and live sport from the @EveningStandard.",,[],False,75194,869,714,Wed May 06 08:49:47 +0000 2009,463,,,True,True,230371,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1621537869612437505/odEVZWz2_normal.jpg,https://pbs.twimg.com/profile_images/1621537869612437505/odEVZWz2_normal.jpg,https://pbs.twimg.com/profile_banners/38142624/1675933612,F29100,F7A800,FDE5B2,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:50 +0000 2023,1634957383503052800,1634957383503052800,"Games Casemiro would miss through suspension.

Fulham - H (FA Cup)
Newcastle - A (PL)
Brentford - H (PL)
Everton - H (PL)

How would Ten Hag cope without him, especially against Brentford and Newcastle

#MUFC || #MUNSOU https://t.co/amktCaegmc",False,"[0, 219]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1343128888839467008,1343128888839467008,Fabian E.E,heisfab_,"Lagos, Ebonyi, Anambra",Igbo • Christian • LLB in view⚖️ • Football • Crypto Enthusiast📈 • ♋️ • Prep talker • Writer • My tweets my view 🤷🏾‍♂️,https://t.co/E06nIuH0un,[],False,7929,6752,2,Sun Dec 27 09:37:49 +0000 2020,34960,,,False,False,6050,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560754152124334080/VZWyFch5_normal.jpg,https://pbs.twimg.com/profile_images/1560754152124334080/VZWyFch5_normal.jpg,https://pbs.twimg.com/profile_banners/1343128888839467008/1661333437,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/E06nIuH0un', 'expanded_url': 'https://wa.link/8st7xb', 'display_url': 'wa.link/8st7xb', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:48 +0000 2023,1634957372102938626,1634957372102938626,@Arsenal He's already loved it against Fulham,False,"[9, 45]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349292306551398e+18,1634929230655139841,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,en,en,recent,2882787813,2882787813,babe ρaaρα👪,27thAugust,,NоЬodч Ψιπs Ψhεπ thе Fаmilч Fзυds🙅😒,,[],False,527,419,5,Tue Nov 18 16:38:58 +0000 2014,46337,,,True,False,11489,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630726077134798848/G-xtPQo3_normal.jpg,https://pbs.twimg.com/profile_images/1630726077134798848/G-xtPQo3_normal.jpg,https://pbs.twimg.com/profile_banners/2882787813/1658396210,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:40 +0000 2023,1634957338489794560,1634957338489794560,"✅ 0-2 vs. Crystal Palace 

✅ 0-3 vs. Brentford 

✅ 0-1 vs. Chelsea 

✅ 0-2 vs. Spurs 

✅ 0-3 vs. Fulham  

Arsenal becomes the first team in English Football League history to win five away London derbies in a row without conceding a single goal. 🥴",False,"[0, 248]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1251657504,1251657504,Moh Tariq,AFCtariq,United Kingdom,Lifelong Supporter of Arsenal Football Club,,[],False,351,409,3,Fri Mar 08 13:00:29 +0000 2013,3686,,,True,False,2310,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1617552452500299778/qXhrPxfE_normal.jpg,https://pbs.twimg.com/profile_images/1617552452500299778/qXhrPxfE_normal.jpg,,074D66,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:28 +0000 2023,1634957290217570304,1634957290217570304,@jonmorleylfc I appreciate the tweets jinxing Fulham. Cheers.,False,"[14, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6349546531285975e+18,1634954653128597505,251792619.0,251792619,jonmorleylfc,,,,,False,0,0,False,False,en,en,recent,25461355,25461355,Billy Yank,BillyYank,Rhode Island,"Arsenal supporter. Yank. New Englander. Don't fit into pigeonholes very well, so be careful with assumptions. Be kind to each other. LLAP. #FishboneIsRedHot",,[],False,813,1560,17,Fri Mar 20 04:39:39 +0000 2009,84876,,,False,False,22141,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1444125233103917057/wtua-wQ8_normal.jpg,https://pbs.twimg.com/profile_images/1444125233103917057/wtua-wQ8_normal.jpg,https://pbs.twimg.com/profile_banners/25461355/1660510897,3700FF,97C2C4,A0C5C7,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:23 +0000 2023,1634957267023069191,1634957267023069191,"🚨AVAILABLE - Fulham FA Cup🚨 

💺 Singles &amp; Pairs
🏆 FA Cup Quarter Final
🏟 Old Trafford
🕟 16:30pm
🆚 Fulham
☀️ Sunday 19th March 

DM for details✉️

@PremierReds @Reds_Tickets @PLTicketss7 @TicketsSport @sporttickets_uk @ticketsdirectuk @Jmanctickets @jay1smiling @U4you2009 https://t.co/JAfq1wKL5L",False,"[0, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,1597880831779000324,1597880831779000324,Sports Events UK,SportsEventUK,,Previously United4You with close to 7k followers. Not affiliated with Manchester United. We have tickets for a range of sporting events. DM US 📩,https://t.co/5xWAl0EnBq,[],False,416,57,0,Wed Nov 30 09:11:07 +0000 2022,202,,,False,False,187,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597881048821547010/zY8iFnP5_normal.jpg,https://pbs.twimg.com/profile_images/1597881048821547010/zY8iFnP5_normal.jpg,https://pbs.twimg.com/profile_banners/1597880831779000324/1675344621,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/5xWAl0EnBq', 'expanded_url': 'https://twitter.com/u4you1999/status/1469679218388840451?s=46&t=FFeWSw9nX23pCE27YOG25A&fbclid=IwAR2z', 'display_url': 'twitter.com/u4you1999/stat…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:22 +0000 2023,1634957262757457920,1634957262757457920,"#DaylightSavingTime #SundayThoughts Pence wonwoo Sancho Southampton Fulham Blessed Sunday Dodd-Frank Epstein Yellen Abolish Standard Jordan Peterson Kwite Juliet Orion Boruto jeonghan
https://t.co/zqpIQuSMx2 https://t.co/VZ05Y3Ta74",False,"[0, 207]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1520374608054173696,1520374608054173696,Jess Sosnoski (Starblazer),jess_sosnoski,"Pennsylvania, USA","Anti-NWO Patriot  *ULTRA MAGA*⚡KISS ARMY⚡😺 I don't join hysteria du jour  PURE BLOOD FJBLGB male, straight antisjw/antifa/blm 🇺🇸🤟 TRUMPWON 1A 2A deze/nutz🍊",https://t.co/gkxjzm57mX,[],False,26318,19600,10,Sat Apr 30 12:09:07 +0000 2022,46485,,,False,False,80794,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1520374757904035842/LdwumpjN_normal.jpg,https://pbs.twimg.com/profile_images/1520374757904035842/LdwumpjN_normal.jpg,https://pbs.twimg.com/profile_banners/1520374608054173696/1676681756,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/gkxjzm57mX', 'expanded_url': 'https://xephula.com/blogs/406213/Trump-patriot-friendly-free-speech-social-media-video-sites-', 'display_url': 'xephula.com/blogs/406213/T…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:05 +0000 2023,1634957193517871104,1634957193517871104,"@jodielouiseart Keep plugging away and I wouldn't be totally surprised if Fulham, Brentford and Brighton, maybe even Newcastle slip down towards us. Still a chance of higher.",False,"[16, 174]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.634947589979394e+18,1634947589979394049,1.2773087127518945e+18,1277308712751894530,jodielouiseart,,,,,False,0,0,False,False,en,en,recent,317903232,317903232,Crypto Villan AVFC🦁 I'm just playing😁,BoscoJankovic1,"Thailand, worldwide","Father and husband, Villa fan, #AVFC, cruising the world, Would like to follow and be followed by all Villans . #Bitcoin",,[],False,2464,3787,15,Wed Jun 15 17:14:19 +0000 2011,66757,,,True,False,33573,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2242926203/243_normal.JPG,https://pbs.twimg.com/profile_images/2242926203/243_normal.JPG,https://pbs.twimg.com/profile_banners/317903232/1534293195,19CF86,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:05 +0000 2023,1634957193228488704,1634957193228488704,"Games he'll miss:

Fulham (FA Cup) 🤷🏽‍♂
Newcastle (a) 🤨
Brentford (h) 👀 
Everton (h) 😤 https://t.co/7Q5WtVjrsS",False,"[0, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,1280413439966564354,1280413439966564354,Eyez90™👀,Eyez901,"Enugu, Nigeria","Cool, God-fearing, 💯% Catholic, Playful and Jovial. #GGMU #RedDevil ❤",,[],False,1875,2687,0,Tue Jul 07 08:09:12 +0000 2020,33512,,,True,False,20108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1293265481911148546/VVvkegQl_normal.jpg,https://pbs.twimg.com/profile_images/1293265481911148546/VVvkegQl_normal.jpg,https://pbs.twimg.com/profile_banners/1280413439966564354/1677479485,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,01aca86a155c9099,https://api.twitter.com/1.1/geo/id/01aca86a155c9099.json,city,Enugu,"Enugu, Nigeria",NG,Nigeria,[],Polygon,"[[[7.4542209, 6.377634], [7.5868623, 6.377634], [7.5868623, 6.5048626], [7.4542209, 6.5048626]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
