created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 15:02:16 +0000 2023,1633483276005576708,1633483276005576708,"Barcelona humiliated Manchester United legend Gary Neville, West Ham boss David Moyes ate crisps, and Arsenal icon Tony Adams danced the blues away
https://t.co/mY8oQ2A2nT",False,"[0, 171]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1561288285460123648,1561288285460123648,Market,aboutmarket10,united state and global,"best stock market tips and latest news and updates on the stock market and cryptocurrency.
#stockmarket #stocks #investing #trading #investment #money #finance",,,[],False,25,1,0,Sun Aug 21 09:45:25 +0000 2022,4,,,False,False,81217,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,https://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:56:44 +0000 2023,1633481886126227459,1633481886126227459,@ESPNFC It’s not fair because Salah stadpadded vs a small team like United and Manchester played elite teams like West Ham!,False,"[8, 123]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334676069498348e+18,1633467606949834757,18091004.0,18091004,ESPNFC,,,,,False,0,0,False,False,,en,en,recent,1569386772420874240,1569386772420874240,BarcaDoggo,Barcabear19,Saudi Araibia el bichos house ,Full time Med Tech. Part time Respiratory MA/Tech. 24/7 barca and Messi lover. World Cup medal in top 10 or nada,,,[],False,9,69,0,Mon Sep 12 18:05:54 +0000 2022,3927,,,False,False,1191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628125061600186370/ro9Cbj6I_normal.jpg,https://pbs.twimg.com/profile_images/1628125061600186370/ro9Cbj6I_normal.jpg,https://pbs.twimg.com/profile_banners/1569386772420874240/1674526383,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:36:39 +0000 2023,1633476828768657408,1633476828768657408,As It Happened: David Moyes and Aaron Cresswell's pre-AEK Larnaca press conference | West Ham United F.C. https://t.co/8Gv90u5rKf,False,"[0, 129]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,94269962,94269962,West Ham Utd News,westhamutdnews,,RSS: https://t.co/KsqwIrWu0Q,,,"[{'url': 'https://t.co/KsqwIrWu0Q', 'expanded_url': 'http://feeds.feedburner.com/westhamutdnews', 'display_url': 'feeds.feedburner.com/westhamutdnews', 'indices': [5, 28]}]",False,15216,3011,142,Thu Dec 03 06:16:24 +0000 2009,1834,,,False,False,52290,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1102501950552199168/_aGx2I5M_normal.jpg,https://pbs.twimg.com/profile_images/1102501950552199168/_aGx2I5M_normal.jpg,https://pbs.twimg.com/profile_banners/94269962/1633041005,78BDD6,5BB7DE,733635,80BFD6,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:33:51 +0000 2023,1633476124016508928,1633476124016508928,"Injury update here. Maxwel Cornet is travelling, but David Moyes says he's unlikely to play. Michail Antonio, Thilo Kehrer and Angelo Ogbonna all in. Vladimir Coufal still out. #WHUFC https://t.co/zJUk0Acy0T",False,"[0, 207]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,2,6,False,False,False,en,en,recent,338615216,338615216,Jonty Colman,JontyColman,"Essex, England","West Ham United writer @Football_LDN. Co-founder of @SpottedPLPlayer and @WikiBallersQuiz. Formerly of @HampshireLive, @hulllive and @MirrorFootball.",https://t.co/IMEeQWGRzw,"[{'url': 'https://t.co/IMEeQWGRzw', 'expanded_url': 'https://www.football.london/authors/jonty-colman/', 'display_url': 'football.london/authors/jonty-…', 'indices': [0, 23]}]",[],False,6522,616,48,Tue Jul 19 20:57:14 +0000 2011,46784,,,True,True,18835,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1594041238793093120/jAksGjWG_normal.jpg,https://pbs.twimg.com/profile_images/1594041238793093120/jAksGjWG_normal.jpg,https://pbs.twimg.com/profile_banners/338615216/1597008300,4A913C,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:32:33 +0000 2023,1633475799306125313,1633475799306125313,An injury update on five players ahead of tomorrow night... 👀 #WHUFC https://t.co/FH8XglFgI9,False,"[0, 92]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,825372209074098177,825372209074098177,West Ham United News,WestHam_fl,London,"All the latest West Ham news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/izoFlvbHsC",https://t.co/jtB6qtMCxb,"[{'url': 'https://t.co/jtB6qtMCxb', 'expanded_url': 'https://www.football.london/newsletter-preference-centre/', 'display_url': 'football.london/newsletter-pre…', 'indices': [0, 23]}]","[{'url': 'https://t.co/izoFlvbHsC', 'expanded_url': 'https://www.facebook.com/West-Ham-United-FootballLondon', 'display_url': 'facebook.com/West-Ham-Unite…', 'indices': [100, 123]}]",False,11786,82,102,Sat Jan 28 15:57:24 +0000 2017,22,,,True,True,30481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1298603916263936001/-ty8yBB8_normal.jpg,https://pbs.twimg.com/profile_images/1298603916263936001/-ty8yBB8_normal.jpg,https://pbs.twimg.com/profile_banners/825372209074098177/1569886424,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:32:17 +0000 2023,1633475729986822144,1633475729986822144,"West Ham United handed triple fitness boost for AEK Larnaca clash
https://t.co/hLKVhDvMuk",False,"[0, 89]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1428962869970878465,1428962869970878465,Jaun News Usa,jaunnewsusa,,100%follow back,,,[],False,1168,3668,3,Sat Aug 21 06:12:48 +0000 2021,734,,,False,False,250351,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_banners/1428962869970878465/1629527010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:19:20 +0000 2023,1633472473084592130,1633472473084592130,"@CamilloLobo @utdreport @RobDawsonESPN Why is it when other teams demand crazy fees (west ham wanted 100+ for rice HAHAHAHA) that’s ok but when united does it, they’re “taking a piss”? That’s the market. Everyone is overpriced. Pay it or suck it. That’s how it works now",False,"[39, 270]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334253211806884e+18,1633425321180688387,3088405399.0,3088405399,CamilloLobo,,,,,False,0,0,False,False,,en,en,recent,1617152694883434500,1617152694883434500,ThisSiteIsForWhinyLosers,StopWhining69,,,,,[],False,1,14,0,Sun Jan 22 13:30:34 +0000 2023,29,,,False,False,2528,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626613176321056768/GWfOQ-8B_normal.jpg,https://pbs.twimg.com/profile_images/1626613176321056768/GWfOQ-8B_normal.jpg,https://pbs.twimg.com/profile_banners/1617152694883434500/1676649808,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:15:07 +0000 2023,1633471412408049666,1633471412408049666,"⭐️  New Vacancy

⚽  West Ham United Foundation

💰  Trusts and Grants Officer

📍  England

More information can be found here - https://t.co/PB67UFCrlc

#sportswork #sportsjobs #workinsport #England #football #westham https://t.co/HLtt5PAlY2",False,"[0, 216]","<a href=""https://www.radaar.io/"" rel=""nofollow"">RADAAR</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1388188193992978433,1388188193992978433,SportsWork,Sportsworkjobs,,"The latest source of sports jobs online.

Our vision is to connect the sporting world to 1 million jobs in sport.

Find your next job in sport here",https://t.co/ouVjbmKKyI,"[{'url': 'https://t.co/ouVjbmKKyI', 'expanded_url': 'http://www.sportswork.co', 'display_url': 'sportswork.co', 'indices': [0, 23]}]",[],False,2226,4369,3,Fri Apr 30 17:47:21 +0000 2021,54,,,False,False,827,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1438851292445745154/lGHwBXaX_normal.jpg,https://pbs.twimg.com/profile_images/1438851292445745154/lGHwBXaX_normal.jpg,https://pbs.twimg.com/profile_banners/1388188193992978433/1638399786,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:05:44 +0000 2023,1633469050020823041,1633469050020823041,"Every day is International Women’s Day at West Ham United. We proudly champion women all year round at our inclusive and diverse Club 
#IWD2023 #EmbraceEquity
@westhamwomen 
@WestHam https://t.co/Kd7n0OUUZ2",False,"[0, 182]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,20,False,False,False,en,en,recent,36337670,36337670,Baroness Karren Brady CBE,karren_brady,.,"Baroness Brady of Knightsbridge CBE, Vice-Chair West Ham United FC, BBC’s The Apprentice, Business Woman of the Year, Best Selling Author, Inspirational Speaker",https://t.co/2qJ2aPyUBM,"[{'url': 'https://t.co/2qJ2aPyUBM', 'expanded_url': 'http://www.karrenbrady.com', 'display_url': 'karrenbrady.com', 'indices': [0, 23]}]",[],False,280340,460,687,Wed Apr 29 11:39:24 +0000 2009,2736,,,False,True,5145,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1633469310600445955/BZ34yY65_normal.jpg,https://pbs.twimg.com/profile_images/1633469310600445955/BZ34yY65_normal.jpg,https://pbs.twimg.com/profile_banners/36337670/1674069118,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:00:13 +0000 2023,1633467659881701376,1633467659881701376,Tickets bought for Manchester United Women against West Ham Women at Old Trafford ❤️🖤,False,"[0, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,421275381,421275381,Rach Katey,lilrach16,"England, United Kingdom",Lass es los 🇦🇹 🏴󠁧󠁢󠁥󠁮󠁧󠁿 MUFC ❤️🖤Boston Bruins 💛🤍🖤  ⚽️,,,[],False,904,4993,1,Fri Nov 25 18:49:08 +0000 2011,23909,,,True,False,2701,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1579878998523498497/mbdhUryA_normal.jpg,https://pbs.twimg.com/profile_images/1579878998523498497/mbdhUryA_normal.jpg,https://pbs.twimg.com/profile_banners/421275381/1592688323,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:56:25 +0000 2023,1633466704100573185,1633466704100573185,@AVFCStatto Would be classic Villa for Unai to break a decades-long curse against Man United and get us scoring in literally every game while also being unable to get us past the third round of the FA Cup against lower league opposition (again) and fail to beat lowly West Ham (again).,False,"[12, 285]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633464046274982e+18,1633464046274981888,1.3514786466918195e+18,1351478646691819520,AVFCStatto,,,,,False,0,0,False,False,,en,en,recent,3106065767,3106065767,Ben Harris,btharris93,Ramsgate/London,Researcher. America-loving Brit. Aston Villa fan and Garlic hater. YIMBY. Baseball (Orioles) enthusiast. Phantom Menace enjoyer. #Birdland #SlavaUkraini 🇺🇦,,,[],False,4313,900,61,Sun Mar 22 22:54:42 +0000 2015,82799,,,True,False,115980,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1514651761193230345/eUVm3may_normal.jpg,https://pbs.twimg.com/profile_images/1514651761193230345/eUVm3may_normal.jpg,https://pbs.twimg.com/profile_banners/3106065767/1663629631,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:52:36 +0000 2023,1633465743751933952,1633465743751933952,"West Ham United manager David Moyes on opponents AEK Larnaca: ""I’m expecting an incredibly tough game” what’s this @d0nkeydr0p 🫣😭🤣",False,"[0, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1150290673,1150290673,@rwc49,rwc49,Rock and a hard place,,,,[],False,66,1198,0,Tue Feb 05 07:55:03 +0000 2013,10689,,,False,False,15088,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621205801586114563/J2CiClYV_normal.jpg,https://pbs.twimg.com/profile_images/1621205801586114563/J2CiClYV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:52:17 +0000 2023,1633465663544266757,1633465663544266757,West Ham United reportedly express an interest in appointing Roma boss Jose Mourinho as their next manager should they decide to part ways with David Moyes.  Full story 👇   https://t.co/hOpGWkyTK4,False,"[0, 196]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,279751136,279751136,Sports Mole,SportsMole,,The latest breaking sports news and live coverage around the clock.,https://t.co/8ka5uiEYqc,"[{'url': 'https://t.co/8ka5uiEYqc', 'expanded_url': 'http://www.sportsmole.co.uk/', 'display_url': 'sportsmole.co.uk', 'indices': [0, 23]}]",[],False,40104,686,183,Sat Apr 09 23:18:16 +0000 2011,149,,,True,True,41277,,False,False,False,1D411D,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1572123242168557568/1E0kDINF_normal.jpg,https://pbs.twimg.com/profile_images/1572123242168557568/1E0kDINF_normal.jpg,https://pbs.twimg.com/profile_banners/279751136/1678097080,E01648,FFFFFF,99CC33,3E4415,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:48:28 +0000 2023,1633464702461423621,1633464702461423621,#FPL Update: Angelo Ogbonna - Iliotibial Band Syndrome #WHUFC Expected Return: 09-03-2023 Status: 100% https://t.co/LU9vidrNQp,False,"[0, 126]","<a href=""http://premierinjuries.com"" rel=""nofollow"">PremierInjuries</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,2241312260,2241312260,Injury Expert,PremierInjuries,UK,A comprehensive guide to PL player availability 𝙋𝙖𝙧𝙩𝙣𝙚𝙧 @safetyinsport 𝘼𝙥𝙥 📱 https://t.co/38pPHExxDF | 🎥 https://t.co/mrYXcNv4qg,https://t.co/MEu1pfNYk9,"[{'url': 'https://t.co/MEu1pfNYk9', 'expanded_url': 'http://www.premierinjuries.com', 'display_url': 'premierinjuries.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/38pPHExxDF', 'expanded_url': 'http://apple.co/3hvFowF', 'display_url': 'apple.co/3hvFowF', 'indices': [77, 100]}, {'url': 'https://t.co/mrYXcNv4qg', 'expanded_url': 'https://bit.ly/2ZXIx0w', 'display_url': 'bit.ly/2ZXIx0w', 'indices': [105, 128]}]",False,29571,2,454,Wed Dec 11 20:18:09 +0000 2013,71,,,False,False,51948,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_banners/2241312260/1551353170,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:47:05 +0000 2023,1633464356318097409,1633464356318097409,#FPL Update: Maxwel Cornet - Lacking Match Fitness #WHUFC Expected Return: 09-03-2023 Status: 75% https://t.co/LU9vidrNQp,False,"[0, 121]","<a href=""http://premierinjuries.com"" rel=""nofollow"">PremierInjuries</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,2241312260,2241312260,Injury Expert,PremierInjuries,UK,A comprehensive guide to PL player availability 𝙋𝙖𝙧𝙩𝙣𝙚𝙧 @safetyinsport 𝘼𝙥𝙥 📱 https://t.co/38pPHExxDF | 🎥 https://t.co/mrYXcNv4qg,https://t.co/MEu1pfNYk9,"[{'url': 'https://t.co/MEu1pfNYk9', 'expanded_url': 'http://www.premierinjuries.com', 'display_url': 'premierinjuries.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/38pPHExxDF', 'expanded_url': 'http://apple.co/3hvFowF', 'display_url': 'apple.co/3hvFowF', 'indices': [77, 100]}, {'url': 'https://t.co/mrYXcNv4qg', 'expanded_url': 'https://bit.ly/2ZXIx0w', 'display_url': 'bit.ly/2ZXIx0w', 'indices': [105, 128]}]",False,29571,2,454,Wed Dec 11 20:18:09 +0000 2013,71,,,False,False,51948,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_banners/2241312260/1551353170,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:46:03 +0000 2023,1633464097659576321,1633464097659576321,#FPL Update: Vladimir Coufal - Plantar Fasciitis #WHUFC No Return Date Status: 100% https://t.co/LU9vidrNQp,False,"[0, 107]","<a href=""http://premierinjuries.com"" rel=""nofollow"">PremierInjuries</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,2241312260,2241312260,Injury Expert,PremierInjuries,UK,A comprehensive guide to PL player availability 𝙋𝙖𝙧𝙩𝙣𝙚𝙧 @safetyinsport 𝘼𝙥𝙥 📱 https://t.co/38pPHExxDF | 🎥 https://t.co/mrYXcNv4qg,https://t.co/MEu1pfNYk9,"[{'url': 'https://t.co/MEu1pfNYk9', 'expanded_url': 'http://www.premierinjuries.com', 'display_url': 'premierinjuries.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/38pPHExxDF', 'expanded_url': 'http://apple.co/3hvFowF', 'display_url': 'apple.co/3hvFowF', 'indices': [77, 100]}, {'url': 'https://t.co/mrYXcNv4qg', 'expanded_url': 'https://bit.ly/2ZXIx0w', 'display_url': 'bit.ly/2ZXIx0w', 'indices': [105, 128]}]",False,29571,2,454,Wed Dec 11 20:18:09 +0000 2013,71,,,False,False,51948,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_banners/2241312260/1551353170,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:39:07 +0000 2023,1633462352124469254,1633462352124469254,#FPL Update: Michail Antonio - Tight Hamstring #WHUFC Expected Return: 09-03-2023 Status: 100% https://t.co/LU9vidrNQp,False,"[0, 118]","<a href=""http://premierinjuries.com"" rel=""nofollow"">PremierInjuries</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,2241312260,2241312260,Injury Expert,PremierInjuries,UK,A comprehensive guide to PL player availability 𝙋𝙖𝙧𝙩𝙣𝙚𝙧 @safetyinsport 𝘼𝙥𝙥 📱 https://t.co/38pPHExxDF | 🎥 https://t.co/mrYXcNv4qg,https://t.co/MEu1pfNYk9,"[{'url': 'https://t.co/MEu1pfNYk9', 'expanded_url': 'http://www.premierinjuries.com', 'display_url': 'premierinjuries.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/38pPHExxDF', 'expanded_url': 'http://apple.co/3hvFowF', 'display_url': 'apple.co/3hvFowF', 'indices': [77, 100]}, {'url': 'https://t.co/mrYXcNv4qg', 'expanded_url': 'https://bit.ly/2ZXIx0w', 'display_url': 'bit.ly/2ZXIx0w', 'indices': [105, 128]}]",False,29571,2,454,Wed Dec 11 20:18:09 +0000 2013,71,,,False,False,51948,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_images/1101126534990041094/oyuwhrBK_normal.jpg,https://pbs.twimg.com/profile_banners/2241312260/1551353170,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
