created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Sun Mar 12 16:39:38 +0000 2023,1634957331040735232,1634957331040735232,@ianjames1307 I think it should be a much wider point about the standard of refereeing in this country being so low rather than everyone being out to get Everton.,False,"[14, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349556173823058e+18,1634955617382305793,2717935787.0,2717935787,ianjames1307,,,,,False,0,1,False,False,,en,en,recent,3480856175,3480856175,Toffee Mc,ToffeeMc1878,,"It's as if every thought that tumbles from your head was so clever, it would be a crime for it not to be shared.",,,[],False,1317,1495,2,Sat Aug 29 13:52:29 +0000 2015,138916,,,False,False,10643,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1542464234893836288/iycZDwuL_normal.jpg,https://pbs.twimg.com/profile_images/1542464234893836288/iycZDwuL_normal.jpg,https://pbs.twimg.com/profile_banners/3480856175/1656587224,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:30 +0000 2023,1634957297188495361,1634957297188495361,If Everton continue at this PPG under Dyche for the remainder of the season then we’ll end on 41 points.,False,"[0, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,,en,en,recent,2767369599,2767369599,Leo,LeoEFC,"Liverpool
",Everton.,,,[],False,516,735,5,Thu Sep 11 19:21:00 +0000 2014,3686,,,False,False,5835,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1487826714516504583/TzFe-quZ_normal.jpg,https://pbs.twimg.com/profile_images/1487826714516504583/TzFe-quZ_normal.jpg,https://pbs.twimg.com/profile_banners/2767369599/1676848796,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:19 +0000 2023,1634957253454495745,1634957253454495745,"@RyanSoccerAA Form table since Dyche was hired places Everton 6th. Not saying that’s how well the rest of the season will go, but he’s got that team trending in the right direction.",False,"[14, 181]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6349494005387878e+18,1634949400538787842,1.0805052659575521e+18,1080505265957552128,RyanSoccerAA,,,,,False,0,0,False,False,,en,en,recent,107103622,107103622,Adam Yacono (parody of myself),whyadamwhy,"Pittsburgh, PA, USA",Turns out I’m a restaurant guy. The Man From Another Place is my spirit animal. Check out @pghtoffees. #utft 🌹💙,,,[],False,245,645,7,Thu Jan 21 15:22:18 +0000 2010,26509,,,True,False,8457,,False,False,False,222222,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/659234256548401152/rBLj8RHt_normal.jpg,https://pbs.twimg.com/profile_images/659234256548401152/rBLj8RHt_normal.jpg,https://pbs.twimg.com/profile_banners/107103622/1514438391,0084B4,FFFFFF,C0DFEC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:09 +0000 2023,1634957210722922496,1634957210722922496,"#LRFRC #TorneoApertura #Fecha1 

[Primera]
⏱ 24'ST

#Estudiantes 0️⃣🆚️1️⃣ #Everton 

#SomosEstudiantesRC ⚡️",False,"[0, 107]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,226221806,226221806,A. A. Estudiantes de Río Cuarto,EstudiantesRio4,"Rio Cuarto, Córdoba.",Twitter Oficial de Asociación Atlética Estudiantes de Rio Cuarto.,https://t.co/d7hmAiN0gx,"[{'url': 'https://t.co/d7hmAiN0gx', 'expanded_url': 'https://www.instagram.com/estudiantesrio4/', 'display_url': 'instagram.com/estudiantesrio…', 'indices': [0, 23]}]",[],False,15221,220,83,Mon Dec 13 16:48:06 +0000 2010,16073,,,True,False,37491,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1455174913740902410/Ns27A_zw_normal.jpg,https://pbs.twimg.com/profile_images/1455174913740902410/Ns27A_zw_normal.jpg,https://pbs.twimg.com/profile_banners/226221806/1631631198,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:06 +0000 2023,1634957196336443392,1634957196336443392,"77' A flurry of chances for Everton. The last falls to Christiansen who connects on the half-volley. Her effort wide of the post.

🦊 0-0 🌸#LEIEVE",False,"[0, 145]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6349549654616433e+18,1634954965461643269,485857070.0,485857070,EvertonWomen,,,,,False,0,1,False,False,,en,en,recent,485857070,485857070,Everton Women,EvertonWomen,Merseyside,"The official Twitter page of Everton Women, with news, fixture details, ticket offers and much, much more from the team. #COYB",https://t.co/5AuhPP9wWb,"[{'url': 'https://t.co/5AuhPP9wWb', 'expanded_url': 'https://everton.rover.io/QvpyRe', 'display_url': 'everton.rover.io/QvpyRe', 'indices': [0, 23]}]",[],False,56749,302,486,Tue Feb 07 17:11:29 +0000 2012,1802,,,True,True,17291,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1592457440322375681/8kd-6Zlx_normal.jpg,https://pbs.twimg.com/profile_images/1592457440322375681/8kd-6Zlx_normal.jpg,https://pbs.twimg.com/profile_banners/485857070/1676642144,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:39:05 +0000 2023,1634957193228488704,1634957193228488704,"Games he'll miss:

Fulham (FA Cup) 🤷🏽‍♂
Newcastle (a) 🤨
Brentford (h) 👀 
Everton (h) 😤 https://t.co/7Q5WtVjrsS",False,"[0, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,False,en,en,recent,1280413439966564354,1280413439966564354,Eyez90™👀,Eyez901,"Enugu, Nigeria","Cool, God-fearing, 💯% Catholic, Playful and Jovial. #GGMU #RedDevil ❤",,,[],False,1875,2687,0,Tue Jul 07 08:09:12 +0000 2020,33512,,,True,False,20108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1293265481911148546/VVvkegQl_normal.jpg,https://pbs.twimg.com/profile_images/1293265481911148546/VVvkegQl_normal.jpg,https://pbs.twimg.com/profile_banners/1280413439966564354/1677479485,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],01aca86a155c9099,https://api.twitter.com/1.1/geo/id/01aca86a155c9099.json,city,Enugu,"Enugu, Nigeria",NG,Nigeria,[],Polygon,"[[[7.4542209, 6.377634], [7.5868623, 6.377634], [7.5868623, 6.5048626], [7.4542209, 6.5048626]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:57 +0000 2023,1634957158981976065,1634957158981976065,@Gary45344659 @EvertonNewsFeed @tomcannon_ @Everton Not up to that level I M O,False,"[52, 78]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6348306188181258e+18,1634830618818125831,1.5548991086950973e+18,1554899108695097344,Gary45344659,,,,,False,0,0,False,False,,en,en,recent,2198261667,2198261667,Tom Crook,tom_actually,Blacko.nr Nelson,,,,[],False,3,20,0,Wed Nov 27 18:44:54 +0000 2013,24,,,True,False,42,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000798602647/7b8fdadc40c979dd20aa39ce24c96841_normal.jpeg,https://pbs.twimg.com/profile_images/378800000798602647/7b8fdadc40c979dd20aa39ce24c96841_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:55 +0000 2023,1634957150022926336,1634957150022926336,"@UtdDistrict Fulham - not bothered about FA cup. We've won a domestic trophy. Prioritise top 4 &amp; Europa Lge.

Newcastle - fallen off a cliff. Can't score.

Brentford - tricky

Everton - bang average",False,"[13, 202]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.634956396503642e+18,1634956396503642114,1.2305169350723215e+18,1230516935072321537,UtdDistrict,,,,,False,0,1,False,False,,en,en,recent,1526681431270998017,1526681431270998017,Nunquam otio torpebat,NunquamT,,A man for the people if not always a man of the people,,,[],False,32,174,0,Tue May 17 21:50:02 +0000 2022,19267,,,False,False,2007,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:51 +0000 2023,1634957133606424578,1634957133606424578,@nyc_evertonians @NevilleSouthall @SamanthColeman @Everton Sending all the love to those people who knew her. X,False,"[59, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6346771909096366e+18,1634677190909636610,797126954.0,797126954,nyc_evertonians,,,,,False,0,0,False,False,,en,en,recent,334704514,334704514,Josh.P,JoshPepper1,"Nottingham, England","NFFC, You Reds!! WWE! Drew Mcintyre, Notts CCC, Panthers, Live Music, Whisky.",,,[],False,375,1389,1,Wed Jul 13 14:52:31 +0000 2011,17975,,,True,False,9532,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1347886468337963014/VDV76ALj_normal.jpg,https://pbs.twimg.com/profile_images/1347886468337963014/VDV76ALj_normal.jpg,https://pbs.twimg.com/profile_banners/334704514/1565538173,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:33 +0000 2023,1634957059686027265,1634957059686027265,"The games that Casemiro will miss through suspension: 

Fulham - H (FA Cup)
Newcastle - A (PL)
Brentford - H (PL)
Everton - H (PL)",False,"[0, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,366447188,366447188,HMZ,YUSYFHAMZA,,Being truthful x the key tu success!!!,,,[],False,14,396,0,Fri Sep 02 05:52:28 +0000 2011,7462,,,True,False,1014,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1537341343307124736/5AQfTDfT_normal.jpg,https://pbs.twimg.com/profile_images/1537341343307124736/5AQfTDfT_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:19 +0000 2023,1634957000223363075,1634957000223363075,"@KaciJayMufc @seamus_brandon In fairness, one of those is against Everton, and no one gets sent off against Everton.",False,"[29, 116]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349304787416146e+18,1634930478741614593,1.5488058756028006e+18,1548805875602800642,KaciJayMufc,,,,,False,0,0,False,False,,en,en,recent,624073731,624073731,andy hind,Andyhind79,,"ECT History teacher.
Runner. 1 x 10k 54:19. 6 x half marathon, PB  1:43:20. 4 x marathon, PB 3:50:32",,,[],False,450,592,0,Sun Jul 01 18:54:56 +0000 2012,2274,,,False,False,1612,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/988346970925338625/U2TlH1LN_normal.jpg,https://pbs.twimg.com/profile_images/988346970925338625/U2TlH1LN_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:15 +0000 2023,1634956982284337152,1634956982284337152,@grandoldteam @Everton everton that,False,"[23, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6346014065595597e+18,1634601406559559681,19343918.0,19343918,grandoldteam,,,,,False,0,0,False,False,,en,en,recent,1597966855989329920,1597966855989329920,Alex Dickinson,BigAD283,"Liverpool, England",EFC - Born Not Manufactured - ST holder - Everton FC home & away - blue since 02’ 💙 - scouse born and bred - KAGS UTFT COYB NSNO,,,[],False,42,90,0,Wed Nov 30 14:52:57 +0000 2022,4884,,,False,False,1011,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598369352146948116/sx2NjyTC_normal.jpg,https://pbs.twimg.com/profile_images/1598369352146948116/sx2NjyTC_normal.jpg,https://pbs.twimg.com/profile_banners/1597966855989329920/1669916164,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:03 +0000 2023,1634956934226018306,1634956934226018306,"@ConorMcGilligxn With experienced strikers back not us. For me Southampton, West Ham, Everton/Leicester. Wolves are the lowest goal scorers, and we are back to scoring. Next 3 points coming for me. MOT",False,"[17, 201]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.634926765880787e+18,1634926765880786946,8.337298568233165e+17,833729856823316481,ConorMcGilligxn,,,,,False,0,1,False,False,,en,en,recent,1417607144736792578,1417607144736792578,Peter,Peter85381171,,,,,[],False,3,24,0,Tue Jul 20 22:08:08 +0000 2021,773,,,True,False,179,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622370621328969731/Qjjh8MAR_normal.jpg,https://pbs.twimg.com/profile_images/1622370621328969731/Qjjh8MAR_normal.jpg,https://pbs.twimg.com/profile_banners/1417607144736792578/1675638537,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:03 +0000 2023,1634956933466816514,1634956933466816514,@sethbamy Everton,False,"[10, 17]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6344651631128494e+18,1634465163112849408,1.4884727420222956e+18,1488472742022295552,sethbamy,,,,,False,0,0,False,False,,en,en,recent,979818308886319104,979818308886319104,M_edrees,musaedrees,Nigeria_Kano_gwale_LG ,"Allah_1st☝
Muhammad _2nd✌
Muslim _4ever ✊✊
R. I. P_Dad😭😭
Mom_over everything 💪💪❤❤",,,[],False,25,75,1,Fri Mar 30 20:31:03 +0000 2018,1055,,,False,False,189,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624208617112055813/o4AGTg3C_normal.jpg,https://pbs.twimg.com/profile_images/1624208617112055813/o4AGTg3C_normal.jpg,https://pbs.twimg.com/profile_banners/979818308886319104/1592484000,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:38:02 +0000 2023,1634956927900987392,1634956927900987392,@Ash_LUFC_ Ill eat my hat but i did say and ill stick woth we are down said it after everton loss and ive seen absoloutly nothing since then to make me feel otherwise,False,"[11, 166]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349457835513897e+18,1634945783551389698,9.4526381585954e+17,945263815859539968,Ash_LUFC_,,,,,False,0,0,False,False,,en,en,recent,243113683,243113683,BrownerLUFC,ikonlover,"South West, England",leeds united that is all,,,[],False,192,266,0,Wed Jan 26 09:56:38 +0000 2011,3203,,,False,False,3295,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1129853750154280961/0pS7PjSm_normal.jpg,https://pbs.twimg.com/profile_images/1129853750154280961/0pS7PjSm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:37:57 +0000 2023,1634956909769019392,1634956909769019392,"Southampton drew at Old Trafford.
Bournemouth beat Liverpool.
Leeds drew against Brighton.

These are results that we are not capable of, especially under Moyes.

Everton also won an important home match. A draw today is a really bad result for us.",False,"[0, 248]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,26,False,False,,en,en,recent,1512375020638674946,1512375020638674946,Whucentre,whucentre,,"West Ham home and away⚒ 17k followers on Instagram before account was taken down, please follow new Instagram whucentre2⚒ COYI",,,[],False,3861,424,15,Fri Apr 08 10:21:26 +0000 2022,685,,,False,False,5571,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1512375441100886020/lN6QPs5p_normal.jpg,https://pbs.twimg.com/profile_images/1512375441100886020/lN6QPs5p_normal.jpg,https://pbs.twimg.com/profile_banners/1512375020638674946/1672948544,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:37:52 +0000 2023,1634956885047775232,1634956885047775232,If only I was a betting man 🤣🤣🤣 and I also said 4 nil against Everton 🤟🏼🤟🏼🤟🏼 but really I just want 3pts every game https://t.co/moYPMCpfAN,False,"[0, 115]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,9,False,False,False,en,en,recent,2264388100,2264388100,WYardie,White_Yardie,,Comedian. For booking email whiteyardie@gmail.com instagram:wyardie SnapChat:wyardie,https://t.co/61MCLl1n9O,"[{'url': 'https://t.co/61MCLl1n9O', 'expanded_url': 'http://whiteyardie.com', 'display_url': 'whiteyardie.com', 'indices': [0, 23]}]",[],False,17181,370,37,Sun Jan 05 23:10:04 +0000 2014,6642,,,True,False,14423,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1304354227872059392/B8SYeM1g_normal.jpg,https://pbs.twimg.com/profile_images/1304354227872059392/B8SYeM1g_normal.jpg,https://pbs.twimg.com/profile_banners/2264388100/1596312038,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:37:34 +0000 2023,1634956811941064704,1634956811941064704,Would love big Jonny to be Everton’s next gaffer. Legend https://t.co/44A0nBm4Wi,False,"[0, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,437392642,437392642,Andy,AndHill2,,"Keen interest in Everton FC + Rangers FC, Scotland national 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Lancs CC 🌹and England cricket content on here 😀 🏏",,,[],False,352,334,0,Thu Dec 15 10:35:57 +0000 2011,14495,,,True,False,13932,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1566171851491008513/shLwDlJI_normal.jpg,https://pbs.twimg.com/profile_images/1566171851491008513/shLwDlJI_normal.jpg,https://pbs.twimg.com/profile_banners/437392642/1624705930,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,1.6349500640231465e+18,1634950064023146496,Sun Mar 12 16:10:45 +0000 2023,1.6349500640231465e+18,1634950064023146496,"7 wins out of the first 7 league games.

No other Ajax manager has done that this century. https://t.co/hIdJWkxEoP",False,"[0, 90]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3324689194.0,3324689194,𝐀𝐅𝐂 𝐀𝐉𝐀𝐗 💎,TheEuropeanLad,The Netherlands 🇳🇱,"• ʜᴇʀᴇ ᴛᴏ ᴛᴡᴇᴇᴛ ᴀʙᴏᴜᴛ ᴀᴊᴀx ᴀɴᴅ ᴏᴛʜᴇʀ ᴇᴜʀᴏᴘᴇᴀɴ ғᴏᴏᴛʙᴀʟʟ • ʟɪᴏɴᴇʟ ᴍᴇꜱꜱɪ, ʟɪꜱᴀɴᴅʀᴏ ᴍᴀʀᴛɪɴᴇᴢ ᴀɴᴅ ꜰʀᴇɴᴋɪᴇ ᴅᴇ ᴊᴏɴɢ ᴇɴᴛʜᴜsɪᴀsᴛ • ᴅᴍ ꜰᴏʀ ᴘʀᴏᴍᴏ •",https://t.co/xDsOlIqfVO,"[{'url': 'https://t.co/xDsOlIqfVO', 'expanded_url': 'https://www.instagram.com/theeuropeanlad/', 'display_url': 'instagram.com/theeuropeanlad/', 'indices': [0, 23]}]",[],False,564414.0,210.0,1287.0,Sun Jun 14 10:57:43 +0000 2015,75385.0,,,True,False,77598.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1395709971229196296/FFQTxazi_normal.jpg,https://pbs.twimg.com/profile_images/1395709971229196296/FFQTxazi_normal.jpg,https://pbs.twimg.com/profile_banners/3324689194/1671861635,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,72.0,2674.0,False,False,en,False,,
