created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sun Mar 05 17:13:59 +0000 2023,1632429260269932552,1632429260269932552,@VfL_Wolfsburg Der Goat 🥹💚,False,"[15, 26]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324290897210327e+18,1632429089721032707,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1421384026540101635,1421384026540101635,Nils,19Nils45,"Kalkar, Deutschland",NRW | 20,,[],False,38,130,0,Sat Jul 31 08:15:47 +0000 2021,10743,,,True,False,344,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624819972114358272/h4l-VgfN_normal.jpg,https://pbs.twimg.com/profile_images/1624819972114358272/h4l-VgfN_normal.jpg,https://pbs.twimg.com/profile_banners/1421384026540101635/1652815804,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:13:42 +0000 2023,1632429190728282117,1632429190728282117,@VfL_Wolfsburg Goathardt,False,"[15, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324290897210327e+18,1632429089721032707,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,2,False,False,en,en,recent,3300416775,3300416775,Paul,Paaul_53,"Sachsen, Deutschland",@DynamoDresden @VfL_Wolfsburg @celtics @Bengals,,[],False,113,117,2,Wed May 27 14:15:04 +0000 2015,42486,,,True,False,3494,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1618346161877688335/uCWBsnrS_normal.jpg,https://pbs.twimg.com/profile_images/1618346161877688335/uCWBsnrS_normal.jpg,https://pbs.twimg.com/profile_banners/3300416775/1659800574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:13:00 +0000 2023,1632429014781513735,1632429014781513735,"Goal | VfL Wolfsburg 2-2 Eintracht Frankfurt 

⚽️ 43' Gerhardt, Yannick 😍😍

 #WOBSGE

Would you like to automatically Tweet goals with your own design? @sociallivescore",False,"[0, 168]","<a href=""https://sociallivescore.com"" rel=""nofollow"">SocialLiveScore</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1463090333143769090,1463090333143769090,sociallivescore,sociallivescore,"Delaware, USA",A great service that provides your Twitter account to automatically share live scores instantly without coding.,https://t.co/3oVHnMvVOY,[],False,29,3,0,Tue Nov 23 10:21:51 +0000 2021,2,,,False,False,5325,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_banners/1463090333143769090/1660332574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3oVHnMvVOY', 'expanded_url': 'https://sociallivescore.com', 'display_url': 'sociallivescore.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:10:21 +0000 2023,1632428344565276676,1632428344565276676,"Goal | VfL Wolfsburg 1-2 Eintracht Frankfurt 

⚽️ 22' Kolo Muani, Randal 😍😍

 #WOBSGE

Would you like to automatically Tweet goals with your own design? @sociallivescore",False,"[0, 169]","<a href=""https://sociallivescore.com"" rel=""nofollow"">SocialLiveScore</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1463090333143769090,1463090333143769090,sociallivescore,sociallivescore,"Delaware, USA",A great service that provides your Twitter account to automatically share live scores instantly without coding.,https://t.co/3oVHnMvVOY,[],False,29,3,0,Tue Nov 23 10:21:51 +0000 2021,2,,,False,False,5325,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_banners/1463090333143769090/1660332574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3oVHnMvVOY', 'expanded_url': 'https://sociallivescore.com', 'display_url': 'sociallivescore.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:58:39 +0000 2023,1632425401598332938,1632425401598332938,"Goal | VfL Wolfsburg 1-2 Eintracht Frankfurt 

⚽️ 26' N Dicka, Evan 😍😍

 #WOBSGE

Would you like to automatically Tweet goals with your own design? @sociallivescore",False,"[0, 164]","<a href=""https://sociallivescore.com"" rel=""nofollow"">SocialLiveScore</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1463090333143769090,1463090333143769090,sociallivescore,sociallivescore,"Delaware, USA",A great service that provides your Twitter account to automatically share live scores instantly without coding.,https://t.co/3oVHnMvVOY,[],False,29,3,0,Tue Nov 23 10:21:51 +0000 2021,2,,,False,False,5325,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_banners/1463090333143769090/1660332574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3oVHnMvVOY', 'expanded_url': 'https://sociallivescore.com', 'display_url': 'sociallivescore.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:41:53 +0000 2023,1632421180513583104,1632421180513583104,@VfL_Wolfsburg OMMMAAAAR,False,"[15, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324210662692372e+18,1632421066269237253,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,5,False,False,en,en,recent,925814479572684806,925814479572684806,Flo,Flo1945_,Stadion am Elsterweg,VfL Wolfsburg 🐺🟢⚪,,[],False,1780,620,4,Wed Nov 01 19:59:07 +0000 2017,36833,,,True,False,16656,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623765212347219970/ULyHtsw8_normal.jpg,https://pbs.twimg.com/profile_images/1623765212347219970/ULyHtsw8_normal.jpg,https://pbs.twimg.com/profile_banners/925814479572684806/1667602868,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:41:39 +0000 2023,1632421122070151171,1632421122070151171,"Goal | VfL Wolfsburg 1-0 Eintracht Frankfurt 

⚽️ 10' Marmoush, Omar 😍😍

 #WOBSGE

Would you like to automatically Tweet goals with your own design? @sociallivescore",False,"[0, 165]","<a href=""https://sociallivescore.com"" rel=""nofollow"">SocialLiveScore</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1463090333143769090,1463090333143769090,sociallivescore,sociallivescore,"Delaware, USA",A great service that provides your Twitter account to automatically share live scores instantly without coding.,https://t.co/3oVHnMvVOY,[],False,29,3,0,Tue Nov 23 10:21:51 +0000 2021,2,,,False,False,5325,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_banners/1463090333143769090/1660332574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3oVHnMvVOY', 'expanded_url': 'https://sociallivescore.com', 'display_url': 'sociallivescore.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:41:12 +0000 2023,1632421011114139650,1632421011114139650,"Goal | VfL Wolfsburg 1-0 Eintracht Frankfurt 

⚽️ 11' Marmoush, Omar 😍😍

 #WOBSGE

Would you like to automatically Tweet goals with your own design? @sociallivescore",False,"[0, 165]","<a href=""https://sociallivescore.com"" rel=""nofollow"">SocialLiveScore</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1463090333143769090,1463090333143769090,sociallivescore,sociallivescore,"Delaware, USA",A great service that provides your Twitter account to automatically share live scores instantly without coding.,https://t.co/3oVHnMvVOY,[],False,29,3,0,Tue Nov 23 10:21:51 +0000 2021,2,,,False,False,5325,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_images/1555534282822672384/wb9byhDn_normal.jpg,https://pbs.twimg.com/profile_banners/1463090333143769090/1660332574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3oVHnMvVOY', 'expanded_url': 'https://sociallivescore.com', 'display_url': 'sociallivescore.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:30:38 +0000 2023,1632418352986464263,1632418352986464263,"Great game at #VolkswagenArena today!
Based on #analysis we favour VfL Wolfsburg with 40% chance to win! Get the best predictions on https://t.co/e62vN4QgaD 
#GermanBundesliga #VfLWolfsburg #EintrachtFrankfurt #bundesliga https://t.co/2TlXlrJoo8",False,"[0, 221]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">uanalysepost</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1397456817530224640,1397456817530224640,uanalyse 🇺🇦,uanalyse,"London, England",Posting football scores and probabilities ⚽️ iOS app: uanalyse,https://t.co/VQsFN3CZLO,[],False,186,22,0,Wed May 26 07:37:31 +0000 2021,223,,,True,False,5429,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1448264213865058313/nNzseLvM_normal.jpg,https://pbs.twimg.com/profile_images/1448264213865058313/nNzseLvM_normal.jpg,https://pbs.twimg.com/profile_banners/1397456817530224640/1639825277,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/VQsFN3CZLO', 'expanded_url': 'https://uanalyse.co.uk', 'display_url': 'uanalyse.co.uk', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:00:32 +0000 2023,1632410777855438851,1632410777855438851,"+++ T E A M +++ .......... 📻 Radio: https://t.co/aSEt8wcoS6 ▶️ Liveticker: https://t.co/UBgQniKDWE Quelle: https://t.co/ldLYv71pFh

#MetropolHub #RheinMain https://t.co/7ZG1UFjSfk",False,"[0, 155]","<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1225838888796774405,1225838888796774405,RheinMain Metropol Hub,RheinMainHub,Frankfurt,Der Metropol Hub stärkt Ihre digitale Sichtbarkeit in der Region. Durch die Vernetzung Ihrer Kanäle im HUB erzielen Sie eine höhere Nachrichtenreichweite.,https://t.co/ecXzU9rV3v,[],False,12,2,0,Fri Feb 07 17:49:12 +0000 2020,0,,,False,False,5753,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1225841375603720193/4BrWKi6e_normal.jpg,https://pbs.twimg.com/profile_images/1225841375603720193/4BrWKi6e_normal.jpg,https://pbs.twimg.com/profile_banners/1225838888796774405/1581098335,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ecXzU9rV3v', 'expanded_url': 'https://rheinmain.metropol-hub.de', 'display_url': 'rheinmain.metropol-hub.de', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:51:06 +0000 2023,1632408403166281731,1632408403166281731,@VfL_Wolfsburg @Eintracht Just win 🐺💚,False,"[26, 37]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324030913026253e+18,1632403091302625281,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,930839676973469696,930839676973469696,2:50,lB1lI,,,https://t.co/p6orvv5eQ8,[],False,128,94,4,Wed Nov 15 16:47:27 +0000 2017,1,,,True,False,13396,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630696539944304640/cbbQNuw6_normal.jpg,https://pbs.twimg.com/profile_images/1630696539944304640/cbbQNuw6_normal.jpg,https://pbs.twimg.com/profile_banners/930839676973469696/1677625425,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/p6orvv5eQ8', 'expanded_url': 'https://curiouscat.me/lB1ll', 'display_url': 'curiouscat.me/lB1ll', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:32:48 +0000 2023,1632403798210535424,1632403798210535424,@VfL_Wolfsburg @Eintracht Marmoush 👀 https://t.co/LVaqj2sYVm,False,"[26, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324030913026253e+18,1632403091302625281,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,12,False,False,en,en,recent,925814479572684806,925814479572684806,Flo,Flo1945_,Stadion am Elsterweg,VfL Wolfsburg 🐺🟢⚪,,[],False,1780,620,4,Wed Nov 01 19:59:07 +0000 2017,36833,,,True,False,16656,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623765212347219970/ULyHtsw8_normal.jpg,https://pbs.twimg.com/profile_images/1623765212347219970/ULyHtsw8_normal.jpg,https://pbs.twimg.com/profile_banners/925814479572684806/1667602868,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 11:04:32 +0000 2023,1632336286584381442,1632336286584381442,"New Overtime Market Parlay
Paid: $5.000
Positions:
Real Betis - Real Madrid @ 2 - 1.81
Liverpool - Manchester United @ X2 - 1.66
AS Roma - Juventus @ X2 - 1.59
VfL Wolfsburg - Eintracht Frankfurt @ 12 - 1.37
Barcelona - Valencia @ 1 - 1.45
Potential profit: 29 sUSD (580%)",False,"[0, 272]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 10:16:37 +0000 2023,1632324228585275392,1632324228585275392,Just win today @VfL_Wolfsburg,False,"[0, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1099338334046949378,1099338334046949378,Tom,VfLWolfsburg_UK,,Was @Wolfsburg_UK and @Wolfsburg__UK but the Bundesliga doesn’t like fun.,,[],False,157,91,0,Sat Feb 23 16:00:58 +0000 2019,1218,,,True,False,3045,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1099338686435676162/MAHZCKH1_normal.jpg,https://pbs.twimg.com/profile_images/1099338686435676162/MAHZCKH1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 10:09:11 +0000 2023,1632322354888974336,1632322354888974336,@_Herr_Stahl_ @Eintracht @VfL_Wolfsburg Oh nein :(,False,"[40, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6322833323219804e+18,1632283332321980417,3136264627.0,3136264627,_Herr_Stahl_,,,,,False,0,1,False,False,en,en,recent,3231768466,3231768466,ChristopherSGE,sge_christopher,"Frankfurt am Main, Deutschland","23 | SGE 🦅
                                                         
      Support seit der Saison 2010/2011",,[],False,118,81,0,Sun May 03 20:34:23 +0000 2015,783,,,False,False,588,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1490676441553506305/wiCe3kx__normal.jpg,https://pbs.twimg.com/profile_images/1490676441553506305/wiCe3kx__normal.jpg,https://pbs.twimg.com/profile_banners/3231768466/1662118865,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 09:48:50 +0000 2023,1632317234717523971,1632317234717523971,"I think online in women's football, people often fail to understand/grasp how ridiculously good Olympique Lyonnais, VfL Wolfsburg and FC Barcelona have been in recent years.",False,"[0, 173]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,70,False,False,en,en,recent,183649290,183649290,Marc P. Lamberts,lambertsmarc,The Netherlands,He/Him 🏳️‍🌈 | First-team videoscout @Malmo_FF | UEFA A | UEFA C GK | scout/analyst | @sliceoforangeNL 📊,https://t.co/e53ewba1eF,[],False,12407,3968,297,Fri Aug 27 14:52:59 +0000 2010,26984,,,True,False,60040,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622562652995067905/yyREtsCf_normal.jpg,https://pbs.twimg.com/profile_images/1622562652995067905/yyREtsCf_normal.jpg,https://pbs.twimg.com/profile_banners/183649290/1503648565,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/e53ewba1eF', 'expanded_url': 'https://zonalpressing.com/', 'display_url': 'zonalpressing.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 08:39:59 +0000 2023,1632299908009951232,1632299908009951232,"⚽️Today

🏴󠁧󠁢󠁥󠁮󠁧󠁿Premier League
Liverpool - MU

🇮🇹Serie A
💥Promotion BIG MATCH
Roma — Juventus
Inter - Lecce

🇩🇪Bundesliga
VfL Wolfsburg - Eintracht Frank.

🇪🇸La Liga
Real Betis - Real Madrid
Barcelona - Valencia

🇫🇷Ligue 1
Stade Rennais - Ol. de Marseille
Lyon - Lorient https://t.co/KRNVVUmfQ8",False,"[0, 270]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1529252711488802816,1529252711488802816,Betwinner🇬🇧,BetwinnerENG,Türkiye,"🌍Betwinner Official Twitter Account  🕗24 Hours Live Help 
🔝Best Rates
📳All Games
 Visit here to become a member ➡️ https://t.co/RlAF3Xn7p2",https://t.co/RlAF3Xn7p2,"[{'url': 'https://t.co/RlAF3Xn7p2', 'expanded_url': 'https://tr.ee/LP5xFAYKkr', 'display_url': 'tr.ee/LP5xFAYKkr', 'indices': [115, 138]}]",False,32,151,0,Wed May 25 00:07:19 +0000 2022,3,,,True,False,131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1529252846071324672/9waeGm1F_normal.jpg,https://pbs.twimg.com/profile_images/1529252846071324672/9waeGm1F_normal.jpg,https://pbs.twimg.com/profile_banners/1529252711488802816/1653437945,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/RlAF3Xn7p2', 'expanded_url': 'https://tr.ee/LP5xFAYKkr', 'display_url': 'tr.ee/LP5xFAYKkr', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 08:28:44 +0000 2023,1632297078046052352,1632297078046052352,"Toptorjäger #Eintracht gg @VfL_Wolfsburg | top goal scorers in #WOBSGE 

⚽️9⃣ Alex Meier 🦅 🔝
⚽️5⃣ Edin Dzeko 🐺
⚽️5⃣ Wout Weghorst 🐺
⚽️4⃣ Diego Klimowicz 🐺
⚽️3⃣ Luka Jović 🦅
...

#SGE #Bundesliga",False,"[0, 194]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,17,False,False,en,en,recent,954789997139329024,954789997139329024,Eintracht Stats,eintracht_stats,"Frankfurt am Main, Deutschland",Eintracht Frankfurt Zahlen & Fakten (öffentl. zugängl. Quellen). | Eintracht Frankfurt stats & facts (public domain).,,[],False,1868,170,25,Sat Jan 20 18:57:29 +0000 2018,7230,,,False,False,7319,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/954797069025325058/qW8zuKj0_normal.jpg,https://pbs.twimg.com/profile_images/954797069025325058/qW8zuKj0_normal.jpg,https://pbs.twimg.com/profile_banners/954789997139329024/1555761962,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
