created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.profile_banner_url,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Tue Mar 07 13:18:06 +0000 2023,1633094672510771202,1633094672510771202,"@UEFAcom_de @ChelseaFC @BVB @ChelseaFC_Sp @BlackYellow @ChelseaFC_Thai @BVBjpn @ChelseaFC_Japan @BVBBuzz @ChelseaFCinUSA @bvbghana @ChelseaFC_pt @chelseafc_indo Let @Eintracht Fans support their team in Napoli!!! Stop the distortion of competition!!
@sscnapoli 
We welcomed you in our home and in return you treat us like that??!! 🤮🤮🤮👎👎👎👎
I hope Frankfurt refuses to play under this idiotic circumstances 🖕",False,"[161, 406]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330450634491003e+18,1633045063449100290,74425157.0,74425157,UEFAcom_de,,,,,False,0,2,False,False,en,en,recent,837743791591292929,837743791591292929,FabFiveFlo,flockaraiderz,"Hessen, Deutschland",☮️Peace is always priority No.1☮️,,[],False,47,172,11,Fri Mar 03 19:17:39 +0000 2017,1288,,,True,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,https://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/837743791591292929/1677920758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:15:23 +0000 2023,1633093992312107008,1633093992312107008,@UEFAcom_de @SLBenfica @ClubBrugge @slbenfica_en @SLBenficaFRA @ClubBrugge_en @ClubBruggeBRA Let Frankfurt Fans support their team in Napoli!!! Stop distortion of competition!! 🤮🤮👎👎👎👎 @Eintracht @sscnapoli,False,"[93, 205]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633077180908421e+18,1633077180908421120,74425157.0,74425157,UEFAcom_de,,,,,False,0,0,False,False,en,en,recent,837743791591292929,837743791591292929,FabFiveFlo,flockaraiderz,"Hessen, Deutschland",☮️Peace is always priority No.1☮️,,[],False,47,172,11,Fri Mar 03 19:17:39 +0000 2017,1288,,,True,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,https://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/837743791591292929/1677920758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:12:34 +0000 2023,1633093280173809666,1633093280173809666,"@UEFAcom_de @eintracht_eng @Eintracht @eintracht_jp @eintracht_us How about stopping distortion of competition and let the Frankfurt Fans support their team???!!! 😤
@Eintracht should refuse to play under those idiotic circumstances.
Living #fairplay seems nothing the #uefa really cares about. 🤮",False,"[66, 295]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330633208937636e+18,1633063320893763587,74425157.0,74425157,UEFAcom_de,,,,,False,1,9,False,False,en,en,recent,837743791591292929,837743791591292929,FabFiveFlo,flockaraiderz,"Hessen, Deutschland",☮️Peace is always priority No.1☮️,,[],False,47,172,11,Fri Mar 03 19:17:39 +0000 2017,1288,,,True,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,https://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/837743791591292929/1677920758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:12:32 +0000 2023,1633093275316887555,1633093275316887555,"@sscnapoli wtf is wrong with you, what a dick Move.
I hope someone make the same move with your your away fans, as you make with Eintracht Frankfurt",False,"[0, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,454873450.0,454873450,sscnapoli,,,,,False,0,0,False,False,en,en,recent,999976805770715137,999976805770715137,Marek Schmutzler,MarekSchmutzler,Deutschland,"Motorsport/BVB ❤️, Eintracht Frankfurt and LFC sympat, Hobby Sim Racer, Sometimes NSFW, Little Furry German-English 🗣️, Pan, Singel + Looking",https://t.co/kYbUbW3jV2,[],False,106,1640,0,Fri May 25 11:33:43 +0000 2018,63246,,,False,False,2447,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597683008215080962/jYpo9Npj_normal.jpg,https://pbs.twimg.com/profile_images/1597683008215080962/jYpo9Npj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/999976805770715137/1583018971,,"[{'url': 'https://t.co/kYbUbW3jV2', 'expanded_url': 'https://t.me/MarkusTheAllosaurus', 'display_url': 't.me/MarkusTheAllos…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:02:08 +0000 2023,1633090654476615682,1633090654476615682,"sonny scores epic goal during UEFA champions league match between spurs and eintracht frankfurt. (221014)

#SonHeungMin #손흥민

,creds; https://t.co/xViiAYYUEr https://t.co/kFds50joGc",False,"[0, 157]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1614202416924172288,1614202416924172288,☆,archiveforsonny,,@sonny7 💙| fan account,,[],False,1,23,0,Sat Jan 14 10:07:15 +0000 2023,367,,,False,False,202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633171348737388556/huFwea1W_normal.jpg,https://pbs.twimg.com/profile_images/1633171348737388556/huFwea1W_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1614202416924172288/1678217584,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:29:09 +0000 2023,1633082354695655424,1633082354695655424,"Eintracht Frankfurt complains about competition distortion now that fans are not welcome at Napoli
https://t.co/diVFRrAi3L",False,"[0, 122]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1332686182845657088,1332686182845657088,Jaun News,JaunNews,,100%follow back,https://t.co/k8Bv8Qvg7F,[],False,954,3352,11,Sat Nov 28 14:02:32 +0000 2020,1614,,,False,False,313124,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1332693676871573506/GZKdQZLq_normal.png,https://pbs.twimg.com/profile_images/1332693676871573506/GZKdQZLq_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1332686182845657088/1671109209,False,"[{'url': 'https://t.co/k8Bv8Qvg7F', 'expanded_url': 'https://www.jaunnews.com/', 'display_url': 'jaunnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:27:55 +0000 2023,1633082046909145089,1633082046909145089,"@eintracht_eng @sscnapoli @Viminale DISTORTION OF COMPETITION!! 🤮🤮🤮🤮🤮🤮
@Eintracht Frankfurt fans deserved to support their team!!
We welcomed you guys in our home with open arms and you treat us like that in return??!!
Dovresti vergognarti di te stesso! 👎👎
#eintrachtfrankfurt #napoli",False,"[26, 284]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330805734208635e+18,1633080573420863488,8.377437915912929e+17,837743791591292929,flockaraiderz,,,,,False,0,0,False,False,en,en,recent,837743791591292929,837743791591292929,FabFiveFlo,flockaraiderz,"Hessen, Deutschland",☮️Peace is always priority No.1☮️,,[],False,47,172,11,Fri Mar 03 19:17:39 +0000 2017,1288,,,True,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,https://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/837743791591292929/1677920758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:22:04 +0000 2023,1633080573420863488,1633080573420863488,@eintracht_eng @sscnapoli Frankfurt should refuse to play in Napoli. This is clearly distortion of competition #UEFA #uefachampionsleague #eintrachtfrankfurt #sscnapoli,False,"[26, 168]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330642068900495e+18,1633064206890049539,120130796.0,120130796,eintracht_eng,,,,,False,0,2,False,False,en,en,recent,837743791591292929,837743791591292929,FabFiveFlo,flockaraiderz,"Hessen, Deutschland",☮️Peace is always priority No.1☮️,,[],False,47,172,11,Fri Mar 03 19:17:39 +0000 2017,1288,,,True,False,1293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,https://pbs.twimg.com/profile_images/1631943577717682177/DX7Z7vHx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/837743791591292929/1677920758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:56:43 +0000 2023,1633074194052268032,1633074194052268032,"Eintracht Frankfurt fans have been banned from travelling to Naples for the Champions League tie against Napoli. 
#eintrachtfrankfurtnapoli #championsleague #ultras #napoli #eintracht https://t.co/pWU5vXSmLM",False,"[0, 183]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,2654254251,2654254251,Pecheanu Cristian,cristi_pec,,"• Latest football news are here.. 🌏

• Boom!

• Dᵣₑaₘ Bᵢg •",,[],False,40,960,0,Sun Jun 29 20:36:02 +0000 2014,2270,,,True,False,355,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1200398007415517184/Gc3n0qq9_normal.jpg,https://pbs.twimg.com/profile_images/1200398007415517184/Gc3n0qq9_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2654254251/1673905674,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:31:32 +0000 2023,1633067857511845889,1633067857511845889,"Fans of both teams clashed prior to the first leg in Frankfurt with police having labelled that game as high risk.

And Eintracht fans TRAVEL. https://t.co/W0wrcReiqb",False,"[0, 142]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,30794487,30794487,John Paul Manahan (ohai.social/@misterjpmanahan),misterjpmanahan,"San Mateo, Rizal, Philippines",Just a simple ordinary guy who enjoys what is out there. Professional commentweeter and sports fan. Tweets for @LiveScoresPH and @PinoyTownCrier. #HoopsSpaces,https://t.co/4urhEvOT7V,[],False,2994,3318,74,Mon Apr 13 03:12:47 +0000 2009,605,,,True,False,260034,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/476896646442127361/dD2VirmX_normal.jpeg,https://pbs.twimg.com/profile_images/476896646442127361/dD2VirmX_normal.jpeg,E00008,FFFFFF,005AAB,000000,True,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/30794487/1357865088,False,"[{'url': 'https://t.co/4urhEvOT7V', 'expanded_url': 'http://misterjpmanahan.blogspot.com', 'display_url': 'misterjpmanahan.blogspot.com', 'indices': [0, 23]}]",1.6330675078325043e+18,1633067507832504320,Tue Mar 07 11:30:09 +0000 2023,1.6330675078325043e+18,1633067507832504320,"Eintracht Frankfurt fans will not be allowed to attend their Champions League return leg at Napoli next week with Italy's interior ministry planning to stop any sale to visiting spectators, the Bundesliga club said on Tuesday. https://t.co/wYfHFSNSCp",False,"[0, 250]",en,recent,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",,,,,,26851173.0,26851173,Reuters Sports,ReutersSports,Global,Full coverage of international sports from Reuters.,http://t.co/E7h3bU6yVL,"[{'url': 'http://t.co/E7h3bU6yVL', 'expanded_url': 'http://www.reuters.com', 'display_url': 'reuters.com', 'indices': [0, 22]}]",[],False,43477.0,358.0,1524.0,Thu Mar 26 21:06:30 +0000 2009,35.0,,,False,True,122944.0,,False,False,False,444444,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_banners/26851173/1561491190,006F97,F5F5F5,F5F5F5,333333,False,False,False,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,False,en
Tue Mar 07 11:30:09 +0000 2023,1633067507832504320,1633067507832504320,"Eintracht Frankfurt fans will not be allowed to attend their Champions League return leg at Napoli next week with Italy's interior ministry planning to stop any sale to visiting spectators, the Bundesliga club said on Tuesday. https://t.co/wYfHFSNSCp",False,"[0, 250]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,26851173,26851173,Reuters Sports,ReutersSports,Global,Full coverage of international sports from Reuters.,http://t.co/E7h3bU6yVL,[],False,43477,358,1524,Thu Mar 26 21:06:30 +0000 2009,35,,,False,True,122944,,False,False,False,444444,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,006F97,F5F5F5,F5F5F5,333333,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/26851173/1561491190,False,"[{'url': 'http://t.co/E7h3bU6yVL', 'expanded_url': 'http://www.reuters.com', 'display_url': 'reuters.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:25:05 +0000 2023,1633066231396806657,1633066231396806657,"This isn’t the first time Eintracht Frankfurt fans face such bans. 

In 2018, they were banned from entering the city of Marseille when #SGE played there in the Europa League.

In 2019, the same measure was applied by the city of Liege, Belgium. 2/3",False,"[0, 249]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330662293583135e+18,1633066229358313476,55873712.0,55873712,ftamsut,,,,,False,5,103,False,False,en,en,recent,55873712,55873712,Felix Tamsut,ftamsut,"Köln, Deutschland","Journalist. Fan culture and politics in German football. ✎: DW, Tortoise, Der Spiegel, Die Zeit, OZY, others. Kölner. Mizrahi Jew. EN/DE. Threema: M5XDKBNP",https://t.co/AHBwnM80wq,[],False,14091,1255,203,Sat Jul 11 16:58:38 +0000 2009,44017,,,True,False,16748,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,https://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/55873712/1639606436,,"[{'url': 'https://t.co/AHBwnM80wq', 'expanded_url': 'https://www.dw.com/search/en?searchNavigationId=9097&languageCode=en&origin=gN&item=Felix+Tamsut', 'display_url': 'dw.com/search/en?sear…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:25:04 +0000 2023,1633066229358313476,1633066229358313476,"Eintracht Frankfurt have been informed that the Italian interior ministry had prohibited Napoli from selling any away tickets when the two sides face each other in the #UCL.

Reports say the authorities are even considering banning German nationals from Naples altogether. 1/3 https://t.co/guN1Tc4PZJ",False,"[0, 276]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,37,275,False,False,en,en,recent,55873712,55873712,Felix Tamsut,ftamsut,"Köln, Deutschland","Journalist. Fan culture and politics in German football. ✎: DW, Tortoise, Der Spiegel, Die Zeit, OZY, others. Kölner. Mizrahi Jew. EN/DE. Threema: M5XDKBNP",https://t.co/AHBwnM80wq,[],False,14091,1255,203,Sat Jul 11 16:58:38 +0000 2009,44017,,,True,False,16748,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,https://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/55873712/1639606436,False,"[{'url': 'https://t.co/AHBwnM80wq', 'expanded_url': 'https://www.dw.com/search/en?searchNavigationId=9097&languageCode=en&origin=gN&item=Felix+Tamsut', 'display_url': 'dw.com/search/en?sear…', 'indices': [0, 23]}]",1.633044343178113e+18,1633044343178113025,Tue Mar 07 09:58:06 +0000 2023,1.633044343178113e+18,1633044343178113025,"Die Eintracht wurde gestern am späten Abend von der UEFA darüber informiert, dass das italienische Innenministerium eine Verfügung gegen @sscnapoli erlassen wird, wonach dem Verein der Verkauf von Gästetickets für das Achtelfinalrückspiel untersagt ist.
https://t.co/d99c5boAuo",False,"[0, 277]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,120127817.0,120127817,Eintracht Frankfurt,Eintracht,"Frankfurt am Main, Deutschland",Offizieller Account von Eintracht Frankfurt | #SGE | 🇺🇸 @eintracht_us | 🇬🇧 @eintracht_eng | 🇯🇵 @eintracht_jp | 🦅 @EintrachtFrauen | Impr.: https://t.co/gevz20f1Sx,https://t.co/kAYhfq3JDc,"[{'url': 'https://t.co/kAYhfq3JDc', 'expanded_url': 'http://www.eintracht.de', 'display_url': 'eintracht.de', 'indices': [0, 23]}]","[{'url': 'https://t.co/gevz20f1Sx', 'expanded_url': 'http://sge.de/imp', 'display_url': 'sge.de/imp', 'indices': [139, 162]}]",False,598445.0,159.0,2064.0,Fri Mar 05 15:03:12 +0000 2010,8053.0,,,True,True,64284.0,,False,False,False,010101,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_banners/120127817/1672602299,CC0000,FFFFFF,FFFFFF,333333,True,True,False,False,False,False,False,none,[],,,,,False,89.0,1230.0,False,False,False,de
Tue Mar 07 11:21:43 +0000 2023,1633065387020484608,1633065387020484608,"Frankfurt fans are not allowed to buy tickets for the game in Naples. 
Image: picture alliance/dpa

The Italian interior ministry wants to ban SSC Napoli from selling tickets to fans of Bundesliga club Eintracht Frankfurt for the second leg

https://t.co/adhZ88MSqT",False,"[0, 265]","<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1616779176287309825,1616779176287309825,Germany Tv,GermanyTv3,Germany,Germany4uTv : Latest news | Jobs | World News | Sports News - German4u Tv-xyz,https://t.co/zKanOAy7g4,[],False,1,2,1,Sat Jan 21 12:46:25 +0000 2023,0,,,False,False,838,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628047100608131075/zKvBKWYh_normal.jpg,https://pbs.twimg.com/profile_images/1628047100608131075/zKvBKWYh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,"[{'url': 'https://t.co/zKanOAy7g4', 'expanded_url': 'http://www.german4utv.xyz', 'display_url': 'german4utv.xyz', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:17:02 +0000 2023,1633064206890049539,1633064206890049539,"The Italian Ministry of the Interior will issue an injunction against @sscnapoli prohibiting the club from selling tickets to Eintracht Frankfurt supporters for the second leg.
https://t.co/je7u5AE9YT",False,"[0, 200]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,48,False,False,en,en,recent,120130796,120130796,Eintracht Frankfurt,eintracht_eng,Frankfurt am Main,Official EN account of Eintracht Frankfurt | #SGE | 🇩🇪 @eintracht | 🇪🇸🇲🇽@eintracht_esp | 🇯🇵@eintracht_jp | 🇺🇸@eintracht_us I Imprint: https://t.co/34Q6IkVwDX,https://t.co/swe73B6I2J,"[{'url': 'https://t.co/34Q6IkVwDX', 'expanded_url': 'http://sge.de/s4', 'display_url': 'sge.de/s4', 'indices': [134, 157]}]",False,97243,104,905,Fri Mar 05 15:14:09 +0000 2010,4728,,,True,True,34511,,False,False,False,010101,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505516034668867586/_KJCCCT-_normal.jpg,https://pbs.twimg.com/profile_images/1505516034668867586/_KJCCCT-_normal.jpg,CC0000,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/120130796/1672731800,False,"[{'url': 'https://t.co/swe73B6I2J', 'expanded_url': 'https://en.eintracht.de/', 'display_url': 'en.eintracht.de', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:11:16 +0000 2023,1633062755941982209,1633062755941982209,"Eintracht Frankfurt fans will not be allowed to attend their Champions League return leg at Napoli next week with Italy's interior ministry planning to stop any sale to visiting spectators, the Bundesliga club said on Tuesday.",False,"[0, 226]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,6,False,False,en,en,recent,376155619,376155619,Bruce Amani,AmaniBruce,"Bonn, Germany","Media personality @dwnews, Host  #Patashika, Member of the @FPA_Africa https://t.co/FBEFOp8jf1 Ex @RadioJamboKenya Retweets and favorites not endorsements.",https://t.co/odgpXSWKIp,"[{'url': 'https://t.co/FBEFOp8jf1', 'expanded_url': 'http://amanisportsnews.com', 'display_url': 'amanisportsnews.com', 'indices': [71, 94]}]",False,4418,2283,13,Mon Sep 19 12:02:23 +0000 2011,772,,,True,True,23397,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1629074407292301312/GdsbMXpX_normal.jpg,https://pbs.twimg.com/profile_images/1629074407292301312/GdsbMXpX_normal.jpg,2F74EB,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/376155619/1677968940,,"[{'url': 'https://t.co/odgpXSWKIp', 'expanded_url': 'http://dw.com/kiswahili', 'display_url': 'dw.com/kiswahili', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
