created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 12:37:32 +0000 2023,1633084464996704256,1633084464996704256,@TrentRole66 Good thread. The disproportionate hate towards RB Leipzig is really driving me towards being sympathetic with them.,False,"[13, 128]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632313664710615e+18,1632313664710615050,8.81945137538093e+17,881945137538093058,TrentRole66,,,,,False,0,0,False,False,en,en,recent,911550065805840384,911550065805840384,Stollizei,diestollizei,,🇵🇱🇺🇸🇮🇱🇹🇼🇺🇦,,[],False,413,2021,1,Sat Sep 23 11:17:26 +0000 2017,57238,,,False,False,8569,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1599170428584579077/a4J1lNOD_normal.jpg,https://pbs.twimg.com/profile_images/1599170428584579077/a4J1lNOD_normal.jpg,https://pbs.twimg.com/profile_banners/911550065805840384/1609867345,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:22:18 +0000 2023,1633080631256313856,1633080631256313856,"Official. RB Leipzig confirm the arrival of Ecuador Defender Piero Hincapie from Club Atk 🔴⚪️

Deal Agreed on 120 M, Club Atk Accept Conditions and Documents are being Prepared

@msl_season11 https://t.co/RVNzNpvDOL",False,"[0, 191]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1621140203531542529,1621140203531542529,RB LEIPZIG,Rb_Leipzig_msl,"Leipzig, Germany",RB LEIPZIG OFFICIAL MSL CLUB                                                             ▪️ MSL S10 CHAMPIONS CUP WINNER 🏆,,[],False,14,12,0,Thu Feb 02 13:35:40 +0000 2023,44,,,True,False,20,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621490936420384769/5V4YjC2f_normal.jpg,https://pbs.twimg.com/profile_images/1621490936420384769/5V4YjC2f_normal.jpg,https://pbs.twimg.com/profile_banners/1621140203531542529/1675346582,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:19:40 +0000 2023,1633079970154303489,1633079970154303489,"The Advantage: Milan build an empire within a budget. They have a working model which churns out players maybe even coaches despite losing best players/coaches year on year. 

Disadvantages: The RB project hasn't yielded trophies for their main club Leipzig although they",False,"[0, 271]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330799639718994e+18,1633079963971899392,8.056924848944087e+17,805692484894408704,keralista,,,,,False,0,4,False,False,en,en,recent,805692484894408704,805692484894408704,Rohit Rajeev,keralista,,An Entrepreneur with an 👁️ for tactics and 🔬. Words for @sempremilancom and @_GIFN. Backup account: @milantactics. 📹: @keralista_v2,,[],False,6257,729,92,Mon Dec 05 08:37:12 +0000 2016,9491,,,False,False,57387,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_images/1606146445790236672/aLEOHYUW_normal.jpg,https://pbs.twimg.com/profile_banners/805692484894408704/1653251282,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:14:59 +0000 2023,1633078790493556740,1633078790493556740,#mufc scouted the RB Leipzig-bound Benjamin Sesko at the weekend. [@alex_crook],False,"[0, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1500474043329388544,1500474043329388544,Mtbc.Utdhome,Mtbctt,"Old Trafford, Manchester  ",Offical Mtbc account🔴 The home of united news || Carabao cup Winners!❤️🤍🖤,https://t.co/CP1jUnrwAf,[],False,31,167,0,Sun Mar 06 14:11:51 +0000 2022,14671,,,False,False,4230,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629235536903667712/ar_tjJiR_normal.jpg,https://pbs.twimg.com/profile_images/1629235536903667712/ar_tjJiR_normal.jpg,https://pbs.twimg.com/profile_banners/1500474043329388544/1677509210,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/CP1jUnrwAf', 'expanded_url': 'http://tiktok.com', 'display_url': 'tiktok.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:11:49 +0000 2023,1633077994024730625,1633077994024730625,"@AnfieldEdition @FabrizioRomano “in the ""open race"" for Josko Gvardiol, with RB Leipzig set to demand €80m” 🤡🤡 anybody who believes in this is a big 🤡🤡",False,"[32, 151]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330599148840305e+18,1633059914884030464,4581796174.0,4581796174,AnfieldEdition,,,,,False,0,1,False,False,en,en,recent,1458632980910411777,1458632980910411777,Kai5 ( back from the break ),LFCeren10,Another dimension ,@LFC  | #FSGOUT | | @Kmbappe enjoyer | Anime enthusiast| Music lover @sanbenito @sushitrash | A different youth | 20 | student | Honest| I fb 😋,,[],False,2281,2743,5,Thu Nov 11 03:09:57 +0000 2021,38701,,,False,False,11053,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625903943233548319/F_SCJ-gT_normal.jpg,https://pbs.twimg.com/profile_images/1625903943233548319/F_SCJ-gT_normal.jpg,https://pbs.twimg.com/profile_banners/1458632980910411777/1678158583,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:59:53 +0000 2023,1633074990424772610,1633074990424772610,@utdreport @alex_crook @talkSPORT Waste of time as he's already signed for RB Leipzig,False,"[34, 85]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330453535187558e+18,1633045353518755840,2430359540.0,2430359540,utdreport,,,,,False,0,0,False,False,en,en,recent,1384278369655693313,1384278369655693313,Matthew Wyn Morris 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Matthew_Wyn97,"Bethesda, Republic of Wales ","Pro - Welsh Independence #IndyWales
Manchester United FC 🇾🇪 #GlazersOut",,[],False,291,937,0,Mon Apr 19 22:51:26 +0000 2021,8590,,,False,False,4280,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622846079434735617/XzJoXmiq_normal.jpg,https://pbs.twimg.com/profile_images/1622846079434735617/XzJoXmiq_normal.jpg,https://pbs.twimg.com/profile_banners/1384278369655693313/1670667672,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:56:03 +0000 2023,1633074027718639616,1633074027718639616,"📊 Borussia Dortmund are in imperious form as a 2-1 win over RB Leipzig on Friday saw them extend their winning run in all competitions to 10 games.

👉Over 2.75 ➡ 2.12

 Stake ₦5,000 and Win ₦10,600

If exactly 3 goals is scored your stake will be returned.

#NaijaBet",False,"[0, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1248709728622034944,1248709728622034944,Naijaodds.com,NaijaoddsC,"Lagos, Nigeria","The official account of https://t.co/tbDeV6lTU0 Everything sports, Entertainment lifestyle and more...  For promotions  send a direct message.",https://t.co/Ndra3bdpgD,"[{'url': 'https://t.co/tbDeV6lTU0', 'expanded_url': 'http://Naijaodds.com', 'display_url': 'Naijaodds.com', 'indices': [24, 47]}]",False,774,677,0,Fri Apr 10 20:30:10 +0000 2020,10964,,,False,False,26105,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1248710056029360129/JxHrfgXB_normal.jpg,https://pbs.twimg.com/profile_images/1248710056029360129/JxHrfgXB_normal.jpg,https://pbs.twimg.com/profile_banners/1248709728622034944/1641475936,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/Ndra3bdpgD', 'expanded_url': 'http://www.NaijaBet.com', 'display_url': 'NaijaBet.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:33:09 +0000 2023,1633068264078159876,1633068264078159876,"Manchester United are reportedly hopeful of hijacking RB Leipzig's deal to sign RB Salzburg striker Benjamin Sesko.
https://t.co/kuamx3BTDk",False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2282107008,2282107008,Jonny Ross,thejonnyross,Northern Ireland ,Man United & Miami Dolphins fan | Astronomy & Astrophotography | Affiliate for @90min_Football & @Sportskeeda,https://t.co/E7n11TVXOr,[],False,1893,512,26,Wed Jan 08 12:58:54 +0000 2014,70422,,,True,False,91228,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1622878035996295168/QN-Phz1i_normal.jpg,https://pbs.twimg.com/profile_images/1622878035996295168/QN-Phz1i_normal.jpg,https://pbs.twimg.com/profile_banners/2282107008/1675759238,1B95E0,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/E7n11TVXOr', 'expanded_url': 'http://ko-fi.com/jonnybo', 'display_url': 'ko-fi.com/jonnybo', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:25:03 +0000 2023,1633066223893086209,1633066223893086209,@Kacllls We lost to Istanbul but we needed a point against PSG and RB Leipzig,False,"[9, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330659335257252e+18,1633065933525725185,7.760884980550287e+17,776088498055028736,Kacllls,,,,,False,0,0,False,False,en,en,recent,1233872591200358400,1233872591200358400,xL,logicfgs,,in between two Argentinian sisters,,[],False,2657,640,3,Sat Feb 29 21:52:57 +0000 2020,9525,,,False,False,49506,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1535236437188218881/-pTDCdnp_normal.jpg,https://pbs.twimg.com/profile_images/1535236437188218881/-pTDCdnp_normal.jpg,https://pbs.twimg.com/profile_banners/1233872591200358400/1655230683,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:13:14 +0000 2023,1633063252564365312,1633063252564365312,"@yerfdogDT Hi Tim, we don't currently have availability for this game I'm afraid. It may be worth checking our website closer to the game date for any returns we may receive. All ticket information and sales criteria can be found here ➡️ https://t.co/BUyQ0D0Iqf",False,"[11, 261]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.6330556048507372e+18,1633055604850737153,8.887805428707697e+17,888780542870769664,yerfdogDT,,,,,False,0,0,False,False,en,en,recent,821081617,821081617,Man City Fan Support,ManCityHelp,Etihad Stadium,"Official account for the @ManCity Fan Support team. We're open 9am-5pm, Monday to Friday | 9am-KO on Matchdays 👉 https://t.co/Acmbdfeyqm",https://t.co/ODYEW5g9Yz,"[{'url': 'https://t.co/Acmbdfeyqm', 'expanded_url': 'http://mancity.com/help', 'display_url': 'mancity.com/help', 'indices': [113, 136]}]",False,72932,463,148,Thu Sep 13 07:47:56 +0000 2012,1935,,,False,True,101333,,False,False,False,060606,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1592122850269331456/elqfrkoc_normal.jpg,https://pbs.twimg.com/profile_images/1592122850269331456/elqfrkoc_normal.jpg,https://pbs.twimg.com/profile_banners/821081617/1664438436,81B2D5,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/ODYEW5g9Yz', 'expanded_url': 'https://www.mancity.com/help', 'display_url': 'mancity.com/help', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:07:39 +0000 2023,1633061845954068480,1633061845954068480,"Chelsea, Liverpool and Manchester City are targeting RB Leipzig defender Josko Gvardiol this summer. (Fabrizio Romano) https://t.co/GY9NsLnPNo",False,"[0, 118]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,1520758473113448452,1520758473113448452,Global Watch Football,official_gwf,,Football is Everything ❤⚽️,https://t.co/BeA8O54ykX,[],False,429,34,2,Sun May 01 13:37:24 +0000 2022,1156,,,False,False,2847,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1521160470954139648/pj3LALVQ_normal.jpg,https://pbs.twimg.com/profile_images/1521160470954139648/pj3LALVQ_normal.jpg,https://pbs.twimg.com/profile_banners/1520758473113448452/1651419820,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/BeA8O54ykX', 'expanded_url': 'http://globalwatchfootball.com', 'display_url': 'globalwatchfootball.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:59:59 +0000 2023,1633059914884030464,1633059914884030464,"🥇| Liverpool are in the ""open race"" for Josko Gvardiol, with RB Leipzig set to demand a record fee for a defender of more than €80m for his services. [@FabrizioRomano] https://t.co/96q0b7PfFz",False,"[0, 167]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,138,2997,False,False,en,en,recent,4581796174,4581796174,Anfield Edition,AnfieldEdition,,"Independent LFC platform | Double @The_FCAs award winners | News, Transfers + More | 📧 theanfieldedition@gmail.com | 18+ PlaySafe https://t.co/3p75LrCcD9",,"[{'url': 'https://t.co/3p75LrCcD9', 'expanded_url': 'http://www.begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [130, 153]}]",False,278018,200,936,Wed Dec 23 19:55:16 +0000 2015,4636,,,True,False,40922,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_banners/4581796174/1629622928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:58:15 +0000 2023,1633059480513523713,1633059480513523713,@NitheeshNair90 @centredevils @ncustisTheSun @SociaballTweets Sesko is going to RB Leipzig already done!,False,"[62, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633022223853269e+18,1633022223853268992,3062421577.0,3062421577,NitheeshNair90,,,,,False,0,0,False,False,en,en,recent,2373354675,2373354675,Graham Simpson,GrahamGraham99s,,,,[],False,48,596,0,Sat Mar 01 15:33:03 +0000 2014,34,,,False,False,178,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/677495072020176896/oQWVBS2C_normal.jpg,https://pbs.twimg.com/profile_images/677495072020176896/oQWVBS2C_normal.jpg,https://pbs.twimg.com/profile_banners/2373354675/1450362436,C2314E,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:55:31 +0000 2023,1633058793192824832,1633058793192824832,"Aymeric Laporte is keen on leaving the Etihad in search for regular game time as Barcelona and PSG look to be potential suiters.
 
📍 According to reports, Man City have already made 'first contacts' over RB Leipzig defender Josko Gvardiol. 

✅ They want to sign him this summer! https://t.co/sxyB8b8AZW",False,"[0, 278]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,28,False,False,en,en,recent,1596912106271657989,1596912106271657989,Olt Sports,oltsport_,"Lagos, Nigeria","Beat the Breaking News~Everything Sport 📑||Data & News📊 🗞️|| Transfer Updates 📈|| Depth Insight💡|| More than passion💪ll backups: @olt_sports, @CHAMPIONOLT",https://t.co/zeqHlRxjbk,[],False,8212,41,1,Sun Nov 27 17:02:37 +0000 2022,417,,,False,False,3474,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597145059962589185/hJCF2O3N_normal.jpg,https://pbs.twimg.com/profile_images/1597145059962589185/hJCF2O3N_normal.jpg,https://pbs.twimg.com/profile_banners/1596912106271657989/1671570472,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zeqHlRxjbk', 'expanded_url': 'http://oltsport.com', 'display_url': 'oltsport.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:48:38 +0000 2023,1633057058235744260,1633057058235744260,"New Overtime AMM position bought
Manchester City - RB Leipzig
Amount: 2.3839912535495955
Paid: 2.072 sUSD
Position: 1X
Potential profit: 0.31199125354959545 sUSD (15%)",False,"[0, 167]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:48:33 +0000 2023,1633057038514151425,1633057038514151425,✅ #MUFC scouted the RB Leipzig-bound Benjamin Sesko at the weekend. @alex_crook 🔴,False,"[0, 81]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,1545822676907876354,1545822676907876354,🌑,UTDwhales,"Manchester, England","⚫📱Covering Manchester united Updates,News,Stat,Picture,Quotes, Match Coverage and Much More | @manutd | #MUFC",,[],False,3033,2986,3,Sat Jul 09 17:30:38 +0000 2022,21285,,,True,False,12000,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625104810113392640/2QYpf133_normal.jpg,https://pbs.twimg.com/profile_images/1625104810113392640/2QYpf133_normal.jpg,https://pbs.twimg.com/profile_banners/1545822676907876354/1672826793,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:43:15 +0000 2023,1633055703416950784,1633055703416950784,"🚨Liverpool held talks over a potential transfer deal for RB Leipzig's CB Josko Gvardiol in January, but the Croatia international was not available. 📰(Via Fabrizio Romano).

Would you like to see Joško Gvardiol at LFC? https://t.co/Rnbs3ui5GJ",False,"[0, 218]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,25,410,False,False,en,en,recent,1563906036,1563906036,José enrique,Jesanchez3,,"Ex footballer Levante, Valencia, Celta De Vigo, Villarreal, Newcastle, Liverpool and Real Zaragoza.

For Enquiries: 📩 
jose@bearfacedtalent.com",https://t.co/EbhJNEdm24,[],False,345785,2146,771,Tue Jul 02 19:26:15 +0000 2013,6498,,,True,True,10011,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/767066430344925188/_GTM3hkX_normal.jpg,https://pbs.twimg.com/profile_images/767066430344925188/_GTM3hkX_normal.jpg,https://pbs.twimg.com/profile_banners/1563906036/1504214384,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/EbhJNEdm24', 'expanded_url': 'https://v.cameo.com/e/SSlT9fF9Urb', 'display_url': 'v.cameo.com/e/SSlT9fF9Urb', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:42:51 +0000 2023,1633055604850737153,1633055604850737153,"@ManCityHelp Good morning, Chloe. What is the easiest way to purchase two tickets for the RB Leipzig match on Tuesday for someone just passing through town from the States?",False,"[13, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330310239391867e+18,1633031023939186689,821081617.0,821081617,ManCityHelp,,,,,False,0,1,False,False,en,en,recent,888780542870769664,888780542870769664,Tim Godfrey,yerfdogDT,,"Family first - “Win at Home,” Go 🐊! Go ⚔️! Fútbol Fan “Success is not the key to Happiness, Happiness is the key to Success”…Albert Schweitzer",,[],False,44,115,0,Sat Jul 22 15:19:28 +0000 2017,2287,,,False,False,431,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1411494420772442118/P2LdTEKp_normal.jpg,https://pbs.twimg.com/profile_images/1411494420772442118/P2LdTEKp_normal.jpg,https://pbs.twimg.com/profile_banners/888780542870769664/1550341657,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
