created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.user.entities.url.urls
Tue Mar 07 17:48:02 +0000 2023,1633162607476502542,1633162607476502542,"@JeffBen33359764 Thank you. It took a lot time to do one of these posts for me, as I need ~2 hours for the research and doing the graphic. But maybe I can do one without the second graphic, as Hoffenheim has almost 0 chance for the ""Avoid Defeat""",False,"[17, 246]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331567104780861e+18,1633156710478086144,1.5298638745179013e+18,1529863874517901313,JeffBen33359764,,,,,False,,,0,1,False,False,,en,en,recent,1439682703721390084,1439682703721390084,FIFA23 Chem Expert,TradingEi,,"My trading philosophy: dont be to late to the party. Be the bird🐦. 🇩🇪

Safe profit is the best profit.",,[],False,9018,293,68,Sun Sep 19 20:08:22 +0000 2021,4526,,,False,False,3654,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583501468254060552/z3E361-F_normal.jpg,https://pbs.twimg.com/profile_images/1583501468254060552/z3E361-F_normal.jpg,https://pbs.twimg.com/profile_banners/1439682703721390084/1672700607,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:46:26 +0000 2023,1633162203795714048,1633162203795714048,"@JordyP1993 The Kicker article did mention that Rutter was upset to leave Hoffenheim, but suggested it was because he liked the club and his teammates. There was nothing remotely concerning in the article, especially not for a 20 year old (who has looked pretty happy since joining Leeds).",False,"[12, 289]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633161726223872e+18,1633161726223872033,180117015.0,180117015,MellyMaestro,,,,,False,,,0,3,False,False,,en,en,recent,180117015,180117015,Melly,MellyMaestro,Durham,I’m retired (I invented dice when I was a kid).,,[],False,1288,618,29,Wed Aug 18 21:47:50 +0000 2010,31896,,,True,False,74103,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1210908255825879040/8LAhhAya_normal.jpg,https://pbs.twimg.com/profile_images/1210908255825879040/8LAhhAya_normal.jpg,https://pbs.twimg.com/profile_banners/180117015/1612861332,DE21C8,FFFFFF,EDF9FC,3C3940,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:46:15 +0000 2023,1633162154692997128,1633162154692997128,Our team against Hoffenheim today https://t.co/hJd62aKBP4,False,"[0, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1632387058869125121,1632387058869125121,Dortmund FC,DortmundS2GFC,,S2GFC rp account as dortmund anyone can make a profile on the players in the team,,[],False,14,19,0,Sun Mar 05 14:26:32 +0000 2023,51,,,False,False,318,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632397994732519426/efAGpxiB_normal.jpg,https://pbs.twimg.com/profile_images/1632397994732519426/efAGpxiB_normal.jpg,https://pbs.twimg.com/profile_banners/1632387058869125121/1678028997,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:37:30 +0000 2023,1633159952742117379,1633159952742117379,"@AshaRese You have to apply via the club. They all have online ticket shops. Some clubs are almost impossible to get tickets for while others are not a huge problem. So depends on your choice of venue &amp; game. Hoffenheim, Wolfsburg, Leverkusen easier than Köln, Dortmund, Bayern.",False,"[10, 282]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331590122995507e+18,1633159012299550720,323285130.0,323285130,AshaRese,,,,,False,,,0,3,False,False,,en,en,recent,20956936,20956936,Derek Rae,RaeComm,ständig unterwegs,"⚽️ Commentator: Lead @ESPN Bundesliga comm, DFL world feed, La Liga/ESPN, @EASportsFIFA 19/20/21/22/23 video game. Contact: nicola@uniquesm.co.uk",,[],False,79346,4328,1086,Mon Feb 16 02:38:15 +0000 2009,36196,,,True,True,77451,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1566064412825362434/3dqIP8Tz_normal.jpg,https://pbs.twimg.com/profile_images/1566064412825362434/3dqIP8Tz_normal.jpg,https://pbs.twimg.com/profile_banners/20956936/1660133307,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:22:47 +0000 2023,1633156249473757190,1633156249473757190,"They drew with Stuttgart and have played Augsburg, Bochum, Hoffenheim and Gladbach. Leverkusen the exception without Diaby though. Mainz have played 3 of the bottom 5 at home and drew with one away. Probably explains it. https://t.co/uP3lDM0V1X",False,"[0, 220]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.6331551606535823e+18,1633155160653582336,0,0,False,False,False,en,en,recent,62830137,62830137,Anna... Dub a D 🇧🇦🇷🇸🇭🇷🏳️‍🌈🏳️‍⚧️🇪🇺💙⚪🐻,hahoAnna,Brentford /Berlin,Musician. BAHons Aviation. Berlin.Hertha BSC Mitglied. AKJ .Part Balkan (Yugo) . #Nolefam. Talks a lot. ‘I'm Blue' #hahohe #idemo 🇧🇦🇷🇸🇭🇷🇲🇪🇲🇰🇸🇮,https://t.co/547JhPYbBe,[],False,2068,4996,57,Tue Aug 04 14:23:19 +0000 2009,168535,,,True,False,195086,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1543616003480981504/oBq8SgeZ_normal.jpg,https://pbs.twimg.com/profile_images/1543616003480981504/oBq8SgeZ_normal.jpg,https://pbs.twimg.com/profile_banners/62830137/1628612746,0084B4,000000,C0DFEC,333333,True,True,False,False,False,False,False,none,[],Tue Mar 07 17:18:27 +0000 2023,1.6331551606535823e+18,1633155160653582336,BILD-Kolumnist Hayer erklärt - Darum ist Mainz 2023 besser als Bayern! https://t.co/icB6SSQczZ #Fussball #News #Sport,False,"[0, 117]",en,recent,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,9330912.0,9330912,Bild FUSSBALL,Fussball_Bild,Berlin,"Alle News, Infos und Hintergrundberichte aus der Welt des Fussballs. Impressum: https://t.co/QmyG5OkSeF Datenschutzerklärung: https://t.co/P9NlgE2vSB",http://t.co/JSftN1jocf,"[{'url': 'https://t.co/QmyG5OkSeF', 'expanded_url': 'http://on.bild.de/BILDinfo', 'display_url': 'on.bild.de/BILDinfo', 'indices': [80, 103]}, {'url': 'https://t.co/P9NlgE2vSB', 'expanded_url': 'http://on.bild.de/DSE', 'display_url': 'on.bild.de/DSE', 'indices': [126, 149]}]",False,137935.0,58.0,1272.0,Tue Oct 09 15:28:01 +0000 2007,48.0,,,True,False,125368.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1078590723551838209/J6GJTN0H_normal.jpg,https://pbs.twimg.com/profile_images/1078590723551838209/J6GJTN0H_normal.jpg,https://pbs.twimg.com/profile_banners/9330912/1486570070,FA0A0A,FFFFFF,E6E6E6,000000,False,True,False,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,False,de,"[{'url': 'https://t.co/547JhPYbBe', 'expanded_url': 'https://www.herthabsc.de/de/fans/exilherthaner-london-1920/page/17358--59-59-.html', 'display_url': 'herthabsc.de/de/fans/exilhe…', 'indices': [0, 23]}]","[{'url': 'http://t.co/JSftN1jocf', 'expanded_url': 'http://on.bild.de/14ZEZ7i', 'display_url': 'on.bild.de/14ZEZ7i', 'indices': [0, 22]}]"
Tue Mar 07 17:10:00 +0000 2023,1633153032769900545,1633153032769900545,"The report from the Kicker in Germany claims that Rutter shed tears when he learned that he was leaving Hoffenheim.
https://t.co/6RlW28Tnyt",False,"[0, 139]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,,,5,44,False,False,False,en,en,recent,383711604,383711604,LUFC TALK,LUFCforum,Leeds,Leeds United online forum since 2008.,https://t.co/nhYSG0LXvc,[],False,9394,2066,30,Sun Oct 02 11:15:44 +0000 2011,1229,,,True,False,1711,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1511668635118485510/sxwEV8eH_normal.jpg,https://pbs.twimg.com/profile_images/1511668635118485510/sxwEV8eH_normal.jpg,https://pbs.twimg.com/profile_banners/383711604/1660136355,2400B3,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/nhYSG0LXvc', 'expanded_url': 'https://www.lufctalk.com/', 'display_url': 'lufctalk.com', 'indices': [0, 23]}]",
Tue Mar 07 16:52:58 +0000 2023,1633148746937638919,1633148746937638919,"📅 #OnThisDay in 2️⃣0️⃣2️⃣0️⃣

Weston McKennie scored his second career Bundesliga goal and first since October 2018 to give Schalke the lead in the 1-1 draw with Hoffenheim. https://t.co/jugDm7CH0L",False,"[0, 197]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,2,20,False,False,False,en,en,recent,1212405592687427585,1212405592687427585,Travis,usmnt_historian,"St Louis, MO","On this day in #USMNT history... facts, stats and video for USMNT past, present and future. #OneCapHero",https://t.co/UR3TK0H2g9,[],False,2756,304,106,Wed Jan 01 16:10:04 +0000 2020,15066,,,True,False,8128,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1535007178028900355/giYDtphK_normal.jpg,https://pbs.twimg.com/profile_images/1535007178028900355/giYDtphK_normal.jpg,https://pbs.twimg.com/profile_banners/1212405592687427585/1669146351,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/UR3TK0H2g9', 'expanded_url': 'https://linktr.ee/usmnt_historian', 'display_url': 'linktr.ee/usmnt_historian', 'indices': [0, 23]}]",
Tue Mar 07 16:29:17 +0000 2023,1633142788555456515,1633142788555456515,"Tyrone Marshall Visits TSG Hoffenheim as Part of the Elite Formation Coaching Licensing Program
https://t.co/jcFyzIqZZU",False,"[0, 119]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1513316725151969281,1513316725151969281,VCP Soccer,VCPSoccer,,"VCP Soccer is a curated soccer (football) website that pulls in articles, photos, and videos from sites around the globe.",https://t.co/GV6d8TbJAp,[],False,715,1736,1,Mon Apr 11 00:43:31 +0000 2022,10,,,False,False,34979,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1513318008051179521/9n5QFJbW_normal.jpg,https://pbs.twimg.com/profile_images/1513318008051179521/9n5QFJbW_normal.jpg,https://pbs.twimg.com/profile_banners/1513316725151969281/1651037719,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/GV6d8TbJAp', 'expanded_url': 'https://vcpsoccer.com/', 'display_url': 'vcpsoccer.com', 'indices': [0, 23]}]",
Tue Mar 07 16:12:30 +0000 2023,1633138562316095489,1633138562316095489,@DebsHLUFC @wingingdadlife Both Hoffenheim &amp; the agent will be rubbing their hands with glee. He was only at the club for a couple of years &amp; they'll have made a fortune from him.,False,"[27, 187]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633128723556778e+18,1633128723556777984,422696846.0,422696846,DebsHLUFC,,,,,False,,,0,3,False,False,,en,en,recent,2993997568,2993997568,Stuart Grant,McClumsy84,"Leeds, England",,,[],False,3479,1903,3,Fri Jan 23 10:52:17 +0000 2015,63612,,,True,False,104216,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816288138222039040/pWbl7gvQ_normal.jpg,https://pbs.twimg.com/profile_images/816288138222039040/pWbl7gvQ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:54:02 +0000 2023,1633133914704302082,1633133914704302082,"Frankfurt shirt £28 (Excellent)
Hoffenheim shirt £18 (BNWOT)
Monchengladbach shirt £25 (Excellent)
Dynamo Dresden shirt £18 (BNWT) 

All size Large and including UK postage 👍 https://t.co/GgMDfWiNMN",False,"[0, 174]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,1,1,False,False,False,en,en,recent,1572845190586548224,1572845190586548224,For The Love Of Shirts,Shirtgame1,,"New to the shirt community - here to sell shirts and add to my collection!
Lover of 🇩🇪 football shirts",,[],False,138,220,0,Thu Sep 22 07:08:31 +0000 2022,134,,,False,False,276,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575421184338006021/lUKbjF_t_normal.jpg,https://pbs.twimg.com/profile_images/1575421184338006021/lUKbjF_t_normal.jpg,https://pbs.twimg.com/profile_banners/1572845190586548224/1663964509,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:31:11 +0000 2023,1633128166524059648,1633128166524059648,"@Bhandu17 It was ended by a 1-1 draw against Hoffenheim, it isn't an undefeated streak, but a win streak. So.",False,"[10, 109]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331278480757432e+18,1633127848075743232,1.2953199680330179e+18,1295319968033017856,Bhandu17,,,,,False,,,0,2,False,False,,en,en,recent,1287073823443914752,1287073823443914752,ari,aritrabvb1909,,Mostly Borussia Dortmund. @indianreus and @aritrabvb,https://t.co/qfIxcKZkz7,[],False,3171,683,21,Sat Jul 25 17:15:00 +0000 2020,584300,,,False,False,78345,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_banners/1287073823443914752/1636742881,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/qfIxcKZkz7', 'expanded_url': 'https://instagram.com/_mr_royyy?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/_mr_royyy?igsh…', 'indices': [0, 23]}]",
Tue Mar 07 15:20:38 +0000 2023,1633125511227662336,1633125511227662336,@brookge Nope. It ended with a 1-1 draw against Hoffenheim.,False,"[9, 59]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330975043412787e+18,1633097504341278725,473689424.0,473689424,brookge,,,,,False,,,1,18,False,False,,en,en,recent,1287073823443914752,1287073823443914752,ari,aritrabvb1909,,Mostly Borussia Dortmund. @indianreus and @aritrabvb,https://t.co/qfIxcKZkz7,[],False,3171,683,21,Sat Jul 25 17:15:00 +0000 2020,584300,,,False,False,78345,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_banners/1287073823443914752/1636742881,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/qfIxcKZkz7', 'expanded_url': 'https://instagram.com/_mr_royyy?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/_mr_royyy?igsh…', 'indices': [0, 23]}]",
Tue Mar 07 13:55:21 +0000 2023,1633104048244047873,1633104048244047873,Serdar should avoid a 5th yellow come Saturday. Otherwise I’d say use Jove as a 10 is Hoffenheim. https://t.co/Hyx3X9St25,False,"[0, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.633103517446488e+18,1633103517446488065,0,2,False,False,False,en,en,recent,62830137,62830137,Anna... Dub a D 🇧🇦🇷🇸🇭🇷🏳️‍🌈🏳️‍⚧️🇪🇺💙⚪🐻,hahoAnna,Brentford /Berlin,Musician. BAHons Aviation. Berlin.Hertha BSC Mitglied. AKJ .Part Balkan (Yugo) . #Nolefam. Talks a lot. ‘I'm Blue' #hahohe #idemo 🇧🇦🇷🇸🇭🇷🇲🇪🇲🇰🇸🇮,https://t.co/547JhPYbBe,[],False,2068,4996,57,Tue Aug 04 14:23:19 +0000 2009,168535,,,True,False,195086,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1543616003480981504/oBq8SgeZ_normal.jpg,https://pbs.twimg.com/profile_images/1543616003480981504/oBq8SgeZ_normal.jpg,https://pbs.twimg.com/profile_banners/62830137/1628612746,0084B4,000000,C0DFEC,333333,True,True,False,False,False,False,False,none,[],Tue Mar 07 13:53:14 +0000 2023,1.633103517446488e+18,1633103517446488065,"ℹ️ #Personalupdate: Djanga #Boëtius hat sich beim Training am Montag eine Schulterverletzung zugezogen und wird uns vorerst sowohl für den Trainings- als auch für den Spielbetrieb nicht zur Verfügung stehen.

Werd schnell wieder fit, Djanga! ✊

#BSCM05 #HaHoHe",False,"[0, 260]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633103509712257e+18,1633103509712257024,105085224.0,105085224,HerthaBSC,105085224.0,105085224,Hertha BSC,HerthaBSC,Berlin,Der offizielle Account von Hertha BSC. 🇬🇧🇺🇸: @HerthaBSC_EN // 🇪🇸: @HerthaBSC_ES // 👶: @HerthaBubis // 🎮: @HerthaBSCeSport // ℹ️: https://t.co/aBJA7m3Uio,https://t.co/qId0sHOMD9,"[{'url': 'https://t.co/aBJA7m3Uio', 'expanded_url': 'http://linktr.ee/herthabsc', 'display_url': 'linktr.ee/herthabsc', 'indices': [129, 152]}]",False,368786.0,400.0,1957.0,Fri Jan 15 09:23:37 +0000 2010,16882.0,,,True,True,57422.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1499782073716035587/6EykrYm7_normal.jpg,https://pbs.twimg.com/profile_images/1499782073716035587/6EykrYm7_normal.jpg,https://pbs.twimg.com/profile_banners/105085224/1672669891,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[],,,,,False,3.0,56.0,False,False,,de,"[{'url': 'https://t.co/547JhPYbBe', 'expanded_url': 'https://www.herthabsc.de/de/fans/exilherthaner-london-1920/page/17358--59-59-.html', 'display_url': 'herthabsc.de/de/fans/exilhe…', 'indices': [0, 23]}]","[{'url': 'https://t.co/qId0sHOMD9', 'expanded_url': 'https://www.herthabsc.com/', 'display_url': 'herthabsc.com', 'indices': [0, 23]}]"
Tue Mar 07 13:48:38 +0000 2023,1633102359336296448,1633102359336296448,"@DebsHLUFC Yes, a lot of money going to Hoffenheim &amp; his agent.🤦‍♂️",False,"[11, 71]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331016717053215e+18,1633101671705321473,422696846.0,422696846,DebsHLUFC,,,,,False,,,0,6,False,False,,en,en,recent,2993997568,2993997568,Stuart Grant,McClumsy84,"Leeds, England",,,[],False,3479,1903,3,Fri Jan 23 10:52:17 +0000 2015,63612,,,True,False,104216,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816288138222039040/pWbl7gvQ_normal.jpg,https://pbs.twimg.com/profile_images/816288138222039040/pWbl7gvQ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:00:01 +0000 2023,1633075024264564747,1633075024264564747,"😥 Does anyone care about TSG Hoffenheim?

@chbiermann certainly doesn't think so.  To hear the rest of his thoughts on the struggling side listen to this week's pod. 👇
https://t.co/nKND1qZ1z7 https://t.co/Oho3O7okDW",False,"[0, 191]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,1,False,False,False,en,en,recent,1622971600206196738,1622971600206196738,Beer & Honey,BeerAndHoney,,Weekly English language podcast on football in Germany with experts @chbiermann and @honigstein.,https://t.co/x7RnAbKx6c,[],False,203,10,4,Tue Feb 07 14:52:48 +0000 2023,2,,,False,False,63,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622971703386075136/i6GQCJpt_normal.jpg,https://pbs.twimg.com/profile_images/1622971703386075136/i6GQCJpt_normal.jpg,https://pbs.twimg.com/profile_banners/1622971600206196738/1675782712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/x7RnAbKx6c', 'expanded_url': 'https://beerandhoney.podigee.io/', 'display_url': 'beerandhoney.podigee.io', 'indices': [0, 23]}]",
