created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.profile_banner_url,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Feb 28 07:15:00 +0000 2023,1630466581397483523,1630466581397483523,"I was born in Germany in 1973. I was a former football player who had to retire early due to injury. I started my coaching career at my former club and then moved to Augsburg. I have managed teams such as Mainz 05, Borussia Dortmund, PSG and Chelsea.

 Who am I? 🤔

#1957bet https://t.co/3kg4sy9GuC",False,"[0, 274]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,121,173,False,False,False,en,en,recent,1446058529190825984,1446058529190825984,1957Bet,1957Bet,,Africa's most exciting sports betting and casino platform ⚽🎰| 18+ #1957bet #BetTheAfricanWay,https://t.co/EMTdIO1XYG,"[{'url': 'https://t.co/EMTdIO1XYG', 'expanded_url': 'http://1957bet.com', 'display_url': '1957bet.com', 'indices': [0, 23]}]",[],False,2215,1689,0,Thu Oct 07 10:24:41 +0000 2021,3826,,,False,False,3338,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1541455040434561025/Ig0nh3ml_normal.jpg,https://pbs.twimg.com/profile_images/1541455040434561025/Ig0nh3ml_normal.jpg,https://pbs.twimg.com/profile_banners/1446058529190825984/1676541497,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:10:53 +0000 2023,1630465545093906432,1630465545093906432,has delighted the fans of Mainz 05 with the signing of Jeroen Ebben. #FM23Mobile,False,"[0, 80]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:09:58 +0000 2023,1630465314369736710,1630465314369736710,has delighted the fans of Mainz 05 with the signing of Noel Pezzella. #FM23Mobile,False,"[0, 81]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:09:51 +0000 2023,1630465286834130944,1630465286834130944,has delighted the fans of Mainz 05 with the signing of Connor Moore. #FM23Mobile,False,"[0, 80]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:09:47 +0000 2023,1630465268106526720,1630465268106526720,has delighted the fans of Mainz 05 with the signing of Evan McLear. #FM23Mobile,False,"[0, 79]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 06:50:23 +0000 2023,1630460385907310592,1630460385907310592,has delighted the fans of Mainz 05 with the signing of Renato Carrillo. #FM23Mobile,False,"[0, 83]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 00:29:48 +0000 2023,1630364609944203267,1630364609944203267,"Signing from FSV Mainz 05 is a talented and experienced defender DJWIZARD17! Coming from 🇩🇪 to 🇫🇷 for Season 55!

Pleased to have you here with us mate! 🇫🇷

#VFL @TheVFL_ https://t.co/qwBzGIMox4",False,"[0, 170]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6282464078438154e+18,1628246407843815426,1.5885306949464924e+18,1588530694946492423,VFLPSG,,,,,False,0,2,False,False,False,en,en,recent,1588530694946492423,1588530694946492423,VFL PSG,VFLPSG,,Xbox New Gen VFL Higher Tier Side PSG - Managed by @dylanrobbins100 @CillMillHD @SurreyBornBird,https://t.co/MpZCCzg3xP,"[{'url': 'https://t.co/MpZCCzg3xP', 'expanded_url': 'http://thevfl.com', 'display_url': 'thevfl.com', 'indices': [0, 23]}]",[],False,77,58,0,Fri Nov 04 13:56:59 +0000 2022,716,,,False,False,211,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630405231778381825/bxeKez4j_normal.jpg,https://pbs.twimg.com/profile_images/1630405231778381825/bxeKez4j_normal.jpg,https://pbs.twimg.com/profile_banners/1588530694946492423/1677553382,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 18:02:50 +0000 2023,1630267226375745538,1630267226375745538,has delighted the fans of Mainz 05 with the signing of José Luis Orellana. #FM23Mobile,False,"[0, 86]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 18:02:33 +0000 2023,1630267156779655168,1630267156779655168,has delighted the fans of Mainz 05 with the signing of Reuell Walters. #FM23Mobile,False,"[0, 82]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 18:00:12 +0000 2023,1630266564477075456,1630266564477075456,has delighted the fans of Mainz 05 with the signing of Gustav Öhman. #FM23Mobile,False,"[0, 80]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 17:26:00 +0000 2023,1630257956917858304,1630257956917858304,has been appointed as manager of Mainz 05 #FM23Mobile,False,"[0, 53]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 16:30:42 +0000 2023,1630244040032628736,1630244040032628736,"Bayern U17 has it in their own hands and could win the league title for the first time since 2018, which would also qualifier the team for the U17 Bundesliga playoffs. Two matches remaining:

vs. Mainz 05 (h) - live on BayernTV Live
vs. Astoria Walldorf (a) https://t.co/o6TRVOVonR",False,"[0, 257]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,107,False,False,False,en,en,recent,1453110400124440581,1453110400124440581,BayernTalente,CampusVid2,,"Tweets about FC Bayern München with a focus on FC Bayern Campus.
Youtube: Scouting Report (+1300) 👇
https://t.co/CETasFD7Ti",https://t.co/2vEGJZdWOs,"[{'url': 'https://t.co/2vEGJZdWOs', 'expanded_url': 'https://www.youtube.com/channel/UCYhVssyAX7fPlEqUQs5R6yA', 'display_url': 'youtube.com/channel/UCYhVs…', 'indices': [0, 23]}]","[{'url': 'https://t.co/CETasFD7Ti', 'expanded_url': 'https://www.youtube.com/channel/UCYhVssyAX7fPlEq', 'display_url': 'youtube.com/channel/UCYhVs…', 'indices': [100, 123]}]",False,7343,163,52,Tue Oct 26 21:24:57 +0000 2021,6678,,,False,False,6068,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1482475351876022279/gD8WLq6l_normal.jpg,https://pbs.twimg.com/profile_images/1482475351876022279/gD8WLq6l_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 17:51:22 +0000 2023,1629901952095240195,1629901952095240195,"UECL League Path Third Qualifying Round:

Folgore/Falciano (@ca_ho318) vs N.E.C (Netherlands)
FSV Mainz 05 (Germany) vs SC Faetano (@jack_young2003)
Tre Penne (@LoganDuncanLFC) vs Standard Liege (Belgium) https://t.co/k3KX6xEFVT",False,"[0, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1606202018481451008,1606202018481451008,Aiden's FM23 Sim - Moldovan Super Liga,AidenPLSim,,Football Manager 2023 sim by @sgn_merlo,,,[],False,50,46,0,Fri Dec 23 08:16:31 +0000 2022,25,,,False,False,1503,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631679035054096384/8oE7AVSA_normal.jpg,https://pbs.twimg.com/profile_images/1631679035054096384/8oE7AVSA_normal.jpg,https://pbs.twimg.com/profile_banners/1606202018481451008/1677857640,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 13:54:14 +0000 2023,1629842279086129152,1629842279086129152,@Rote_Teufel Mainz 05!,False,"[13, 22]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6295757270404178e+18,1629575727040417792,54484183.0,54484183,Rote_Teufel,,,,,False,0,0,False,False,,en,en,recent,1265281154170511361,1265281154170511361,larstovertime,larstovertime,,"Larst Overtime ist dein Blog rund um das Thema Madden und American Football.

https://t.co/vH2JFuGXRv",,,"[{'url': 'https://t.co/vH2JFuGXRv', 'expanded_url': 'http://larstovertime.wordpress.com', 'display_url': 'larstovertime.wordpress.com', 'indices': [78, 101]}]",False,75,118,1,Tue May 26 13:58:37 +0000 2020,366,,,False,False,1023,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1275854511417044997/qDRmS7gT_normal.jpg,https://pbs.twimg.com/profile_images/1275854511417044997/qDRmS7gT_normal.jpg,https://pbs.twimg.com/profile_banners/1265281154170511361/1592940946,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 11:30:29 +0000 2023,1629806100194140160,1629806100194140160,@1FSVMainz05 Rare Mainz 05 W,False,"[13, 28]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.629477611465212e+18,1629477611465211905,48323591.0,48323591,1FSVMainz05,,,,,False,0,0,False,False,,en,en,recent,606418777,606418777,MrDoubleA99,MRDA99,,Moin.,,,[],False,23,193,0,Tue Jun 12 15:47:53 +0000 2012,841,,,False,False,2366,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1615719413696569345/tNye0jac_normal.jpg,https://pbs.twimg.com/profile_images/1615719413696569345/tNye0jac_normal.jpg,https://pbs.twimg.com/profile_banners/606418777/1674063740,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 00:02:11 +0000 2023,1629632885912158208,1629632885912158208,"Mainz 05 News🔴⚪️

Jae Sung Lee will be extending his contract for the Germans. His current contract expires June 2024, but the player has no intention of leaving so early. He loves the club's players and atmosphere.

The length of the extension hasn't been decided on yet. https://t.co/obouP2Pi9J",False,"[0, 272]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1623660654291832833,1623660654291832833,Football Live,FF00tballUpdate,,"Live transfer updates for the Beautiful Game 

For business inquiries: footballlivebusiness@gmail.com",,,[],False,7,49,1,Thu Feb 09 12:31:03 +0000 2023,5,,,False,False,189,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625585505399103521/hur75aws_normal.jpg,https://pbs.twimg.com/profile_images/1625585505399103521/hur75aws_normal.jpg,https://pbs.twimg.com/profile_banners/1623660654291832833/1675946078,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Feb 25 23:42:02 +0000 2023,1629627815103537152,1629627815103537152,"TOP 6 FHG Picks for tomorrow
🇫🇮 17:15 Atlantis U20 vs HJK U20
🇦🇺 05:00 Sunshine Coast vs Western Pride
🇩🇪 12:00 Werder Bremen III vs Union Bremen
🇩🇪 09:00 Unterhaching U19 vs Mainz U19
🇭🇷 09:00 Gaj vs Vrbovec
🇸🇬 09:00 Balestier Khalsa vs Hougang United",False,"[0, 252]","<a href=""http://kickoffprofits.com"" rel=""nofollow"">Kick Off Profits</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,380222212,380222212,Kick Off Profits,KickOFFprofits,UK,"Football Betting & Trading. Successful guides, systems, strategies and resources. Superb stats, trends and tips!",http://t.co/L3pHUdm8vL,"[{'url': 'http://t.co/L3pHUdm8vL', 'expanded_url': 'http://www.kickoffprofits.com', 'display_url': 'kickoffprofits.com', 'indices': [0, 22]}]",[],False,11842,10327,107,Mon Sep 26 08:46:43 +0000 2011,199,,,False,False,14961,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1599456254/pilka_nozna_7_normal.jpg,https://pbs.twimg.com/profile_images/1599456254/pilka_nozna_7_normal.jpg,https://pbs.twimg.com/profile_banners/380222212/1420823200,3B94D9,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Feb 25 23:29:09 +0000 2023,1629624571652620290,1629624571652620290,@Founda__ Don't forget about Klopp seventh season which already feel it in Mainz 05 and Dortmund,False,"[10, 96]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.629599437143122e+18,1629599437143121920,1.3146636357808046e+18,1314663635780804614,Founda__,,,,,False,0,3,False,False,,en,en,recent,1339372268686733314,1339372268686733314,Rizki Ramadhani,RizkiRa32783549,Indonesian,"Hi, my name is Rizki Ramadhani call me Rizki. I'm already 22 year old that likes to play games like Retro games, Visual Novel, etc. Hope you can agree with me",,,[],False,86,118,0,Thu Dec 17 00:50:34 +0000 2020,23587,,,False,False,7969,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609235360181260288/Lcqk_SSi_normal.jpg,https://pbs.twimg.com/profile_images/1609235360181260288/Lcqk_SSi_normal.jpg,https://pbs.twimg.com/profile_banners/1339372268686733314/1667623745,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Feb 25 23:27:01 +0000 2023,1629624036014841856,1629624036014841856,@ghanayesu Don't forget about Klopp seventh season curse which already impact result likes Mainz 05 and Dortmund,False,"[11, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6295987213348209e+18,1629598721334820864,1.3768434473536102e+18,1376843447353610244,ghanayesu,,,,,False,0,0,False,False,,en,en,recent,1339372268686733314,1339372268686733314,Rizki Ramadhani,RizkiRa32783549,Indonesian,"Hi, my name is Rizki Ramadhani call me Rizki. I'm already 22 year old that likes to play games like Retro games, Visual Novel, etc. Hope you can agree with me",,,[],False,86,118,0,Thu Dec 17 00:50:34 +0000 2020,23587,,,False,False,7969,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609235360181260288/Lcqk_SSi_normal.jpg,https://pbs.twimg.com/profile_images/1609235360181260288/Lcqk_SSi_normal.jpg,https://pbs.twimg.com/profile_banners/1339372268686733314/1667623745,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
