created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 22:23:21 +0000 2023,1633231893146501120,1633231893146501120,@Cadiz_CFIN Mbappe,False,"[12, 18]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,0,False,False,en,en,recent,851845161520967680,851845161520967680,Charles (not real name),don_charlisimo,,Dutch 🇳🇱 | Barça 💙❤️| F1 🔴 🐴 | software engineering 🖥 | Cinephile📽️ | guitarist 🎸 | 🇵🇸,,[],False,163,1017,1,Tue Apr 11 17:11:27 +0000 2017,49986,,,False,False,18229,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1463180483416702981/TO8uPpau_normal.jpg,https://pbs.twimg.com/profile_images/1463180483416702981/TO8uPpau_normal.jpg,https://pbs.twimg.com/profile_banners/851845161520967680/1635099283,FF9900,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:15:21 +0000 2023,1633229876382650369,1633229876382650369,@Cadiz_CFIN Una no get any fan for ghana,False,"[12, 40]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,0,False,False,en,en,recent,1101985887313948672,1101985887313948672,MOST HIGH!,pengboymusic,Nigeria,Hello Out Now!,https://t.co/lzSPoq263X,[],False,73,355,0,Sat Mar 02 23:21:24 +0000 2019,1825,,,True,False,368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625224220144705541/4Tyd5OXi_normal.jpg,https://pbs.twimg.com/profile_images/1625224220144705541/4Tyd5OXi_normal.jpg,https://pbs.twimg.com/profile_banners/1101985887313948672/1661558002,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/lzSPoq263X', 'expanded_url': 'https://ffm.to/pengboyhello', 'display_url': 'ffm.to/pengboyhello', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:12:02 +0000 2023,1633229042663948289,1633229042663948289,@Cadiz_CFIN Haaland × negredo dou woulf be interesting,False,"[12, 54]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,1,False,False,en,en,recent,1150020831650701312,1150020831650701312,Yu,RSh1ff,,,,[],False,23,28,1,Sat Jul 13 12:35:07 +0000 2019,12801,,,False,False,2555,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1513987769072242695/oTO5ZAH-_normal.jpg,https://pbs.twimg.com/profile_images/1513987769072242695/oTO5ZAH-_normal.jpg,https://pbs.twimg.com/profile_banners/1150020831650701312/1649797343,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:11:14 +0000 2023,1633228841232617472,1633228841232617472,@Cadiz_CFIN Jude Bellingham,False,"[12, 27]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,1,False,False,en,en,recent,882540523973726209,882540523973726209,Warnnèr_Rankin15™🌻AK- 0008221,WarnnerRanking,,"I am a star ⭐, love football⚽️, a Culèr 💯, Promoting  BARCA , Kumasi Asante Kotoko fan 🇦🇹, La roja's fan 🇪🇦",,[],False,904,4830,0,Wed Jul 05 10:03:52 +0000 2017,60407,,,True,False,6718,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1556972402789289984/vmr-rSo5_normal.jpg,https://pbs.twimg.com/profile_images/1556972402789289984/vmr-rSo5_normal.jpg,https://pbs.twimg.com/profile_banners/882540523973726209/1660046123,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:05:24 +0000 2023,1633227375495266305,1633227375495266305,@KAKowalczyk @milos_agathon Spain population growth doesnt follow exactly a pattern of developement. Cádiz is the poorest province and has population growth. Burgos is rich and industralized and doesnt. Climate or foreign population (many wealthy europeans) are important factors in Spanish demographics,False,"[28, 303]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332139492848722e+18,1633213949284872199,286667946.0,286667946,KAKowalczyk,,,,,False,0,1,False,False,en,en,recent,786461182441971712,786461182441971712,Löw!,Loewenstein93,,,,[],False,64,527,3,Thu Oct 13 06:58:52 +0000 2016,9201,,,False,False,2308,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585191644621639680/7FETdcc3_normal.jpg,https://pbs.twimg.com/profile_images/1585191644621639680/7FETdcc3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:01:59 +0000 2023,1633226514668847104,1633226514668847104,@Cadiz_CFIN Dy play… just dy play,False,"[12, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,1,False,False,en,en,recent,4179524782,4179524782,Potternine,Potterleen,,That Barca addict | Geophysicist | Self acclaimed Rapper😂,,[],False,197,441,1,Fri Nov 13 14:55:14 +0000 2015,5884,,,False,False,2205,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1562769066426785792/93OvqIIA_normal.jpg,https://pbs.twimg.com/profile_images/1562769066426785792/93OvqIIA_normal.jpg,https://pbs.twimg.com/profile_banners/4179524782/1613166570,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:57:40 +0000 2023,1633225428478435328,1633225428478435328,@Cadiz_CFIN Actually is Haaland 😎,False,"[12, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1294613052302786560,1294613052302786560,Dr. Drïvîng 🔞,dats_mhie,Kafanchan,"I'm Mansur Umar, selling spare parts 🔨⚙🔩🔧, if I said something that hurts you, I'm sorry please buh I'm not gonna stop telling the truth",,[],False,55,240,0,Sat Aug 15 12:33:21 +0000 2020,5689,,,False,False,733,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1398298243696664586/O3GNbJXA_normal.jpg,https://pbs.twimg.com/profile_images/1398298243696664586/O3GNbJXA_normal.jpg,https://pbs.twimg.com/profile_banners/1294613052302786560/1655731019,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:55:26 +0000 2023,1633224865678229504,1633224865678229504,"@OseiAkoto_Kanu @Cadiz_CFIN coming back gives me that nostalgic feel
Adehye3 Fm, St. Mary's, Mothers' Inn &amp; the venue itself DUNS PARK.
...on ma way 🚗💨",False,"[28, 155]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332240952643052e+18,1633224095264305156,194310051.0,194310051,OseiAkoto_Kanu,,,,,False,1,4,False,False,en,en,recent,1445752876437946385,1445752876437946385,Efoba Edem,NoRule_1,"Kumasi, Ghana",didn't come this far only to come this far...,,[],False,25,150,0,Wed Oct 06 14:09:01 +0000 2021,4949,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_banners/1445752876437946385/1656914350,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:52:22 +0000 2023,1633224095264305156,1633224095264305156,@NoRule_1 @Cadiz_CFIN Oh yes. Kanu TV will rep,False,"[22, 46]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217965645521e+18,1633217965645520896,1.4457528764379464e+18,1445752876437946385,NoRule_1,,,,,False,0,0,False,False,en,en,recent,194310051,194310051,Osei Akoto Kanu,OseiAkoto_Kanu,"Kumasi, Ghana","Sports Show Host, Pundit, Commentator. OTEC 102.9 FM, Kumasi-Ghana.


(Facebook: Osei Akoto Kanu),
(IG: oseiakotokanu) 
(WhatsApp: +233244136325)",,[],False,37331,3799,35,Thu Sep 23 21:00:13 +0000 2010,4808,,,True,False,63524,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1511469026068865034/84WmVXJ7_normal.jpg,https://pbs.twimg.com/profile_images/1511469026068865034/84WmVXJ7_normal.jpg,https://pbs.twimg.com/profile_banners/194310051/1363707547,981CEB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:49:00 +0000 2023,1633223247423754240,1633223247423754240,$CDZI Cadiz's ATEC Water Systems Signs $10M Contract to Supply Filters for Utah's Largest Water District https://t.co/WcsKWk4932,False,"[0, 128]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1622502231164477442,1622502231164477442,Lady_Ticker$,lady_Ticker,"South Carolina, USA","Meet Lady Ticker, a novice trader and investor on a mission to build her portfolio.",https://t.co/kc4Wufc64T,[],False,111,630,1,Mon Feb 06 07:48:37 +0000 2023,9,,,False,False,543,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622923578030129152/P0x3-x1x_normal.jpg,https://pbs.twimg.com/profile_images/1622923578030129152/P0x3-x1x_normal.jpg,https://pbs.twimg.com/profile_banners/1622502231164477442/1675770119,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/kc4Wufc64T', 'expanded_url': 'https://chat.whatsapp.com/DKNdRFZWPlJ4hC2mkqGqqX', 'display_url': 'chat.whatsapp.com/DKNdRFZWPlJ4hC…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:48:45 +0000 2023,1633223185125593090,1633223185125593090,@Cadiz_CFIN Havert,False,"[12, 18]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1482368661390245888,1482368661390245888,Apoeso Tobi,Champz01s,"Ekiti, Nigeria","I play music for fun , crypto trader but I've taken a break at the moment for a reason 😣",,[],False,49,156,0,Sat Jan 15 15:06:58 +0000 2022,1604,,,True,False,3504,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629573711563980803/fUUxZ2D0_normal.jpg,https://pbs.twimg.com/profile_images/1629573711563980803/fUUxZ2D0_normal.jpg,https://pbs.twimg.com/profile_banners/1482368661390245888/1647306731,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:46:56 +0000 2023,1633222727115874305,1633222727115874305,"@HussainiHamis14 @Cadiz_CFIN @victorosimhen9 he is going to buy cadiz,pay the players and the staff join",False,"[45, 104]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633220503446909e+18,1633220503446908929,1.3603287626682532e+18,1360328762668253189,HussainiHamis14,,,,,False,0,0,False,False,en,en,recent,330561909,330561909,22SAVAGE(Otedola),fashi4,everywhere,"I am not perfect but I am LIMITED EDITION,I AM A HUMANITARIAN. @Arsenal.
this is a football page",,[],False,138,281,1,Wed Jul 06 20:16:12 +0000 2011,2841,,,True,False,8290,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628826453944008705/RQxikavQ_normal.jpg,https://pbs.twimg.com/profile_images/1628826453944008705/RQxikavQ_normal.jpg,https://pbs.twimg.com/profile_banners/330561909/1671340156,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:46:40 +0000 2023,1633222659323449352,1633222659323449352,@Cadiz_CFIN Bellingham for £150million. Start a gofundme,False,"[12, 56]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1481970941966045189,1481970941966045189,Naaaaaaaak𓃵,Kitogh8,where I should be,"Apsu 17💚💚
Hala Madrid 🤍🤍
6th year Optometry Student 👓👀
 @knustgh
 @blacksherif_  has no bad song in my books𓃵𓃵𓃵",,[],False,2540,3865,1,Fri Jan 14 12:46:36 +0000 2022,11808,,,False,False,23451,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1522057096119918597/zuFM9Zo4_normal.jpg,https://pbs.twimg.com/profile_images/1522057096119918597/zuFM9Zo4_normal.jpg,https://pbs.twimg.com/profile_banners/1481970941966045189/1642164481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:44:23 +0000 2023,1633222083059564545,1633222083059564545,@Cadiz_CFIN Kylian Mbappe,False,"[12, 25]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1560335648472678410,1560335648472678410,James,HamburgerFam,"Hamburg, Germany",Gött is Great • Computer Engineering Student,,[],False,71,269,0,Thu Aug 18 18:40:01 +0000 2022,10597,,,False,False,1477,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629925649803616265/jD1NzpK4_normal.jpg,https://pbs.twimg.com/profile_images/1629925649803616265/jD1NzpK4_normal.jpg,https://pbs.twimg.com/profile_banners/1560335648472678410/1660848332,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:43:58 +0000 2023,1633221980416606210,1633221980416606210,@sam_motari @Cadiz_CFIN Saw a..win,False,"[24, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332209013648138e+18,1633220901364813825,2797932125.0,2797932125,sam_motari,,,,,False,0,0,False,False,en,en,recent,573711126,573711126,Valery ches,valerie_chesire,"kericho ,kenya",Amazing Grace,https://t.co/pXqQOTHznp,[],False,282,581,2,Mon May 07 13:13:52 +0000 2012,3565,,,True,False,1899,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1556372449742258184/x1E7vppm_normal.jpg,https://pbs.twimg.com/profile_images/1556372449742258184/x1E7vppm_normal.jpg,https://pbs.twimg.com/profile_banners/573711126/1659903198,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/pXqQOTHznp', 'expanded_url': 'https://www.twitter.com', 'display_url': 'twitter.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:38:14 +0000 2023,1633220536707735554,1633220536707735554,"@football_muscIe @sportbible Lol,u can't even win cadiz 😭😭😭😭",False,"[29, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331603534952817e+18,1633160353495281681,1.42264202465058e+18,1422642024650579970,football_muscIe,,,,,False,0,0,False,False,en,en,recent,871295576066981888,871295576066981888,Mr Kalm💨,KoladeKamal,,"☆☆
Engineering student□□
Hala madrid!!",,[],False,925,916,0,Sun Jun 04 09:20:28 +0000 2017,10916,,,True,False,2568,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607061687395356672/0uviCkVh_normal.jpg,https://pbs.twimg.com/profile_images/1607061687395356672/0uviCkVh_normal.jpg,https://pbs.twimg.com/profile_banners/871295576066981888/1675004151,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:38:06 +0000 2023,1633220503446908929,1633220503446908929,"@Cadiz_CFIN Forget about the champions league, @Cadiz_CFIN need to go for @victorosimhen9 🇳🇬❤🙏🏼",False,"[12, 95]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1360328762668253189,1360328762668253189,DR.HUSSAIN GUNNER🇳🇬🔴💉💊,HussainiHamis14,"Zaria, Nigeria",ABU site || Chemistry💊💉 || Arsenal last born || Red and white is the color ||🔴⚪🇳🇬,https://t.co/y0nxR2xMzZ,[],False,1829,2846,1,Fri Feb 12 20:44:07 +0000 2021,50337,,,True,False,7130,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620323842513043460/2J-CaA_2_normal.jpg,https://pbs.twimg.com/profile_images/1620323842513043460/2J-CaA_2_normal.jpg,https://pbs.twimg.com/profile_banners/1360328762668253189/1667293989,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/y0nxR2xMzZ', 'expanded_url': 'http://Www.Arsenal.com', 'display_url': 'Arsenal.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:34:16 +0000 2023,1633219540174733312,1633219540174733312,@Cadiz_CFIN Koulibaly no two ways about that,False,"[12, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,3,False,False,en,en,recent,1347358910777319424,1347358910777319424,CareTaker🤞,1realhagan_,Nowhere,LM10𓃵• @FcBarcelona❤️💙• @blacksherif_ 🦅,,[],False,2505,1864,0,Fri Jan 08 01:46:26 +0000 2021,144353,,,True,False,18180,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599768988992651264/LUSU9WdZ_normal.jpg,https://pbs.twimg.com/profile_images/1599768988992651264/LUSU9WdZ_normal.jpg,https://pbs.twimg.com/profile_banners/1347358910777319424/1668445176,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:33:27 +0000 2023,1633219331810115584,1633219331810115584,@Cadiz_CFIN @Cadiz_CFIN you gain my support....,False,"[12, 47]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,1,False,False,en,en,recent,1555740302505578497,1555740302505578497,Osei Nuako Dacosta,DacostaNuako,,Holy Scripture is my Anchor,,[],False,3,31,0,Sat Aug 06 02:20:15 +0000 2022,844,,,False,False,119,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609483012793671681/0ORmZK4O_normal.jpg,https://pbs.twimg.com/profile_images/1609483012793671681/0ORmZK4O_normal.jpg,https://pbs.twimg.com/profile_banners/1555740302505578497/1660175936,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:32:00 +0000 2023,1633218967396286465,1633218967396286465,"@Cadiz_CFIN u guys deserve messi,ngl. he is supposed to play for the second biggest team in the world. after Barca.",False,"[12, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,13,False,False,en,en,recent,1265644955860635648,1265644955860635648,ZAKARIYYA,moh_zaks,Nigeria,I tweet my mind. FCbarcelona and Messi.,,[],False,1336,2056,0,Wed May 27 14:04:16 +0000 2020,67511,,,False,False,1593,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633161211171807232/1h794Lcp_normal.jpg,https://pbs.twimg.com/profile_images/1633161211171807232/1h794Lcp_normal.jpg,https://pbs.twimg.com/profile_banners/1265644955860635648/1666724451,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
