created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls
Tue Mar 07 23:00:24 +0000 2023,1633241214601383936,1633241214601383936,Not a great look when a company as big as BT Sport get a stat wrong - forgetting Craig Shakespeare taking Leicester City through to the quarter-finals following a win against Sevilla. #LCFC #UCL https://t.co/iLCSABYJes,False,"[0, 194]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,4861540967,4861540967,Harri Burton,Harri_Burton,,"21 | @ChesterfieldFC media team | Published content for @LateTackle, @TheLeaguePaper & @SInow | All views are my own | 🏴󠁧󠁢󠁷󠁬󠁳󠁿",https://t.co/KQVWkh3s7Z,[],False,616,562,1,Fri Jan 29 20:57:35 +0000 2016,13410,,,True,False,5058,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1571861789486325760/9A38CFYO_normal.jpg,https://pbs.twimg.com/profile_images/1571861789486325760/9A38CFYO_normal.jpg,https://pbs.twimg.com/profile_banners/4861540967/1591368469,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/KQVWkh3s7Z', 'expanded_url': 'https://www.vavel.com/en/author/harri-burton', 'display_url': 'vavel.com/en/author/harr…', 'indices': [0, 23]}]",1.6332294355654042e+18,1633229435565404161,Tue Mar 07 22:13:36 +0000 2023,1.6332294355654042e+18,1633229435565404161,Graham Potter becomes the first English manager since 2010 to progress through a knockout tie in the #UCL 💪 https://t.co/pdzkAcz2mZ,False,"[0, 107]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2319121626.0,2319121626,Football on BT Sport,btsportfootball,,The home of football on BT Sport,https://t.co/USxmnaWwY5,[],False,1869426.0,522.0,4534.0,Thu Jan 30 15:49:13 +0000 2014,3865.0,,,True,True,74076.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1587029380139831298/B10e2Nv__normal.jpg,https://pbs.twimg.com/profile_images/1587029380139831298/B10e2Nv__normal.jpg,https://pbs.twimg.com/profile_banners/2319121626/1675684024,00A0D6,000000,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,False,78.0,1137.0,False,False,False,en,,,,,,,,,,,,,,"[{'url': 'https://t.co/USxmnaWwY5', 'expanded_url': 'https://www.bt.com/sport/football', 'display_url': 'bt.com/sport/football', 'indices': [0, 23]}]"
Tue Mar 07 22:53:26 +0000 2023,1633239463357825025,1633239463357825025,sevilla and/or valencia getting relegated 🙏🏽🙏🏽🙏🏽 https://t.co/oAVV31eBXr,False,"[0, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1526362597297205249,1526362597297205249,J,heathatejose,barça • fins • braves ,kevin durant fan🇺🇸🇻🇪,,[],False,270,351,1,Tue May 17 00:43:02 +0000 2022,4365,,,False,False,13124,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626541423628636162/h40sYzuu_normal.jpg,https://pbs.twimg.com/profile_images/1626541423628636162/h40sYzuu_normal.jpg,https://pbs.twimg.com/profile_banners/1526362597297205249/1677195356,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:53:16 +0000 2023,1633239421096013827,1633239421096013827,"@BomanPatrik @Emko_93 We were the faster, fitter, stronger team for like 80% of that game.
It's always been a mental issue in Europe with this group, at least since the Inzaghi era. 
Since 17', only Sevilla in 19' &amp; maybe Porto in 21' were actually better teams than us.
Hasn't stopped us from losing.",False,"[22, 305]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331836644681073e+18,1633183664468107264,946621164.0,946621164,BomanPatrik,,,,,False,0,0,False,False,en,en,recent,1275796771902500864,1275796771902500864,Stefano Forte,StefanoForte13,,"S.S. Lazio 🦅
That is all",,[],False,116,89,3,Wed Jun 24 14:23:59 +0000 2020,3307,,,False,False,1107,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1546764866807111680/mTPaRSnL_normal.jpg,https://pbs.twimg.com/profile_images/1546764866807111680/mTPaRSnL_normal.jpg,https://pbs.twimg.com/profile_banners/1275796771902500864/1605964192,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:49:40 +0000 2023,1633238515197657088,1633238515197657088,@btsportfootball Craig Shakespeare beat Sevilla in 2017 whilst in charge of Leicester city to reach the quarter finals 👍🏻,False,"[17, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332294355654042e+18,1633229435565404161,2319121626.0,2319121626,btsportfootball,,,,,False,0,20,False,False,en,en,recent,831220098367107076,831220098367107076,Paul Laurie,PlscudLaurie,,Daddy Dad Dad,,[],False,245,707,0,Mon Feb 13 19:14:49 +0000 2017,16674,,,False,False,2798,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1544235008801619968/_DWgoVp9_normal.jpg,https://pbs.twimg.com/profile_images/1544235008801619968/_DWgoVp9_normal.jpg,https://pbs.twimg.com/profile_banners/831220098367107076/1666389026,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:48:24 +0000 2023,1633238194597634049,1633238194597634049,@engajaanyg AG IS COMING Karol Sevilla,False,"[12, 38]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633236369282564e+18,1633236369282564099,1.5658763161964462e+18,1565876316196446209,engajaanyg,,,,,False,0,1,False,False,en,en,recent,1459881676545347585,1459881676545347585,Ana/AG IS COMING,anyandclaudia,Any Gabrielly ,Dorameira♡♡▪fan account▪Josh🌙/Any☉,,[],False,549,683,4,Sun Nov 14 13:51:45 +0000 2021,7940,,,True,False,5961,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620626714954010626/A5hTzsT8_normal.jpg,https://pbs.twimg.com/profile_images/1620626714954010626/A5hTzsT8_normal.jpg,https://pbs.twimg.com/profile_banners/1459881676545347585/1675222634,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:46:15 +0000 2023,1633237652274118661,1633237652274118661,"Just watched the Sevilla vs Wolves highlights hoping the outcome would be different,  love a bit of self sabotage me

https://t.co/uNVUtso39o https://t.co/ETX0tFES87",False,"[0, 141]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,221850289,221850289,L i t t l e  D a n,LittleDanKMT,The Paris of the Midlands,"- @WolvesFancast Playmaker/Admin.
            Featured on Sky Sports, BT Sport, BBC and in High School Musical Play, Bugsy Malone, as Fat Sam.  #ThisTooWillPass",,[],False,894,373,11,Wed Dec 01 19:54:59 +0000 2010,3990,,,True,False,31109,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1562431800223449088/BTjWw07u_normal.jpg,https://pbs.twimg.com/profile_images/1562431800223449088/BTjWw07u_normal.jpg,https://pbs.twimg.com/profile_banners/221850289/1669132502,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:43:42 +0000 2023,1633237012676333569,1633237012676333569,"@29Tommy53 Not a bad shout tbf. From what I can see, Ranieri was still in charge when they beat Sevilla",False,"[11, 103]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332329012013588e+18,1633232901201358851,1.3567331182254653e+18,1356733118225465349,29Tommy53,,,,,False,0,0,False,False,en,en,recent,237911769,237911769,DT10 Tactics & Analysis 🦅,DownToTen,"Wallington, south London",Football #Statactics YouTuber 🎥 • Co-Host on @eagleeyedball 🎤 • @CPFC 🦅 • @flamengo 🔴⚫ • estou aprendendo 🇧🇷 português • Poor shouts are mine • 🏴🇮🇪🇮🇳,https://t.co/oxiaLjySbe,[],False,1465,1576,11,Thu Jan 13 22:55:09 +0000 2011,42050,,,True,False,20191,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1519992181624295425/YawTAfMg_normal.png,https://pbs.twimg.com/profile_images/1519992181624295425/YawTAfMg_normal.png,https://pbs.twimg.com/profile_banners/237911769/1651246048,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/oxiaLjySbe', 'expanded_url': 'https://linktr.ee/DownToTen', 'display_url': 'linktr.ee/DownToTen', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:40:25 +0000 2023,1633236188243931145,1633236188243931145,"Making it out of a group that included a Copenhagen team who scored one goal in six games, and Sevilla who currently sit 17th in LaLiga.

Masterful.",False,"[0, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332355079822664e+18,1633235507982266368,1.2087809587213558e+18,1208780958721355777,relandrek,,,,,False,0,6,False,False,en,en,recent,1208780958721355777,1208780958721355777,Derek 🇺🇦,relandrek,,,,[],False,1494,1289,7,Sun Dec 22 16:07:06 +0000 2019,82416,,,False,False,34740,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632914630036140035/aMzJB2eb_normal.jpg,https://pbs.twimg.com/profile_images/1632914630036140035/aMzJB2eb_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:36:15 +0000 2023,1633235139135442944,1633235139135442944,"link: https://t.co/9dOHEKlr8I
📰🔥 
 Sevilla dragged back into La Liga’s Sarlacc pit ...
#news #short #shortnews #breaking #breakingnews
2023-03-08 02:36:14.881214 https://t.co/KNzGQli8aw",False,"[0, 161]","<a href=""https://twitter.com/home"" rel=""nofollow"">Aliex13</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,797731048893321216,797731048893321216,Short News,Product_for_you,United States,"https://t.co/lECzF467ye
Short News Every Day",https://t.co/hPGeEflDed,"[{'url': 'https://t.co/lECzF467ye', 'expanded_url': 'http://shrtnews.com', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",False,251,3077,5,Sun Nov 13 09:21:18 +0000 2016,71,,,False,False,48748,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_banners/797731048893321216/1675569313,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/hPGeEflDed', 'expanded_url': 'https://www.shrtnews.com/', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:31:11 +0000 2023,1633233863857037312,1633233863857037312,@ml27___ Funny part about this is Valencia and Sevilla are 19th and 17th in LaLiga rn 😭,False,"[9, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633230289592877e+18,1633230289592877062,1.431115817794478e+18,1431115817794478081,ml27___,,,,,False,0,1,False,False,en,en,recent,774453742745817088,774453742745817088,r.,CheekyRubens,,,,[],False,0,5,0,Sat Sep 10 03:45:35 +0000 2016,21,,,False,False,20,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619541724581318656/DG7r2eXd_normal.jpg,https://pbs.twimg.com/profile_images/1619541724581318656/DG7r2eXd_normal.jpg,https://pbs.twimg.com/profile_banners/774453742745817088/1673642489,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:31:00 +0000 2023,1633233815220137984,1633233815220137984,"The protest will take place during the first minute of the match.
https://t.co/dL9iMDX043",False,"[0, 89]","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",1.6332315189517885e+18,1633231518951788544,467781580.0,467781580,footballespana_,,,,,False,0,4,False,False,en,en,recent,467781580,467781580,Football España,footballespana_,"Madrid, Spain",The place to go for English-speaking lovers of Spanish football. 🇪🇸,https://t.co/LNbdEIJmDs,[],False,51554,103,1126,Wed Jan 18 20:57:10 +0000 2012,2733,,,True,False,124913,,False,False,False,FAFAFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_banners/467781580/1651472939,FAA525,0B3E57,FC4E54,FAA525,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/LNbdEIJmDs', 'expanded_url': 'http://www.football-espana.net', 'display_url': 'football-espana.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:30:53 +0000 2023,1633233788380798976,1633233788380798976,"🚪 Open House: Wednesday, March 08, 10:00 AM to 01:00 PM

📢💥THE BEST DEAL OF THE WEEK💥📢
🔁BUY THIS HOME AND I'LL BUY YOURS!

🛌 3 Bedroom
🛁 2 Baths
📐 2,401 SqFt

🌎To view the listing, visit my website:
https://t.co/BTYOeKNRxm

Message us or call 949-441-9918.🔥🔥🔥 https://t.co/kPuMWiXcKm",False,"[0, 259]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,70346602,70346602,Your Home Sold by - Bob Cowan,bobcowanrealtor,San Clemente California,"Realtor in both California and Hawaii.  Love helping people with their real estate needs & then my family, soccer, the beach, golf & traveling around the world!",https://t.co/GnMFbNk0cN,[],False,118,161,7,Mon Aug 31 08:33:00 +0000 2009,152,,,True,False,1006,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1631051804304896002/VtTbjwuG_normal.jpg,https://pbs.twimg.com/profile_images/1631051804304896002/VtTbjwuG_normal.jpg,https://pbs.twimg.com/profile_banners/70346602/1677625034,FF0000,65B0DA,7AC4EE,3D1957,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/GnMFbNk0cN', 'expanded_url': 'https://www.homesinthesocalarea.com/', 'display_url': 'homesinthesocalarea.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:29:04 +0000 2023,1633233330060812293,1633233330060812293,@misa_sevilla Aaaaaaaamen,False,"[14, 25]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633037023194882e+18,1633037023194882048,1.2791519730828288e+18,1279151973082828800,misa_sevilla,,,,,False,0,0,False,False,en,en,recent,294414476,294414476,Arnold Vargas,arvamar,"Acapulco de Juárez, Guerrero","Acapulqueño , aprendiendo de todos ... : )",,[],False,119,1080,1,Sat May 07 03:24:40 +0000 2011,4314,,,True,False,2444,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1543705650919682048/stk6eh3c_normal.jpg,https://pbs.twimg.com/profile_images/1543705650919682048/stk6eh3c_normal.jpg,https://pbs.twimg.com/profile_banners/294414476/1619825216,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:28:44 +0000 2023,1633233246753284096,1633233246753284096,@EuropaLeague Has to be sevilla they farm the Europa league,False,"[14, 59]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330752706212045e+18,1633075270621204482,789605024.0,789605024,EuropaLeague,,,,,False,0,0,False,False,en,en,recent,1625301884071292929,1625301884071292929,joshua clemens,JoshuaClemensUS,,,,[],False,12,160,0,Tue Feb 14 01:12:36 +0000 2023,46,,,False,False,270,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625303671419404291/1qPVmlSt_normal.png,https://pbs.twimg.com/profile_images/1625303671419404291/1qPVmlSt_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:27:36 +0000 2023,1633232960005472262,1633232960005472262,"@mediterraneanAE sour oranges in Sevilla😍...only for the beauty, cannot be eaten https://t.co/h55NzsR3ju",False,"[17, 80]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330851705247785e+18,1633085170524778497,1.502580158330458e+18,1502580158330458115,mediterraneanAE,,,,,False,0,0,False,False,en,en,recent,1461599053280681984,1461599053280681984,Hokusai,firfly77,,"Il n'est nulle grandeur là où manquent simplicité, bonté et vérité. Tolstoï.",,[],False,34,255,2,Fri Nov 19 07:36:21 +0000 2021,3593,,,False,False,3138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525526375691689984/XYIPzl8o_normal.jpg,https://pbs.twimg.com/profile_images/1525526375691689984/XYIPzl8o_normal.jpg,https://pbs.twimg.com/profile_banners/1461599053280681984/1652548809,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:26:45 +0000 2023,1633232747887218689,1633232747887218689,"link: https://t.co/9dOHEKlr8I
📰🔥 
 Sevilla dragged back into La Liga’s Sarlacc pit ...
#news #short #shortnews #breaking #breakingnews
2023-03-08 02:26:44.975581 https://t.co/tzFnOUYkSh",False,"[0, 161]","<a href=""https://twitter.com/home"" rel=""nofollow"">Aliex13</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,797731048893321216,797731048893321216,Short News,Product_for_you,United States,"https://t.co/lECzF467ye
Short News Every Day",https://t.co/hPGeEflDed,"[{'url': 'https://t.co/lECzF467ye', 'expanded_url': 'http://shrtnews.com', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",False,251,3077,5,Sun Nov 13 09:21:18 +0000 2016,71,,,False,False,48748,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_banners/797731048893321216/1675569313,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/hPGeEflDed', 'expanded_url': 'https://www.shrtnews.com/', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:21:52 +0000 2023,1633231518951788544,1633231518951788544,"Sevilla Ultra group Biris Norte have announced their intention to stage a protest during Sunday's La Liga fixture against Almeria over the ""inaction"" of footballing bodies in regards to El Caso Negreira. https://t.co/pPcil99esQ",False,"[0, 203]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,3,5,False,False,en,en,recent,467781580,467781580,Football España,footballespana_,"Madrid, Spain",The place to go for English-speaking lovers of Spanish football. 🇪🇸,https://t.co/LNbdEIJmDs,[],False,51554,103,1126,Wed Jan 18 20:57:10 +0000 2012,2733,,,True,False,124913,,False,False,False,FAFAFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_banners/467781580/1651472939,FAA525,0B3E57,FC4E54,FAA525,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/LNbdEIJmDs', 'expanded_url': 'http://www.football-espana.net', 'display_url': 'football-espana.net', 'indices': [0, 23]}]",1.6331315374901453e+18,1633131537490145281,Tue Mar 07 15:44:35 +0000 2023,1.6331315374901453e+18,1633131537490145281,https://t.co/mf06OORokJ,False,"[0, 0]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,833282574.0,833282574,Biris Norte,birisoficial,,Twitter oficial de Biris Norte.,http://t.co/9yA3XhRDZU,[],False,110572.0,5.0,212.0,Wed Sep 19 13:04:56 +0000 2012,127.0,,,True,False,2229.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1552974438722949122/GT1P9pJ1_normal.jpg,https://pbs.twimg.com/profile_images/1552974438722949122/GT1P9pJ1_normal.jpg,https://pbs.twimg.com/profile_banners/833282574/1659450438,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,358.0,1099.0,False,False,False,zxx,,,,,,,,,,,,,,"[{'url': 'http://t.co/9yA3XhRDZU', 'expanded_url': 'http://www.magiconervion.com', 'display_url': 'magiconervion.com', 'indices': [0, 22]}]"
