created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 19:00:15 +0000 2023,1633180778132832256,1633180778132832256,"A Mexican official says two U.S. citizens missing since their violent abduction last week in the northern Mexican border city of Matamoros have been found dead. Two others have been found alive, with one wounded. Tamaulipas Gov. Américo Villarreal a… https://t.co/AaLnxQZfXy",False,"[0, 274]","<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,69028657,69028657,The Times-Tribune,TimesTribuneKY,"Corbin, Ky","The Times-Tribune is a two-day (Tuesday, and Thursday) newspaper based in Corbin, Ky., and covers Knox, Laurel and Whitley counties.",https://t.co/8CsoTw92qZ,"[{'url': 'https://t.co/8CsoTw92qZ', 'expanded_url': 'http://www.thetimestribune.com', 'display_url': 'thetimestribune.com', 'indices': [0, 23]}]",[],False,4820,1603,67,Wed Aug 26 16:40:30 +0000 2009,187,,,False,False,31728,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1326715446/times-trib_twitter_normal.jpg,https://pbs.twimg.com/profile_images/1326715446/times-trib_twitter_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:47:04 +0000 2023,1633177460656275456,1633177460656275456,"Américo Villarreal, governor of  Tamaulipas Mexico, says 2 of the 4 Americans kidnap were found dead one is wounded and the fourth is alive. ""
Who the heck drives into Mexico which is governed by drug Cartels?",False,"[0, 209]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,2,False,False,,en,en,recent,1518790772765646848,1518790772765646848,Alex Perez Abba.,AlexPer51573831,"Florida, USA","CONSTITUTIONALIST. MAGA, KAG,I follow all patriots. No DMs, not looking to date.",,,[],False,14175,13692,2,Tue Apr 26 03:16:03 +0000 2022,14580,,,True,False,9033,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603147800430215168/kDeWYZmo_normal.jpg,https://pbs.twimg.com/profile_images/1603147800430215168/kDeWYZmo_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:45:12 +0000 2023,1633176991359721472,1633176991359721472,The way guys makes sure all the 11 penalties against Villarreal is always added to his failed comp killes me everytime 😭😂 https://t.co/yeTqQ3bG38,False,"[0, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1265037000975036419,1265037000975036419,Pames🖤,pamesritchie,Arthdal🍀,taking a fuck nigga right off the map✍️💀 papi lacosta 4eva🖤🫶🏽🕊️,,,[],False,1075,1366,0,Mon May 25 21:48:47 +0000 2020,90546,,,False,False,9327,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632841253720141865/QR-6KExu_normal.jpg,https://pbs.twimg.com/profile_images/1632841253720141865/QR-6KExu_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6331637980422758e+18,1633163798042275841,Tue Mar 07 17:52:46 +0000 2023,1.6331637980422758e+18,1633163798042275841,"David de Gea - The art of goalkeeping
https://t.co/C4ftBHSVPP",False,"[0, 61]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3110024097585848e+18,1311002409758584834,-,lwnaldoo,,,,,[],False,535.0,403.0,1.0,Tue Sep 29 17:58:35 +0000 2020,9467.0,,,False,False,6324.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633203773290979331/9rZ8TftM_normal.jpg,https://pbs.twimg.com/profile_images/1633203773290979331/9rZ8TftM_normal.jpg,https://pbs.twimg.com/profile_banners/1311002409758584834/1676146813,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,1011.0,3813.0,False,False,True,en,,,,,,,,,,,,,
Tue Mar 07 18:36:02 +0000 2023,1633174685549735938,1633174685549735938,"A Mexican official says two U.S. citizens missing since their violent abduction last week in the northern Mexican border city of Matamoros have been found dead. Two others have been found alive, with one wounded. Tamaulipas Gov. Américo Villarreal annou... https://t.co/bwIhN9FyKu",False,"[0, 280]","<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",,,,,,,,,,False,1,2,False,False,False,en,en,recent,17278675,17278675,KSTP,KSTP,Twin Cities | Minnesota,"KSTP-TV, the home of 5 Eyewitness News and ABC in the Twin Cities.  KSTP-TV is a station of Hubbard Broadcasting, Inc., a pioneering broadcast company.",https://t.co/iK7OqHGavU,"[{'url': 'https://t.co/iK7OqHGavU', 'expanded_url': 'http://www.kstp.com', 'display_url': 'kstp.com', 'indices': [0, 23]}]",[],False,132965,685,1732,Mon Nov 10 02:18:16 +0000 2008,588,,,True,True,184202,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1432802385328488454/X8SJRKdU_normal.jpg,https://pbs.twimg.com/profile_images/1432802385328488454/X8SJRKdU_normal.jpg,https://pbs.twimg.com/profile_banners/17278675/1616072881,545454,FFFFFF,EFF3FC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:36:00 +0000 2023,1633174675772653568,1633174675772653568,"Tamaulipas Gov. Américo Villarreal said the third victim in the violent abduction was wounded and the fourth was unharmed.

https://t.co/aeJoUGom20",False,"[0, 147]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,20709978,20709978,KRCG 13,KRCG13,"Columbia/Jefferson City, MO",Mid-Missouri's News Leader. #LiveonKRCG13,https://t.co/3wXNSGbI0H,"[{'url': 'https://t.co/3wXNSGbI0H', 'expanded_url': 'http://www.krcgtv.com', 'display_url': 'krcgtv.com', 'indices': [0, 23]}]",[],False,36687,522,489,Thu Feb 12 19:46:23 +0000 2009,881,,,True,True,89508,,False,False,False,000000,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1600592385678790656/_AMn-5kx_normal.jpg,https://pbs.twimg.com/profile_images/1600592385678790656/_AMn-5kx_normal.jpg,https://pbs.twimg.com/profile_banners/20709978/1613169708,000033,FFFFFF,999999,0000CC,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:33:33 +0000 2023,1633174060434636802,1633174060434636802,"That was (relatively) quick.

2 of the 4 Americans kidnapped last week have been found dead, per Tamaulipas Gov. Américo Villarreal.  

""The other two were rescued &amp; returned to the United States; a suspect is in custody.""

https://t.co/CdzyugpgYh",False,"[0, 251]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,16246715,16246715,Erin Siegal McIntyre,ESMcIntyre,🌵Tijuana / 🪳Chapel Thrill,"Investigative journalist, author @BeaconPressBks, professor @unchussman.  

Repped by CAA, @reduxpictures, @chaseliterary",https://t.co/TtIEFSqDHP,"[{'url': 'https://t.co/TtIEFSqDHP', 'expanded_url': 'http://esmcintyre.com', 'display_url': 'esmcintyre.com', 'indices': [0, 23]}]",[],False,6625,1193,417,Thu Sep 11 19:59:55 +0000 2008,35760,,,False,False,56939,,False,False,True,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1622634940314550273/cpjRFAgS_normal.jpg,https://pbs.twimg.com/profile_images/1622634940314550273/cpjRFAgS_normal.jpg,https://pbs.twimg.com/profile_banners/16246715/1669863683,FAB81E,000000,252429,666666,True,False,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:30:01 +0000 2023,1633173168977334278,1633173168977334278,"Two of the four Americans kidnapped in Matamoros, Mexico last week have been found dead, the state's governor said Tuesday. https://t.co/OIWGVfMhMU",False,"[0, 147]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,20629645,20629645,CNYCentral,CNYCentral,Central New York,"CNYCentral is your source for news, weather, entertainment & sports in Syracuse & Central New York on NBC3/WSTM, CBS5/WTVH & CW6/ESTM.",https://t.co/lSfUdeSb8d,"[{'url': 'https://t.co/lSfUdeSb8d', 'expanded_url': 'http://www.cnycentral.com/', 'display_url': 'cnycentral.com', 'indices': [0, 23]}]",[],False,88751,1027,713,Wed Feb 11 21:24:27 +0000 2009,9176,,,True,True,155032,,False,False,False,243D7F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/789479012875796481/lr2e5e5G_normal.jpg,https://pbs.twimg.com/profile_images/789479012875796481/lr2e5e5G_normal.jpg,https://pbs.twimg.com/profile_banners/20629645/1548805931,0084B4,FFFFFF,F8EF54,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:28:01 +0000 2023,1633172666763956227,1633172666763956227,"@killtve @espn_villarreal LITERALLY , it’s not cute 😭.",False,"[26, 54]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330776362923295e+18,1633077636292329472,8.858939085379871e+17,885893908537987074,killtve,,,,,False,0,2,False,False,,en,en,recent,1557413535558270978,1557413535558270978,c,cindyyrios,Mcdonalds .,,,,[],False,82,132,0,Wed Aug 10 17:08:34 +0000 2022,6973,,,False,False,1140,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632925832418152456/POpq-sb-_normal.jpg,https://pbs.twimg.com/profile_images/1632925832418152456/POpq-sb-_normal.jpg,https://pbs.twimg.com/profile_banners/1557413535558270978/1678055910,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:17:42 +0000 2023,1633170070967840768,1633170070967840768,"@Zanotti57605364 @goal always?
against Villarreal? 
last world cup?",False,"[23, 67]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633136406510928e+18,1633136406510927873,1.5748272860791808e+18,1574827286079180816,Zanotti57605364,,,,,False,0,0,False,False,,en,en,recent,1435716278057148416,1435716278057148416,Emmanuel,rivaldo7735,,"Barcelona fan⚽️
music🎧
and nature is basically me.
Love to have fun with people still introverted",,,[],False,112,245,0,Wed Sep 08 21:27:24 +0000 2021,80786,,,False,False,7219,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1435734338168102916/aejfMieq_normal.jpg,https://pbs.twimg.com/profile_images/1435734338168102916/aejfMieq_normal.jpg,https://pbs.twimg.com/profile_banners/1435716278057148416/1652214356,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:09:03 +0000 2023,1633167895889838081,1633167895889838081,"JN first disaster was against Villarreal. 

🤣🤣🤣🤣🤣 He can't choose to this R16 with an away advantage at home. He is knows. And he is pretty nervous. 

Bayern wants CL. You can't deny it all you want. It is the dream. https://t.co/4oiP9FPMMW",False,"[0, 216]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,3494437577,3494437577,Jonathan Forgor,ForgorJonathan,Ghana,"❤ Proper biblical exegesis & a Blogger ❤
FCBayern Fan. Spurs Fan. Jose Mourinho fan. David Accam fan! ROMA fan 🔴🟠",https://t.co/tVQEfZfIAw,"[{'url': 'https://t.co/tVQEfZfIAw', 'expanded_url': 'http://enjoyroyalty.wordpress.com', 'display_url': 'enjoyroyalty.wordpress.com', 'indices': [0, 23]}]",[],False,1056,707,5,Sun Aug 30 20:12:33 +0000 2015,30961,,,True,False,26625,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1553091714843394048/NluG2raY_normal.jpg,https://pbs.twimg.com/profile_images/1553091714843394048/NluG2raY_normal.jpg,https://pbs.twimg.com/profile_banners/3494437577/1653519030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],1.6331671044708188e+18,1633167104470818817,Tue Mar 07 18:05:55 +0000 2023,1.6331671044708188e+18,1633167104470818817,😂😂😂 https://t.co/wq7TTClivg,False,"[0, 3]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,513644456.0,513644456,TT_bi_Nii,Certified_RNA,everywhere and nowhere,God loves us despite our faults.|| Bayern Munich || Love addict || Football craze,https://t.co/rBxm9agvR5,"[{'url': 'https://t.co/rBxm9agvR5', 'expanded_url': 'http://example.com', 'display_url': 'example.com', 'indices': [0, 23]}]",[],False,1207.0,1007.0,74.0,Sat Mar 03 21:53:36 +0000 2012,11593.0,,,True,False,285895.0,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1619998603807703041/CKm-K192_normal.jpg,https://pbs.twimg.com/profile_images/1619998603807703041/CKm-K192_normal.jpg,https://pbs.twimg.com/profile_banners/513644456/1508322886,9266CC,000000,000000,000000,True,False,False,False,False,False,False,none,[],,,,,True,0.0,0.0,False,False,False,art,1.6331663230090854e+18,1633166323009085440,,,,,,,,,,,
Tue Mar 07 18:00:02 +0000 2023,1633165626465218583,1633165626465218583,"Two of the four Americans kidnapped in Matamoros, Mexico, have been found dead, the state's governor said Tuesday. #LiveOnKMTR

https://t.co/6sHKM3jVhn",False,"[0, 151]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,14607517,14607517,KMTR NBC 16,KMTR,"Eugene, OR",Breaking News & Local Information for Western Oregon. Retweets are not endorsements. Join the conversation using #LIVEOnKMTR,https://t.co/6v1r5Y4sz2,"[{'url': 'https://t.co/6v1r5Y4sz2', 'expanded_url': 'http://NBC16.com', 'display_url': 'NBC16.com', 'indices': [0, 23]}]",[],False,20680,378,556,Wed Apr 30 23:19:01 +0000 2008,648,,,True,True,37455,,False,False,False,CB1616,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/881936542264053761/Gv_F2taV_normal.jpg,https://pbs.twimg.com/profile_images/881936542264053761/Gv_F2taV_normal.jpg,https://pbs.twimg.com/profile_banners/14607517/1649875923,0A0A0A,0A0A09,FFFFFF,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:33:43 +0000 2023,1633159004166713361,1633159004166713361,"Two of the four U.S. citizens who went missing after a violent kidnapping in Mexico last week have been found dead and two are alive, Mexican authorities said on Tuesday. Tamaulipas Gov. Américo Villarreal said that one of the surviving  was wounded and the other wasn't.",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1494412455325409282,1494412455325409282,Irit Meron,MeronIrit,,,,,[],False,104,344,0,Thu Feb 17 20:44:39 +0000 2022,14724,,,False,False,471,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573409705518678024/ai9Yryk7_normal.jpg,https://pbs.twimg.com/profile_images/1573409705518678024/ai9Yryk7_normal.jpg,https://pbs.twimg.com/profile_banners/1494412455325409282/1671818772,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:32:07 +0000 2023,1633158598422593536,1633158598422593536,"Daniela Villarreal, Paulina Villarreal, Alejandra Villarreal: The Warning | Tidal Rising Documentary (Full Video): The Warning | Tidal Rising Documentary (Full Video) https://t.co/6mXfE11l85",False,"[0, 190]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,3910877115,3910877115,Shreddelicious,shreddelicous,"Bristol, England",,http://t.co/osTpdrcO69,"[{'url': 'http://t.co/osTpdrcO69', 'expanded_url': 'http://shreddelicious.com/', 'display_url': 'shreddelicious.com', 'indices': [0, 22]}]",[],False,302,482,15,Fri Oct 09 17:42:33 +0000 2015,3527,,,False,False,14154,,False,False,False,F5ABB5,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/652596382197530628/qB9xOEsK_normal.png,https://pbs.twimg.com/profile_images/652596382197530628/qB9xOEsK_normal.png,https://pbs.twimg.com/profile_banners/3910877115/1454204378,CC3366,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:22:28 +0000 2023,1633156169522094080,1633156169522094080,"@Juppology JN can’t go out like he did last year against Villarreal. If we lay another 2nd leg dud at home, he’s going to catch some real heat. This is what happens when you don’t capitalize on 1st leg opportunities",False,"[11, 215]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331406544935567e+18,1633140654493556737,1.2413334636403917e+18,1241333463640391683,Juppology,,,,,False,0,0,False,False,,en,en,recent,498034172,498034172,Kang Da Conqueror 🦹🏾‍♂️👾🪄,HJ_TheThird,"Texas, USA","Wolverine Nation, Detroit Tigers & Pistons, Raider Nation, Bayern Munich, LAFC, and Locomotive FC!!! 💪",,,[],False,187,299,2,Mon Feb 20 16:33:13 +0000 2012,17458,,,True,False,24751,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1599484862506876933/nHi2RKoF_normal.jpg,https://pbs.twimg.com/profile_images/1599484862506876933/nHi2RKoF_normal.jpg,https://pbs.twimg.com/profile_banners/498034172/1669498316,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:19:34 +0000 2023,1633155441738805272,1633155441738805272,"2 of 4 Americans kidnapped in Mexico have been found dead, while the other 2 have been found alive, according to Mexican Pres Andrés Manuel López Obrador

One of those found alive was injured, Tamaulipas Gov. Américo Villarreal said Tues - one arrested

https://t.co/XfuXkxWToX",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,20002777,20002777,Brian Smith #ImStaying - Dem voice 🌊🌊🌊,Quicklitning,Toronto & Haliburton Canada Hollywood Fl,"Intl Banking/Fin, politics #Habs #Raptors #Cowboys @CUBoulder US/Can resident #Resister #ChildrensHealth #Writing #StopAsianHate     Now on #Post @Quicklitning",,,[],False,37166,35644,7,Tue Feb 03 20:50:21 +0000 2009,19719,,,False,False,28460,,False,False,False,000000,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/885647487930961920/oxeh3DCG_normal.jpg,https://pbs.twimg.com/profile_images/885647487930961920/oxeh3DCG_normal.jpg,https://pbs.twimg.com/profile_banners/20002777/1583251778,000000,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:19:17 +0000 2023,1633155371039875078,1633155371039875078,"Two of the four Americans who were kidnapped in Mexico last week have been found dead, according to Américo Villarreal, the governor of Tamaulipas, the state where the abduction took place. The other two have been found alive and are receiving medical at… https://t.co/kTlToTGW7E",False,"[0, 279]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1586754552333828098,1586754552333828098,The 5th Leaf,The5thLeafMedia,,"All the latest in Music, News, Knowledge, Trends and Culture. THE 5th LEAF 🍃",,,[],False,131,1051,0,Sun Oct 30 16:19:11 +0000 2022,50,,,False,False,573,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604393944602869762/3XMxE28H_normal.jpg,https://pbs.twimg.com/profile_images/1604393944602869762/3XMxE28H_normal.jpg,https://pbs.twimg.com/profile_banners/1586754552333828098/1671352310,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:13:28 +0000 2023,1633153906963365889,1633153906963365889,@xHaustedOfStats small sample size. Check his league form with villarreal before he left,False,"[17, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331537373708698e+18,1633153737370869760,1.4817340409906668e+18,1481734040990666753,xHaustedOfStats,,,,,False,0,0,False,False,,en,en,recent,1527195545126989824,1527195545126989824,Pau Torres Fan,P4UT0RRES,"Brighton, UK",Goalkeeping Enjoyer   Villarreal/ Brighton        UoB 25,,,[],False,567,525,3,Thu May 19 07:52:58 +0000 2022,33948,,,True,False,17302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629125120533954568/5lUTL9OK_normal.jpg,https://pbs.twimg.com/profile_images/1629125120533954568/5lUTL9OK_normal.jpg,https://pbs.twimg.com/profile_banners/1527195545126989824/1673155851,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
