created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.possibly_sensitive
Tue Mar 07 22:52:15 +0000 2023,1633239164601638914,1633239164601638914,I feel sorry for Real Betis. They won’t know what hit them,False,"[0, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1036990065581453317,1036990065581453317,EmmyUTD🛑,EmekaAnselemOk1,,@ManUtd die hard freak fan❤.,,[],False,308,1521,10,Tue Sep 04 14:51:12 +0000 2018,26751,,,True,False,7402,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633253894330482688/BVbZ4_N__normal.jpg,https://pbs.twimg.com/profile_images/1633253894330482688/BVbZ4_N__normal.jpg,https://pbs.twimg.com/profile_banners/1036990065581453317/1595004588,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:13 +0000 2023,1633239157035225088,1633239157035225088,Real Betis.,False,"[0, 11]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,1,11,False,False,,en,en,recent,1525771175464427521,1525771175464427521,𝒯𝒽𝑒 𝒟𝓊𝓉𝒸𝒽 𝒢𝑒𝓃𝒾𝓊𝓈🇳🇱✘,EriikTenHag,"Manchester, England",|| 𝙴𝚛𝚒𝚔 𝚃𝚎𝚗 𝙷𝚊𝚐 𝙴𝚗𝚝𝚑𝚞𝚜𝚒𝚊𝚜𝚝 ✘ 𝖒𝖆𝖓𝖈𝖍𝖊𝖘𝖙𝖊𝖗 𝖎𝖘 𝖗𝖊𝖉 🔴 || #GlazersOut @cristiano @manutd @manutdwomen #21💭,,[],False,1383,815,3,Sun May 15 09:33:40 +0000 2022,8545,,,False,False,8545,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633116620171235336/YfYskPMX_normal.jpg,https://pbs.twimg.com/profile_images/1633116620171235336/YfYskPMX_normal.jpg,https://pbs.twimg.com/profile_banners/1525771175464427521/1662813399,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:51:59 +0000 2023,1633239096457060352,1633239096457060352,4-2-3-1: This drastically changed United side will roar back against Real Betis #MUFC #GLAZERSOUT  https://t.co/BUuhrkmvdt,False,"[0, 122]","<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,2348263885,2348263885,Lee MUFC,RooKnee56,,Manchester United,,[],False,780,895,15,Mon Feb 17 10:15:52 +0000 2014,767,,,False,False,39900,,False,False,False,882222,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/472392890132353025/53VJbaol_normal.png,https://pbs.twimg.com/profile_images/472392890132353025/53VJbaol_normal.png,https://pbs.twimg.com/profile_banners/2348263885/1561799605,882222,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:51:53 +0000 2023,1633239072083791872,1633239072083791872,@cucho_roger3 @Dannyiel___ @IamjustRamsey @_Ovoke_ @Timileyin1r Bro are you for real? So you feel betis will beat me. Rahh you joking 😂😂,False,"[64, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332386277769708e+18,1633238627776970754,1.2569302749921812e+18,1256930274992181258,cucho_roger3,,,,,False,,,0,0,False,False,,en,en,recent,1484796376449961987,1484796376449961987,Francissssss,Fra_nciss1,Lagos,Manchester United ❤️. God’s grace,,[],False,98,165,1,Sat Jan 22 07:53:50 +0000 2022,28772,,,False,False,978,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575346487579516930/3azYBLZQ_normal.jpg,https://pbs.twimg.com/profile_images/1575346487579516930/3azYBLZQ_normal.jpg,https://pbs.twimg.com/profile_banners/1484796376449961987/1664427458,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:51:13 +0000 2023,1633238905351708672,1633238905351708672,"Who is interested in my  one of 2 man utd vs real betis matchday tickets  in the #UEL, its in block 1404. kindly dm if you’re interested.looking for something reasonable. #uel #ManchesterUnited #ticket #ticketforsale #Betis",False,"[0, 223]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,162403205,162403205,macho,omarG981,,Model|back up artist|| Let Love Reign II Sport Lover © I Globetrotter|Manchester United fan|,,[],False,116,68,0,Sat Jul 03 15:14:35 +0000 2010,4,,,False,False,73,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1629932838547013632/IB51QL-z_normal.jpg,https://pbs.twimg.com/profile_images/1629932838547013632/IB51QL-z_normal.jpg,https://pbs.twimg.com/profile_banners/162403205/1677441260,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:51:02 +0000 2023,1633238857767428097,1633238857767428097,"@UTDTrey Don't get ahead of yourself, mate... Real Betis is never going to be a walkover",False,"[9, 88]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,1206899965894594566,1206899965894594566,Lawrence Atteh,lawrence_atteh,"Tema, Ghana",Simplified Lifestyle,,[],False,58,206,0,Tue Dec 17 11:32:43 +0000 2019,2375,,,False,False,109,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627371667985924096/qdm_MphT_normal.jpg,https://pbs.twimg.com/profile_images/1627371667985924096/qdm_MphT_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:50:07 +0000 2023,1633238627776970754,1633238627776970754,@Dannyiel___ @IamjustRamsey @_Ovoke_ @Timileyin1r @Fra_nciss1 Real betis here we come 🌚,False,"[62, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332341387685806e+18,1633234138768580611,1.1958476265765356e+18,1195847626576535552,Dannyiel___,,,,,False,,,0,1,False,False,,en,en,recent,1256930274992181258,1256930274992181258,Prblm_child 🔞,cucho_roger3,,㊙ HAVE FUN💯,,[],False,143,413,0,Sun May 03 12:55:24 +0000 2020,14176,,,False,False,2074,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1256931208304484353/KfGbTwqR_normal.jpg,https://pbs.twimg.com/profile_images/1256931208304484353/KfGbTwqR_normal.jpg,https://pbs.twimg.com/profile_banners/1256930274992181258/1656452367,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:49:36 +0000 2023,1633238499296985091,1633238499296985091,Real betis I pity you oooo cus come Thursday night if the score no reach 7 I won't forgive my boys,False,"[0, 98]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1732589239,1732589239,Oluwasegun🇳🇬🔴,segxy4live,Lagos,"Listening to your favorite song before bed can help you sleep better, wake up easier and enhance your mood for the upcoming day.",https://t.co/rOj89qZljy,[],False,195,707,0,Thu Sep 05 17:26:01 +0000 2013,4922,,,False,False,4145,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1537846777524764673/ID5LuCN0_normal.jpg,https://pbs.twimg.com/profile_images/1537846777524764673/ID5LuCN0_normal.jpg,https://pbs.twimg.com/profile_banners/1732589239/1662273821,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/rOj89qZljy', 'expanded_url': 'http://Coded.com', 'display_url': 'Coded.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 22:48:26 +0000 2023,1633238203757895680,1633238203757895680,"@UTDTrey ""I just feel sorry for Real Betis on Thursday. All the anger, pain and frustration is going to be put on them"" https://t.co/3FENC9YTac",False,"[9, 119]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,1,False,False,False,en,en,recent,236744688,236744688,mutahikariuki,mutahi_kariuki,Hell's Kitchen,Who's a good boy? I am! 😶,https://t.co/Kwnk8ziPoK,[],False,104,107,0,Tue Jan 11 08:14:28 +0000 2011,1365,,,True,False,1479,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1556359747640647682/ZvClkhlw_normal.jpg,https://pbs.twimg.com/profile_images/1556359747640647682/ZvClkhlw_normal.jpg,https://pbs.twimg.com/profile_banners/236744688/1659900053,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Kwnk8ziPoK', 'expanded_url': 'http://talksmack-getsmacked.net', 'display_url': 'talksmack-getsmacked.net', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 22:48:18 +0000 2023,1633238171008790528,1633238171008790528,"I don't know why all these youse man United are sad... What's up?.. Chin up we go on Thursday Real Betis are dead 💀 
@lauriewhitwell @kwadwosheldon @gyaigyimii @CFC_Janty @CFCMod_ @ConnCFC @UTDTrey @TrollFootball https://t.co/eoZ5ENAeR0",False,"[0, 212]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,1,False,False,False,en,en,recent,1485206935347544066,1485206935347544066,Heg 🇶🇦,UtdHeg,"Kumasi, Ghana","I honestly don't give a damn... full shithousery till I die, 🌝🌚tap to follow on IG https://t.co/4OXYUg4zUl",,"[{'url': 'https://t.co/4OXYUg4zUl', 'expanded_url': 'https://instagram.com/utdheg?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/utdheg?igshid=…', 'indices': [83, 106]}]",False,17,108,0,Sun Jan 23 11:06:31 +0000 2022,149,,,True,False,59,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633153840135503873/aQDDzeWh_normal.jpg,https://pbs.twimg.com/profile_images/1633153840135503873/aQDDzeWh_normal.jpg,https://pbs.twimg.com/profile_banners/1485206935347544066/1678106842,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:46:17 +0000 2023,1633237661296017418,1633237661296017418,@UTDTrey Real Betis almost won Madrid. You crazy,False,"[9, 48]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,1431656990003109892,1431656990003109892,alainobi4kt,alainobi4kt,"Sud-Ouest, Cameroon",Smiling thru it all 😃,,[],False,86,347,0,Sat Aug 28 16:37:34 +0000 2021,63841,,,True,False,9459,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1431657526924349441/qVJmBPmL_normal.jpg,https://pbs.twimg.com/profile_images/1431657526924349441/qVJmBPmL_normal.jpg,https://pbs.twimg.com/profile_banners/1431656990003109892/1671813560,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:45:54 +0000 2023,1633237566035054597,1633237566035054597,"Chelsea has don a great job 👏 congratulations to you guys 

On Thursday I’ll deal with Real Betis",False,"[0, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,11,False,False,,en,en,recent,1359199963,1359199963,HUBE 🌞🕊,uzhillary,"Honolulu Hi, United State ",been courageous is a debt you need to pay to be motivated in going hard towards your goal in life. 🇺🇸🇳🇬 GGMU First Lady ❤️ 4 those that unfollowed me ok 👍,,[],False,1787,1773,0,Wed Apr 17 11:23:51 +0000 2013,124,,,False,False,1543,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1614901792256495616/FiIgfQbd_normal.jpg,https://pbs.twimg.com/profile_images/1614901792256495616/FiIgfQbd_normal.jpg,https://pbs.twimg.com/profile_banners/1359199963/1677843914,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:44:17 +0000 2023,1633237158835236865,1633237158835236865,"@UTDTrey That said, the end of the Real Bétis game will beat the tiny",False,"[9, 69]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,1318227128316530689,1318227128316530689,Lucas,anlucasf_,"Maranhão, Brasil",Futuro ex-advogado. Concurseiro. Ciclista e jogador nas (poucas) horas vagas 🫠⚖️🚴🏽‍♂️🏋🏽⚽️🎮,,[],False,154,567,0,Mon Oct 19 16:27:04 +0000 2020,38463,,,True,False,9408,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619026332628783120/OYpXZ9M-_normal.jpg,https://pbs.twimg.com/profile_images/1619026332628783120/OYpXZ9M-_normal.jpg,https://pbs.twimg.com/profile_banners/1318227128316530689/1666975672,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:43:22 +0000 2023,1633236929620705281,1633236929620705281,"@UTDTrey United Rutheless, Vengeful, unforgiving, relentless. Final score. Man United 1-3 Real Betis",False,"[9, 100]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,239098322,239098322,Jordan,Arctic_JJ,,LFC x Redbull. Robertson clear of Carlos. Max clear of Lewis.,,[],False,60,255,0,Sun Jan 16 20:24:13 +0000 2011,995,,,False,False,1942,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1581231840412794880/04rodNV0_normal.jpg,https://pbs.twimg.com/profile_images/1581231840412794880/04rodNV0_normal.jpg,https://pbs.twimg.com/profile_banners/239098322/1665830117,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:42:22 +0000 2023,1633236677144502273,1633236677144502273,@musampondi_sa They must focus on Real Betis,False,"[15, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633234701749039e+18,1633234701749039108,2190288477.0,2190288477,musampondi_sa,,,,,False,,,0,0,False,False,,en,en,recent,598407142,598407142,Fano,sgubhusomkhonto,"Johannesburg, South Africa",Neither here nor there | Problem Solver,,[],False,3159,753,4,Sun Jun 03 15:10:37 +0000 2012,751,,,True,False,85871,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1504180423299112970/JUKdxbk4_normal.jpg,https://pbs.twimg.com/profile_images/1504180423299112970/JUKdxbk4_normal.jpg,https://pbs.twimg.com/profile_banners/598407142/1659683735,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:40:03 +0000 2023,1633236094190747649,1633236094190747649,"Tough week for we Man United fans. From losing 7-0 to Liverpool, to seeing Chelsea fans happy cos they win a UCL game 🤦‍♂️. We need to pour this anger on Real Betis on Thursday.",False,"[0, 177]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,1,False,False,,en,en,recent,1272607183969058816,1272607183969058816,Dr. Varies The Four-Eyed©️,DrVaries,"Lagos & Ibadan, Nigeria","Content Writer with interest in Public Relations, Media, & Entertainment || SM handler @GandG_Supermart || Business Owner: Varies’ Grills || Football & Politics",https://t.co/m5Vrl4Fr9v,[],False,10728,7727,4,Mon Jun 15 19:10:00 +0000 2020,186969,,,True,False,65902,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323374198996279296/0-WuIkk4_normal.jpg,https://pbs.twimg.com/profile_images/1323374198996279296/0-WuIkk4_normal.jpg,https://pbs.twimg.com/profile_banners/1272607183969058816/1614419785,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/m5Vrl4Fr9v', 'expanded_url': 'http://www.variesblog.com', 'display_url': 'variesblog.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 22:39:45 +0000 2023,1633236018668376064,1633236018668376064,now i want real betis to beat them BAD BAD https://t.co/jJlW9aRXXU,False,"[0, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.633233191929561e+18,1633233191929561088,0,1,False,False,False,en,en,recent,1198386612817690624,1198386612817690624,jia,greayodias,she/her hell,21 | man city & england nt | movie and tv shows |,,[],False,118,117,0,Sat Nov 23 23:43:45 +0000 2019,12279,,,False,False,6211,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632435730533482496/mqyOjOCN_normal.jpg,https://pbs.twimg.com/profile_images/1632435730533482496/mqyOjOCN_normal.jpg,https://pbs.twimg.com/profile_banners/1198386612817690624/1677375785,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Tue Mar 07 22:28:31 +0000 2023,1.633233191929561e+18,1633233191929561088,"I just feel sorry for Real Betis on Thursday. All the anger, pain and frustration is going to be put on them",False,"[0, 108]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.96550698543874e+17,896550698543874049,Trey,UTDTrey,Somewhere,"If my tweets piss you off, I'm not sorry because I speak the truth. Business- DM || Carabao Cup Champions 2023 https://t.co/DgjjrPV2QX",https://t.co/Zwce1EBBCg,"[{'url': 'https://t.co/Zwce1EBBCg', 'expanded_url': 'https://www.mysportdab.com/author/utdtrey/', 'display_url': 'mysportdab.com/author/utdtrey/', 'indices': [0, 23]}]","[{'url': 'https://t.co/DgjjrPV2QX', 'expanded_url': 'http://Instagram.com/utdtrrey', 'display_url': 'Instagram.com/utdtrrey', 'indices': [111, 134]}]",False,565994.0,943.0,1098.0,Sun Aug 13 01:55:18 +0000 2017,205571.0,,,False,False,95665.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617857952408391681/TUkMzKkF_normal.jpg,https://pbs.twimg.com/profile_images/1617857952408391681/TUkMzKkF_normal.jpg,https://pbs.twimg.com/profile_banners/896550698543874049/1677447191,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,469.0,8418.0,False,False,en,,,,,,,,,,,,,
Tue Mar 07 22:39:01 +0000 2023,1633235835314110464,1633235835314110464,@UTDTrey They drew 0-0 with Real Madrid… It’s obviously going to be 10-0 to betis,False,"[9, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,434266805,434266805,Brad Ley,BradleyLFC93,"Dublin, Ireland",,,[],False,106,155,2,Sun Dec 11 16:57:06 +0000 2011,2807,,,True,False,2199,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1520892388373417991/fAZCjBkI_normal.jpg,https://pbs.twimg.com/profile_images/1520892388373417991/fAZCjBkI_normal.jpg,https://pbs.twimg.com/profile_banners/434266805/1678041203,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:38:16 +0000 2023,1633235646461378565,1633235646461378565,@UTDTrey Real betis will duk you not lying,False,"[9, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,1568375510173995010,1568375510173995010,MilitaoXtra⏺️🇯🇵,Fhavourlay1,,"@realmadrid @edermilitao
A huge fan of Éder Militão 🇧🇷💪❤️",,[],False,234,779,0,Fri Sep 09 23:07:41 +0000 2022,6332,,,False,False,3630,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629385353621643266/hUY1_Ayy_normal.jpg,https://pbs.twimg.com/profile_images/1629385353621643266/hUY1_Ayy_normal.jpg,https://pbs.twimg.com/profile_banners/1568375510173995010/1671950918,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
