created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 10:08:42 +0000 2023,1633047011590127616,1633047011590127616,@EverythingCR7_ poor Osasuna... how many times have they been at the receiving end of a Cristiano Ronaldo long range goal? i counted four 😭,False,"[16, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327709290161644e+18,1632770929016164355,1.3968169523923968e+18,1396816952392396801,EverythingCR7_,,,,,False,0,0,False,False,,en,en,recent,1371799274871226369,1371799274871226369,viva laliga,vv_laliga,LaLiga ,Spanish Football in it's Purest form ⚽🧡🇪🇦 // Football is my passion ❤️ // i post out of context sometimes. ⚽,,,[],False,530,138,5,Tue Mar 16 12:24:29 +0000 2021,5076,,,True,False,6189,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1450132595770023944/8huFLa5R_normal.jpg,https://pbs.twimg.com/profile_images/1450132595770023944/8huFLa5R_normal.jpg,https://pbs.twimg.com/profile_banners/1371799274871226369/1626523874,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:52:51 +0000 2023,1633043020609093633,1633043020609093633,"@TCRMCF @theMadridZone @Sergivalentin_ Not to mention which Marco asensio was regaining his level. Marcos two goals in a row assist and goal against osasuna. Goal against elche assistance against villarreal for victory in round of 16. Assistance against athletic club, goal against valencia when the team was tied u",False,"[39, 315]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330404081030103e+18,1633040408103010304,1.3203256072936817e+18,1320325607293681669,Natalia___1016,,,,,False,0,0,False,False,,en,en,recent,1320325607293681669,1320325607293681669,Natalia,Natalia___1016,Santiago Bernabeu ext/ sevilla,"✈🌍📊. •Prometo,que vamos a volvernos...ETERNOS✨ No se brilla apagando a los demás",,,[],False,232,178,0,Sun Oct 25 11:25:39 +0000 2020,23869,,,False,False,27181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,https://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,https://pbs.twimg.com/profile_banners/1320325607293681669/1671749351,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:45:25 +0000 2023,1633041150075346948,1633041150075346948,"@BumperGraham @ESPNFC Great read, Graham. You have to worry for Sevilla, talented players but a big coach problem and the manner of the defeats to Osasuna and Atleti surely weighs heavy on the players. Valencia looked improved vs Sociedad, played like a cohesive unit but lack goals up front.",False,"[22, 292]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330337125174927e+18,1633033712517492736,68837355.0,68837355,BumperGraham,,,,,False,0,0,False,False,,en,en,recent,1917722173,1917722173,JB Bow,jb_bow,"Manchester, England",,,,[],False,20,94,0,Sun Sep 29 17:32:44 +0000 2013,5242,,,False,False,2157,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1577919573956886531/zVi59-Px_normal.jpg,https://pbs.twimg.com/profile_images/1577919573956886531/zVi59-Px_normal.jpg,,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:42:28 +0000 2023,1633040408103010304,1633040408103010304,@TCRMCF @theMadridZone @Sergivalentin_ this guy has scored three of the 10 goals of these last 10 matches. He has many assists and against osasuna despite that ancelotti did not want to score Marco goal and participated in valverde's goal. Now is when you need it most,False,"[39, 268]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330403378777375e+18,1633040337877737473,1.3203256072936817e+18,1320325607293681669,Natalia___1016,,,,,False,0,0,False,False,,en,en,recent,1320325607293681669,1320325607293681669,Natalia,Natalia___1016,Santiago Bernabeu ext/ sevilla,"✈🌍📊. •Prometo,que vamos a volvernos...ETERNOS✨ No se brilla apagando a los demás",,,[],False,232,178,0,Sun Oct 25 11:25:39 +0000 2020,23869,,,False,False,27181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,https://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,https://pbs.twimg.com/profile_banners/1320325607293681669/1671749351,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:14:32 +0000 2023,1633033380018393088,1633033380018393088,"osasuna
you will always be my sweet 16",False,"[0, 38]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1424540888043167751,1424540888043167751,hq green day bot 🎤,haikyuugd,,haikyuu ships + a green day lyric every 30 minutes,,,[],False,43,12,2,Mon Aug 09 01:19:55 +0000 2021,36,,,False,False,25445,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1456820341175578627/LS3wbQxb_normal.jpg,https://pbs.twimg.com/profile_images/1456820341175578627/LS3wbQxb_normal.jpg,https://pbs.twimg.com/profile_banners/1424540888043167751/1636167890,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:03:21 +0000 2023,1633030562645417987,1633030562645417987,"@MikeLUHG2 Imagine Madrid losing 7-0 to Barca after beating Osasuna in the Copa Del Ray after a week. Perez will hold a public lashing then sack players and manager. 
14 CLs for a reason. Standards. Pride. Self-respect.",False,"[11, 219]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330242186893353e+18,1633024218689335296,377364713.0,377364713,MikeLUHG2,,,,,False,5,23,False,False,,en,en,recent,495778696,495778696,Waseem,immwk,South Africa,"drinker of milk, peach eater",,,[],False,462,271,7,Sat Feb 18 09:24:35 +0000 2012,21099,,,True,False,28240,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623126337274712064/XkluRre2_normal.jpg,https://pbs.twimg.com/profile_images/1623126337274712064/XkluRre2_normal.jpg,https://pbs.twimg.com/profile_banners/495778696/1678172520,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:03:13 +0000 2023,1633030530257113089,1633030530257113089,"We all know that betting industry gonna be disrupted by decentralized platform and mgl I really like to bet on @bookmakerxyz 
I bet 6 USDC on Osasuna - Celta Vigo, Full Time Result: X
 https://t.co/5wKTZUU4WY
https://t.co/CNr8ljBbuI https://t.co/5YvRskj4hL",False,"[0, 232]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1381297088919707648,1381297088919707648,Genghis Coin,Genghis_Coins,Everywhere,Not your average bowman,,,[],False,92,1314,9,Sun Apr 11 17:24:36 +0000 2021,4529,,,False,False,634,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440740639138668545/xHqag6dh_normal.jpg,https://pbs.twimg.com/profile_images/1440740639138668545/xHqag6dh_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:00:00 +0000 2023,1633029720731422720,1633029720731422720,"💥BOOM!🔥 Our Bet of the Day on Monday paid 3.00 with Osasuna vs Celta Vigo drawing.

📈 Get our Bet of the Day! 👇

➡️ https://t.co/yWY3KhbFvn

#Tips #freetips 🔞 18+ BeGambleAware",False,"[0, 176]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,771187179313782786,771187179313782786,FreeTips - Betting Tips from FreeTips.com,freetips,United Kingdom,"Free betting tips posted here and on our website daily, plus news, insight and more across a range of sports.

🔞 18+. Begambleaware.",https://t.co/dpDEbeFsUb,"[{'url': 'https://t.co/dpDEbeFsUb', 'expanded_url': 'http://www.freetips.com', 'display_url': 'freetips.com', 'indices': [0, 23]}]",[],False,4201,1472,16,Thu Sep 01 03:25:26 +0000 2016,187,,,False,False,27739,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1224596451923238912/BzH8xg-d_normal.jpg,https://pbs.twimg.com/profile_images/1224596451923238912/BzH8xg-d_normal.jpg,https://pbs.twimg.com/profile_banners/771187179313782786/1580801480,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:59:31 +0000 2023,1633029597875916803,1633029597875916803,@JFacemaker @BocaJrsOficial @SeleccionPeru @Osasuna @RaulRuidiazM Download link please?,False,"[66, 87]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633029385723736e+18,1633029385723736064,7.829791868394578e+17,782979186839457792,NewenCro,,,,,False,0,0,False,False,,en,en,recent,782979186839457792,782979186839457792,Total_Gameboy,NewenCro,,Sportovi Nogomet Gaming Games eSports Gaming News Celebrity Gamers Svemir Glazba,,,[],False,3,113,0,Mon Oct 03 16:22:40 +0000 2016,11,,,True,False,40,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1484445622971387904/S_hhRgdE_normal.jpg,https://pbs.twimg.com/profile_images/1484445622971387904/S_hhRgdE_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:58:40 +0000 2023,1633029385723736064,1633029385723736064,"@JFacemaker @BocaJrsOficial @SeleccionPeru @Osasuna @RaulRuidiazM Can we get a downlaod lonk , or this face have it's price?",False,"[66, 124]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6270028928454492e+18,1627002892845449219,1.1208314111902065e+18,1120831411190206465,JFacemaker,,,,,False,0,0,False,False,,en,en,recent,782979186839457792,782979186839457792,Total_Gameboy,NewenCro,,Sportovi Nogomet Gaming Games eSports Gaming News Celebrity Gamers Svemir Glazba,,,[],False,3,113,0,Mon Oct 03 16:22:40 +0000 2016,11,,,True,False,40,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1484445622971387904/S_hhRgdE_normal.jpg,https://pbs.twimg.com/profile_images/1484445622971387904/S_hhRgdE_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:07:36 +0000 2023,1633016536528048129,1633016536528048129,@westonDmills @osasuna_en Look from where they drew the line https://t.co/TZLkNq2S4M,False,"[26, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329213667930153e+18,1632921366793015301,1.4735320414676828e+18,1473532041467682819,westonDmills,,,,,False,0,0,False,False,False,en,en,recent,1624915957729660928,1624915957729660928,Ole 3.0 (Back again),lstht17,,at some point i will manage to keep hold of one account..,,,[],False,32,94,0,Sun Feb 12 23:39:09 +0000 2023,6965,,,False,False,1100,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624916960986206210/HtCLpurZ_normal.jpg,https://pbs.twimg.com/profile_images/1624916960986206210/HtCLpurZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:01:08 +0000 2023,1633014906474692608,1633014906474692608,where to watch osasuna vs girona fc?,False,"[0, 36]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Autocomplete Picks</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1298986781451272194,1298986781451272194,Someone Googled,someonegoogled,,I'm a bot that tweets random @google autocomplete questions.,,,[],False,98,0,0,Thu Aug 27 14:12:45 +0000 2020,15,,,False,False,39347,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1298995120432283649/XXfqQUEY_normal.jpg,https://pbs.twimg.com/profile_images/1298995120432283649/XXfqQUEY_normal.jpg,https://pbs.twimg.com/profile_banners/1298986781451272194/1598539484,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:53 +0000 2023,1633014843744583680,1633014843744583680,"Top 10 searches in Portugal 🇵🇹

1️⃣ Toblerone
2️⃣ Osasuna
3️⃣ 2 de Abril
4️⃣ Benfica-Club Brugge
5️⃣ Ator Lima Duarte
6️⃣ Caso Madeleine McCann
7️⃣ Luis Rodrigues SATA
8️⃣ Brentford  Fulham
9️⃣ Benfica vs club brugge
🔟 Fernando Alonso",False,"[0, 234]","<a href=""https://example.com"" rel=""nofollow"">dailysearchtrends</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1579919095285293057,1579919095285293057,Daily Search Trends 📈,dlysearchtrends,,"Daily Google search trends once a day, all over the world. 🔎📈🌎
Automated account. 🤖",,,[],False,1840,0,5,Tue Oct 11 19:38:15 +0000 2022,0,,,False,False,12596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_banners/1579919095285293057/1665521095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:49 +0000 2023,1633014825717571585,1633014825717571585,"Top 10 searches in Mexico 🇲🇽

1️⃣ Dia de la mujer
2️⃣ 8 de marzo
3️⃣ Sassuolo vs Cremonese
4️⃣ Dia Internacional de la Mujer
5️⃣ Bayern vs PSG
6️⃣ Osasuna vs Celta de Vigo
7️⃣ Toluca
8️⃣ Chelsea vs Dortmund
9️⃣ Santiago Giménez
🔟 Resiliencia",False,"[0, 241]","<a href=""https://example.com"" rel=""nofollow"">dailysearchtrends</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1579919095285293057,1579919095285293057,Daily Search Trends 📈,dlysearchtrends,,"Daily Google search trends once a day, all over the world. 🔎📈🌎
Automated account. 🤖",,,[],False,1840,0,5,Tue Oct 11 19:38:15 +0000 2022,0,,,False,False,12596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_banners/1579919095285293057/1665521095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:37 +0000 2023,1633014778829369347,1633014778829369347,"Top 10 searches in Chile 🇨🇱

1️⃣ Chelsea vs Dortmund
2️⃣ Cristian Garín
3️⃣ Boca Juniors vs Defensa y Justicia
4️⃣ Dia de la Mujer
5️⃣ Barnechea vs Iquique
6️⃣ Ranking ATP
7️⃣ San Luis
8️⃣ Osasuna vs Celta de Vigo
9️⃣ Indian Wells
🔟 Lluvia de gusanos en China",False,"[0, 259]","<a href=""https://example.com"" rel=""nofollow"">dailysearchtrends</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1579919095285293057,1579919095285293057,Daily Search Trends 📈,dlysearchtrends,,"Daily Google search trends once a day, all over the world. 🔎📈🌎
Automated account. 🤖",,,[],False,1840,0,5,Tue Oct 11 19:38:15 +0000 2022,0,,,False,False,12596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_banners/1579919095285293057/1665521095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:36 +0000 2023,1633014773477519360,1633014773477519360,"Top 10 searches in Brazil 🇧🇷

1️⃣ Resumo da novela Travessia
2️⃣ Ituano x Santos
3️⃣ Dia Internacional das mulhere
4️⃣ Fulham
5️⃣ Torino
6️⃣ Paredão BBB
7️⃣ Boca Juniors
8️⃣ Neymar
9️⃣ Osasuna
🔟 PIS/Pasep",False,"[0, 204]","<a href=""https://example.com"" rel=""nofollow"">dailysearchtrends</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1579919095285293057,1579919095285293057,Daily Search Trends 📈,dlysearchtrends,,"Daily Google search trends once a day, all over the world. 🔎📈🌎
Automated account. 🤖",,,[],False,1840,0,5,Tue Oct 11 19:38:15 +0000 2022,0,,,False,False,12596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_banners/1579919095285293057/1665521095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:58:25 +0000 2023,1633014225663606784,1633014225663606784,"🔥Hot Match results on Monday✅
https://t.co/RnhLhmls3e

🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PL
Brentford 3⃣-2⃣ Fulham

🇪🇸#LaLigaSantander 
Osasuna 0⃣-0⃣ Celta Vigo

🇮🇹#SerieA 
Sassuolo 3⃣-2⃣ Cremonese
Torino 1⃣-0⃣ Bologna

🇮🇩 #BRILiga1
Bologna 0⃣-1⃣ Bhayangkara Solo FC https://t.co/Dp2JMCdUiy",False,"[0, 241]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,744793029584662529,744793029584662529,Bola Mobile,Bola002_Mobile,Indonesia,"Welcome to the brand new Goaloo. The old one is about to expire, please bookmark our latest domain in advance: PC: https://t.co/LcnysV0Um6 Mobi: https://t.co/FVG3eDdgYM",https://t.co/SHdY8Rnpq4,"[{'url': 'https://t.co/SHdY8Rnpq4', 'expanded_url': 'http://bola002.com', 'display_url': 'bola002.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/LcnysV0Um6', 'expanded_url': 'http://bola001.com', 'display_url': 'bola001.com', 'indices': [115, 138]}, {'url': 'https://t.co/FVG3eDdgYM', 'expanded_url': 'http://boal002.com', 'display_url': 'boal002.com', 'indices': [145, 168]}]",False,1729,1859,5,Mon Jun 20 07:24:30 +0000 2016,1461,,,True,False,3794,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625758869053124610/fkueuLZs_normal.png,https://pbs.twimg.com/profile_images/1625758869053124610/fkueuLZs_normal.png,https://pbs.twimg.com/profile_banners/744793029584662529/1676446853,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:44:31 +0000 2023,1633010725554884608,1633010725554884608,"osasuna
everything that I need, I need from you, but I just can't have you",False,"[0, 74]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1424540888043167751,1424540888043167751,hq green day bot 🎤,haikyuugd,,haikyuu ships + a green day lyric every 30 minutes,,,[],False,43,12,2,Mon Aug 09 01:19:55 +0000 2021,36,,,False,False,25445,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1456820341175578627/LS3wbQxb_normal.jpg,https://pbs.twimg.com/profile_images/1456820341175578627/LS3wbQxb_normal.jpg,https://pbs.twimg.com/profile_banners/1424540888043167751/1636167890,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:32:12 +0000 2023,1633007626211696640,1633007626211696640,@MikaelMadridsta Did you not see the ball he supplied to Vini against Osasuna? I haven’t seen anyone else hate on Ceballos except for you…,False,"[17, 138]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330067272547574e+18,1633006727254757378,2646887756.0,2646887756,MikaelMadridsta,,,,,False,0,0,False,False,,en,en,recent,1421198556367507457,1421198556367507457,14 UCL🤍🏆,fedeval15_RMA,,Mbappe enjoyer|Valverde enthusiast|Rudiger fan,,,[],False,43,93,1,Fri Jul 30 19:58:59 +0000 2021,9907,,,False,False,10332,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624683978329563137/yyXQcEdN_normal.jpg,https://pbs.twimg.com/profile_images/1624683978329563137/yyXQcEdN_normal.jpg,https://pbs.twimg.com/profile_banners/1421198556367507457/1655385709,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
