created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Wed Mar 08 02:12:20 +0000 2023,1633289516139139073,1633289516139139073,@messitopfan @ESPNFC How Barcelona doing being knocked out of the Europa League,False,"[21, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633235664757031e+18,1633235664757030912,1.5785644846244413e+18,1578564484624441345,messitopfan,,,,False,0,0,False,False,en,en,recent,799321664559476737,799321664559476737,Zeke,Going_AFK09,Mars ,,,[],False,0,67,0,Thu Nov 17 18:41:50 +0000 2016,72,,,False,False,3695,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1123639397675667456/bRJBVcLP_normal.jpg,https://pbs.twimg.com/profile_images/1123639397675667456/bRJBVcLP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:12:17 +0000 2023,1633289502470053889,1633289502470053889,Dortmund are like Spainish Barcelona. They bottle away from Home every time away from Germany.,False,"[0, 94]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1388791567620591616,1388791567620591616,Madhu ASCE,4_madou,गुल्मी ,"Real Madrid ❤️❤️
Cristiano Ronaldo💖💖",,[],False,735,1621,1,Sun May 02 09:45:17 +0000 2021,13547,,,False,False,2089,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631997364541194241/7Hz8G31e_normal.jpg,https://pbs.twimg.com/profile_images/1631997364541194241/7Hz8G31e_normal.jpg,https://pbs.twimg.com/profile_banners/1388791567620591616/1677157044,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:12:01 +0000 2023,1633289436242001921,1633289436242001921,"He's not leaving Arsenal to begin with, and even if he does, he would probably go to Barcelona . https://t.co/agECuPznxp",False,"[0, 96]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,True,0,0,False,False,en,en,recent,1383796297560256515,1383796297560256515,Video Gaming HD,VideoGamingHD1,,"FIFA Gamer, FIFA Youtuber and Twitch Streamer! Real Madrid Fan for 4 years.",https://t.co/h8njij9JtT,[],False,100,103,0,Sun Apr 18 14:55:33 +0000 2021,1155,,,False,False,3283,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1383796419820064769/ZYvqgyeG_normal.jpg,https://pbs.twimg.com/profile_images/1383796419820064769/ZYvqgyeG_normal.jpg,https://pbs.twimg.com/profile_banners/1383796297560256515/1669020589,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/h8njij9JtT', 'expanded_url': 'https://youtube.com/channel/UC8bz1twhzQ9YFpV4Civ47LQ', 'display_url': 'youtube.com/channel/UC8bz1…', 'indices': [0, 23]}]",1.6332473840452526e+18,1633247384045252608,Tue Mar 07 23:24:55 +0000 2023,1.6332473840452526e+18,1633247384045252608,🚨💣 Real Madrid are seriously considering Mikel Arteta to be Ancelotti’s replacement. @tgm46 https://t.co/ZUPsQVSzGO,False,"[0, 91]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,1.3265641522913157e+18,1326564152291315713,Madrid Xtra,MadridXtra,"Madrid, Spain.","📲 All Real Madrid updates, transfer news, stats, pictures and much more are found right here. A page for the fans.",https://t.co/8TRH9Z7aUB,[],False,698157.0,165.0,1278.0,Wed Nov 11 16:35:27 +0000 2020,6.0,,,False,False,50723.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543662848332677121/QHa-iUwo_normal.jpg,https://pbs.twimg.com/profile_images/1543662848332677121/QHa-iUwo_normal.jpg,https://pbs.twimg.com/profile_banners/1326564152291315713/1656872681,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,323.0,6753.0,False,False,False,en,"[{'url': 'https://t.co/8TRH9Z7aUB', 'expanded_url': 'https://linktr.ee/madridxtra', 'display_url': 'linktr.ee/madridxtra', 'indices': [0, 23]}]",,,,,,
Wed Mar 08 02:11:31 +0000 2023,1633289312849608705,1633289312849608705,Pep Guardiola went back on his word after blocking last-ditch Barcelona transfer https://t.co/2eVdSeuCzh https://t.co/mnJ6oN72kE,False,"[0, 104]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,863350791150632960,863350791150632960,southnewspress,southpressnews,USA,"Daily News casts in USA coverage on politics, Business, Sports, Celebrities.",https://t.co/jdI93Yu2Hs,[],False,1519,4959,1,Sat May 13 11:10:43 +0000 2017,137,,,False,False,35910,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/864637748019216384/VWR5bsDZ_normal.jpg,https://pbs.twimg.com/profile_images/864637748019216384/VWR5bsDZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/jdI93Yu2Hs', 'expanded_url': 'https://zayoni.online', 'display_url': 'zayoni.online', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:11:16 +0000 2023,1633289249117315072,1633289249117315072,@tired98 Barcelona would never ever lose 7-0 to their arch rivals not even to any team who’s not their arch rival,False,"[9, 113]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332888263105004e+18,1633288826310500353,737824808.0,737824808,tired98,,,,False,0,0,False,False,en,en,recent,1377182475575648259,1377182475575648259,TheAlvorKey,MrCladeWise,Singapore,Only Fools rush in. You Never Walk Alone! Visca El Barca! Forza Milan Per Sempre!,,[],False,274,871,0,Wed Mar 31 08:55:08 +0000 2021,59054,,,False,False,8726,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632032142342656002/JLfyhNpA_normal.jpg,https://pbs.twimg.com/profile_images/1632032142342656002/JLfyhNpA_normal.jpg,https://pbs.twimg.com/profile_banners/1377182475575648259/1677585290,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:11:10 +0000 2023,1633289224475619333,1633289224475619333,"Manchester United’s worst-ever defeats: Man City humblings, Barcelona ’94 and more… 

via @TheAthletic  https://t.co/1qsdFS8ayG",False,"[0, 127]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1178972600925593602,1178972600925593602,زكريا🇲🇦,ZakGass,#CluboftheCentury🇲🇦 ,"@QMUL @TakhticalPod 
Forever making oblique, obscure, obsolete references
“My success is not but through Allah. Upon him I have relied, and to Him I return”",https://t.co/rb9JMrlPew,[],False,183,404,0,Tue Oct 01 09:59:24 +0000 2019,47051,,,True,False,39098,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624857703532167173/WINuStmY_normal.jpg,https://pbs.twimg.com/profile_images/1624857703532167173/WINuStmY_normal.jpg,https://pbs.twimg.com/profile_banners/1178972600925593602/1664488524,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/rb9JMrlPew', 'expanded_url': 'https://www.qmul.ac.uk/wiph/people/profiles/gassassezakariah.html', 'display_url': 'qmul.ac.uk/wiph/people/pr…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:11:06 +0000 2023,1633289205638897665,1633289205638897665,"@FCB_Sammo @CristianoXtra_ Source: 
Barcelona paying referees.",False,"[27, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633287165466624e+18,1633287165466624001,1.570239860354564e+18,1570239860354564098,FCB_Sammo,,,,False,0,3,False,False,en,en,recent,1354444025021952000,1354444025021952000,Cj,CRiverazzzzz,,,,[],False,58,254,3,Wed Jan 27 15:00:34 +0000 2021,27750,,,True,False,8364,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632428385455448065/c3T_fX0m_normal.jpg,https://pbs.twimg.com/profile_images/1632428385455448065/c3T_fX0m_normal.jpg,https://pbs.twimg.com/profile_banners/1354444025021952000/1678123675,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:09:27 +0000 2023,1633288789807308800,1633288789807308800,"BARCELONA – #MWC23 – Nokia believes it is in a “unique position” to capture opportunities in the industrial metaverse by developing network systems that can sense, think and act, rather than just connect.
At a press and analyst briefing…",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1332226141,1332226141,Vlad Popovski,volcy3348,"Sydney, New South Wales","You will see me tweeting about NFT’s, sports and craft beer amoung other things. Focusing on self-awareness. Veefriends. Penrith Panthers. 76ers. Eagles 🦅",,[],False,163,34,0,Sat Apr 06 18:30:44 +0000 2013,15,,,False,False,19,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1618005297989095426/W2zc_TZf_normal.jpg,https://pbs.twimg.com/profile_images/1618005297989095426/W2zc_TZf_normal.jpg,https://pbs.twimg.com/profile_banners/1332226141/1674597500,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:08:07 +0000 2023,1633288455089422337,1633288455089422337,I Tried To Make Neymar Stay At Barcelona – Dad Opens Up https://t.co/XzIcZ5fJ7F,False,"[0, 79]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,279246474,279246474,Aims Digital Network Ltd,AimsDigitalNet,United States,"Digital Marketing Company: SEO, Content writing, HARO and Link Building, we can get you covered",https://t.co/neTxPv0tZC,[],False,27313,335,21,Fri Apr 08 22:00:45 +0000 2011,85,,,True,False,196494,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1460333250975514626/O9mksMBB_normal.jpg,https://pbs.twimg.com/profile_images/1460333250975514626/O9mksMBB_normal.jpg,https://pbs.twimg.com/profile_banners/279246474/1636710210,D02B55,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/neTxPv0tZC', 'expanded_url': 'https://aimsdigitalnetwork.com', 'display_url': 'aimsdigitalnetwork.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:07:30 +0000 2023,1633288300378181634,1633288300378181634,New Order se suma a @Primavera_Sound Barcelona &amp; Madrid.,False,"[0, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,0,False,False,en,en,recent,61019600,61019600,Francisca Malbec,FranMalbec,,Robo canciones y hablo de más.,,[],False,2657,1460,16,Tue Jul 28 21:09:04 +0000 2009,34400,,,True,False,21334,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1569117235288866817/EtLEFJ6T_normal.jpg,https://pbs.twimg.com/profile_images/1569117235288866817/EtLEFJ6T_normal.jpg,https://pbs.twimg.com/profile_banners/61019600/1643060927,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:07:08 +0000 2023,1633288207810068480,1633288207810068480,".@bernardokath is gearing up for a show na sure na sure na maghahatid satin ng ultimate show experience like no other! 🤩

Let’s #GKapamilya👇

• March 11 | Barcelona, Spain
• March 12 | Milan, Italy
• March 18 | Abu Dhabi,UAE
https://t.co/0IZPpmhWfX
#KathrynBernardo #KathNiel https://t.co/hfqsmmaeMF",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,23,38,False,False,en,en,recent,725658372188430337,725658372188430337,KATHTropa Official,KATHTropaOFC,Republic of the Philippines,"OFFICIAL FANS CLUB OF @bernardokath 🐘
Our LOVE and SUPPORT Means NO Boundaries | New Twitter acc. bec @KATHTropa was hacked  
Official Fans Club since 03.07.13",https://t.co/bGqL0KpYWg,[],False,17496,277,23,Thu Apr 28 12:10:12 +0000 2016,8447,,,True,False,40190,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1340665655104663552/y4yuYIJV_normal.jpg,https://pbs.twimg.com/profile_images/1340665655104663552/y4yuYIJV_normal.jpg,https://pbs.twimg.com/profile_banners/725658372188430337/1619458190,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/bGqL0KpYWg', 'expanded_url': 'https://www.youtube.com/channel/UCHNfOV1Ou9KYYAjFGbwFILA', 'display_url': 'youtube.com/channel/UCHNfO…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:07:00 +0000 2023,1633288173999603712,1633288173999603712,Barcelona coach Xavi: At times you think this job isn't worth it #Barca #FCBarcelona #FCB https://t.co/zgCRcDUM60,False,"[0, 113]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,False,0,0,False,False,en,en,recent,354289044,354289044,FC Barcelona Fans,barcanewsonly,,Latest Blaugrana News & Supporter Blogs. NOT affiliated with official club. #FCBarcelona #Barca #FCB #MésQueUnClub #Blaugrana #ViscaBarca,,[],False,22464,5103,112,Sat Aug 13 13:22:55 +0000 2011,16,,,False,False,76119,,False,False,False,A2214C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919386914758672384/RCBF3YNC_normal.jpg,https://pbs.twimg.com/profile_images/919386914758672384/RCBF3YNC_normal.jpg,https://pbs.twimg.com/profile_banners/354289044/1418708640,A1204A,A2214C,FFFFFF,00529F,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:06:48 +0000 2023,1633288125991534593,1633288125991534593,"@Liverpoolgoals_ We did it against Barcelona
We can do it again",False,"[17, 63]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633174072614957e+18,1633174072614957057,2446144815.0,2446144815,Liverpoolgoals_,,,,False,0,0,False,False,en,en,recent,1195397554458038272,1195397554458038272,onos,onos74081677,"Lagos, Nigeria",,https://t.co/E8Uv0tzqak,[],False,53,341,0,Fri Nov 15 17:46:29 +0000 2019,21531,,,False,False,71,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633290002959413251/2OosSHsu_normal.jpg,https://pbs.twimg.com/profile_images/1633290002959413251/2OosSHsu_normal.jpg,https://pbs.twimg.com/profile_banners/1195397554458038272/1674610496,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,"[{'url': 'https://t.co/E8Uv0tzqak', 'expanded_url': 'http://jw.org', 'display_url': 'jw.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:06:30 +0000 2023,1633288048711458817,1633288048711458817,"@brawlbeagle @ElTioChuyMX Barcelona 2008-2009,2014-15 ∞&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;all teams",False,"[26, 96]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633285503096111e+18,1633285503096111104,1.2993916200355512e+18,1299391620035551234,brawlbeagle,,,,False,0,0,False,False,en,en,recent,1273017378796974096,1273017378796974096,F/A chos,chostitobs,Mexico,"36,000record / 17k 3v3/ player for ????
i love You so and one  the Best song 
r30 5/58♥️ i love gene PL:M3 go to L1

aveces solo necesito un abrazo 🫣
🔴IPN🔴16",,[],False,347,2348,0,Tue Jun 16 22:19:45 +0000 2020,3816,,,True,False,3992,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588959272259522561/9PqgYtK9_normal.jpg,https://pbs.twimg.com/profile_images/1588959272259522561/9PqgYtK9_normal.jpg,https://pbs.twimg.com/profile_banners/1273017378796974096/1677464852,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:05:23 +0000 2023,1633287768787787776,1633287768787787776,@thejamham I have an old poem about the loneliness of that https://t.co/BfdS5OaThP,False,"[11, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331656446768865e+18,1633165644676886542,726281688.0,726281688,thejamham,,,,False,0,0,False,False,en,en,recent,15719910,15719910,Adriane Quinlan,AdrianeQ,New York,Writer @Curbed covering real estate in NYC and beyond  adriane.quinlan@voxmedia.com,https://t.co/xA2afvbmfU,[],False,2685,3840,55,Mon Aug 04 08:41:51 +0000 2008,4988,,,True,True,7619,,False,False,False,E41BC5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1597731995735523330/Rd9u3ZnQ_normal.jpg,https://pbs.twimg.com/profile_images/1597731995735523330/Rd9u3ZnQ_normal.jpg,https://pbs.twimg.com/profile_banners/15719910/1618797215,FAB81E,C3D2AF,080A03,E902A7,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/xA2afvbmfU', 'expanded_url': 'http://adrianequinlan.com', 'display_url': 'adrianequinlan.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:04:53 +0000 2023,1633287643147685891,1633287643147685891,@FCBarcelona How low has Barcelona fallen they are celebrating defeating Madrid like they won the UCL 😂😂. Barcelona is obsessed with Madrid and Real Madrid obsessed with Conquering Europe.,False,"[13, 188]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6314393728043213e+18,1631439372804321281,96951800.0,96951800,FCBarcelona,,,,False,0,0,False,False,en,en,recent,1286361255926575105,1286361255926575105,Ranzil Rego,Ranzil_Rego,,,,[],False,7,130,0,Thu Jul 23 18:03:38 +0000 2020,783,,,False,False,484,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1287803024996360192/YjWAH2Ux_normal.jpg,https://pbs.twimg.com/profile_images/1287803024996360192/YjWAH2Ux_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:04:19 +0000 2023,1633287498129620993,1633287498129620993,Refs and supporting Barcelona!! https://t.co/K9LeZjOhs2,False,"[0, 31]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,True,0,0,False,False,en,en,recent,34953579,34953579,Tintin Quarantino🇿🇦🇯🇵,TsietsiMonare,Neither here nor there,☀️🌦️+⚽=♥️,https://t.co/bxvdcporsV,[],False,10482,1519,69,Fri Apr 24 15:28:23 +0000 2009,315,,,True,False,56018,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1413310379887775747/WFcU3n31_normal.jpg,https://pbs.twimg.com/profile_images/1413310379887775747/WFcU3n31_normal.jpg,https://pbs.twimg.com/profile_banners/34953579/1595595537,19CF86,FFFFFF,F6FFD1,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/bxvdcporsV', 'expanded_url': 'http://Instagram.com/tsietsimonare', 'display_url': 'Instagram.com/tsietsimonare', 'indices': [0, 23]}]",1.6329840088657428e+18,1632984008865742849,Tue Mar 07 05:58:21 +0000 2023,1.6329840088657428e+18,1632984008865742849,"Whatever happens today in the Champions League game, just hope we get a good referee, not like the one we got in 2009 against Barcelona. https://t.co/ZbevQ52H2O",False,"[0, 136]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4381616655.0,4381616655,Frank Khalid OBE,FrankKhalidUK,"London, UK",Husband - Father - Family Man - Businessman -Employer -Chelsea FC fan- Philanthropist -Proprietor of @Chak89Spice @WestLondonFS & @ElbrookGroup @FarSportsGroup,https://t.co/NCSpKMYbN6,[],False,949164.0,1116.0,1105.0,Sat Dec 05 09:41:20 +0000 2015,45251.0,,,True,True,45832.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1017842860639555585/dr5thauD_normal.jpg,https://pbs.twimg.com/profile_images/1017842860639555585/dr5thauD_normal.jpg,https://pbs.twimg.com/profile_banners/4381616655/1470163965,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,753.0,7553.0,False,False,False,en,"[{'url': 'https://t.co/NCSpKMYbN6', 'expanded_url': 'http://fkhalid.com', 'display_url': 'fkhalid.com', 'indices': [0, 23]}]",,,,,,
