created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 18:18:23 +0000 2023,1633170244779880449,1633170244779880449,@Momeleziii Espanyol watching our CBs step on the ball with their 6-3-1 lowblock  https://t.co/WNgAMfYPpn,False,"[12, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331670210083635e+18,1633167021008363527,9.670552134367887e+17,967055213436788737,Momeleziii,,,,,False,,,2,19,False,False,False,en,en,recent,1226439994560126976,1226439994560126976,#XaviOUT🧣,AmericanTrent,🍁,🇹🇿🥷🏾,,[],False,1920,743,7,Sun Feb 09 09:37:44 +0000 2020,141362,,,False,False,40580,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605086387120009216/CfdM9sZq_normal.jpg,https://pbs.twimg.com/profile_images/1605086387120009216/CfdM9sZq_normal.jpg,https://pbs.twimg.com/profile_banners/1226439994560126976/1677694704,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:16:14 +0000 2023,1633169701181308928,1633169701181308928,"Sergi Darder and Espanyol matches added to our Fantasy FUT Tracker:
https://t.co/BbUmfoeuGP https://t.co/A0sZWpQZG8",False,"[0, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,6,False,False,False,en,en,recent,1244353710,1244353710,FIFAUTeam,FIFAUTeam,Worldwide,Official Twitter Account of FIFA U Team Website.,https://t.co/MnOXCofkHN,[],False,117993,929,298,Tue Mar 05 18:39:04 +0000 2013,240,,,False,True,54954,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1530542337742495745/ZLmb9q36_normal.jpg,https://pbs.twimg.com/profile_images/1530542337742495745/ZLmb9q36_normal.jpg,https://pbs.twimg.com/profile_banners/1244353710/1673863264,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/MnOXCofkHN', 'expanded_url': 'https://fifauteam.com', 'display_url': 'fifauteam.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 18:07:21 +0000 2023,1633167468066906112,1633167468066906112,"🇮🇪| Matt Doherty became only the 9th senior Irish international to play in La Liga at the weekend 

The first since Steve Finnan in the 2008/2009 season for Espanyol

Go on Mateo 🇪🇸🇪🇸🇪🇸 https://t.co/3RXfDsqJgQ",False,"[0, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,2,218,False,False,False,en,en,recent,1108141312358912000,1108141312358912000,IrishPropaganda🇮🇪⚽️,IrishPropaganda,Ireland,Everything Irish football related,,[],False,10002,714,30,Tue Mar 19 23:00:51 +0000 2019,32447,,,False,False,16069,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1362174312531128327/wxDkjtJ5_normal.jpg,https://pbs.twimg.com/profile_images/1362174312531128327/wxDkjtJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1108141312358912000/1654985418,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:59:45 +0000 2023,1633165554688094221,1633165554688094221,"Next Up: Espanyol (H)
Last time we faced them

Espanyol 1-3 Real Madrid 
Benzema x2⚽️
Vini x1 ⚽️
🅰️(Rodrygo, tchouameni)

I could use some of that Balon d’or magic on Saturday 😭🤲🏾 https://t.co/rBTY5zWah9",False,"[0, 179]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,2,3,False,False,False,en,en,recent,1093169169917452289,1093169169917452289,High_breed☘️,Iammide6,Lagos,Graphic design ❄️ | Fashion Brand | Real Madrid till death 🤍⚪️,,[],False,576,535,0,Wed Feb 06 15:26:54 +0000 2019,17330,,,False,False,6440,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1379845888647041031/c1R0OBdv_normal.jpg,https://pbs.twimg.com/profile_images/1379845888647041031/c1R0OBdv_normal.jpg,https://pbs.twimg.com/profile_banners/1093169169917452289/1675607602,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:58:55 +0000 2023,1633165344427634709,1633165344427634709,"The squad completed its first session of the week today at Real Madrid City and began preparations for the clash against Espanyol, which will be played on Saturday at the Santiago Bernabéu stadium (2pm). https://t.co/j2P923Whjb",False,"[0, 203]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,2,11,False,False,False,en,en,recent,1501814702116114435,1501814702116114435,NaijaMadrid || 𝐖𝐨𝐫𝐥𝐝 𝐂𝐡𝐚𝐦𝐩𝐢𝐨𝐧 🤍🇳🇬,NaijaMadrid,,News about the biggest football club in history || Your favourite Madridista😁🤍🇳🇬 || Nigerian🇳🇬 || Lil bit of banter😉😂 || Halà Madrid🤍.,https://t.co/pjRol1YKdZ,[],False,1209,246,11,Thu Mar 10 06:59:04 +0000 2022,24314,,,True,False,20680,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1501815107973697537/KJdF4ve9_normal.jpg,https://pbs.twimg.com/profile_images/1501815107973697537/KJdF4ve9_normal.jpg,https://pbs.twimg.com/profile_banners/1501814702116114435/1651386694,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/pjRol1YKdZ', 'expanded_url': 'https://linktr.ee/naijamadrid', 'display_url': 'linktr.ee/naijamadrid', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 17:41:13 +0000 2023,1633160889909014538,1633160889909014538,"The travel, the excitement and the 2 hour training session with RCD Espanyol this afternoon starting to take its toll.  Mosslands currently 4-1 down although the score line doesn’t reflect what has been a very even game #Barcelona23",False,"[0, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,5,False,False,,en,en,recent,221312055,221312055,The Mosslands School,MosslandsSchool,"Wallasey, Wirral","A successful, innovative community school situated in Wallasey, providing a truly comprehensive education for boys aged from 11 to 19.",https://t.co/sMIQ1n7tn0,[],False,2730,418,30,Tue Nov 30 09:29:51 +0000 2010,454,,,True,False,2539,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1580229873808834560/qo1k8Mqe_normal.jpg,https://pbs.twimg.com/profile_images/1580229873808834560/qo1k8Mqe_normal.jpg,https://pbs.twimg.com/profile_banners/221312055/1665591136,393D8F,828282,A6A6A6,383638,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/sMIQ1n7tn0', 'expanded_url': 'http://www.mosslands.co.uk', 'display_url': 'mosslands.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 17:28:45 +0000 2023,1633157753656205312,1633157753656205312,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 1.3599191976165979
Paid: 1.257 sUSD
Position: 1X
Potential profit: 0.10291919761659796 sUSD (8%)",False,"[0, 160]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 17:20:44 +0000 2023,1633155736267280384,1633155736267280384,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 0.6387881737001335
Paid: 0.590 sUSD
Position: 1X
Potential profit: 0.04878817370013355 sUSD (8%)",False,"[0, 160]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 16:56:45 +0000 2023,1633149701087277057,1633149701087277057,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 0.6302157629444138
Paid: 0.582 sUSD
Position: 1X
Potential profit: 0.048215762944413876 sUSD (8%)",False,"[0, 161]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 16:19:41 +0000 2023,1633140370442731521,1633140370442731521,@MadridXtra To beat Espanyol?,False,"[12, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331397463512678e+18,1633139746351267843,1.3265641522913157e+18,1326564152291315713,MadridXtra,,,,,False,,,0,0,False,False,,en,en,recent,1304722665798864896,1304722665798864896,𝕱𝖎𝖓𝖎💙❤️,davestowe_,,|| 𝕱𝖔𝖔𝖙𝖇𝖆𝖑𝖑 𝖑𝖔𝖛𝖊𝖗 || 𝕻𝖗𝖔𝖌𝖗𝖆𝖒𝖒𝖊𝖗 || 𝖀𝖕𝖈𝖔𝖒𝖎𝖓𝖌 𝖕𝖚𝖓𝖉𝖎𝖙 || 𝕮𝖚𝖑é𝖗💙❤️,,[],False,2799,2610,1,Sat Sep 12 10:05:14 +0000 2020,29771,,,True,False,18481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629959248858824705/IQlUQpQb_normal.jpg,https://pbs.twimg.com/profile_images/1629959248858824705/IQlUQpQb_normal.jpg,https://pbs.twimg.com/profile_banners/1304722665798864896/1678209908,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:19:34 +0000 2023,1633125244721299457,1633125244721299457,"🇪🇨 Gonzalo Plata against Espanyol: 

2️⃣ assists 
🏅Man of the Match 
3️⃣ points for Real Valladolid in their 2-1 win https://t.co/1FMW9t3xe3",False,"[0, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,4,124,False,False,False,en,en,recent,1342599505116590080,1342599505116590080,Warriors of Ecuador,EcuadorHeroes,,"Ecuadorean football in English. Analysis, Scouting, Interviews, Training. FEF ISTFQ 🎓Director Tecnico @EcuadorHeroes Follow me on Instagram and YouTube! 🇪🇨",https://t.co/f925AuJwUs,[],False,3683,78,11,Fri Dec 25 22:34:16 +0000 2020,1462,,,False,False,3529,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1448737895343435784/jXDM3Gwz_normal.jpg,https://pbs.twimg.com/profile_images/1448737895343435784/jXDM3Gwz_normal.jpg,https://pbs.twimg.com/profile_banners/1342599505116590080/1619663491,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/f925AuJwUs', 'expanded_url': 'https://youtu.be/EQ1frL5BzV8', 'display_url': 'youtu.be/EQ1frL5BzV8', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 15:16:36 +0000 2023,1633124494926807040,1633124494926807040,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 0.6048739809796421
Paid: 0.557 sUSD
Position: 1X
Potential profit: 0.04787398097964202 sUSD (9%)",False,"[0, 169]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 14:45:46 +0000 2023,1633116737095839744,1633116737095839744,"That Barcelona jersey it’s the worse. The FCB has become a separatist political tool for all those who hate Spain. If you want to root for a team in Barcelona that truly loves Spain, I suggest that you buy an RCD Espanyol jersey. https://t.co/khEjlpddo6",False,"[0, 229]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.6331151103560049e+18,1633115110356004869,0,2,False,False,False,en,en,recent,1162177457992151040,1162177457992151040,Aldo Rossi,AldoRossiSI,🇵🇹🇪🇸🇮🇹🇫🇷Blocco Latino,"Cameratismo Italo🤝Spagnolo. Coloro che lavorano avranno il primo posto, perché la Nazione di domani sarà la Nazione dei produttori, e non quella dei parassiti.",https://t.co/14PLHIY5x0,[],False,1386,230,7,Fri Aug 16 01:41:37 +0000 2019,37525,,,False,False,45257,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1283614075029729281/UoQsxIbm_normal.jpg,https://pbs.twimg.com/profile_images/1283614075029729281/UoQsxIbm_normal.jpg,https://pbs.twimg.com/profile_banners/1162177457992151040/1665489684,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Tue Mar 07 14:39:18 +0000 2023,1.6331151103560049e+18,1633115110356004869,When you bring your mother to Spain 🇪🇸 you must bring her to what store…..😎 https://t.co/ZpYNE7IXht,False,"[0, 75]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.6301922219903877e+18,1630192221990387712,Larry Shy,LarryShyGuy,"Michigan, USA",America 🇺🇸 Loves Spain 🇪🇸,,,[],False,3123.0,22.0,1.0,Mon Feb 27 13:05:22 +0000 2023,778.0,,,False,False,285.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631060080295571456/Sodkl2Eo_normal.jpg,https://pbs.twimg.com/profile_images/1631060080295571456/Sodkl2Eo_normal.jpg,https://pbs.twimg.com/profile_banners/1630192221990387712/1677760845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,47.0,877.0,False,False,False,en,"[{'url': 'https://t.co/14PLHIY5x0', 'expanded_url': 'https://www.zazzle.com/store/dnexteriores', 'display_url': 'zazzle.com/store/dnexteri…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 14:43:17 +0000 2023,1633116111049830402,1633116111049830402,Thoughts on this lineup against Espanyol? https://t.co/6ZRu4gh8mT,False,"[0, 41]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1387140174950408194,1387140174950408194,kubaa.ns,kubans_,Poland,I live and breathe Madrid. Sometimes i post here football news.,https://t.co/amJlHuuDdB,[],False,7,36,0,Tue Apr 27 20:22:53 +0000 2021,794,,,False,False,411,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629932760658857985/S3j32Rxu_normal.jpg,https://pbs.twimg.com/profile_images/1629932760658857985/S3j32Rxu_normal.jpg,https://pbs.twimg.com/profile_banners/1387140174950408194/1656941642,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/amJlHuuDdB', 'expanded_url': 'https://www.youtube.com/channel/UCSCVz_qTFRvkiUhtkdcJy6A', 'display_url': 'youtube.com/channel/UCSCVz…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 14:35:20 +0000 2023,1633114108882042891,1633114108882042891,@1873Rickster @smn___67 The irony of your name. Espanyol of Glasgow,False,"[24, 67]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330835127596564e+18,1633083512759656448,1.1627050247383532e+18,1162705024738353152,1873Rickster,,,,,False,,,0,0,False,False,,en,en,recent,219786733,219786733,notthebus,Notthebus,Glasgow,single pigeon through the railing,,[],False,118,587,3,Thu Nov 25 21:47:52 +0000 2010,1267,,,False,False,15718,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1359453258482388992/56rRqu-R_normal.jpg,https://pbs.twimg.com/profile_images/1359453258482388992/56rRqu-R_normal.jpg,https://pbs.twimg.com/profile_banners/219786733/1637780024,1F98C7,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:24:36 +0000 2023,1633111410933653504,1633111410933653504,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 0.8280888336107379
Paid: 0.765 sUSD
Position: 1X
Potential profit: 0.06308883361073792 sUSD (8%)",False,"[0, 160]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 14:19:31 +0000 2023,1633110132576886788,1633110132576886788,@Visca__Barca10 @mkhushal07 @UTDTrey @TheEuropeanLad i aint reading all that. youll be an espanyol fan soon tho,False,"[53, 111]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330910640587407e+18,1633091064058740736,1.404735433494483e+18,1404735433494482946,Visca__Barca10,,,,,False,,,0,0,False,False,,en,en,recent,1852738856,1852738856,Resonant,Fyvil30,,,,[],False,7,74,0,Tue Sep 10 23:19:12 +0000 2013,1246,,,False,False,577,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1B95E0,000000,000000,000000,False,False,False,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:15:52 +0000 2023,1633109212308930560,1633109212308930560,"I can legit see RM getting only 2 wins from this 8-game stretch (Espanyol, Valladolid) https://t.co/4biSo9PCw5",False,"[0, 86]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,,,0,5,False,False,False,en,en,recent,1519730956588003328,1519730956588003328,Jim 🇨🇦,Jim_BaJ,1st in La Liga,Supporter of the GOAT. #TebasOut #LahozOut #FreeMessi ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️,,[],False,1457,3157,1,Thu Apr 28 17:31:33 +0000 2022,7970,,,False,False,10191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630323849412714504/0epXX7qM_normal.jpg,https://pbs.twimg.com/profile_images/1630323849412714504/0epXX7qM_normal.jpg,https://pbs.twimg.com/profile_banners/1519730956588003328/1678110552,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
