created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive
Tue Mar 07 17:47:28 +0000 2023,1633162461011488768,1633162461011488768,Getafe was a better goal obviously but I watched Mexico 2022.  Therefore it is more special to me personally. https://t.co/BZ65QuVuUI,False,"[0, 109]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331591755124204e+18,1633159175512420360,1.5302679045450179e+18,1530267904545017856,messialltime,,,,,False,0,5,False,False,False,en,en,recent,1530267904545017856,1530267904545017856,M.,messialltime,United Kingdom ,@TeamMessi • @EnglandCricket • @EnglandFootball,https://t.co/ODR7Aqakg5,[],False,4668,4673,1,Fri May 27 19:21:21 +0000 2022,805,,,False,False,2181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604851371051720704/OM4CM_ae_normal.jpg,https://pbs.twimg.com/profile_images/1604851371051720704/OM4CM_ae_normal.jpg,https://pbs.twimg.com/profile_banners/1530267904545017856/1676881302,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ODR7Aqakg5', 'expanded_url': 'https://ngl.link/mssiat', 'display_url': 'ngl.link/mssiat', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:17:21 +0000 2023,1633154883489525760,1633154883489525760,@laligafrauds The 5-0 was covid tax. Ten Hag lost to Getafe in the R32 Europa League at the same time.,False,"[14, 102]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633153893981909e+18,1633153893981909012,1.1982589201853235e+18,1198258920185323520,laligafrauds,,,,,False,0,2,False,False,,en,en,recent,933052036408664064,933052036408664064,Dino ✪,DINO21JR,The Netherlands,Hala Madrid,,[],False,82,294,0,Tue Nov 21 19:18:35 +0000 2017,9367,,,False,False,3410,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633076659623534593/geVXEj9W_normal.jpg,https://pbs.twimg.com/profile_images/1633076659623534593/geVXEj9W_normal.jpg,https://pbs.twimg.com/profile_banners/933052036408664064/1678111363,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:10:20 +0000 2023,1633153119516258321,1633153119516258321,"They were due a change to be fair, surprise he lasted 5 months! Must be time to get Quique Sánchez Flores out of Getafe… https://t.co/z4TepAUKfC",False,"[0, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1,11,False,False,True,en,en,recent,21772413,21772413,Chris Boden,bodenknights,"Preston, England","@LancsHospitals PR and Comms, 28 years @BXSport, former manager of Accrington Stanley Ladies and spinner of discs at Vanishing Point. Views my own",,[],False,10986,1892,126,Tue Feb 24 17:13:36 +0000 2009,965,,,True,True,115605,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1436246702885941271/15M0ghWe_normal.jpg,https://pbs.twimg.com/profile_images/1436246702885941271/15M0ghWe_normal.jpg,https://pbs.twimg.com/profile_banners/21772413/1528732406,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6331476449722655e+18,1633147644972265487,Tue Mar 07 16:48:35 +0000 2023,1.6331476449722655e+18,1633147644972265487,Watford FC confirms the departure of Head Coach Slaven Bilić and his coaching staff.,False,"[0, 84]",en,recent,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,226590250.0,226590250,Watford Football Club,WatfordFC,"Vicarage Road, Watford","The official account of Watford Football Club. 

@WatfordFCAcad | @WatfordFCWomen | @WatfordFCHelp | @WFCTrust",https://t.co/1PbCCBVcx5,[],False,905641.0,927.0,3364.0,Tue Dec 14 15:24:07 +0000 2010,6167.0,,,True,True,61959.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1631586747653009409/f57wNJzb_normal.jpg,https://pbs.twimg.com/profile_images/1631586747653009409/f57wNJzb_normal.jpg,https://pbs.twimg.com/profile_banners/226590250/1677835569,0099CC,000000,F6FFD1,333333,False,True,False,False,False,False,False,none,[],,,,,False,220.0,1467.0,False,False,en,"[{'url': 'https://t.co/1PbCCBVcx5', 'expanded_url': 'http://www.watfordfc.com', 'display_url': 'watfordfc.com', 'indices': [0, 23]}]",
Tue Mar 07 17:00:21 +0000 2023,1633150606675197953,1633150606675197953,"@laminKa33295837 @Sixkid55 @NealGardner_ @BarcaSpaces That's a fact. Raphinha has played a huge role in our current position in the league. Games against Osasuna, Betis, Sevilla, Getafe, etc., and most recently Valencia",False,"[54, 219]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331288155463025e+18,1633128815546302465,1.4099816910878024e+18,1409981691087802370,laminKa33295837,,,,,False,0,0,False,False,,en,en,recent,1185042829871108096,1185042829871108096,Fueled by biscuits,AondoGroup,"Texas, USA",I delete Tweets. #FueledHIVE,,[],False,212,368,0,Fri Oct 18 04:00:13 +0000 2019,2354,,,True,False,1001,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622317968616046594/_VlqzSfr_normal.jpg,https://pbs.twimg.com/profile_images/1622317968616046594/_VlqzSfr_normal.jpg,https://pbs.twimg.com/profile_banners/1185042829871108096/1627219709,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:34:22 +0000 2023,1633144067415498758,1633144067415498758,"@LaLigaMichael Everyone should play to win and this was simply the setup that would most likely give results. I get frustrated when teams play with 10 men behind the ball, but truth be told, they have no other choice. Only team I will never not criticize is Getafe but that's not gonna change!",False,"[15, 293]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633136990987141e+18,1633136990987141126,519693374.0,519693374,LaLigaMichael,,,,,False,0,0,False,False,,en,en,recent,1272662899601915905,1272662899601915905,Talsy,TALLBIRD10,,Ye,,[],False,26,344,1,Mon Jun 15 22:51:02 +0000 2020,12715,,,False,False,4864,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1369626886461095937/pUWnN-CB_normal.jpg,https://pbs.twimg.com/profile_images/1369626886461095937/pUWnN-CB_normal.jpg,https://pbs.twimg.com/profile_banners/1272662899601915905/1615379472,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:10:08 +0000 2023,1633137969656676352,1633137969656676352,@cassanoftbl militao stats by numbers vs getafe is killing me😭😭,False,"[13, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633091259999957e+18,1633091259999956993,1.285273962226778e+18,1285273962226778112,cassanoftbl,,,,,False,0,0,False,False,,en,en,recent,1542910223383494657,1542910223383494657,yzh 🔰🇶🇦,yamufc_,19,#MUFC | yamufc on tiktok. GLAZERS OUT. free 🇵🇸 BHAFC & Napoli admirer💭,,[],False,230,209,1,Fri Jul 01 16:37:23 +0000 2022,17675,,,False,False,11030,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629924413150752775/N6fgN5UG_normal.jpg,https://pbs.twimg.com/profile_images/1629924413150752775/N6fgN5UG_normal.jpg,https://pbs.twimg.com/profile_banners/1542910223383494657/1678240843,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:34:02 +0000 2023,1633128881199939585,1633128881199939585,"#DYK? Streets are named after #HelenKeller in Zürich, Switzerland; Getafe, Spain; Lod, Israel; Lisbon, Portugal; Caen, France; and in various towns across the US! 🌍 

We have a #SalonDLV all about her, watch it here https://t.co/Ubo2mkTD31 https://t.co/wkeW5nhAPv",False,"[0, 239]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,260349048,260349048,Scary Little Girls,ScaryLittleGs,London and Cornwall,"We are an inclusive, imaginative, ever-evolving feminist production company committed to messages of hope and truth. Key projects #Greenham40 #SalonDLV",https://t.co/NpknoERhTU,[],False,2335,1435,18,Thu Mar 03 18:18:57 +0000 2011,6269,,,True,False,12737,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3418864759/c56730862732150aee59fdce900f70ed_normal.jpeg,https://pbs.twimg.com/profile_images/3418864759/c56730862732150aee59fdce900f70ed_normal.jpeg,https://pbs.twimg.com/profile_banners/260349048/1552070214,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NpknoERhTU', 'expanded_url': 'http://www.scarylittlegirls.co.uk', 'display_url': 'scarylittlegirls.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:18:48 +0000 2023,1633125051628232710,1633125051628232710,@Youngcules He's got the Youngcules stamp of approval. Pain that means he'll be playing for Getafe in 2 years 😖,False,"[12, 111]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633096522589143e+18,1633096522589143040,308284389.0,308284389,Youngcules,,,,,False,0,2,False,False,,en,en,recent,1221056709424230401,1221056709424230401,DDD,ddd_ragnarock,,Semper Fi,,[],False,29,71,3,Sat Jan 25 13:06:42 +0000 2020,13316,,,False,False,3191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580163656779763713/anu_ASSj_normal.jpg,https://pbs.twimg.com/profile_images/1580163656779763713/anu_ASSj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:56:35 +0000 2023,1633119458326638596,1633119458326638596,"New Overtime AMM position bought
Cádiz - Getafe
Amount: 10.95
Paid: 6.608 sUSD
Position: O(1.5)
Potential profit: 4 sUSD (66%)",False,"[0, 126]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:40:12 +0000 2023,1633115334247952385,1633115334247952385,@1CadistaMas so will he play against Getafe?,False,"[13, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331151755145175e+18,1633115175514517507,7.659778810256753e+17,765977881025675264,1CadistaMas,,,,,False,0,1,False,False,,en,en,recent,1556724585474695169,1556724585474695169,Gerald Green fan no. #1,leohoopsYT,,Gerald Green is the top-5 dunker of all time #DubNation || @StephenCurry30 || @Warriors @Cadiz_CF ❤️,,[],False,10,178,0,Mon Aug 08 19:30:49 +0000 2022,199,,,False,False,88,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616217034131374080/8XA-TFdA_normal.jpg,https://pbs.twimg.com/profile_images/1616217034131374080/8XA-TFdA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:58:16 +0000 2023,1633104782666653698,1633104782666653698,"@ArmadaNaranja @sanchis14 After his performance against Madrid I expected him to get more game time.
Against getafe he had bright moments, barca too.
He won't develop on the bench",False,"[26, 179]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331040921542738e+18,1633104092154273799,1.3175500726876242e+18,1317550072687624193,ArmadaNaranja,,,,,False,0,1,False,False,,en,en,recent,1279119449589723139,1279119449589723139,Valenciacf in English 🦇,ValenciacfAR_En,,Account for Valencia CF news in English. 🦇,,[],False,1456,128,22,Fri Jul 03 18:27:08 +0000 2020,1056,,,False,False,7040,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1280637225022230530/2D5gVbsN_normal.jpg,https://pbs.twimg.com/profile_images/1280637225022230530/2D5gVbsN_normal.jpg,https://pbs.twimg.com/profile_banners/1279119449589723139/1593801394,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:58:02 +0000 2023,1633104723262730243,1633104723262730243,@fifa_romania Great graphics but it doesn’t give any idea what opponent is coming after Getafe: Valencia or Cadiz?,False,"[14, 114]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633103270678868e+18,1633103270678867971,1.1720516017391903e+18,1172051601739190272,fifa_romania,,,,,False,0,1,False,False,,en,en,recent,1228805458279981057,1228805458279981057,TheRussianLad,the_russian_lad,,,,[],False,14,147,0,Sat Feb 15 22:17:38 +0000 2020,4675,,,False,False,2082,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1591057019284459520/VFw10oFF_normal.jpg,https://pbs.twimg.com/profile_images/1591057019284459520/VFw10oFF_normal.jpg,https://pbs.twimg.com/profile_banners/1228805458279981057/1662895696,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:30:39 +0000 2023,1633097832524570638,1633097832524570638,@DYDuglizer @RMadridInfo @elchiringuitotv Getting shipped to Getafe,False,"[42, 67]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330973725394493e+18,1633097372539449345,1.1931354502921953e+18,1193135450292195328,DYDuglizer,,,,,False,0,1,False,False,,en,en,recent,1527658579301261313,1527658579301261313,Ryan🌟,CuleRyan007,,Messi & Barca,,[],False,65,1169,0,Fri May 20 14:32:54 +0000 2022,4829,,,True,False,1491,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579755507170308096/vJfsQPXR_normal.jpg,https://pbs.twimg.com/profile_images/1579755507170308096/vJfsQPXR_normal.jpg,https://pbs.twimg.com/profile_banners/1527658579301261313/1662046681,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:56:34 +0000 2023,1633089254728540160,1633089254728540160,"@user768338 i didn’t praise his goal for winning irrelevant awards , i just mentioned that famous goal coz (i didn’t how to portray it) against your bogus argument of goal against getafe one",False,"[12, 190]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330886218122813e+18,1633088621812281345,1.5310275001925427e+18,1531027500192542720,user768338,,,,,False,0,1,False,False,,en,en,recent,1157175535396462592,1157175535396462592,Kartik FCB,AryaFooty,,"I talk Football | Barca y Man City | Stats and Rating Posting , Non Theist⚛️",,[],False,675,712,1,Fri Aug 02 06:25:21 +0000 2019,8417,,,False,False,3214,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621599359065542656/65eJBUh__normal.jpg,https://pbs.twimg.com/profile_images/1621599359065542656/65eJBUh__normal.jpg,https://pbs.twimg.com/profile_banners/1157175535396462592/1671622134,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:47:12 +0000 2023,1633086899651788800,1633086899651788800,@pccomponentes #PcAniversario Getafe,False,"[15, 36]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,0,0,False,False,,en,en,recent,260864217,260864217,Dani,solounmiron,Madrid,"Un ciudadano, con sus derechos, que algunos intentan pisotear, y con sus deberes, que algunos exprimen sin parar.",,[],False,14,69,0,Fri Mar 04 19:27:41 +0000 2011,99,,,False,False,483,,False,False,False,020812,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1261997763/hefesto13_hotmail.com_eaa0b44b_normal.jpg,https://pbs.twimg.com/profile_images/1261997763/hefesto13_hotmail.com_eaa0b44b_normal.jpg,https://pbs.twimg.com/profile_banners/260864217/1608117678,2280A9,2280A9,020812,17406C,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:36:05 +0000 2023,1633084101711343617,1633084101711343617,A39002 arrived at Getafe Air Base (LEGT) at 13:12 CET from Getafe Air Base (LEGT) after 0:00 en route https://t.co/AGoGXGXUrY #flightaware,False,"[0, 138]","<a href=""http://flightaware.com/"" rel=""nofollow"">FlightAware Flight Tracker</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1208712860001456129,1208712860001456129,Brums ADS-B,brums_ADSB,Brisbane,Twitter Bot for ADS-B Flight Traffic near #brisbaneairport - #RaspberryPi running PiAware - I also load alerts for other locations of interest  #ADSB #dump1090,https://t.co/YNxEtiUeWR,[],False,274,288,15,Sun Dec 22 11:36:42 +0000 2019,142,,,False,False,107207,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212904514635743232/dUIR2HvQ_normal.jpg,https://pbs.twimg.com/profile_images/1212904514635743232/dUIR2HvQ_normal.jpg,https://pbs.twimg.com/profile_banners/1208712860001456129/1578013954,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/YNxEtiUeWR', 'expanded_url': 'https://www.radarbox.com/stations/EXTRPI006242', 'display_url': 'radarbox.com/stations/EXTRP…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:11:50 +0000 2023,1633077999460311042,1633077999460311042,A39002 departed Getafe Air Base (LEGT) at 13:11 CET https://t.co/2cCe4SfvO4 #flightaware,False,"[0, 88]","<a href=""http://flightaware.com/"" rel=""nofollow"">FlightAware Flight Tracker</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1208712860001456129,1208712860001456129,Brums ADS-B,brums_ADSB,Brisbane,Twitter Bot for ADS-B Flight Traffic near #brisbaneairport - #RaspberryPi running PiAware - I also load alerts for other locations of interest  #ADSB #dump1090,https://t.co/YNxEtiUeWR,[],False,274,288,15,Sun Dec 22 11:36:42 +0000 2019,142,,,False,False,107207,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212904514635743232/dUIR2HvQ_normal.jpg,https://pbs.twimg.com/profile_images/1212904514635743232/dUIR2HvQ_normal.jpg,https://pbs.twimg.com/profile_banners/1208712860001456129/1578013954,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/YNxEtiUeWR', 'expanded_url': 'https://www.radarbox.com/stations/EXTRPI006242', 'display_url': 'radarbox.com/stations/EXTRP…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:06:12 +0000 2023,1633076580019843073,1633076580019843073,@MadridXtra @abc_es I swear if he wasn’t Spanish he would be playing for Cadiz or getafe 😭,False,"[20, 90]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6330576815094333e+18,1633057681509433344,1.3265641522913157e+18,1326564152291315713,MadridXtra,,,,,False,0,0,False,False,,en,en,recent,1463065258487070722,1463065258487070722,💎,toni_crocs,Santiago Bernabéu,More Madridista than Perez,,[],False,131,469,0,Tue Nov 23 08:42:14 +0000 2021,9745,,,False,False,2769,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622232694506639361/eW4hjORX_normal.jpg,https://pbs.twimg.com/profile_images/1622232694506639361/eW4hjORX_normal.jpg,https://pbs.twimg.com/profile_banners/1463065258487070722/1666611620,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:51:40 +0000 2023,1633072921886490625,1633072921886490625,"@AryaFooty In 2010s, in no way in hell is CL better than UCL…that’s just ludicrous 

Messi also scored the goal of the century against Getafe in 2007..

Mate, even Alvarez won CL by scoring 6 goals in 1 game…shows you the level of quality in CL",False,"[11, 244]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330721224898683e+18,1633072122489868288,1.1571755353964626e+18,1157175535396462592,AryaFooty,,,,,False,0,0,False,False,,en,en,recent,1531027500192542720,1531027500192542720,Extraterrestre👽,user768338,,An avid fan of The Greatest Footballer of all Time,,[],False,62,70,0,Sun May 29 21:39:55 +0000 2022,17703,,,False,False,1936,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608453741497442305/R-aY2v8M_normal.jpg,https://pbs.twimg.com/profile_images/1608453741497442305/R-aY2v8M_normal.jpg,https://pbs.twimg.com/profile_banners/1531027500192542720/1671457871,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
