created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 21:31:37 +0000 2023,1633218873892782083,1633218873892782083,@joe__fab Beat Mallorca first 👍,False,"[10, 31]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332174346843832e+18,1633217434684383232,1.161964408265986e+18,1161964408265986048,joe__fab,,,,,False,0,0,False,False,,en,en,recent,1230094695474384897,1230094695474384897,Muiz⚜️,King_Wale3,Queen'sbridge,"After the fire comes the Rain,
After the pleasure there's pain.",,,[],False,6055,5001,5,Wed Feb 19 11:40:23 +0000 2020,261480,,,True,False,86617,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632365735874789377/4U9kMufF_normal.jpg,https://pbs.twimg.com/profile_images/1632365735874789377/4U9kMufF_normal.jpg,https://pbs.twimg.com/profile_banners/1230094695474384897/1672938063,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 21:16:23 +0000 2023,1633215040068124672,1633215040068124672,🤟🏿 What’s Up! https://t.co/j6CSFaEpnS,False,"[0, 13]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,81,False,False,False,en,en,recent,234298046,234298046,Real Mallorca,RCD_Mallorca,"Mallorca, Paradise","Cap amunt, sempre amunt. 🇯🇵 @RCD_Mallorca_JP 🇰🇷 @RCD_MallorcaKR 👦🏻@RCDMallorcaBase 🏝️ @RCD_MallorcaEN",https://t.co/w101Q9Rj1b,"[{'url': 'https://t.co/w101Q9Rj1b', 'expanded_url': 'http://www.rcdmallorca.es', 'display_url': 'rcdmallorca.es', 'indices': [0, 23]}]",[],False,360211,254,1940,Wed Jan 05 09:18:28 +0000 2011,6644,,,True,True,42167,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1610907427175555072/hs33WCkc_normal.jpg,https://pbs.twimg.com/profile_images/1610907427175555072/hs33WCkc_normal.jpg,https://pbs.twimg.com/profile_banners/234298046/1661623637,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:55:11 +0000 2023,1633209703181303812,1633209703181303812,Going to mallorca in 2 weeks all i’m gonna do is get fried and live my best life with my girl,False,"[0, 93]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,,en,en,recent,1457060406917308417,1457060406917308417,SIEღ,siennaanneiss, north london,🇩🇪💕🫶🏼,,,[],False,469,671,0,Sat Nov 06 19:00:56 +0000 2021,12949,,,True,False,4456,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627831755095826432/4uH3YUmW_normal.jpg,https://pbs.twimg.com/profile_images/1627831755095826432/4uH3YUmW_normal.jpg,https://pbs.twimg.com/profile_banners/1457060406917308417/1674048743,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:51:06 +0000 2023,1633208674423382016,1633208674423382016,@elonmusk @Teslaconomics Maybe if you show up in a cybertruck 😉,False,"[25, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329073145535857e+18,1632907314553585666,44196397.0,44196397,elonmusk,,,,,False,0,0,False,False,,en,en,recent,1049264331416907776,1049264331416907776,Boyan Dobrev,Tesla_Mallorca,"Palma, Spain",Soul Osteopathy & Coaching 🍀 and all things #Tesla & #bitcoin,https://t.co/4DgH7qnQpB,"[{'url': 'https://t.co/4DgH7qnQpB', 'expanded_url': 'http://www.boyandobrev.com', 'display_url': 'boyandobrev.com', 'indices': [0, 23]}]",[],False,36,147,2,Mon Oct 08 11:44:45 +0000 2018,2761,,,False,False,389,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593898186338344960/Lm87NZI1_normal.jpg,https://pbs.twimg.com/profile_images/1593898186338344960/Lm87NZI1_normal.jpg,https://pbs.twimg.com/profile_banners/1049264331416907776/1663274819,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:49:01 +0000 2023,1633208151783923712,1633208151783923712,"Me, the day after returning home from a weekend in Mallorca: https://t.co/n2ziL3x1c0",False,"[0, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,14794197,14794197,Brad Molen,phonewisdom,"San Diego, CA","Global Comms at Mediatek. I may or may not be notable and, to some, apparently truly corrupt. @bradmolen @mastodon.social.",,,[],False,7962,1527,370,Fri May 16 03:06:32 +0000 2008,12473,,,True,True,21611,,False,False,False,C6CCEE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1575617947778748417/Ck8QA3NT_normal.jpg,https://pbs.twimg.com/profile_images/1575617947778748417/Ck8QA3NT_normal.jpg,,1F98C7,2E5566,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:43:57 +0000 2023,1633206875494793219,1633206875494793219,"To replace Todorov, I add Guiza to our strikeforce. Unceremoniously released in the summer by Mallorca, we're more than happy to take pick him up as a freebie. 

He'll be on the bench for our League Cup QF at Highbury! 

We strolled our Vans and FA Cup 2nd Round already... https://t.co/STUBiswbAS",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331366900541972e+18,1633136690054197255,1.2518588680633057e+18,1251858868063305734,Cm0102C,,,,,False,0,3,False,False,False,en,en,recent,1251858868063305734,1251858868063305734,CM0102Canada,Cm0102C,In Ottawa. From Swindon.,"Relative CM0102 newcomer, no less obsessed... Enjoying figuring out the lower leagues!",,,[],False,162,130,2,Sun Apr 19 13:03:22 +0000 2020,1626,,,False,False,2155,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:26:05 +0000 2023,1633202379217616897,1633202379217616897,@Windy23rm Yes! I’m ready! but I'm a little far at the moment!  Do you want to come to Palma de Mallorca for this?,False,"[11, 114]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331867548985754e+18,1633186754898575360,1.4978167181354025e+18,1497816718135402502,Windy23rm,,,,,False,0,5,False,False,,en,en,recent,1135235953977700352,1135235953977700352,Juan Ruiz-Shedden,RuizShedden,España/C Rica de momento!,"Tennis Coach, Amante de la vida, el tennis y la evolución del ser humano!, siempre sostengo que “es mejor ir y no estar vestido, que estar vestido y no ir”🎾🙏",,,[],False,9,66,0,Sun Jun 02 17:25:17 +0000 2019,2197,,,False,False,138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1135236650093764610/kd0uDw1a_normal.jpg,https://pbs.twimg.com/profile_images/1135236650093764610/kd0uDw1a_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:24:20 +0000 2023,1633201937763147776,1633201937763147776,"Today’s cycle was a ride up to the ancient monastery of Betlem in Mallorca, up the very pretty climb called Coll de Pescadores. Stunning views from the top! https://t.co/JGpDerrXWg",False,"[0, 156]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,121027249,121027249,Adam Butler,adambutler65,London/ Edinburgh/ Aeolian Is.,"Architecture, interiors & fine art photographer. Large format panoramas cityscapes, landscapes & timelapses. Aeolian aficionado, cycling advocate, keen golfer.",https://t.co/Odx00cBkNP,"[{'url': 'https://t.co/Odx00cBkNP', 'expanded_url': 'http://www.adambutler.com', 'display_url': 'adambutler.com', 'indices': [0, 23]}]",[],False,2967,2267,63,Mon Mar 08 07:32:46 +0000 2010,107557,,,True,False,30900,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1549823397391204364/gxIt_8Bp_normal.jpg,https://pbs.twimg.com/profile_images/1549823397391204364/gxIt_8Bp_normal.jpg,https://pbs.twimg.com/profile_banners/121027249/1671470660,088253,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:24:09 +0000 2023,1633201893580103680,1633201893580103680,"@d_studzinski @dannypostmaa Yeah, I also use it for the other if my projects, VillasMediterranean, which is accommodation listing in Mallorca, and also works well here, not for feedback but for trust.

I read somewhere that support chats increases sales around by 25% in ecomm websites",False,"[28, 285]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330749791588516e+18,1633074979158851584,1.4816670478850867e+18,1481667047885086724,d_studzinski,,,,,False,0,1,False,False,,en,en,recent,48645106,48645106,Rodrigo Rocco 👨‍💻📈📗🔎3️⃣ from JobBoardSearch,rrmdp,🎯 Promote your job board 👉,"Indiehacking since '09 & building in public 

JobBoardSearch 🔎 
VillasMediterranean 🏘
Jomres-Plugins 🔌

Full Stack @ Quirkyaccom 
Learning Web3 & AI",https://t.co/FHRDvqM6b1,"[{'url': 'https://t.co/FHRDvqM6b1', 'expanded_url': 'https://jobboardsearch.com', 'display_url': 'jobboardsearch.com', 'indices': [0, 23]}]",[],False,3820,1476,88,Fri Jun 19 07:52:51 +0000 2009,10209,,,True,False,19344,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1068950435896143872/pI7xnM-J_normal.jpg,https://pbs.twimg.com/profile_images/1068950435896143872/pI7xnM-J_normal.jpg,https://pbs.twimg.com/profile_banners/48645106/1678235296,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:23:22 +0000 2023,1633201696598794240,1633201696598794240,Balearic house prices up 20% year-on-year - property website report https://t.co/3I7gzG7bjU  @MajorcaDaily,False,"[0, 106]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,171897908,171897908,Propertini,propertini,UK & International,'Detailed and eminently dip-in-able' - The Telegraph,http://t.co/JpIf8dlOAS,"[{'url': 'http://t.co/JpIf8dlOAS', 'expanded_url': 'http://propertini.com', 'display_url': 'propertini.com', 'indices': [0, 22]}]",[],False,8746,5952,159,Wed Jul 28 12:52:31 +0000 2010,15521,,,False,False,28655,,False,False,False,67A700,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/876857821081587713/gf58isQ5_normal.jpg,https://pbs.twimg.com/profile_images/876857821081587713/gf58isQ5_normal.jpg,https://pbs.twimg.com/profile_banners/171897908/1497893829,67A700,67A700,FFFFFF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:10:02 +0000 2023,1633198342007328769,1633198342007328769,"FROM MENTEE: Dear Mr. Peña, I built my own Guthrie. Last week I bought this property on the island Mallorca. Thank you again for everything you have taught me. - M https://t.co/lrLMBbzXlj",False,"[0, 163]","<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,62666453,62666453,Dan Peña,danspena,"Guthrie Castle, Scotland, UK","Trillion Dollar Man®, Financial Magician/Midas Touch, High-Performance Business Success Coach, QLA Founder and ""Greatest Of All Time"" in the creation of wealth",https://t.co/87pqFSHtBG,"[{'url': 'https://t.co/87pqFSHtBG', 'expanded_url': 'https://linktr.ee/danspena', 'display_url': 'linktr.ee/danspena', 'indices': [0, 23]}]",[],False,48227,1410,456,Tue Aug 04 00:25:36 +0000 2009,78,,,True,False,579873,,False,False,False,640000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1379076239793778688/0Mqp5-NN_normal.jpg,https://pbs.twimg.com/profile_images/1379076239793778688/0Mqp5-NN_normal.jpg,https://pbs.twimg.com/profile_banners/62666453/1617632375,B30B0B,FFFFFF,252429,FFEA05,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:08:34 +0000 2023,1633197971348111369,1633197971348111369,@rob_wynnLFC @CureLeukaemia @RMCH_BMTU @RMCH_Ward86 @Ward_3B I just took advice from @MikeHopkins13 and tapped out those climbs in Mallorca and it worked in France 🇫🇷 love watching the class of 2023’s progress in fundraising and their training,False,"[61, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331972516977295e+18,1633197251697729537,2155817405.0,2155817405,rob_wynnLFC,,,,,False,0,1,False,False,,en,en,recent,1099117843,1099117843,jackie fowler,jrfowler61,NHS Retired Registered nurse,"‘you have one life, live it to its full with no regrets’https://t.co/RlptDJi55q",https://t.co/vJ5ERAspwl,"[{'url': 'https://t.co/vJ5ERAspwl', 'expanded_url': 'https://www.jackie-tdf.co.uk/', 'display_url': 'jackie-tdf.co.uk', 'indices': [0, 23]}]","[{'url': 'https://t.co/RlptDJi55q', 'expanded_url': 'https://www.justgiving.com/fundraising/jackietdf', 'display_url': 'justgiving.com/fundraising/ja…', 'indices': [56, 79]}]",False,348,986,4,Thu Jan 17 19:46:07 +0000 2013,11087,,,True,False,3578,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1453834244724490240/LCpiBHTC_normal.jpg,https://pbs.twimg.com/profile_images/1453834244724490240/LCpiBHTC_normal.jpg,https://pbs.twimg.com/profile_banners/1099117843/1635456070,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:07:27 +0000 2023,1633197690501865472,1633197690501865472,"BH Pool View Suite - from £ 116.46 | BH Mallorca #BalearicIslands #Mallorca #Spain #summer2023 #hotel #hotels #hotellife #hotelroom #hotelsandresorts #hoteldeals #cheaphotels #cheaphotelsnearme 
https://t.co/lJHNEbtflg",False,"[0, 218]","<a href=""https://www.fs-poster.com/"" rel=""nofollow"">FS-Poster-App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,3334365982,3334365982,CuponHotel ツ,CuponHotel,"Madrid, Comunidad de Madrid",Your hotel even cheaper booking on the official website. Check it!,https://t.co/uH7mIVTv5C,"[{'url': 'https://t.co/uH7mIVTv5C', 'expanded_url': 'https://en.cuponhotel.com', 'display_url': 'en.cuponhotel.com', 'indices': [0, 23]}]",[],False,3230,3115,15,Fri Jun 19 08:32:59 +0000 2015,93,,,False,False,4714,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1057712357596712960/q80zAciC_normal.jpg,https://pbs.twimg.com/profile_images/1057712357596712960/q80zAciC_normal.jpg,https://pbs.twimg.com/profile_banners/3334365982/1544541332,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:02:29 +0000 2023,1633196439642980353,1633196439642980353,"Escape to the picturesque island of Mallorca for an unforgettable golf break! ⛳️🌅

Book now with Glencor Golf and experience world-class courses, breathtaking views and luxury accommodation. 🌴🏨 

#Mallorca #golf #travel

https://t.co/WZe4qjy3lx",False,"[0, 244]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,436880011,436880011,Glencor Golf,glencorgolf,York,"Great value #golf #holidays to #Spain, #Portugal, #Turkey, #UK & more! Providing #travel since 1995. Follow for the latest #deals! 

PTS Member 5511 🌞⛳️🏌️‍♂️",http://t.co/0cXkTMEW9M,"[{'url': 'http://t.co/0cXkTMEW9M', 'expanded_url': 'http://www.glencorgolf.com', 'display_url': 'glencorgolf.com', 'indices': [0, 22]}]",[],False,2529,4814,35,Wed Dec 14 17:59:02 +0000 2011,17616,,,True,False,13786,,False,False,False,9AE6CA,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/549964670509920257/DHXU8WsQ_normal.jpeg,https://pbs.twimg.com/profile_images/549964670509920257/DHXU8WsQ_normal.jpeg,https://pbs.twimg.com/profile_banners/436880011/1595235308,00698F,ADDBC8,E1FAF1,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 20:01:23 +0000 2023,1633196162193801220,1633196162193801220,"We have great news!! 💣 On April 8th, David Penn will be performing at BCM and he promises to make the walls shake with his talent 🔝
__
❗️Buy tickets on our website https://t.co/y6cJxjxnFd or 👉 https://t.co/os7LnrUVw6

____
BCM Mallorca &amp; @titoscalviabeach
by @GrupoCursach https://t.co/K8JtYzji0V",False,"[0, 276]","<a href=""https://metricool.com"" rel=""nofollow"">Metricool</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,248216609,248216609,BCM Mallorca,bcmmallorca,"Magaluf, Mallorca",One of the Worlds Longest Running SuperClubs.,https://t.co/VLyWZbsYZH,"[{'url': 'https://t.co/VLyWZbsYZH', 'expanded_url': 'http://www.bcmmallorca.com', 'display_url': 'bcmmallorca.com', 'indices': [0, 23]}]",[],False,22372,297,63,Sun Feb 06 14:25:33 +0000 2011,8310,,,True,False,24425,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1612373690548723719/Lkn2wAmc_normal.jpg,https://pbs.twimg.com/profile_images/1612373690548723719/Lkn2wAmc_normal.jpg,https://pbs.twimg.com/profile_banners/248216609/1673256696,3B94D9,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:54:23 +0000 2023,1633194401362001922,1633194401362001922,@Sollazzo_1310 @NapuleDBO I heard Kvara has already left Napoli and bought a house in Mallorca!!!  His agent also said he will be reviewing all TAPAS Yelp reviews in Southern Spain until Real Madrid training camp in July.,False,"[26, 221]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331891522619187e+18,1633189152261918723,966333966.0,966333966,Sollazzo_1310,,,,,False,0,2,False,False,,en,en,recent,739489683982454786,739489683982454786,Sal from Jerzey,SalForzaNapoli,Dirty Jerzey,"Jersey Sarcasm with a Napoli twist, Mazzoleni e na latrina! Maradona Best Ever. Saro Con Te! Forza Napoli Sempre - JUVE MERDA! Monte Di Procida Terra Mia! #RepB",,,[],False,272,1028,3,Sun Jun 05 16:10:54 +0000 2016,16482,,,True,False,8983,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1331652658860584962/ZJlLTgUG_normal.jpg,https://pbs.twimg.com/profile_images/1331652658860584962/ZJlLTgUG_normal.jpg,https://pbs.twimg.com/profile_banners/739489683982454786/1606500751,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:53:19 +0000 2023,1633194133220122627,1633194133220122627,@rob_wynnLFC @CureLeukaemia @RMCH_BMTU @RMCH_Ward86 @Ward_3B Mallorca is a great place to train for what you have ahead of you this summer 🚵enjoy the training,False,"[61, 158]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331694057387213e+18,1633169405738721283,2155817405.0,2155817405,rob_wynnLFC,,,,,False,0,1,False,False,,en,en,recent,1099117843,1099117843,jackie fowler,jrfowler61,NHS Retired Registered nurse,"‘you have one life, live it to its full with no regrets’https://t.co/RlptDJi55q",https://t.co/vJ5ERAspwl,"[{'url': 'https://t.co/vJ5ERAspwl', 'expanded_url': 'https://www.jackie-tdf.co.uk/', 'display_url': 'jackie-tdf.co.uk', 'indices': [0, 23]}]","[{'url': 'https://t.co/RlptDJi55q', 'expanded_url': 'https://www.justgiving.com/fundraising/jackietdf', 'display_url': 'justgiving.com/fundraising/ja…', 'indices': [56, 79]}]",False,348,986,4,Thu Jan 17 19:46:07 +0000 2013,11087,,,True,False,3578,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1453834244724490240/LCpiBHTC_normal.jpg,https://pbs.twimg.com/profile_images/1453834244724490240/LCpiBHTC_normal.jpg,https://pbs.twimg.com/profile_banners/1099117843/1635456070,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:52:14 +0000 2023,1633193859781115904,1633193859781115904,Oh how I miss my 14 years on Mallorca... https://t.co/2FfnQqPuwf,False,"[0, 64]","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,776450447867518976,776450447867518976,Ian_MKMMA,Ian_MKMMA,"Mallorca, Spain","Middle-aged Culturati and Social Media Marketer with a Wealth of Experience and Passion to Make a Difference. Mentor, Visionary. Entrepreneur.",https://t.co/fPFhbvbCI6,"[{'url': 'https://t.co/fPFhbvbCI6', 'expanded_url': 'http://www.meetianhannaford.com', 'display_url': 'meetianhannaford.com', 'indices': [0, 23]}]",[],False,405,748,36,Thu Sep 15 15:59:47 +0000 2016,60,,,False,False,1464,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/776451657441873920/0-giE1Ob_normal.jpg,https://pbs.twimg.com/profile_images/776451657441873920/0-giE1Ob_normal.jpg,https://pbs.twimg.com/profile_banners/776450447867518976/1485488638,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:50:22 +0000 2023,1633193392610983937,1633193392610983937,@Saweezyy We can't score goals against bums like mallorca nd many madrid fans don't want him😂😂,False,"[10, 94]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633126584763728e+18,1633126584763727876,1.5417628980784046e+18,1541762898078404608,Saweezyy,,,,,False,0,0,False,False,,en,en,recent,1427454082437066758,1427454082437066758,idc_99,_AXAN_,,,,,[],False,19,365,0,Tue Aug 17 02:16:03 +0000 2021,12327,,,False,False,5366,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1534336401294204930/fRgtD1fG_normal.jpg,https://pbs.twimg.com/profile_images/1534336401294204930/fRgtD1fG_normal.jpg,https://pbs.twimg.com/profile_banners/1427454082437066758/1672046550,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:49:06 +0000 2023,1633193072421994496,1633193072421994496,@thajuicyboi Come to mallorca,False,"[13, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331876616606925e+18,1633187661660692480,1.3939421256377754e+18,1393942125637775363,thajuicyboi,,,,,False,0,0,False,False,,en,en,recent,787401297163083777,787401297163083777,Funboy advisor,flavorzen,,"24yo, 180, 68kg, 🇨🇵 🇬🇧 🇪🇸 // of content advisor// From 0 to +5k€ in 2 months // +50 guys in the portfolio",,,[],False,3,82,0,Sat Oct 15 21:14:33 +0000 2016,9,,,False,False,30,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1551543809091244032/L0LCvaZD_normal.jpg,https://pbs.twimg.com/profile_images/1551543809091244032/L0LCvaZD_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:35:29 +0000 2023,1633189646598303750,1633189646598303750,@Refdrld @ElPistolzero Yeah vardrid finished lost to mallorca and paltetico isnt even in the ucl,False,"[23, 96]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331824460271534e+18,1633182446027153410,1.5520834330060268e+18,1552083433006026754,Refdrld,,,,,False,0,0,False,False,,en,en,recent,1620797233489739779,1620797233489739779,Lewandowski232,Lewandowski302,Pornzemas basement,,,,[],False,24,73,0,Wed Feb 01 14:52:44 +0000 2023,1216,,,False,False,631,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620797455859056640/XMc-FrU__normal.jpg,https://pbs.twimg.com/profile_images/1620797455859056640/XMc-FrU__normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:30:44 +0000 2023,1633188452077383682,1633188452077383682,@Kalvapalle @Antares45713464 @KiyanSo Eto'o destroyed Madrid even at Mallorca scoring 3 or 4 goals in their 5-1 win at the Bernabeu.,False,"[38, 132]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331175796013793e+18,1633117579601379330,527143055.0,527143055,Kalvapalle,,,,,False,0,0,False,False,,en,en,recent,1385537183424159746,1385537183424159746,Connor M,invisiblehbd,,@realmadrid @ScuderiaFerrari,,,[],False,50,170,0,Fri Apr 23 10:13:11 +0000 2021,6379,,,False,False,12236,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1385550579091509251/JvGe43CV_normal.jpg,https://pbs.twimg.com/profile_images/1385550579091509251/JvGe43CV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
