created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Sun Mar 05 19:24:24 +0000 2023,1632462083315965952,1632462083315965952,"#LaLiga 🇪🇸 | Jornada 24 📝

Rayo Vallecano 0️⃣-0️⃣ Athletic Bilbao 🟥

🟥 Oihan Sancet (90+3')

#RayoAthletic ⚽ https://t.co/Mdf1EzOCJz",False,"[0, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,97759790,97759790,Solo ⚽ Fútbol (Héctor),SoloFutbolPlus,"León, Guanajuato, México",🇲🇽 15 Años informándote toda la actualidad del Planeta Fútbol. 🇵🇪  Publicidad / Ventas: ventas@solofutbol.com.mx,https://t.co/BCZAwy0ljF,"[{'url': 'https://t.co/BCZAwy0ljF', 'expanded_url': 'http://www.solofutbol.com.mx', 'display_url': 'solofutbol.com.mx', 'indices': [0, 23]}]",[],False,92643,82541,227,Fri Dec 18 22:19:09 +0000 2009,43613,,,True,False,137474,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_banners/97759790/1522641877,1B95E0,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,none,[],1027fcd83c280af3,https://api.twitter.com/1.1/geo/id/1027fcd83c280af3.json,city,Lagos de Moreno,"Lagos de Moreno, Jalisco",MX,Mexico,[],Polygon,"[[[-102.16888, 21.1778369], [-101.568873, 21.1778369], [-101.568873, 21.8892021], [-102.16888, 21.8892021]]]",1.632462083315966e+18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:24:02 +0000 2023,1632461989883592704,1632461989883592704,"Athletic Bilbao and Rayo Vallecano, you'll both crumble",False,"[0, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,615236809,615236809,Paulo,Don_onose,,,,,[],False,283,335,0,Fri Jun 22 14:52:10 +0000 2012,3395,,,True,False,13516,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604833994117357568/F_X8pOjd_normal.jpg,https://pbs.twimg.com/profile_images/1604833994117357568/F_X8pOjd_normal.jpg,https://pbs.twimg.com/profile_banners/615236809/1671351170,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:21:27 +0000 2023,1632461340731138048,1632461340731138048,"90+4🕢 Red card, Athletic Bilbao 

Oihan Sancet
Rayo Vallecano 0️⃣ - 0️⃣ Athletic Bilbao",False,"[0, 87]","<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,,,,,,,,False,0,0,False,False,en,en,recent,977172539612024832,977172539612024832,SPORTS NEWS LIVE,wcupqatar22,Lebanon,"quickest sports news account, follow us, you won't regret it

https://t.co/qfHle57raI
https://t.co/faE4KWTl3M",https://t.co/MOCtKewBBo,"[{'url': 'https://t.co/MOCtKewBBo', 'expanded_url': 'https://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [0, 23]}]","[{'url': 'https://t.co/qfHle57raI', 'expanded_url': 'http://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [62, 85]}, {'url': 'https://t.co/faE4KWTl3M', 'expanded_url': 'https://www.facebook.com/fifasportnews', 'display_url': 'facebook.com/fifasportnews', 'indices': [86, 109]}]",False,80,32,0,Fri Mar 23 13:17:43 +0000 2018,381,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_banners/977172539612024832/1669275758,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:19:07 +0000 2023,1632460751385313280,1632460751385313280,rayo vallecano are a very hard team to play mann .,False,"[0, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1421533427510112258,1421533427510112258,ᴍᴀᴠᴇʀɪᴄᴋ🥤,Marvtweets_,,God | Design | Football,,,[],False,1362,1210,0,Sat Jul 31 18:09:33 +0000 2021,9437,,,False,False,13637,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630954295402151937/Cjhs15du_normal.jpg,https://pbs.twimg.com/profile_images/1630954295402151937/Cjhs15du_normal.jpg,https://pbs.twimg.com/profile_banners/1421533427510112258/1671781497,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:16:32 +0000 2023,1632460102987923457,1632460102987923457,"SOCCER: Rayo Vallecano, Athletic Club all tied up

Athletic Club 0, Rayo Vallecano 0 - 88' (up 4 to 144 roots)
https://t.co/ZmTz9iGC3Z",False,"[0, 134]","<a href=""http://areyouwatchingthis.com"" rel=""nofollow"">Are You Watching This?!</a>",,,,,,,,,False,0,0,False,False,en,en,recent,15154434,15154434,RUWT? Close Finish,RUWTCloseFinish,"Austin, TX",How many instant classics have you missed?,http://t.co/nlOwgfVWWo,"[{'url': 'http://t.co/nlOwgfVWWo', 'expanded_url': 'http://areyouwatchingthis.com', 'display_url': 'areyouwatchingthis.com', 'indices': [0, 22]}]",[],False,491,17,10,Wed Jun 18 05:19:41 +0000 2008,0,,,False,False,571176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,https://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:16:03 +0000 2023,1632459980866482177,1632459980866482177,"Chelsea Vs. Fulham - Football Match Report - 03.02.2023 - ESPN | https://t.co/hAgw3t4Nfa
https://t.co/uTA8cdHn9R",False,"[0, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1596346795063287809,1596346795063287809,UK TRENDS,UKTRENDS3,United Kingdom,What's Trending In UK Right Now,https://t.co/3OVmYuFjn4,"[{'url': 'https://t.co/3OVmYuFjn4', 'expanded_url': 'https://uktrends.blogdady.com', 'display_url': 'uktrends.blogdady.com', 'indices': [0, 23]}]",[],False,0,1,0,Sat Nov 26 03:35:20 +0000 2022,1,,,False,False,6237,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596352753227288577/0g9vI7CW_normal.jpg,https://pbs.twimg.com/profile_images/1596352753227288577/0g9vI7CW_normal.jpg,https://pbs.twimg.com/profile_banners/1596346795063287809/1669435166,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:14:19 +0000 2023,1632459545028202501,1632459545028202501,The only way to overcome the shambolic United performance is to get a dose of watching Isi Palazòn and Rayo Vallecano. #LaLiga,False,"[0, 126]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,1,False,False,en,en,recent,825920487431606273,825920487431606273,Walid Sukkarieh,WSukkarieh,"Sydney, AUS","Director of Sport, Production & Content | Optus Sport 

Family. Football. Fitness.",,,[],False,362,704,2,Mon Jan 30 04:16:03 +0000 2017,4883,,,True,False,2275,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1547391107750940673/O96KXQxM_normal.jpg,https://pbs.twimg.com/profile_images/1547391107750940673/O96KXQxM_normal.jpg,https://pbs.twimg.com/profile_banners/825920487431606273/1657436246,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:13:43 +0000 2023,1632459394267992067,1632459394267992067,"SOCCER: Rayo Vallecano, Athletic Club all tied up

Athletic Club 0, Rayo Vallecano 0 - 86' (up 5 to 140 roots)
https://t.co/ZmTz9iGC3Z",False,"[0, 134]","<a href=""http://areyouwatchingthis.com"" rel=""nofollow"">Are You Watching This?!</a>",,,,,,,,,False,0,0,False,False,en,en,recent,15154434,15154434,RUWT? Close Finish,RUWTCloseFinish,"Austin, TX",How many instant classics have you missed?,http://t.co/nlOwgfVWWo,"[{'url': 'http://t.co/nlOwgfVWWo', 'expanded_url': 'http://areyouwatchingthis.com', 'display_url': 'areyouwatchingthis.com', 'indices': [0, 22]}]",[],False,491,17,10,Wed Jun 18 05:19:41 +0000 2008,0,,,False,False,571176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,https://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:10:27 +0000 2023,1632458569210556417,1632458569210556417,"SOCCER: Rayo Vallecano, Athletic Club all tied up

Athletic Club 0, Rayo Vallecano 0 - 83' (up 5 to 135 roots)
https://t.co/ZmTz9iGC3Z",False,"[0, 134]","<a href=""http://areyouwatchingthis.com"" rel=""nofollow"">Are You Watching This?!</a>",,,,,,,,,False,0,0,False,False,en,en,recent,15154434,15154434,RUWT? Close Finish,RUWTCloseFinish,"Austin, TX",How many instant classics have you missed?,http://t.co/nlOwgfVWWo,"[{'url': 'http://t.co/nlOwgfVWWo', 'expanded_url': 'http://areyouwatchingthis.com', 'display_url': 'areyouwatchingthis.com', 'indices': [0, 22]}]",[],False,491,17,10,Wed Jun 18 05:19:41 +0000 2008,0,,,False,False,571176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,https://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:09:04 +0000 2023,1632458224149360644,1632458224149360644,"SOCCER: Rayo Vallecano, Athletic Club all tied up

Athletic Club 0, Rayo Vallecano 0 - 81' (up 4 to 130 roots)
https://t.co/ZmTz9iGC3Z",False,"[0, 134]","<a href=""http://areyouwatchingthis.com"" rel=""nofollow"">Are You Watching This?!</a>",,,,,,,,,False,0,0,False,False,en,en,recent,15154434,15154434,RUWT? Close Finish,RUWTCloseFinish,"Austin, TX",How many instant classics have you missed?,http://t.co/nlOwgfVWWo,"[{'url': 'http://t.co/nlOwgfVWWo', 'expanded_url': 'http://areyouwatchingthis.com', 'display_url': 'areyouwatchingthis.com', 'indices': [0, 22]}]",[],False,491,17,10,Wed Jun 18 05:19:41 +0000 2008,0,,,False,False,571176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,https://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:03:21 +0000 2023,1632456785398312962,1632456785398312962,"SOCCER: Rayo Vallecano, Athletic Club all tied up

Athletic Club 0, Rayo Vallecano 0 - 76' (up 15 to 126 roots)
https://t.co/ZmTz9iGC3Z",False,"[0, 135]","<a href=""http://areyouwatchingthis.com"" rel=""nofollow"">Are You Watching This?!</a>",,,,,,,,,False,0,0,False,False,en,en,recent,15154434,15154434,RUWT? Close Finish,RUWTCloseFinish,"Austin, TX",How many instant classics have you missed?,http://t.co/nlOwgfVWWo,"[{'url': 'http://t.co/nlOwgfVWWo', 'expanded_url': 'http://areyouwatchingthis.com', 'display_url': 'areyouwatchingthis.com', 'indices': [0, 22]}]",[],False,491,17,10,Wed Jun 18 05:19:41 +0000 2008,0,,,False,False,571176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,https://pbs.twimg.com/profile_images/1298978787/twitter-logo_5__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 18:47:59 +0000 2023,1632452917239353344,1632452917239353344,"Bet 2
Live
Spain 🇪🇸 ⚽️ 
Athletic Bilbao - Rayo Vallecano
Over 0.5
-125
$18",False,"[0, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,2,False,False,en,en,recent,1320919192523030529,1320919192523030529,Samurai Sports 🏈🏀⚽️🏒⚾️,otcsamurai,The North,Successful Sports Capper. VIP services available https://t.co/hztHitAGM3. #GamblingTwitter 🇨🇦 🇺🇸 Free plays are 1U. 1U=$100,,,"[{'url': 'https://t.co/hztHitAGM3', 'expanded_url': 'https://bit.ly/SamuraiSports', 'display_url': 'bit.ly/SamuraiSports', 'indices': [49, 72]}]",False,21007,21749,19,Tue Oct 27 02:44:28 +0000 2020,33511,,,False,False,39164,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583310164001984513/IFG7HGkK_normal.jpg,https://pbs.twimg.com/profile_images/1583310164001984513/IFG7HGkK_normal.jpg,https://pbs.twimg.com/profile_banners/1320919192523030529/1664657807,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 18:31:08 +0000 2023,1632448677397819392,1632448677397819392,"FC Inter Milano - US Lecce
Malaga CF - Racing Santander
KAA Gent - RSC Anderlecht
Rayo Vallecano - Athletic Bilbao
Real Betis Balompie - Real Madrid

Bet slip link: https://t.co/zivbuqXDhA https://t.co/9RAP7ZMJLA",False,"[0, 188]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">StakeSportsBet</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1343392701660610562,1343392701660610562,Crypto Sports Today,btcbettingtips,,"➡ USA https://t.co/TkvLIKEKA5
➡ Non-USA https://t.co/JzaDRD8dJZ",https://t.co/JzaDRD8dJZ,"[{'url': 'https://t.co/JzaDRD8dJZ', 'expanded_url': 'https://stake.com/?c=betid', 'display_url': 'stake.com/?c=betid', 'indices': [0, 23]}]","[{'url': 'https://t.co/TkvLIKEKA5', 'expanded_url': 'https://stake.us/?c=sportsbook', 'display_url': 'stake.us/?c=sportsbook', 'indices': [6, 29]}, {'url': 'https://t.co/JzaDRD8dJZ', 'expanded_url': 'https://stake.com/?c=betid', 'display_url': 'stake.com/?c=betid', 'indices': [40, 63]}]",False,1331,0,10,Mon Dec 28 03:06:01 +0000 2020,1326,,,False,False,85099,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1357957789495160833/yhzcj8AT_normal.png,https://pbs.twimg.com/profile_images/1357957789495160833/yhzcj8AT_normal.png,https://pbs.twimg.com/profile_banners/1343392701660610562/1641808235,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 18:30:46 +0000 2023,1632448586020536323,1632448586020536323,"ALERT: New high roller bet posted!
A bet has been placed for $12,278.42 on Rayo Vallecano - Athletic Bilbao to win $17,189.78.
To view this bet or copy it https://t.co/qMu8Qvqyz6 https://t.co/ApPDfoJuJg",False,"[0, 178]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1310800524619386880,1310800524619386880,Stake High Roller,stakehighroller,Everywhere,"Follow the big money. All bets here are REAL. Go where the big money goes and increase your chances of winning!
Welcome BONUS register here 👉 https://t.co/gsqJWkYdAh",https://t.co/gsqJWkYdAh,"[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [142, 165]}]",False,17823,8929,66,Tue Sep 29 04:36:21 +0000 2020,3616,,,False,False,94340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_banners/1310800524619386880/1604464316,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 18:26:48 +0000 2023,1632447585502855168,1632447585502855168,"⚔️ Rayo Vallecano and Athletic Club arrive at the halftime 0-0

💥Both teams had clear chances

Dimitrievski avoided Athletic's goal, while the post denied Rayo

#LLL
🧡🇪🇸⚽ https://t.co/6WF0UZ0Rey",False,"[0, 170]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,4,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 18:18:26 +0000 2023,1632445480847147009,1632445480847147009,"Half time 

Rayo Vallecano 0️⃣ - 0️⃣ Athletic Bilbao",False,"[0, 52]","<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,,,,,,,,False,0,0,False,False,en,en,recent,977172539612024832,977172539612024832,SPORTS NEWS LIVE,wcupqatar22,Lebanon,"quickest sports news account, follow us, you won't regret it

https://t.co/qfHle57raI
https://t.co/faE4KWTl3M",https://t.co/MOCtKewBBo,"[{'url': 'https://t.co/MOCtKewBBo', 'expanded_url': 'https://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [0, 23]}]","[{'url': 'https://t.co/qfHle57raI', 'expanded_url': 'http://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [62, 85]}, {'url': 'https://t.co/faE4KWTl3M', 'expanded_url': 'https://www.facebook.com/fifasportnews', 'display_url': 'facebook.com/fifasportnews', 'indices': [86, 109]}]",False,80,32,0,Fri Mar 23 13:17:43 +0000 2018,381,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_banners/977172539612024832/1669275758,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:48:05 +0000 2023,1632437841476321281,1632437841476321281,"English footballer @ZidanMiah of Bangladeshi origin returned to the field 🙌🏻

After being injured for some time, Zidan Mia is back on the field for the B team of La Liga team Rayo Vallecano.

(📷ig: zidanmia) https://t.co/hQtrb4nBif",False,"[0, 207]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,2,19,False,False,en,en,recent,1415585398110134273,1415585398110134273,Bangladesh Football Live,bdfootballlive1,"Dhaka, Bangladesh","Welcome to 🇧🇩 Football's most comprehensive and fastest popular media.
follow us on 👇🏻
• https://t.co/uZbTDZH4Bs…
• https://t.co/80ctfX81QH…",https://t.co/7kPfQSR0nS,"[{'url': 'https://t.co/7kPfQSR0nS', 'expanded_url': 'https://www.bdfootballlive.com/', 'display_url': 'bdfootballlive.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/uZbTDZH4Bs', 'expanded_url': 'http://Instagram.com/bangladesh_foo', 'display_url': 'Instagram.com/bangladesh_foo', 'indices': [89, 112]}, {'url': 'https://t.co/80ctfX81QH', 'expanded_url': 'http://facebook.com/bangladesh.foo', 'display_url': 'facebook.com/bangladesh.foo', 'indices': [116, 139]}]",False,1034,34,6,Thu Jul 15 08:15:27 +0000 2021,1565,,,False,False,1746,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1415589517872930818/FCHvZ3m__normal.jpg,https://pbs.twimg.com/profile_images/1415589517872930818/FCHvZ3m__normal.jpg,https://pbs.twimg.com/profile_banners/1415585398110134273/1626371099,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
