created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.profile_banner_url,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Tue Mar 07 12:25:32 +0000 2023,1633081446561660928,1633081446561660928,"@sidlowe Foul on Galaretta before he hit it. Ignored by VAR, yet cancelled the Mallorca goal. Elche will be used to position teams in the league, ultimately with a saving grace for Seville",False,"[9, 188]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632837615819866e+18,1632837615819866117,108957853.0,108957853,sidlowe,,,,,False,,,0,0,False,False,,en,en,recent,1100785332,1100785332,Your old TC,tommythistle,Port Andratx,Fortune favours the brave.,,[],False,214,341,1,Fri Jan 18 12:08:02 +0000 2013,9180,,,True,False,7992,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/619599762866761729/7C5XjuQI_normal.jpg,https://pbs.twimg.com/profile_images/619599762866761729/7C5XjuQI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1100785332/1417297763,,,,,,,,,,,,,,
Tue Mar 07 12:07:15 +0000 2023,1633076843073925123,1633076843073925123,"@OyeOyedokun @SegunOladejo_ That is not the argument...Elche dey beat Barca, will you always bet on elche to win you matches?",False,"[28, 125]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633047548171567e+18,1633047548171567104,1.3752086000298312e+18,1375208600029831168,OyeOyedokun,,,,,False,,,0,0,False,False,,en,en,recent,1568879953269194752,1568879953269194752,Daddy Zion,9lives881,"Lagos, Nigeria",Vibes and agenda,,[],False,1916,1050,3,Sun Sep 11 08:32:02 +0000 2022,7327,,,False,False,22911,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587070451850903552/P1MNQ2Rj_normal.jpg,https://pbs.twimg.com/profile_images/1587070451850903552/P1MNQ2Rj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:57:04 +0000 2023,1633074281285312514,1633074281285312514,@Esoninja All I'm saying oh. They been sounding like we're playing Elche,False,"[10, 72]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330543317411267e+18,1633054331741126659,231240125.0,231240125,Esoninja,,,,,False,,,0,0,False,False,,en,en,recent,2292229595,2292229595,🚀,iam_Lordken,Ubiquitous ,I'm Sachi.... I design my schedules around Manchester United fixtures...,,[],False,1225,997,15,Sun Jan 19 19:37:05 +0000 2014,42729,,,True,False,121021,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1360039376374423555/sBcWySfs_normal.jpg,https://pbs.twimg.com/profile_images/1360039376374423555/sBcWySfs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2292229595/1643968703,,,,,,,,,,,,,,
Tue Mar 07 11:30:37 +0000 2023,1633067623729487872,1633067623729487872,"Elche #QUACK #RichQUACK #QUACKArmy
$QUACK #Crypto https://t.co/GrsLbBrHuw",False,"[0, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.633065733084291e+18,1633065733084291074,0,0,False,False,False,en,en,recent,81835805,81835805,Halil Ayaz,KerasusTR,istanbul,"Hayat bir melodi, sen yeterki dinlemesini bil .

Retweet ler onayladığım anlamına gelmez.

paylaşımlarım anayasal  düşünce özgürlüğüm dür.

Emekli #EYT #EST li",,[],False,3186,2908,12,Mon Oct 12 12:58:33 +0000 2009,1928,,,True,False,32557,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1626866535640756230/dhxNvoCZ_normal.jpg,https://pbs.twimg.com/profile_images/1626866535640756230/dhxNvoCZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Tue Mar 07 11:23:06 +0000 2023,1.633065733084291e+18,1633065733084291074,"11. People can trust you.

You refuse to let others down, and you live up to your words then you're most likely a good person that treats others with respect. $QUACK",False,"[0, 165]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330657313268777e+18,1633065731326877696,1.3923856212435354e+18,1392385621243535361,RichQuack,1.3923856212435354e+18,1392385621243535361,RichQuack,RichQuack,Moon,"Staking | Incubator | Launchpad | Non Custodial Exchange | Mtvrse Coming

https://t.co/VW8xSzX7E7
https://t.co/A8HPF1P1Uu

Dapp:
https://t.co/GK13Cx2GX7

QuackEx:
https://t.co/b29mpvG9Y8",https://t.co/dRJVnJ4aHg,"[{'url': 'https://t.co/dRJVnJ4aHg', 'expanded_url': 'https://richquack.com', 'display_url': 'richquack.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/VW8xSzX7E7', 'expanded_url': 'http://t.me/richquack', 'display_url': 't.me/richquack', 'indices': [74, 97]}, {'url': 'https://t.co/A8HPF1P1Uu', 'expanded_url': 'http://discord.gg/richquack', 'display_url': 'discord.gg/richquack', 'indices': [98, 121]}, {'url': 'https://t.co/GK13Cx2GX7', 'expanded_url': 'http://App.RichQUACK.com', 'display_url': 'App.RichQUACK.com', 'indices': [129, 152]}, {'url': 'https://t.co/b29mpvG9Y8', 'expanded_url': 'http://richquack.com/x', 'display_url': 'richquack.com/x', 'indices': [163, 186]}]",False,289924.0,294.0,343.0,Wed May 12 07:46:52 +0000 2021,3258.0,,,False,False,7566.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1392465714116653056/f2UGDc_R_normal.jpg,https://pbs.twimg.com/profile_images/1392465714116653056/f2UGDc_R_normal.jpg,https://pbs.twimg.com/profile_banners/1392385621243535361/1672845308,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,56.0,81.0,False,False,,en,https://pbs.twimg.com/profile_banners/81835805/1669229730,,,,,,,,,,,,,,
Tue Mar 07 10:12:36 +0000 2023,1633047990389669888,1633047990389669888,"New Overtime AMM position bought
Elche - Real Valladolid
Amount: 4.22135658287464
Paid: 3.042 sUSD
Position: 12
Potential profit: 1 sUSD (39%)",False,"[0, 142]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:12:35 +0000 2023,1633047988820926466,1633047988820926466,"New Overtime Market Parlay
Paid: $5.000
Positions:
Elche - Real Valladolid @ 12 - 1.4
Mallorca - Real Sociedad @ X2 - 1.39
Potential profit: 3 sUSD (68%)",False,"[0, 153]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:06:59 +0000 2023,1633046577752297472,1633046577752297472,@userhaytam Elche,False,"[12, 17]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327103786930504e+18,1632710378693050371,1.3537679014095094e+18,1353767901409509382,userhaytam,,,,,False,,,0,0,False,False,,en,en,recent,1054426767488966657,1054426767488966657,🇺🇲🇪🇦,DailyIndios,"Salt Lake City, UT",Fan del Atlético de Madrid y Los Memphis Grizzlies,,[],False,170,1102,0,Mon Oct 22 17:38:26 +0000 2018,18708,,,True,False,1275,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629794473155633152/lC034kDa_normal.jpg,https://pbs.twimg.com/profile_images/1629794473155633152/lC034kDa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1054426767488966657/1628356975,,,,,,,,,,,,,,
Tue Mar 07 10:06:58 +0000 2023,1633046574451372038,1633046574451372038,My new passport arrived yesterday. Happy days and flight booked for the Elche v Barcelona game 👍👍🤣🤣⚽⚽⚽⚽⚽,False,"[0, 104]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1588760713744580608,1588760713744580608,HammerElche,HammerElche,,Family. West Ham & Elche. Dogs. Cooking. IPA & wine. Account reimagined. No DM's.,,[],False,182,187,0,Sat Nov 05 05:11:05 +0000 2022,7237,,,False,False,3501,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628348279594393601/8Rdtl853_normal.jpg,https://pbs.twimg.com/profile_images/1628348279594393601/8Rdtl853_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1588760713744580608/1675979459,,,,,,,,,,,,,,
Tue Mar 07 09:52:51 +0000 2023,1633043020609093633,1633043020609093633,"@TCRMCF @theMadridZone @Sergivalentin_ Not to mention which Marco asensio was regaining his level. Marcos two goals in a row assist and goal against osasuna. Goal against elche assistance against villarreal for victory in round of 16. Assistance against athletic club, goal against valencia when the team was tied u",False,"[39, 315]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330404081030103e+18,1633040408103010304,1.3203256072936817e+18,1320325607293681669,Natalia___1016,,,,,False,,,0,0,False,False,,en,en,recent,1320325607293681669,1320325607293681669,Natalia,Natalia___1016,Santiago Bernabeu ext/ sevilla,"✈🌍📊. •Prometo,que vamos a volvernos...ETERNOS✨ No se brilla apagando a los demás",,[],False,232,178,0,Sun Oct 25 11:25:39 +0000 2020,23869,,,False,False,27181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,https://pbs.twimg.com/profile_images/1628069445489811456/McN7H7pX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1320325607293681669/1671749351,,,,,,,,,,,,,,
Tue Mar 07 09:22:40 +0000 2023,1633035427341795328,1633035427341795328,@PartekALT He is and goals against Cadiz and Elche can't change that,False,"[11, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327552845935002e+18,1632755284593500165,1.6299774938715095e+18,1629977493871509508,PartekALT,,,,,False,,,0,0,False,False,,en,en,recent,1377531948181110788,1377531948181110788,Ghostbert Tapindowski 🇲🇨👻,Tapindowskii,Penalty Spot,Owner of every Tapindowskidog,,[],False,94,143,0,Thu Apr 01 08:03:14 +0000 2021,928,,,False,False,489,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585924597827919872/Lz37ZcTy_normal.jpg,https://pbs.twimg.com/profile_images/1585924597827919872/Lz37ZcTy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1377531948181110788/1674497114,,,,,,,,,,,,,,
Tue Mar 07 08:56:37 +0000 2023,1633028870206111745,1633028870206111745,@Joshua_Ubeku Chukwueze has been better than Pedri and Gavi but the media won’t show you that .. focus on La Liga .. tweet about Elche,False,"[14, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330268012608102e+18,1633026801260810240,459496578.0,459496578,Joshua_Ubeku,,,,,False,,,0,8,False,False,,en,en,recent,1265973726228684802,1265973726228684802,His Royal Highness,yohannesxz,,StreetProfessional 💊 #Mancunian,,[],False,691,670,0,Thu May 28 11:50:55 +0000 2020,3848,,,False,False,4063,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578553315419459586/hjmNyTMc_normal.jpg,https://pbs.twimg.com/profile_images/1578553315419459586/hjmNyTMc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1265973726228684802/1614419097,,,,,,,,,,,,,,
Tue Mar 07 08:20:22 +0000 2023,1633019747536187392,1633019747536187392,.@PLD_Space has moved the first flight unit of Miura 1 from its headquarters in Elche to the El Arenosillo Experimentation Center in Huelva where it will be launched. The trip is around 700 kilometres. The company expects to perform the vehicle's maiden launch in Q2 of 2023. https://t.co/JN1hfh48Tl,False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,24,155,False,False,False,en,en,recent,197359094,197359094,Andrew Parsonson,AndrewParsonson,,"I'm on a mission to promote European spaceflight.
Contributor to SpaceNews and Payload.
For queries, email andrewp@europeanspaceflight.com",https://t.co/Jrg7NltdHm,[],False,3205,180,63,Fri Oct 01 08:43:49 +0000 2010,2659,,,True,False,4201,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1484461511997329412/QN9OZfCf_normal.jpg,https://pbs.twimg.com/profile_images/1484461511997329412/QN9OZfCf_normal.jpg,000000,FFFFFF,252429,666666,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/197359094/1632725771,"[{'url': 'https://t.co/Jrg7NltdHm', 'expanded_url': 'https://europeanspaceflight.com/', 'display_url': 'europeanspaceflight.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 06:07:03 +0000 2023,1632986197289992192,1632986197289992192,@agarnacho7 See you at Elche😄 https://t.co/1eVL9bv19G,False,"[12, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632846021913985e+18,1632846021913985025,1.3243295578607493e+18,1324329557860749313,agarnacho7,,,,,False,,,0,2,False,False,False,en,en,recent,1559284193976360960,1559284193976360960,Abdinazir,Andinazir12,,"|(برشلوني)Visca el Barca|

فلسطين في القلب❣ دوما وليس يوما✌",,[],False,26,728,0,Mon Aug 15 21:01:47 +0000 2022,5021,,,False,False,1422,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628426259431653376/_DrO4uOj_normal.jpg,https://pbs.twimg.com/profile_images/1628426259431653376/_DrO4uOj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1559284193976360960/1660716557,,,,,,,,,,,,,,
Tue Mar 07 00:37:51 +0000 2023,1632903353419087873,1632903353419087873,@TrossardProp @Fs_BVB @bvbnewsblog @BILD Elche,False,"[41, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329030939426447e+18,1632903093942644736,1.6114842381587456e+18,1611484238158745623,TrossardProp,,,,,False,,,0,2,False,False,,en,en,recent,1568206590737612801,1568206590737612801,🔆Ryerson Enthusiast🔆,Time4Rapha,"Dortmund, Deutschland",Seit 19 Jahren in einer Hass-Liebe-Beziehung mit dem BVB,,[],False,14,51,0,Fri Sep 09 11:56:08 +0000 2022,6945,,,False,False,819,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1577408808275566594/_7pwZ40Z_normal.jpg,https://pbs.twimg.com/profile_images/1577408808275566594/_7pwZ40Z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1568206590737612801/1675596673,,,,,,,,,,,,,,
Mon Mar 06 23:22:53 +0000 2023,1632884485216763907,1632884485216763907,Spain arrests two for sexually exploiting 120 women using model agency https://t.co/eNHFh1nbCV,False,"[0, 94]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,1,0,False,False,False,en,en,recent,3027712469,3027712469,Julianne McShane,JulianneMcShane,"Brooklyn, NY",Breaking news reporter @nbcnews | Formerly freelancer covering gender & inequity for @washingtonpost @nytimes @guardian & @nyu_journalism prof | she/her,https://t.co/dB5uXYJyHs,[],False,3313,2876,66,Tue Feb 10 05:23:12 +0000 2015,43217,,,True,True,30234,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389772446383976450/3ZlmGUKR_normal.jpg,https://pbs.twimg.com/profile_images/1389772446383976450/3ZlmGUKR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3027712469/1590380292,"[{'url': 'https://t.co/dB5uXYJyHs', 'expanded_url': 'http://www.nbcnews.com', 'display_url': 'nbcnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 23:01:16 +0000 2023,1632879044474576896,1632879044474576896,@elenaabgc @danielsonRBN @ddaanieeelaaaa @dvni999 elche💚🤍,False,"[50, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328516690241372e+18,1632851669024137220,1.486750431212626e+18,1486750431212625925,elenaabgc,,,,,False,,,0,0,False,False,,en,en,recent,1310584455489359872,1310584455489359872,hugooo,_hugggoo_,en el corazon de tu madre,,,[],False,115,294,0,Mon Sep 28 14:17:45 +0000 2020,39570,,,False,False,1580,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600189427648794626/l5onUnJs_normal.jpg,https://pbs.twimg.com/profile_images/1600189427648794626/l5onUnJs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1310584455489359872/1676460477,,,,,,,,,,,,,,
Mon Mar 06 23:01:00 +0000 2023,1632878979899088897,1632878979899088897,@pccomponentes #PcAniversario Elche,False,"[15, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,119063224,119063224,Javiiiii,Javixuwtf,Entre Elche y Raftel,"Llevo mucho tiempo aquí, claramente me quedé por los memes. Criminólogo. TLoZ. Creyente de Oda. Camarero de día y Batman de noche. Perdón, barman.
IG: javixuwtf",,[],False,329,665,2,Tue Mar 02 15:18:00 +0000 2010,9220,,,True,False,6417,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1142885501298511872/InFqujSD_normal.jpg,https://pbs.twimg.com/profile_images/1142885501298511872/InFqujSD_normal.jpg,5614D1,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/119063224/1561320112,,,,,,,,,,,,,,
Mon Mar 06 22:51:58 +0000 2023,1632876705751629829,1632876705751629829,"@pizarraceltista Elche,Getafe,Celta",False,"[17, 35]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328746236237414e+18,1632874623623741440,1.094607208178946e+18,1094607208178946048,pizarraceltista,,,,,False,,,0,0,False,False,,en,en,recent,276039587,276039587,Otto,Ojlla,Madrid,Persona finisecular en el principio del milenio.¿Paradoja?.Sí,,[],False,1021,1777,23,Sat Apr 02 14:35:14 +0000 2011,163519,,,True,False,150383,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1318679875570511880/Tx8O-vck_normal.jpg,https://pbs.twimg.com/profile_images/1318679875570511880/Tx8O-vck_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/276039587/1401630305,,,,,,,,,,,,,,
Mon Mar 06 22:42:11 +0000 2023,1632874240927059969,1632874240927059969,@HiginioMSBox @EspaciosElcheCF amunt elche,False,"[31, 42]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6326862117131018e+18,1632686211713101824,1.4027119668426056e+18,1402711966842605578,HiginioMSBox,,,,,False,,,1,3,False,False,,en,en,recent,1520721568397209601,1520721568397209601,colocoloamunt,colocoloamunt,,,,[],False,946,1944,1,Sun May 01 11:07:38 +0000 2022,1035,,,False,False,375,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632496455851147264/PA3FIZZ4_normal.jpg,https://pbs.twimg.com/profile_images/1632496455851147264/PA3FIZZ4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1520721568397209601/1664436461,,,,,,,,,,,,,,
