created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,user.entities.url.urls
Tue Mar 07 21:55:17 +0000 2023,1633224827917180928,1633224827917180928,"Guide to the 2022/23 Champions League last 16 second legs this week, including #Chelsea vs Borussia Dortmund, Bayern Munich vs Paris Saint-Germain and Tottenham vs AC Milan.",False,"[0, 173]","<a href=""https://github.com/acrocephalus"" rel=""nofollow"">TweeVis</a>",,,,,,,,,False,0,1,False,False,,en,en,recent,23743958,23743958,Robert,Th3t1s,"Houston, TX","Software developer passionate about coding, building solutions, and making the world a better place through technology. #CodingLife #TechSolutions #Innovation",,[],False,2310,1284,701,Wed Mar 11 10:19:47 +0000 2009,14372,,,True,False,49536,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1627726418552709120/SQG5_zLF_normal.jpg,https://pbs.twimg.com/profile_images/1627726418552709120/SQG5_zLF_normal.jpg,https://pbs.twimg.com/profile_banners/23743958/1676915255,0084B4,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:55:06 +0000 2023,1633224783226716162,1633224783226716162,"3⃣0⃣ Mohamed Salah (🇪🇬 / Liverpool FC / 36 ans)
2⃣9⃣ Ederson (🇧🇷 / FC Barcelona / 35 ans)
2⃣8⃣ Jules Koundé (🇫🇷 / FC Barcelona / 29 ans)
2⃣7⃣Yaser Asprilla (🇨🇴 / Paris Saint-Germain FC / 24 ans)
2⃣6⃣ Dayot Upamecano (🇫🇷 / Real Madrid CF / 30 ans)",False,"[0, 246]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332247813686436e+18,1633224781368643584,1.4745549168531374e+18,1474554916853137408,HumaniteSL,,,,False,0,0,False,False,,en,en,recent,1474554916853137408,1474554916853137408,Humanité : The Last Dance,HumaniteSL,Football Manager 2023,14 joueurs talentueux se préparent à entamer une épopée épique pour écrire leur propre légende et atteindre le Graal du football : le Ballon d'Or.,,[],False,25,25,0,Sat Dec 25 01:37:55 +0000 2021,26,,,False,False,1945,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621968228552478720/O1PihC3F_normal.jpg,https://pbs.twimg.com/profile_images/1621968228552478720/O1PihC3F_normal.jpg,https://pbs.twimg.com/profile_banners/1474554916853137408/1675542335,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:40:46 +0000 2023,1633221175101857794,1633221175101857794,"#FCBPSG I #UCL

Bayern Munich vs Paris Saint-Germain Live Stream UEFA Champions League 08 March 2023

Full Squad Link 👉 https://t.co/a1VNytW1rW

Live Link 👉 https://t.co/o9w4SCQZDE

🏆 #ChampionsLeague | Last 16 (0-1)
⌚️ Wednesday, Mar. 8 - 21:00 CET

Retweet 🔄 + Like https://t.co/kZ6UQfFjbi",False,"[0, 267]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1525865586709778432,1525865586709778432,USA STREAMS HD,USASTREAMSHD1,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,13,30,0,Sun May 15 15:48:20 +0000 2022,44,,,False,False,8385,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525866266975539200/Sz-eKCND_normal.jpg,https://pbs.twimg.com/profile_images/1525866266975539200/Sz-eKCND_normal.jpg,https://pbs.twimg.com/profile_banners/1525865586709778432/1652629850,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:40:43 +0000 2023,1633221162703495168,1633221162703495168,"#FCBPSG I #UCL

Bayern Munich vs Paris Saint-Germain Live Stream UEFA Champions League 08 March 2023

Full Squad Link 👉 https://t.co/PWrEdwUHmI

Live Link 👉 https://t.co/ctNN5Z5y5D

🏆 #ChampionsLeague | Last 16 (0-1)
⌚️ Wednesday, Mar. 8 - 21:00 CET

Retweet 🔄 + Like https://t.co/yGGkPeVMo9",False,"[0, 267]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1537082734937403392,1537082734937403392,NFL STREAMING HD,NFLSTREAMINGHD1,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,11,63,0,Wed Jun 15 14:41:25 +0000 2022,44,,,False,False,4415,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1537083983787282433/D9X7V1SS_normal.jpg,https://pbs.twimg.com/profile_images/1537083983787282433/D9X7V1SS_normal.jpg,https://pbs.twimg.com/profile_banners/1537082734937403392/1655304374,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:35:50 +0000 2023,1633219933902446596,1633219933902446596,PSG TOP 50 GOAL SCORERS ALL TIME - PARIS SAINT-GERMAIN WITH STICKERS https://t.co/i5LHE74zSY via @YouTube #PSG #ParisSaintGermain #Mbappe,False,"[0, 137]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1443227594963492864,1443227594963492864,FOOTBALL SOCCER CARDS,ChrisEllenburg,,"Soccer lover, collector of albums, stickers and cards of the beautiful game that gathers crowds",https://t.co/Ds29LpOVHZ,[],False,14,65,0,Wed Sep 29 14:54:32 +0000 2021,10,,,False,False,83,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1443231303902580744/5gkdFW0-_normal.jpg,https://pbs.twimg.com/profile_images/1443231303902580744/5gkdFW0-_normal.jpg,https://pbs.twimg.com/profile_banners/1443227594963492864/1632928134,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/Ds29LpOVHZ', 'expanded_url': 'https://www.youtube.com/channel/UC2FvtDAb8kUtQ7reDTE3KXw', 'display_url': 'youtube.com/channel/UC2Fvt…', 'indices': [0, 23]}]"
Tue Mar 07 21:35:11 +0000 2023,1633219768860942342,1633219768860942342,"#PSG coach Christophe Galtier insists that the absence of Neymar will be a loss for the French champions, even if it makes the team more balanced.
Read full Story here -  https://t.co/dd8F6bhO3g
#ChampionsLeague #Europe #football #soccer",False,"[0, 237]","<a href=""https://onefootballstats.com"" rel=""nofollow"">1footballstats-website-int</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1291619622765158400,1291619622765158400,1FootballStats,1FootballStats,Toronto,All you need to know about your favorite football/soccer club,,[],False,60,33,3,Fri Aug 07 06:18:23 +0000 2020,9,,,False,False,6654,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_banners/1291619622765158400/1604019003,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:34:34 +0000 2023,1633219616418967552,1633219616418967552,"2023-03-08 : #UCL #ChampionsLeague : #BayernMunich vs #ParisSaintGermain Football Betting Forecast : https://t.co/DV6unfQUZr

A star team against a team of stars. Bayern won the first leg 1-0 in Paris - and should win here too.",False,"[0, 227]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,45440772,45440772,Paul Kulhavy,GoonersGuide,On the Net,Sports betting is my game ... #football #betting #bitcoin,https://t.co/qe1AhdZjOC,[],False,3548,6,177,Sun Jun 07 22:38:08 +0000 2009,31,,,False,False,33602,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/635315037553319937/IVpT1NJa_normal.jpg,https://pbs.twimg.com/profile_images/635315037553319937/IVpT1NJa_normal.jpg,https://pbs.twimg.com/profile_banners/45440772/1445899998,E81C4F,000000,000000,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/qe1AhdZjOC', 'expanded_url': 'https://www.goonersguide.com', 'display_url': 'goonersguide.com', 'indices': [0, 23]}]"
Tue Mar 07 21:19:18 +0000 2023,1633215773476028416,1633215773476028416,"Paris Saint-Germain coach Christophe Galtier insists that the absence of Neymar will be a loss for the French champions, even if it makes the team more balanced.
https://t.co/Fs5IpLMs7S
#Football #Ligue1 #ESPNCaribbean https://t.co/q5gmVSfIaQ",False,"[0, 218]","<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,851645450,851645450,ESPN Caribbean,ESPN_Caribbean,,"Welcome to the official Twitter account for ESPN Caribbean.
Join us at https://t.co/oezPRgRPuC…",https://t.co/9CjdZhIgmv,"[{'url': 'https://t.co/oezPRgRPuC', 'expanded_url': 'http://facebook.com/espnfans.carib', 'display_url': 'facebook.com/espnfans.carib', 'indices': [71, 94]}]",False,8512,235,116,Fri Sep 28 19:49:18 +0000 2012,707,,,False,True,40394,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1501553084954198020/yYRw7fTm_normal.png,https://pbs.twimg.com/profile_images/1501553084954198020/yYRw7fTm_normal.png,https://pbs.twimg.com/profile_banners/851645450/1676124187,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/9CjdZhIgmv', 'expanded_url': 'https://www.espn.co.uk/', 'display_url': 'espn.co.uk', 'indices': [0, 23]}]"
Tue Mar 07 21:15:00 +0000 2023,1633214689537671170,1633214689537671170,"🗣️ ""I find him insufferable.""

French World Cup winner has no sympathy for Neymar despite his season ending injury  

https://t.co/IodlK4pjn5",False,"[0, 141]","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,,,,,,False,3,26,False,False,False,en,en,recent,15332636,15332636,talkSPORT,talkSPORT,United Kingdom,The world’s biggest sports radio station 📻,https://t.co/Ie3kSwlC1F,[],False,2171431,1967,5870,Sun Jul 06 13:22:54 +0000 2008,13912,,,True,True,261129,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_banners/15332636/1672739753,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/Ie3kSwlC1F', 'expanded_url': 'http://talkSPORT.com', 'display_url': 'talkSPORT.com', 'indices': [0, 23]}]"
Tue Mar 07 21:11:02 +0000 2023,1633213691809210370,1633213691809210370,"🚨 Paris Saint-Germain have no interest in selling Kylian Mbappe next summer. 🇫🇷❌

(@lequipe/@GFFN) https://t.co/pIWzDXNZsv",False,"[0, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,1,4,False,False,False,en,en,recent,1527315564749697024,1527315564749697024,Transfer Core ⚽️,TransferCore_,,Giving you the best tranfer news from the most reliable sources 🌍🏆 DM for enquiries 📩,,[],False,3187,401,16,Thu May 19 15:49:47 +0000 2022,5,,,False,False,1959,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614629166997012483/W80KqomP_normal.jpg,https://pbs.twimg.com/profile_images/1614629166997012483/W80KqomP_normal.jpg,https://pbs.twimg.com/profile_banners/1527315564749697024/1671490086,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 21:01:17 +0000 2023,1633211239076868096,1633211239076868096,"‘I find him insufferable’ – French World Cup winner explains why he’s ‘happy’ Paris Saint-Germain star Neymar is out for season

https://t.co/FqtVLRJXSR https://t.co/o4EiC7ORvg",False,"[0, 152]","<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1571713937111932928,1571713937111932928,Kofi Brook,KofiBrook,Birmingham Alabama,,https://t.co/dKU7YI6udM,[],False,3,0,0,Mon Sep 19 04:13:06 +0000 2022,0,,,False,False,1902,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1571714047749378049/UR2yZx6n_normal.jpg,https://pbs.twimg.com/profile_images/1571714047749378049/UR2yZx6n_normal.jpg,https://pbs.twimg.com/profile_banners/1571713937111932928/1663560925,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/dKU7YI6udM', 'expanded_url': 'http://www.ultimateroster.com', 'display_url': 'ultimateroster.com', 'indices': [0, 23]}]"
Tue Mar 07 21:00:32 +0000 2023,1633211050983317506,1633211050983317506,"Kingsley Coman recently explained how much respect he still has for his former club, @PSG_English, but that it won’t affect him doing everything he can to see @FCBayernUS past them in the 2nd leg of the #UCL Ro16 this week. #FCBPSG #Coman #Bayern #PSG https://t.co/LtCesp36D6",False,"[0, 275]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,False,1,8,False,False,False,en,en,recent,284175430,284175430,Bavarian Football Works,BavarianFBWorks,United States,"SB Nation's Blog On FC Bayern Munich | Breaking News, Analysis Articles, & More | #MiaSanMia | Home of World Soccer Talk's Best Club Podcast of 2022",https://t.co/DnVqKdNnQT,[],False,43278,523,299,Mon Apr 18 19:39:17 +0000 2011,40913,,,True,True,88013,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_banners/284175430/1598217270,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/DnVqKdNnQT', 'expanded_url': 'http://www.bavarianfootballworks.com', 'display_url': 'bavarianfootballworks.com', 'indices': [0, 23]}]"
Tue Mar 07 20:48:44 +0000 2023,1633208079293775872,1633208079293775872,"New Overtime Arbitrum AMM position bought
Bayern Munich - Paris Saint-Germain 
Amount: 9.18
Paid: 4.998 sUSD
Position: Bayern Munich
Potential profit: 4 sUSD (84%)",False,"[0, 163]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]"
Tue Mar 07 20:43:28 +0000 2023,1633206752652013569,1633206752652013569,"We Are in Munich &amp; we’ll see you tomorrow night💙🤍Remember we Are Paris Saint Germain💙💙🤍🤍

Ici C’est Paris! https://t.co/lkAbcbWEyJ",False,"[0, 110]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,977894823972737024,977894823972737024,𝚃𝚑𝚎 𝙻𝚘𝚗𝚎 𝚂𝚑𝚎𝚛𝚛𝚒𝚏,PHILL_BlackOPS,JOHANNESBURG,SELF DISCIPLINE BEGINS WITH MASTERY OF YOUR OWN THOUGHTS💭/If its Easy Take it Home🙏@PSG@Barcelona/if you love joburg 947 loves you🤍🌃🌃,,[],False,1078,1094,0,Sun Mar 25 13:07:49 +0000 2018,5337,,,False,False,1641,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617170451913916421/V-m-fi7q_normal.jpg,https://pbs.twimg.com/profile_images/1617170451913916421/V-m-fi7q_normal.jpg,https://pbs.twimg.com/profile_banners/977894823972737024/1637446440,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 20:42:02 +0000 2023,1633206393418436610,1633206393418436610,Paris Saint-Germain (PSG) superstar Lionel Messi rolled back the years when he left Josko Gvardiol helpless to provide a stunning assist in the 2022 FIFA World Cup. https://t.co/Vbpb39QDFk,False,"[0, 188]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,1,3,False,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]"
Tue Mar 07 20:25:36 +0000 2023,1633202259910860800,1633202259910860800,"Paris Saint-Germain head into the second leg of the UEFA Champions League last 16 aiming to turn things around, but a Bayern Munich star warned they won't let Kylian Mbappe shine in Germany. https://t.co/Y6AbC5M74y",False,"[0, 214]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1255503169699958785,1255503169699958785,Bolavip US,bolavipus,Estados Unidos,Enjoy soccer and major sports with us! | 🏀 @BolavipBasket 🏈 @BolavipFootball ⚾️ @BolavipBaseball,https://t.co/Q6xZrcxr5o,[],False,688,224,4,Wed Apr 29 14:25:00 +0000 2020,151,,,False,False,5059,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1255506281986764803/ym1dwNLw_normal.jpg,https://pbs.twimg.com/profile_images/1255506281986764803/ym1dwNLw_normal.jpg,https://pbs.twimg.com/profile_banners/1255503169699958785/1598906967,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/Q6xZrcxr5o', 'expanded_url': 'http://bolavip.com/en', 'display_url': 'bolavip.com/en', 'indices': [0, 23]}]"
Tue Mar 07 20:23:00 +0000 2023,1633201602726350849,1633201602726350849,"Victor Osimhen move
According to Italian outlet Rai, via Tutto Napoli, Arsenal are current favourites to sign Napoli star Victor Osimhen ahead of United and Chelsea whilst Paris Saint-Germain are also said to hold an interest in the 24-year-old.",False,"[0, 245]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,1,False,False,,en,en,recent,2263640102,2263640102,RumorsTransfersNews24/7 📰,rumorstransfers,"Barca treble 2009,15 🏆🏆🏆(ALW replies) ","Keep up with the latest transfer news  right here! rumours ,gossip from Euro,EFL,MLS ,South America newspapers  around the web, scout talents, quizzes 24/7📰⚽️",https://t.co/hOU5enl2gG,[],False,5764,5119,64,Fri Dec 27 02:27:48 +0000 2013,75750,,,False,False,101116,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1303411329487822848/tOf-IfAF_normal.jpg,https://pbs.twimg.com/profile_images/1303411329487822848/tOf-IfAF_normal.jpg,https://pbs.twimg.com/profile_banners/2263640102/1579813017,91D2FA,000000,000000,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/hOU5enl2gG', 'expanded_url': 'https://rumorstransfers.wordpress.com/', 'display_url': 'rumorstransfers.wordpress.com', 'indices': [0, 23]}]"
Tue Mar 07 20:01:15 +0000 2023,1633196129319010304,1633196129319010304,"PSG boss Christophe Galtier says the absence of Neymar will hurt the French champions, even if it makes them more balanced https://t.co/jHR2U9wujn https://t.co/GoquaqJYtx",False,"[0, 170]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,28180681,28180681,🏀🤴🏿Mr. D Fitch. 🏆🐐,KingFitch_H19,"California, USA","❤️@LOLO4Real👸 is my wife (8*11*21💍). She is my energy & my hype. Our love will always shine bright to combat bad juju in sight!
🤍#DFitchBallRecord🖤",https://t.co/XoYIeRA5KO,[],False,8982,8949,190,Wed Apr 01 19:59:56 +0000 2009,313863,,,True,False,562233,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1625952719268880384/YInBpCuv_normal.jpg,https://pbs.twimg.com/profile_images/1625952719268880384/YInBpCuv_normal.jpg,https://pbs.twimg.com/profile_banners/28180681/1677053276,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/XoYIeRA5KO', 'expanded_url': 'http://www.youtube.com/c/KingDFitch', 'display_url': 'youtube.com/c/KingDFitch', 'indices': [0, 23]}]"
Tue Mar 07 20:00:01 +0000 2023,1633195821117378560,1633195821117378560,"Paris Saint-Germain has announced that their star forward Neymar will be out of action for the rest of the season after undergoing ankle surgery.
#sports #sportsnews #football #neymar #psg #brazil #doha #fifa #gotonews https://t.co/XoLSQxFyjT",False,"[0, 218]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1367020895370440704,1367020895370440704,Gotonews,Gotonewsdotcom,Everywhere,We bring you news from around the world 🌍🗺️!,https://t.co/S5JBRKy0m3,[],False,51,194,1,Wed Mar 03 07:56:04 +0000 2021,50,,,False,False,1789,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1370683851543089152/CGsNmCSs_normal.jpg,https://pbs.twimg.com/profile_images/1370683851543089152/CGsNmCSs_normal.jpg,https://pbs.twimg.com/profile_banners/1367020895370440704/1650969808,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/S5JBRKy0m3', 'expanded_url': 'http://www.gotonews.com', 'display_url': 'gotonews.com', 'indices': [0, 23]}]"
Tue Mar 07 19:56:57 +0000 2023,1633195050229444610,1633195050229444610,"On this day in 2018, Real Madrid beat Paris Saint-Germain at Parc des Princes in Paris with goals from Cristiano Ronaldo and Casemiro...

🇫🇷PSG 1-2 Real Madrid🇪🇸

#UCL | #PSGRMA | #OTD | March 6, 2018 https://t.co/n0otJCZH1i",False,"[0, 200]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,1572340786662080515,1572340786662080515,Mision Champions ™,MisionChampions,UEFA 2018 ❤,"Mision Champions - Champions League, Europa League, Europa Conference League and Nations League

⭐𝐅𝐂 𝐁𝐚𝐲𝐞𝐫𝐧 🔴⚪

#UCL #UEL #UECL #NationsLeague",,[],False,83,304,1,Tue Sep 20 21:44:07 +0000 2022,12597,,,False,False,3918,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630676717856763904/cRomXvHt_normal.png,https://pbs.twimg.com/profile_images/1630676717856763904/cRomXvHt_normal.png,https://pbs.twimg.com/profile_banners/1572340786662080515/1665818732,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:45:00 +0000 2023,1633192039763574785,1633192039763574785,"🐐🇦🇷  Lionel Messi achieved a ""lifelong dream"" when lifting the World Cup with Argentina but wants further glory after initial struggles at Paris Saint-Germain.  🤩

Read more here ↓
https://t.co/AvwoHqZDUt",False,"[0, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,3,False,False,False,en,en,recent,627586654,627586654,beIN SPORTS USA,beINSPORTSUSA,United States,Official account of beIN SPORTS USA. The fastest growing network in the US offering a premium and healthy dose of ⚽️ & other sports not found in the emojipedia.,https://t.co/VKPA1tz48I,[],False,431416,926,1654,Thu Jul 05 17:53:37 +0000 2012,7944,,,True,True,140974,,False,False,True,63259C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/836315760196640768/yb5H3xEX_normal.jpg,https://pbs.twimg.com/profile_images/836315760196640768/yb5H3xEX_normal.jpg,https://pbs.twimg.com/profile_banners/627586654/1629227641,63259C,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/VKPA1tz48I', 'expanded_url': 'http://www.beinsports.com/us/', 'display_url': 'beinsports.com/us/', 'indices': [0, 23]}]"
