created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Tue Mar 07 19:39:35 +0000 2023,1633190676027285506,1633190676027285506,"😎25 000 people in Strasbourg + an ""unusually motivated youth block"" https://t.co/S2bwaTUvIJ

👩‍🎓39 universities blocked https://t.co/qPXsbuKkPm

🛫Roissy airport https://t.co/1k062anita

Marshmallow time! 😂
https://t.co/l0NySUKOfV

#nonalareformedesretraites 
#GreveReconductible https://t.co/vlE9yUq0Hf",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331906709312963e+18,1633190670931296258,1.0652214818467512e+18,1065221481846751232,By2020WeRiseUp,,,,,True,0,0,False,False,en,en,recent,1065221481846751232,1065221481846751232,By2020WeRiseUp,By2020WeRiseUp,,"https://t.co/yCx1Xz60kG – Streaming towards Climate Justice.
Let’s join for a long-term escalation of action for climate justice and system change!",https://t.co/cy6M788Pzd,"[{'url': 'https://t.co/yCx1Xz60kG', 'expanded_url': 'http://by2020weriseup.net', 'display_url': 'by2020weriseup.net', 'indices': [0, 23]}]",False,2795,988,39,Wed Nov 21 12:32:46 +0000 2018,3625,,,True,False,4433,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1069628517376278529/dW0TSXqv_normal.jpg,https://pbs.twimg.com/profile_images/1069628517376278529/dW0TSXqv_normal.jpg,https://pbs.twimg.com/profile_banners/1065221481846751232/1543853809,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/cy6M788Pzd', 'expanded_url': 'http://by2020weriseup.net', 'display_url': 'by2020weriseup.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,1.6331471346345206e+18,1633147134634520580,Tue Mar 07 16:46:33 +0000 2023,1.6331471346345206e+18,1633147134634520580,"C'est ça la rentabilité en vrai: barbecue manif shamallow.
#BlocageDeLaFrance #grevedu7mars #ReformeDesRetraites https://t.co/nSjTSRwdPs",False,"[0, 112]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.0869400882176e+18,1086940088217600000,Cerveaux non disponibles,CerveauxNon,"Ile-de-France, France","Vivez les luttes sociales et climatiques via des contenus indépendants et alternatifs.
Mastodon : https://t.co/QDTZDT7HTq",https://t.co/EpJ6jTzFqg,"[{'url': 'https://t.co/EpJ6jTzFqg', 'expanded_url': 'https://cerveauxnondisponibles.net/', 'display_url': 'cerveauxnondisponibles.net', 'indices': [0, 23]}]","[{'url': 'https://t.co/QDTZDT7HTq', 'expanded_url': 'http://mamot.fr/@cerveauxnondisponibles', 'display_url': 'mamot.fr/@cerveauxnondi…', 'indices': [98, 121]}]",False,76294.0,1817.0,344.0,Sun Jan 20 10:54:46 +0000 2019,39907.0,,,True,False,43231.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1086940165992603649/MW47JrX-_normal.jpg,https://pbs.twimg.com/profile_images/1086940165992603649/MW47JrX-_normal.jpg,https://pbs.twimg.com/profile_banners/1086940088217600000/1639162530,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,39.0,137.0,False,False,fr,False,09f6a7707f18e0b1,https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json,city,Paris,"Paris, France",FR,France,[],Polygon,"[[[2.2241006, 48.8155214], [2.4699053, 48.8155214], [2.4699053, 48.9021461], [2.2241006, 48.9021461]]]",,
Tue Mar 07 19:37:18 +0000 2023,1633190104347865089,1633190104347865089,"@ignaziogold @Valen10Francois « Always Germanic ». Initially Gallic, than Roman (Strasbourg was Argentoratum then), and like the rest of France, taken over by Germanic tribes (Which gave their name to France for heaven’s sake).

Focusing on linguistic limit is Prussian/Nazi revisionism.",False,"[30, 287]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329272385375887e+18,1632927238537588737,1.5752136283195843e+18,1575213628319584258,ignaziogold,,,,,False,0,0,False,False,en,en,recent,925861144417497089,925861144417497089,Affreux socio-démocrate,AffreuxD,"Paris, France","L’état de droit, plus de services publics, plus de prospérité 🚲 🌱🏳️‍🌈🇪🇺",,[],False,680,1727,3,Wed Nov 01 23:04:33 +0000 2017,62164,,,True,False,31275,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1077985680037462016/vARjvmtT_normal.jpg,https://pbs.twimg.com/profile_images/1077985680037462016/vARjvmtT_normal.jpg,https://pbs.twimg.com/profile_banners/925861144417497089/1509578256,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:36:42 +0000 2023,1633189952212049922,1633189952212049922,#Strasbourg at night #VisitFrance  @FrenchTourisme @travelfrance @EuropeTravellin #TwitterNaturePhotography #travel #Europe #France https://t.co/rKsfdHMoih,False,"[0, 131]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1037682554,1037682554,Jean Dorothy Pedder 💙 (Hudson),leanjeanp,Central Scotland,"Ex Stirling Observer, now volunteer. Poet, ❤️ travel. Murray fan! veggie, villa Ahangama Sri Lanka; holiday flat Bute.💚 my allotment 💖all wildlife and birds❤️",https://t.co/HE4v81KnLY,[],False,1596,2183,17,Wed Dec 26 17:58:29 +0000 2012,339418,,,True,False,119932,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630093350953943040/Wr3Qu2kO_normal.jpg,https://pbs.twimg.com/profile_images/1630093350953943040/Wr3Qu2kO_normal.jpg,https://pbs.twimg.com/profile_banners/1037682554/1677479526,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/HE4v81KnLY', 'expanded_url': 'http://www.scotia-ceylon-house.weebly.com', 'display_url': 'scotia-ceylon-house.weebly.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:36:14 +0000 2023,1633189834323013632,1633189834323013632,"PlanQ #Dating : mzilliox0, 72 ans | Strasbourg - France : PERMANENTLY_REMOVED https://t.co/2B5Y0hiR9f",False,"[0, 77]","<a href=""https://www.ghstools.fr/"" rel=""nofollow"">App Web3.0</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,3300621303,3300621303,Byron Guay,20Guay,fr,Site de rencontres pour plans cul #discret. Trouve des #beurettes dans ta ville pour un #plancul rapide avec de belles #salopes !,,[],False,64,68,3,Wed May 27 17:37:01 +0000 2015,0,,,False,False,6449,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1471287644013400065/zvCYJho0_normal.jpg,https://pbs.twimg.com/profile_images/1471287644013400065/zvCYJho0_normal.jpg,https://pbs.twimg.com/profile_banners/3300621303/1578615744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:34:45 +0000 2023,1633189460832559104,1633189460832559104,"@SqueakinglyJen @M_Sumption @ColinYeo1 There’s fairly clearly a breach of IA 1971 by failing to grant leave where a person can’t be removed (see S, the “Afghan hostages case”), and/or a potential breach of Art 8: see various cases in Strasbourg. What I haven’t yet digested is whether this provision overrides those.",False,"[39, 316]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331819655568957e+18,1633181965556895745,175400886.0,175400886,SqueakinglyJen,,,,,False,1,3,False,False,en,en,recent,1171549914234609664,1171549914234609664,Alasdair Mackenzie 🧡,AlasdairMack66,,"Asylum and immigration law. All views my own. RT not endorsement. He/him. ""Lawyers have hitherto only understood the law. The point however is to change it.""",,[],False,12572,2660,52,Tue Sep 10 22:25:03 +0000 2019,47804,,,False,False,17825,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1190050739332235265/9HB96AQx_normal.jpg,https://pbs.twimg.com/profile_images/1190050739332235265/9HB96AQx_normal.jpg,https://pbs.twimg.com/profile_banners/1171549914234609664/1651936991,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:17:29 +0000 2023,1633185118050287619,1633185118050287619,"Windows of a luxury clothes shop vandalized in Strasbourg. graffiti on the left reads ""no fatherland, no boss, no patriarchy"" https://t.co/QOxmpwISlE",False,"[0, 125]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,12,False,False,en,en,recent,1257364340526780416,1257364340526780416,Avalon 🌧️🌲🌞,green_horizons_,(anti-)france,"proudly unproductive enjoyer of good things

he/him",https://t.co/QmUikOBnpb,[],False,9130,78,72,Mon May 04 17:40:08 +0000 2020,68925,,,False,False,41212,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632888050198953985/IZvFqk4f_normal.jpg,https://pbs.twimg.com/profile_images/1632888050198953985/IZvFqk4f_normal.jpg,https://pbs.twimg.com/profile_banners/1257364340526780416/1675504546,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/QmUikOBnpb', 'expanded_url': 'https://theanarchistlibrary.org/library/anonymous-toward-the-destruction-of-schooling', 'display_url': 'theanarchistlibrary.org/library/anonym…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,1.6330912379000832e+18,1633091237900083200,Tue Mar 07 13:04:27 +0000 2023,1.6330912379000832e+18,1633091237900083200,"#Strasbourg Des vitrines ont été goudronnées et taguées : ""Ni Patrie, Ni Patron, Ni Patriarcat"" https://t.co/Ei3CHbAJYj",False,"[0, 95]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.049739839048962e+18,1049739839048962048,Boriche17,boriche11,Str/Ath,"""La connaissance du plus probable est ce qui rend possible la réalisation du moins probable""",,,[],False,320.0,527.0,2.0,Tue Oct 09 19:14:15 +0000 2018,10859.0,,,False,False,6499.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1264356413377335298/xU8UFu1p_normal.jpg,https://pbs.twimg.com/profile_images/1264356413377335298/xU8UFu1p_normal.jpg,https://pbs.twimg.com/profile_banners/1049739839048962048/1590281072,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,False,56.0,179.0,False,False,fr,False,,,,,,,,,,,,
Tue Mar 07 19:13:01 +0000 2023,1633183993590939651,1633183993590939651,"@Nigel_Farage 
Send them to Strasbourg Nigel not Rwanda!",False,"[0, 56]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,19017675.0,19017675,Nigel_Farage,,,,,False,0,0,False,False,en,en,recent,315453843,315453843,Lesley Lubert,Lesqueenb,,Convent-ed went to Sweden-Agent for military-PR for Swedish science w/wide-back in UK-17 yrs Justice system-seen it all-haven't written the book yet!,,[],False,4349,1144,18,Sat Jun 11 22:12:57 +0000 2011,98034,,,False,False,108315,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1405076600169844741/Tkadt3wC_normal.jpg,https://pbs.twimg.com/profile_images/1405076600169844741/Tkadt3wC_normal.jpg,https://pbs.twimg.com/profile_banners/315453843/1675853724,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:11:06 +0000 2023,1633183509903704064,1633183509903704064,"Am in Strasbourg
Whomever took my rucksack left in-between BOMA and Picard pillars on Rue Novembre. PLEASE RETURN IT. 
Thanks Dipika",False,"[0, 132]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2163000445,2163000445,"Dipika, MBA 🤓",_DipikaR,"Strasbourg, France 🇫🇷","Founder Advisor: Global Human Capital Strategy, Executive Compensation, Total Rewards & Performance: Equality Global. Tweets, Likes, RTs ≠ endorsements",https://t.co/8BV1OHYEd7,[],False,1097,3593,769,Tue Oct 29 14:48:13 +0000 2013,147935,,,True,False,107572,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/957753373880733698/uI2muVsO_normal.jpg,https://pbs.twimg.com/profile_images/957753373880733698/uI2muVsO_normal.jpg,https://pbs.twimg.com/profile_banners/2163000445/1457374182,FF0000,F2E195,FFF7CC,0C3E53,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8BV1OHYEd7', 'expanded_url': 'http://www.capitalemployedconsulting.com', 'display_url': 'capitalemployedconsulting.com', 'indices': [0, 23]}]",,,,,0cce40c33dd43000,https://api.twitter.com/1.1/geo/id/0cce40c33dd43000.json,poi,Picard,Picard,FR,France,[],Polygon,"[[[7.741693, 48.582896], [7.741693, 48.582896], [7.741693, 48.582896], [7.741693, 48.582896]]]",1.633183509903704e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:10:33 +0000 2023,1633183372070535168,1633183372070535168,"Strasbourg is a beautiful city, and I hope my UK colleagues enjoy their trips there. https://t.co/mNCb7mly1J",False,"[0, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,2,39,False,False,en,en,recent,382937180,382937180,Tim O'Connor,timoconnorbl,,"Sport-obsessed lawyer. Pinotist. All views personal. ""And now abideth faith, hope, charity, these three; but the greatest of these is Cork."" 1 Corkonians.",https://t.co/TKiP93wKsY,[],False,13650,1313,241,Fri Sep 30 23:48:01 +0000 2011,551077,,,False,False,192501,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154352837779951616/e6Y-1LD9_normal.png,https://pbs.twimg.com/profile_images/1154352837779951616/e6Y-1LD9_normal.png,https://pbs.twimg.com/profile_banners/382937180/1655563149,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/TKiP93wKsY', 'expanded_url': 'http://rugbylaw.blogspot.com', 'display_url': 'rugbylaw.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,1.6331527146863084e+18,1633152714686308353,Tue Mar 07 17:08:44 +0000 2023,1.6331527146863084e+18,1633152714686308353,"""Section 3 of the Human Rights Act 1998 does not apply in relation to provision made by or by virtue of this Act."" 🙃 https://t.co/TVtSNrypYA",False,"[0, 116]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2739967853.0,2739967853,Dr Lewis Graham,LewisGrahamLaw,London,"Law Fellow at Wadham College, Oxford. Interested in courts, decision-making and human rights. All views own.",https://t.co/TOBeCSJvEm,"[{'url': 'https://t.co/TOBeCSJvEm', 'expanded_url': 'https://www.wadham.ox.ac.uk/people/lewis-graham', 'display_url': 'wadham.ox.ac.uk/people/lewis-g…', 'indices': [0, 23]}]",[],False,1649.0,752.0,13.0,Mon Aug 11 15:06:21 +0000 2014,1330.0,,,False,False,4443.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1502697737355157511/zBnUdssm_normal.jpg,https://pbs.twimg.com/profile_images/1502697737355157511/zBnUdssm_normal.jpg,https://pbs.twimg.com/profile_banners/2739967853/1543340925,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,True,15.0,48.0,False,False,en,False,,,,,,,,,,,1.6331368112444948e+18,1633136811244494849
Tue Mar 07 18:54:34 +0000 2023,1633179347442884609,1633179347442884609,"Setting up a battle with the ECHR is a perfect storm to rile the Tory base and other authoritarian voters. 

Sunak's promise was specifically to 'introduce legislation to stop the boats'. They can say they did this, but were stopped by Strasbourg and lefty lawyers.",False,"[0, 265]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63317934487185e+18,1633179344871849986,1.5250740342239928e+18,1525074034223992833,Louis_OHalloran,,,,,False,0,0,False,False,en,en,recent,1525074034223992833,1525074034223992833,Louis O'Halloran,Louis_OHalloran,,"Political consultant @DevoConnect

Views are my own. Retweets are not endorsements.",,[],False,61,300,0,Fri May 13 11:22:44 +0000 2022,727,,,False,False,569,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525074554158211075/hCXOK-qk_normal.jpg,https://pbs.twimg.com/profile_images/1525074554158211075/hCXOK-qk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:54:33 +0000 2023,1633179344871849986,1633179344871849986,"So what's going on? 

It's unlikely that this Bill will go anywhere fast. It'll be challenged in the courts and in the Lords. 

Government knows it may be incompatible with international law, but that primary legislation can't be overruled. Which means it'll go to Strasbourg",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331793424349676e+18,1633179342434967554,1.5250740342239928e+18,1525074034223992833,Louis_OHalloran,,,,,False,0,0,False,False,en,en,recent,1525074034223992833,1525074034223992833,Louis O'Halloran,Louis_OHalloran,,"Political consultant @DevoConnect

Views are my own. Retweets are not endorsements.",,[],False,61,300,0,Fri May 13 11:22:44 +0000 2022,727,,,False,False,569,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525074554158211075/hCXOK-qk_normal.jpg,https://pbs.twimg.com/profile_images/1525074554158211075/hCXOK-qk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:47:05 +0000 2023,1633177467799175169,1633177467799175169,"@BrendanDrums Coming to Lyon Strasbourg and London,getting excited seeing all",False,"[14, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330795624635965e+18,1633079562463596545,73329945.0,73329945,BrendanDrums,,,,,False,0,4,False,False,en,en,recent,504677344,504677344,mick thompson,mickthompson10,portsmouth england,pompey fan,,[],False,171,189,3,Sun Feb 26 16:02:22 +0000 2012,11679,,,True,False,1936,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1495352547346989059/-eUr6u3p_normal.jpg,https://pbs.twimg.com/profile_images/1495352547346989059/-eUr6u3p_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,511655fc081bb251,https://api.twitter.com/1.1/geo/id/511655fc081bb251.json,city,Portsmouth,"Portsmouth, England",GB,United Kingdom,[],Polygon,"[[[-1.117912, 50.778429], [-1.0160589, 50.778429], [-1.0160589, 50.8593], [-1.117912, 50.8593]]]",1.6331774677991752e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:42:25 +0000 2023,1633176291686973448,1633176291686973448,"https://t.co/GweUH1VrRh
This is v interesting. Lawyers see it as an election ploy, not a serious attempt to change the law or solve any problem. A set up to eventually attack Labour &amp; Strasbourg at the same time, &amp; win the votes of the bigots they've created. Pure cynical genius.",False,"[0, 288]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5,13,False,False,en,en,recent,1382264169475497985,1382264169475497985,Noel Stevenson,Bodysatnav,Scotland,Irish writer. Author of A Late Awakening (Amazon Books). Love art & photography. Despise the Tories & their media apologists. Women should run the world . . .,,[],False,7538,6258,11,Wed Apr 14 09:29:12 +0000 2021,36937,,,False,False,34944,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1416461847931281412/na7CPGRI_normal.jpg,https://pbs.twimg.com/profile_images/1416461847931281412/na7CPGRI_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:37:01 +0000 2023,1633174931180593153,1633174931180593153,"Having briefly scanned the Illegal Migration Bill https://t.co/vCC9j0xajZ… I don't think it's serious policy-making. Short-term it's to show tough legislative action. Long-term it's to make the case for withdrawal from the ECHR, once Strasbourg, inevitably finds it in breach.",False,"[0, 276]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,17,False,False,en,en,recent,789548360,789548360,Gavin Phillipson,Prof_Phillipson,,"Law Professor, Bristol University, all opinions own: member Impress; free speech, public protest, privacy, human rights, UK constitution esp royal prerogative",,[],False,6893,1892,121,Wed Aug 29 15:15:13 +0000 2012,4556,,,True,False,21365,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1354046535080812546/5_wpsndT_normal.jpg,https://pbs.twimg.com/profile_images/1354046535080812546/5_wpsndT_normal.jpg,https://pbs.twimg.com/profile_banners/789548360/1616078465,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
